GEO_ID,B06009_001E,B06009_001M,B06009_002E,B06009_002M,B06009_003E,B06009_003M,B06009_004E,B06009_004M,B06009_005E,B06009_005M,B06009_006E,B06009_006M,B06009_007E,B06009_007M,B06009_008E,B06009_008M,B06009_009E,B06009_009M,B06009_010E,B06009_010M,B06009_011E,B06009_011M,B06009_012E,B06009_012M,B06009_013E,B06009_013M,B06009_014E,B06009_014M,B06009_015E,B06009_015M,B06009_016E,B06009_016M,B06009_017E,B06009_017M,B06009_018E,B06009_018M,B06009_019E,B06009_019M,B06009_020E,B06009_020M,B06009_021E,B06009_021M,B06009_022E,B06009_022M,B06009_023E,B06009_023M,B06009_024E,B06009_024M,B06009_025E,B06009_025M,B06009_026E,B06009_026M,B06009_027E,B06009_027M,B06009_028E,B06009_028M,B06009_029E,B06009_029M,B06009_030E,B06009_030M,NAME,B06009_001MA,B06009_001EA,B06009_002MA,B06009_002EA,B06009_003EA,B06009_003MA,B06009_004EA,B06009_004MA,B06009_005MA,B06009_005EA,B06009_006MA,B06009_006EA,B06009_007MA,B06009_007EA,B06009_008MA,B06009_008EA,B06009_009EA,B06009_009MA,B06009_010EA,B06009_010MA,B06009_011MA,B06009_011EA,B06009_012MA,B06009_012EA,B06009_013MA,B06009_013EA,B06009_014EA,B06009_014MA,B06009_015EA,B06009_015MA,B06009_016MA,B06009_016EA,B06009_017MA,B06009_017EA,B06009_018MA,B06009_018EA,B06009_019MA,B06009_019EA,B06009_020EA,B06009_020MA,B06009_021EA,B06009_021MA,B06009_022MA,B06009_022EA,B06009_023MA,B06009_023EA,B06009_024MA,B06009_024EA,B06009_025EA,B06009_025MA,B06009_026EA,B06009_026MA,B06009_027MA,B06009_027EA,B06009_028MA,B06009_028EA,B06009_029MA,B06009_029EA,B06009_030MA,B06009_030EA,state
0400000US13,5968250,8688,1063078,16016,1811581,20151,1506966,18629,1035445,15582,551180,12008,2847498,20627,636150,12608,1046586,15605,668520,12790,339529,10370,156713,7185,2383944,22881,214789,8427,586803,14309,706866,14928,565714,11379,309772,10042,62090,4626,4948,1301,14158,1848,20182,2755,15036,2236,7766,1156,674718,12117,207191,8754,164034,7353,111398,5447,115166,6909,76929,4713,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,863019,1296,94779,4918,254442,7489,257715,6815,171316,6498,84767,4352,421691,9071,45279,3400,150604,6782,120193,5399,74183,4645,31432,2452,238441,5174,8202,1341,46846,2629,81504,4182,61629,3348,40260,3097,22893,2701,1990,796,7503,1499,7076,1477,4087,741,2237,622,179994,8340,39308,3253,49489,4808,48942,4221,31417,2923,10838,1657,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,919203,2226,116820,5112,277120,7161,310887,7370,148953,5184,65423,3136,324258,7254,32567,2803,113342,5285,116336,4594,46645,3034,15368,1840,524656,7863,54399,3499,148263,5071,182039,5934,94131,4793,45824,2988,8418,1334,560,294,2332,721,3053,776,1366,489,1107,408,61871,3584,29294,2582,13183,1694,9459,1554,6811,1279,3124,896,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8326130,5079,1245564,18521,2405207,24454,2269595,20841,1505856,16724,899908,15252,4921254,23374,528475,11069,1579194,16971,1528367,16850,846685,14809,438533,9551,1849622,17488,237828,5905,442590,8689,473135,10560,408828,9362,287241,7778,85617,6386,25637,2777,17448,2653,21354,2564,13034,2023,8144,1458,1469637,21354,453624,12599,365975,13940,246739,9064,237309,9051,165990,5475,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4110754,4462,608494,11485,1521427,15040,1089344,14177,561008,10311,330481,9251,2617760,14403,346874,9309,1077796,14732,706313,12968,324323,8096,162454,6473,1267609,13790,193775,6842,390202,9133,344480,9088,203273,6220,135879,5844,24520,2869,3126,1083,6016,1282,6923,1162,5713,1627,2742,739,200865,6953,64719,3580,47413,3553,31628,3069,27699,2781,29406,2893,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1952026,3134,216175,6366,695373,7808,571556,9980,324529,7193,144393,5172,1380332,8423,136980,4708,537684,8203,415458,8912,214586,5438,75624,3707,479671,8499,49426,3389,138250,4848,141307,4962,95611,4577,55077,3190,7889,1323,663,413,2070,549,2813,862,1850,533,493,273,84134,4159,29106,2551,17369,2435,11978,1821,12482,1734,13199,1624,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1771185,3743,204078,6203,536037,9422,525209,9091,331537,6871,174324,5633,930611,9103,90731,3769,325357,7522,287308,7557,156235,5994,70980,3336,694649,9151,62804,3509,178905,5609,212774,5626,155404,6054,84762,4381,12327,1522,1170,671,2947,785,4082,869,3286,773,842,312,133598,5026,49373,3478,28828,2714,21045,2152,16612,2372,17740,2286,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2812772,3777,574720,11191,975858,12295,699799,11251,332480,8308,229915,7059,1947606,11921,454053,10260,721865,12123,463230,9651,185692,6684,122766,4775,763215,11131,102029,5360,227238,7672,217095,7344,126763,5403,90090,4784,18150,2142,1568,803,5101,1198,6165,1232,3096,963,2220,741,83801,4026,17070,2009,21654,2760,13309,2125,16929,2041,14839,1874,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2734518,5627,563839,12645,961890,13298,654726,10003,367069,8886,186994,6662,2065317,13302,460579,10621,768097,13687,474821,9209,251756,8156,110064,5193,548163,11666,75442,4801,161778,5450,156413,5972,95221,4684,59309,3279,17911,2111,1987,665,5116,1243,4846,977,3517,979,2445,779,103127,4608,25831,2970,26899,2748,18646,2274,16575,2428,15176,2050,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,923328,1404,103947,5158,337675,7134,243485,6129,155686,4923,82535,4057,554405,7373,75575,4341,238923,6508,144841,5388,69426,3383,25640,2029,323828,6559,20213,2384,87561,3741,87916,3692,78274,3099,49864,3101,10598,1385,729,326,2734,761,3805,776,1870,593,1460,635,34497,3124,7430,1391,8457,1442,6923,1000,6116,1177,5571,982,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3717512,3895,479408,9161,998620,14674,936387,15936,721296,14130,581801,11847,1432512,14604,237403,7856,511416,11859,373111,9497,197553,7431,113029,5771,1678213,16537,135370,5687,368431,8279,442239,10761,390236,9835,341937,8636,44489,3356,3610,1052,8683,1752,11735,1793,11883,1869,8578,1398,562298,11530,103025,6059,110090,6917,109302,5997,121624,6110,118257,5207,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4345561,3233,524443,13730,1226480,14779,985890,14762,930252,15223,678496,10605,2514516,13896,242501,7097,840491,12584,650541,11086,507842,10803,273141,6545,958312,15882,59046,3998,157292,6594,192172,7044,280783,10073,269019,6746,107144,6225,35324,3228,31317,3205,19227,2713,12450,1651,8826,1638,765589,14738,187572,9363,197380,8802,123950,5729,129177,6729,127510,5102,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6638666,4038,848597,12845,2157157,16826,2007450,18123,1016033,14720,609429,11088,4692753,18644,512611,8636,1641699,15691,1525382,16691,670297,11710,342764,7683,1416798,18657,215420,6119,397595,9600,384494,9006,245150,8300,174139,6350,39927,2963,6469,1372,10069,1430,11315,1495,7179,1121,4895,1097,489188,12304,114097,5862,107794,5563,86259,4414,93407,4633,87631,4281,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3387448,2836,316032,7205,969471,11817,1071270,10772,705316,11981,325359,7984,2174179,12959,182092,5240,703027,11020,741077,10398,400393,8611,147590,4773,939075,11747,67313,3479,205042,6055,273194,7155,252813,6591,140713,5074,20002,2139,1954,711,4542,1217,5480,1007,5462,1072,2564,791,254192,7088,64673,3916,56860,4247,51519,3843,46648,3336,34492,2937,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1839682,4326,406089,10162,588543,11250,499688,10743,232501,8081,112861,5752,1281157,9699,314090,8640,416479,9428,333675,8636,150323,6315,66590,4385,512380,9529,79009,5552,160988,7289,157682,6605,74199,4022,40502,3161,7603,1292,546,292,1849,765,3278,888,1291,534,639,343,38542,3072,12444,1777,9227,1512,5053,1107,6688,1500,5130,1310,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3849275,4228,584805,11547,1293654,13443,1037306,13365,599937,11252,333573,8447,2343695,16702,368855,9576,863735,12816,627954,10441,325997,9103,157154,5355,1333255,16146,177447,6234,387852,10488,378644,10452,242929,6906,146383,5802,24960,2775,1994,792,7151,1528,8677,1371,4100,986,3038,721,147365,6447,36509,3084,34916,4048,22031,2299,26911,2836,26998,3116,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,630680,1570,62596,3116,201230,5362,193847,4649,119732,4984,53275,3523,293568,5864,30799,2235,101003,4222,90249,3606,52248,3368,19269,2023,319454,5946,29193,2113,96375,3901,98502,4147,64206,3669,31178,2778,4000,874,359,345,1189,516,1387,530,486,228,579,290,13658,1674,2245,730,2663,656,3709,689,2792,916,2249,647,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1135868,2117,118861,4793,351267,7012,360037,6118,210045,5746,95658,4567,689064,7518,56698,3036,235125,5797,229444,5972,123802,4493,43995,2719,365509,6989,29216,2580,99167,4188,118384,4047,75647,3932,43095,2912,6749,1114,495,235,1212,506,2205,616,1750,492,1087,438,74546,3395,32452,2402,15763,2233,10004,1460,8846,1441,7481,1216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1644320,3237,265363,7326,520461,11569,517080,11066,223358,7734,118058,5780,136654,6731,12932,1964,52020,3951,46632,3649,18798,2099,6272,1120,1091856,10170,108083,5917,352175,9822,387403,9075,156979,6446,87216,4583,23271,2687,3625,993,5978,1539,8865,1567,3553,880,1250,843,392539,8455,140723,6603,110288,6851,74180,5294,44028,3379,23320,2557,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,896872,1527,90723,4173,274960,7180,244773,6915,185549,5786,100867,5125,295578,6665,42634,3013,110102,5480,82332,4801,44589,3344,15921,1915,533106,7320,39443,2713,145640,6444,148528,6005,125977,4944,73518,4116,8742,1789,809,497,2797,1171,2582,912,1929,602,625,406,59446,4478,7837,1355,16421,2430,11331,1721,13054,2283,10803,1851,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5871240,3398,818176,14685,1785750,18176,1303600,14146,1235533,14686,728181,11149,2478177,18626,258884,8479,886526,13693,618314,11837,488849,10178,225604,6367,1754726,17994,172750,7089,467229,11182,402502,11047,426061,8847,286184,7400,149794,8651,54080,4618,46305,4372,26944,2886,13928,2063,8537,1501,1488543,18830,332462,12254,385690,10256,255840,9441,306695,9207,207856,6745,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239433,3244,229510,7810,343109,7757,352988,8816,179016,5784,134810,5022,500973,8079,94402,4944,176933,7081,149231,5858,51846,3935,28561,2731,571054,7483,54538,3500,133370,5455,180019,5823,111814,4943,91313,4161,15060,1841,1658,818,2795,853,4358,1062,3931,1071,2318,678,152346,7625,78912,4803,30011,3488,19380,2780,11425,1845,12618,1960,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12845882,5112,2047594,27223,3830283,30437,2964040,24335,2293158,22582,1710807,18312,7183721,32341,773496,12983,2325860,26748,1923713,18865,1237923,16297,922729,16045,1723982,19354,195175,7634,379535,9177,363163,10299,424138,8547,361971,10454,380536,9180,156719,6592,101667,5777,65083,3522,31853,2662,25214,2628,3557643,28053,922204,20758,1023221,19393,612081,13147,599244,14461,400893,11006,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5845235,7900,1051206,17486,1738948,19610,1604003,18484,966882,14275,484196,9854,3198335,21490,669078,13606,1102831,15587,866005,15122,410626,9865,149795,5953,2136755,19820,201985,8095,526911,11751,648652,12814,482114,11444,277093,8061,47649,3656,4809,1234,8865,2047,17253,2398,10687,1304,6035,1426,462496,9023,175334,7889,100341,6822,72093,4436,63455,4030,51273,4107,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,409865,1899,48810,2273,122742,4088,133554,3819,78243,3252,26516,2440,285920,3802,38447,1923,89626,3744,93000,3699,49752,2806,15095,1721,111844,4270,8920,1289,30562,2163,37069,2388,25328,1784,9965,1374,2484,733,105,105,532,204,1160,548,615,454,72,86,9617,1305,1338,489,2022,578,2325,562,2548,943,1384,524,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7602462,3922,1045835,15599,2817083,20424,1994738,18364,1115230,15670,629576,12077,5320074,21983,665635,14252,2150728,17492,1438362,16664,719200,12475,346149,8295,1892162,19476,306522,6975,572011,11952,483464,8991,323125,7567,207040,6825,50623,3418,9128,1425,14925,2015,12134,1871,8992,1553,5444,1176,339603,8762,64550,4581,79419,4569,60778,4385,63913,4335,70943,3598,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2312121,4576,363208,7394,783807,12437,653123,12122,344470,7624,167513,5550,1276949,10003,196745,6544,466190,9348,356167,9380,177811,5472,80036,3898,877883,9325,112120,4728,278052,7120,268931,8019,145762,4749,73018,3801,22739,2572,2429,934,6639,1380,8074,1637,3554,970,2043,585,134550,5238,51914,3353,32926,3555,19951,2640,17343,2072,12416,1584,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2501372,3639,310546,10510,668558,11796,833252,13926,439070,9440,249946,6407,848958,12999,76172,4951,265904,9053,314847,9001,139282,4995,52753,3237,1343763,14113,131363,6603,338305,8891,454284,10768,256506,7846,163305,5728,25961,2214,2441,1065,4885,1027,8553,1231,5584,953,4498,1009,282690,7151,100570,5430,59464,4912,55568,4099,37698,3022,29390,2963,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
