GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004MA,B17013_004EA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007EA,B17013_007MA,B17013_008MA,B17013_008EA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020EA,B17013_020MA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033MA,B17013_033EA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US23,358314,5380,31261,2882,10699,1308,4793,708,4071,866,1324,365,511,327,20562,2556,3396,927,1338,556,1857,671,201,198,0,223,17166,2107,8468,1468,7487,1127,913,446,298,304,327053,5560,266273,5330,139000,4025,104439,3434,21645,1800,1189,418,60780,3905,20222,2127,13264,1900,6420,980,538,238,0,223,40558,2982,24806,2408,13727,1673,1867,649,158,152,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,9599,1416,5962,1271,2816,838,927,441,54643,4015,6493,1226,3587,920,1910,928,865,444,131,212,48150,3888,17284,1599,23671,2759,5835,1221,1360,659,1331708,12246,998792,10969,406880,7420,451141,8634,125463,4825,15308,2028,332916,7869,90613,4927,52701,4023,31536,3359,4962,1146,1414,693,242303,6607,128357,5019,94245,5048,17173,2357,2528,840,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,13806,1790,11217,1896,6489,1499,514,263,77349,4788,8149,1492,4919,1355,2586,877,537,371,107,178,69200,4552,24409,2773,37819,3007,6386,1517,586,329,1456598,11428,1143758,11238,470081,9047,513346,9427,148002,5354,12329,2094,312840,9012,91938,4580,53461,3395,31904,2994,6067,1687,506,388,220902,7646,122252,5138,86571,4957,11076,1695,1003,486,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,28483,2597,25616,2207,20557,1926,6078,1430,167408,6417,24077,2482,13198,1886,8250,1420,2070,795,559,373,143331,6053,50159,3381,70828,4864,17425,1894,4919,1097,2331059,15886,1857954,16232,837852,9088,765710,11394,231132,6648,23260,2245,473105,9620,141401,4923,88644,4275,46762,3626,5297,997,698,458,331704,9129,180661,6790,131287,5168,17357,1885,2399,768,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,10693,1302,7571,1433,7416,1300,3297,891,57306,3484,12077,1442,4652,997,5896,1153,1315,588,214,255,45229,3145,17417,2043,22056,2032,4807,993,949,480,1244168,8717,1035722,9502,483401,6835,415892,7308,122041,4069,14388,1629,208446,6709,68210,3858,39076,2335,23694,2329,4511,1098,929,483,140236,5446,76629,3587,55843,3471,6307,1260,1457,703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,11033,1723,13578,2333,6846,1604,1399,601,91817,4197,11343,1756,5801,1496,4024,1064,1165,694,353,290,80474,4465,24832,2670,40055,3627,12236,1920,3351,1055,617315,9999,464793,8694,208732,6569,197084,6680,53651,3444,5326,1141,152522,6634,40329,3545,24460,2637,14232,2216,1528,581,109,146,112193,5180,53642,3496,51072,3538,5955,1142,1524,685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,19553,1854,18316,1884,13313,2061,2236,779,97969,5315,13796,1934,7050,1381,5480,1251,1266,726,0,253,84173,4804,30373,3199,41588,3036,10460,1836,1752,798,1367473,13474,1100841,12290,521848,8421,441727,8612,123256,5107,14010,1584,266632,7231,76935,4942,48989,4003,25142,2600,2464,780,340,230,189697,5823,102652,4593,76674,4208,8923,1649,1448,577,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,3290,773,3762,1089,2540,710,477,242,10577,1498,1766,583,947,399,683,434,93,94,43,75,8811,1417,3733,908,4050,916,1028,443,0,228,219766,4237,187276,4227,98883,2914,69254,3204,16887,1840,2252,643,32490,2424,11203,1497,7593,1254,3173,708,437,251,0,228,21287,2134,12537,1780,7700,1130,923,400,127,145,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,4747,883,4816,961,3260,799,1238,549,22128,2271,2774,853,1582,637,941,419,251,306,0,213,19354,1935,7644,1352,9425,1408,1947,692,338,216,426219,5660,356991,5122,168645,3980,138729,4037,44356,2440,5261,982,69228,3268,23174,2310,14878,1994,7498,1237,662,331,136,118,46054,2682,25038,2154,18670,1768,2116,592,230,164,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,6291,1162,6001,1252,3990,940,926,503,29217,2824,5800,1243,2419,929,2536,905,845,503,0,292,23417,2681,7833,1375,12122,2047,2992,998,470,326,565924,8497,426633,7438,187420,5340,170835,5772,59815,3531,8563,1216,139291,5420,54026,3593,29706,2689,19856,2507,3923,1109,541,352,85265,3693,43124,3087,35134,2789,6122,1285,885,539,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,2580,656,1598,526,1450,669,319,237,10591,1708,1918,785,721,393,1174,664,0,251,23,40,8673,1569,3650,1082,4506,1204,517,391,0,251,318971,5504,261988,5810,120549,4247,111406,4207,27620,2443,2413,777,56983,3763,19673,2239,12265,1734,6700,1439,473,356,235,273,37310,3376,19844,2372,16424,2195,1042,674,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,18937,2041,18625,2288,10266,1567,3003,864,89733,5349,11643,1960,5743,1247,4762,1181,1103,676,35,59,78090,5071,27121,2667,40923,3528,8487,1501,1559,788,2039840,13811,1580509,13065,580642,8144,749475,12046,227732,6648,22660,2534,459331,9571,133073,5825,77577,4714,44726,3593,9513,1699,1257,549,326258,7643,167616,5833,135299,5491,20350,2553,2993,909,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,7146,1458,9019,1720,6749,1322,1931,731,40940,3225,6789,1391,3330,1005,2704,829,660,397,95,109,34151,3034,11893,1846,16984,2470,4418,1120,856,517,411645,6744,320531,6538,153176,4473,123951,4552,38664,2950,4740,1108,91114,4269,33177,2647,17486,1992,13037,1884,2240,794,414,335,57937,3377,32319,2332,21679,2219,3469,845,470,329,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,52431,3549,62041,4072,38456,3311,15033,2058,328952,8360,43522,3683,21938,2697,16162,2472,4228,1131,1194,559,285430,8291,101201,5174,142317,5660,35931,3033,5981,1224,4077028,19333,3032405,18051,1220847,10406,1334079,15094,422166,9543,55313,4192,1044623,13799,294926,8664,160078,5767,110517,5973,19554,1982,4777,1107,749697,11503,381484,9162,306192,8486,52114,3797,9907,1613,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
