GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002EA,B22001_002MA,B22001_003EA,B22001_003MA,B22001_004EA,B22001_004MA,B22001_005MA,B22001_005EA,B22001_006MA,B22001_006EA,B22001_007MA,B22001_007EA,state
0400000US01,1796058,10547,182205,6222,36745,2743,145460,5696,1613853,10961,543401,6310,1070452,10566,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229878,2779,19165,1999,2470,506,16695,1949,210713,3015,46637,1772,164076,3124,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2224992,11475,151366,6111,33325,2509,118041,5667,2073626,12692,675601,6152,1398025,12949,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1103428,7576,131564,5016,27657,2199,103907,4330,971864,8639,334476,4283,637388,8516,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12151227,18090,525699,10757,73021,4205,452678,9880,11625528,21028,3537695,15781,8087833,21911,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1846988,9333,92037,4875,17517,1833,74520,4366,1754951,9590,449378,4984,1305573,8700,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1325443,5814,74615,4298,20581,2191,54034,3548,1250828,7543,411533,5252,839295,7193,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,320110,3955,22010,2196,5257,1005,16753,1994,298100,3797,99658,1933,198442,3862,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250456,3518,22867,2382,7476,1329,15391,1988,227589,3606,65231,1683,162358,3750,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106042,22495,528223,11871,179511,6734,348712,10583,6577819,21984,2475363,14791,4102456,23388,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
