GEO_ID,B08501_001E,B08501_001M,B08501_002E,B08501_002M,B08501_003E,B08501_003M,B08501_004E,B08501_004M,B08501_005E,B08501_005M,B08501_006E,B08501_006M,B08501_007E,B08501_007M,B08501_008E,B08501_008M,B08501_009E,B08501_009M,B08501_010E,B08501_010M,B08501_011E,B08501_011M,B08501_012E,B08501_012M,B08501_013E,B08501_013M,B08501_014E,B08501_014M,B08501_015E,B08501_015M,B08501_016E,B08501_016M,B08501_017E,B08501_017M,B08501_018E,B08501_018M,B08501_019E,B08501_019M,B08501_020E,B08501_020M,B08501_021E,B08501_021M,B08501_022E,B08501_022M,B08501_023E,B08501_023M,B08501_024E,B08501_024M,B08501_025E,B08501_025M,B08501_026E,B08501_026M,B08501_027E,B08501_027M,B08501_028E,B08501_028M,B08501_029E,B08501_029M,B08501_030E,B08501_030M,B08501_031E,B08501_031M,B08501_032E,B08501_032M,B08501_033E,B08501_033M,B08501_034E,B08501_034M,B08501_035E,B08501_035M,B08501_036E,B08501_036M,B08501_037E,B08501_037M,B08501_038E,B08501_038M,B08501_039E,B08501_039M,B08501_040E,B08501_040M,B08501_041E,B08501_041M,B08501_042E,B08501_042M,B08501_043E,B08501_043M,B08501_044E,B08501_044M,B08501_045E,B08501_045M,B08501_046E,B08501_046M,B08501_047E,B08501_047M,B08501_048E,B08501_048M,B08501_049E,B08501_049M,B08501_050E,B08501_050M,B08501_051E,B08501_051M,B08501_052E,B08501_052M,B08501_053E,B08501_053M,B08501_054E,B08501_054M,B08501_055E,B08501_055M,B08501_056E,B08501_056M,NAME,B08501_001MA,B08501_001EA,B08501_002EA,B08501_002MA,B08501_003EA,B08501_003MA,B08501_004MA,B08501_004EA,B08501_005MA,B08501_005EA,B08501_006MA,B08501_006EA,B08501_007EA,B08501_007MA,B08501_008EA,B08501_008MA,B08501_009MA,B08501_009EA,B08501_010MA,B08501_010EA,B08501_011EA,B08501_011MA,B08501_012MA,B08501_012EA,B08501_013EA,B08501_013MA,B08501_014MA,B08501_014EA,B08501_015MA,B08501_015EA,B08501_016EA,B08501_016MA,B08501_017MA,B08501_017EA,B08501_018EA,B08501_018MA,B08501_019EA,B08501_019MA,B08501_020MA,B08501_020EA,B08501_021EA,B08501_021MA,B08501_022EA,B08501_022MA,B08501_023MA,B08501_023EA,B08501_024EA,B08501_024MA,B08501_025MA,B08501_025EA,B08501_026EA,B08501_026MA,B08501_027EA,B08501_027MA,B08501_028MA,B08501_028EA,B08501_029EA,B08501_029MA,B08501_030EA,B08501_030MA,B08501_031MA,B08501_031EA,B08501_032MA,B08501_032EA,B08501_033MA,B08501_033EA,B08501_034EA,B08501_034MA,B08501_035EA,B08501_035MA,B08501_036EA,B08501_036MA,B08501_037EA,B08501_037MA,B08501_038MA,B08501_038EA,B08501_039MA,B08501_039EA,B08501_040EA,B08501_040MA,B08501_041EA,B08501_041MA,B08501_042EA,B08501_042MA,B08501_043MA,B08501_043EA,B08501_044MA,B08501_044EA,B08501_045EA,B08501_045MA,B08501_046EA,B08501_046MA,B08501_047EA,B08501_047MA,B08501_048EA,B08501_048MA,B08501_049MA,B08501_049EA,B08501_050MA,B08501_050EA,B08501_051EA,B08501_051MA,B08501_052EA,B08501_052MA,B08501_053EA,B08501_053MA,B08501_054MA,B08501_054EA,B08501_055MA,B08501_055EA,B08501_056MA,B08501_056EA,state
0400000US01,1928379,13688,79089,4585,200268,5978,868625,10346,450341,7419,165644,5057,90591,4204,73821,3818,1616147,13464,61220,3903,160235,5050,729534,9774,382590,7762,143553,4333,77574,3864,61441,3357,213281,7763,12818,1673,28102,3093,103133,5754,43425,3437,12768,1824,7244,1444,5791,1040,8928,1399,652,535,1410,710,3517,1002,1743,645,819,429,438,220,349,262,22213,2625,2214,670,5033,1237,6640,1438,4142,906,1816,756,1278,456,1090,475,18886,2276,1020,684,2438,889,8408,1593,4399,1092,1233,545,576,390,812,408,48924,3402,1165,451,3050,923,17393,2098,14042,2031,5455,1109,3481,860,4338,855,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,322541,5905,17424,1990,33382,2412,142806,3885,81757,2711,24987,2040,15102,1887,7083,1096,215678,5187,10510,1651,17980,1884,97806,4126,57382,2860,17045,1723,10453,1717,4502,879,40654,3632,3296,1081,5950,1265,19829,2049,8039,1500,2151,636,1034,505,355,242,3709,1167,71,88,592,524,1328,533,1168,648,342,330,208,248,0,265,29712,2145,2324,911,5411,1163,10932,1465,6355,945,2249,574,1638,347,803,346,16734,1510,460,236,1864,599,7017,895,4697,1064,1636,689,564,248,496,394,16054,1764,763,543,1585,733,5894,1288,4116,798,1564,480,1205,614,927,338,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2707593,15533,128736,5075,282282,5427,1308793,12107,573337,7852,210527,5625,116197,5033,87721,3926,2023952,17977,79434,3914,193050,6372,980074,13806,448989,7457,167107,5786,89886,4506,65412,3384,374532,12818,29233,3084,54753,3903,188722,8775,65423,4214,18642,2513,11214,1730,6545,1167,55974,4177,4884,1222,8945,1977,26746,2978,9770,1976,2592,975,1710,751,1327,634,63265,5183,7919,1553,10919,2061,27225,3811,8759,1745,4460,1089,1944,586,2039,596,65935,5006,5197,1190,10938,2308,31195,3544,10704,2010,4105,1100,1880,696,1916,653,123935,6389,2069,759,3677,1103,54831,4289,29692,2981,13621,1833,9563,1400,10482,1675,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1228961,10799,57728,3570,124569,4555,551306,7093,280114,5257,105296,3801,59891,3201,50057,2758,987535,11256,41649,3033,96287,3784,439751,7830,232532,5153,88434,3710,49274,2938,39608,2508,158605,6650,10486,1672,19904,2331,81263,4548,28808,2620,9070,1236,4861,874,4213,858,5136,1120,290,321,502,385,2617,856,1002,586,417,232,109,127,199,206,21554,2514,2281,700,3888,1119,6918,1505,4338,1038,1872,658,1315,557,942,318,16165,2091,1536,542,1914,973,6394,1268,3388,836,1468,665,736,472,729,437,39966,3313,1486,627,2074,772,14363,2093,10046,1996,4035,1138,3596,784,4366,916,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16337246,39536,649966,11842,1731745,14007,7809638,26862,3651143,16992,1281111,15919,694614,12242,519029,10740,11926851,45574,382207,10414,1195009,17354,5725666,28419,2764499,20630,975386,12774,515133,10948,368951,9441,2033750,25872,127088,5770,271969,11017,1020048,17549,395615,10067,116866,5040,61454,3735,40710,3082,810854,16913,44312,3983,101343,5508,402404,12864,155618,6260,52945,3941,32417,2582,21815,2541,437939,11797,54702,3398,73388,4691,178951,6710,71974,4652,28445,2838,16345,2107,14134,1761,348806,9664,23468,2461,48822,3773,171823,7361,65344,4613,22561,2165,10639,1630,6149,1115,779046,16629,18189,2335,41214,3871,310746,9930,198093,7193,84908,4630,58626,3968,67270,3678,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2384763,12996,103295,4171,239380,4948,1108302,8752,553367,5457,196316,4941,108431,4432,75672,3384,1793338,12923,68657,3423,173905,5729,830287,9931,429717,6376,150637,4506,83526,3990,56609,2869,254863,9686,16037,2036,30109,3469,131287,5594,50345,3162,14372,1805,7745,1488,4968,1117,74891,4711,4017,1003,9480,1719,35467,3353,16204,1939,5457,1319,2905,760,1361,532,72074,4595,9054,1688,15147,2035,26806,3006,10652,1690,5652,1176,2669,689,2094,605,52467,3884,3319,897,6527,1532,26079,2701,10812,1711,3401,1067,1572,556,757,415,137130,5709,2211,739,4212,1341,58376,3770,35637,2660,16797,1965,10014,1331,9883,1708,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1697791,11729,74009,3212,148701,4434,724924,7649,425984,5450,155990,5073,93044,3730,75139,3289,1368272,11664,45376,2942,111878,4889,588318,7613,357312,5755,127829,4422,78349,3471,59210,3009,146441,6993,12805,1828,15935,2276,66058,4622,29285,2969,11166,1731,5735,1008,5457,1118,50571,4012,4022,1124,5201,1206,21353,2780,11181,1912,4995,1106,2105,729,1714,600,50591,4185,8285,1151,9677,1562,18037,2198,7964,1713,3286,881,1782,657,1560,577,22441,3032,2265,854,2766,876,11279,1984,3394,1105,1713,755,532,362,492,319,59475,3119,1256,404,3244,748,19879,1664,16848,1726,7001,1183,4541,841,6706,986,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,410043,7121,18685,1801,38634,2634,187614,4895,97058,3456,33145,2562,20883,1996,14024,1509,334700,7462,12337,1585,29236,2451,156595,5008,80247,3632,27617,2309,17564,1821,11104,1226,38649,3177,3539,879,5063,1318,17880,2415,8154,1388,1817,472,1315,473,881,388,9019,1675,346,251,1052,647,3739,1223,2388,621,689,403,490,303,315,319,11020,1887,1369,470,2129,1020,3669,977,1578,785,1343,539,604,417,328,240,6257,1388,733,369,866,547,2034,824,1843,700,400,442,70,97,311,342,10398,1446,361,306,288,223,3697,866,2848,699,1279,533,840,397,1085,476,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,720382,12903,10261,1675,52698,4085,349260,9346,178013,6375,68889,3931,36253,3012,25008,2190,312973,8753,1403,646,12028,1842,153723,5477,83346,4655,34061,3086,16730,2131,11682,1608,79600,5866,1283,623,5644,1502,36813,4027,21451,2228,7027,1331,4743,1208,2639,879,264602,8208,4023,977,25104,2902,130603,5958,62524,4067,23011,2316,11699,1703,7638,1220,35274,2885,2700,846,7041,1354,15746,1793,5219,1053,2199,682,1180,501,1189,531,16435,2367,338,336,1411,688,7983,1666,4279,1060,1415,547,584,293,425,335,11498,1692,514,370,1470,752,4392,924,1194,562,1176,484,1317,531,1435,500,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8111142,28173,327740,9606,776693,11442,3679489,18875,1863037,13338,701640,12653,410350,9198,352193,8965,6439684,30077,212637,7709,576783,11149,2943646,22741,1522632,13781,571918,10885,336682,9044,275386,7202,884381,19678,65002,5120,115813,6529,421696,14341,169026,6996,57972,3479,30509,2777,24363,2424,158485,8950,11169,1880,23527,3006,65607,6028,31591,3550,13944,1857,6593,1346,6054,1307,135615,7011,17086,2300,23084,2397,50401,4874,23245,2374,9375,1558,5795,1108,6629,1279,166679,8458,14363,2584,23715,2960,73107,5467,33834,3156,11161,1621,5383,975,5116,849,326298,11200,7483,1303,13771,2328,125032,7161,82709,4424,37270,3274,25388,2443,34645,2961,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
