GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001EA,B25087_001MA,B25087_002EA,B25087_002MA,B25087_003MA,B25087_003EA,B25087_004MA,B25087_004EA,B25087_005MA,B25087_005EA,B25087_006EA,B25087_006MA,B25087_007EA,B25087_007MA,B25087_008MA,B25087_008EA,B25087_009MA,B25087_009EA,B25087_010MA,B25087_010EA,B25087_011EA,B25087_011MA,B25087_012EA,B25087_012MA,B25087_013EA,B25087_013MA,B25087_014MA,B25087_014EA,B25087_015MA,B25087_015EA,B25087_016MA,B25087_016EA,B25087_017EA,B25087_017MA,B25087_018EA,B25087_018MA,B25087_019MA,B25087_019EA,B25087_020MA,B25087_020EA,B25087_021MA,B25087_021EA,B25087_022EA,B25087_022MA,B25087_023EA,B25087_023MA,B25087_024EA,B25087_024MA,B25087_025MA,B25087_025EA,B25087_026MA,B25087_026EA,B25087_027MA,B25087_027EA,B25087_028EA,B25087_028MA,B25087_029EA,B25087_029MA,state
0400000US13,2285179,17167,1656735,15936,495,317,4270,1049,11843,1532,29789,2593,56094,3723,72280,3611,90770,4703,104835,5023,119788,5187,298611,7377,254937,8416,312170,8746,143145,6291,68018,3257,89690,4246,628444,9440,10427,1390,24085,2162,60775,3823,78830,4283,86702,4795,75234,3665,64300,3994,93142,4828,52427,3280,31138,2497,51384,3523,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,257599,4950,176714,5060,184,144,391,258,715,329,1750,530,1833,498,2358,635,3584,815,4773,979,5369,1100,13784,1688,16470,2039,40573,2987,31514,2636,18775,1863,34641,2410,80885,3025,1928,621,3112,941,4846,1181,5600,827,8365,1148,9877,1318,8843,1061,14812,1610,9141,1137,4051,808,10310,1409,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,390982,4444,274449,4960,333,246,1243,446,3293,738,7857,1247,10864,1449,16074,1788,23757,1907,25395,2440,26929,2174,54485,3227,38116,2392,40258,2781,14820,1579,5223,940,5802,1021,116533,3352,2879,628,5996,1085,11788,1259,15267,1618,19290,1670,16422,1634,13177,1432,15853,1537,7649,1287,2891,655,5321,969,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3301367,17286,2297517,15198,1012,414,3974,786,12698,1443,30880,2633,50320,2815,67521,3428,93098,4088,106691,5257,107804,4131,301046,8302,300233,7740,527591,9884,313263,7440,165307,5402,216079,5159,1003850,12741,5754,878,16589,1548,31811,2238,53096,2806,65777,3396,82538,3290,87703,3779,177240,5497,146815,5627,108864,4445,227663,6572,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1756328,13334,1237171,11421,703,476,4791,870,14124,1284,30417,2399,53707,3428,81799,4541,100383,4147,117603,5847,122481,5317,259117,7058,180598,5705,166328,5615,58711,3230,22115,2068,24294,1929,519157,8753,4147,1025,14685,1748,38058,3199,61049,3733,72042,4087,71509,3254,61902,3069,90852,3905,47867,2884,25242,1980,31804,2138,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885969,8474,561392,7808,267,299,1481,457,5556,917,15987,1944,26794,1814,40266,2354,53105,3103,54733,2922,53893,2954,112887,3809,76057,3642,76858,3570,26101,2152,9328,1241,8079,997,324577,5097,2149,519,5457,853,15771,1300,30424,2201,42201,2332,46828,2312,44213,2333,63355,3295,34001,2317,17782,1424,22396,1999,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,761022,7416,495047,7294,279,197,1485,425,5631,953,12881,1626,22611,1862,34316,2625,36348,2487,39367,2655,40811,2531,95206,4075,72301,3505,77260,3596,31785,2281,11705,1321,13061,1314,265975,5350,3062,836,6463,963,15095,1570,23177,1650,32034,2249,37735,2519,34748,2099,51040,2468,30242,2088,14980,1710,17399,1609,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167081,10490,727606,8390,1023,499,6432,1228,17109,1797,34338,2836,50044,3746,55028,3765,69506,3388,69265,3990,68534,3656,130253,4753,87407,4039,84269,3941,28451,2369,12241,1567,13706,1501,439475,6964,17646,2016,41302,3400,59350,3699,69978,3326,61991,3529,52441,3137,38806,2919,48343,2591,23347,2020,12080,1465,14191,1627,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1071667,10774,603964,9975,511,442,3151,955,9118,1346,24284,2233,36021,2458,48770,3578,61279,3809,57535,3745,54156,3550,107596,5159,72912,4567,73026,3814,26307,2444,13249,1824,16049,1632,467703,8460,14292,1792,34227,2896,59552,3370,72087,3684,72326,3263,59383,3558,44527,2999,51504,2902,25026,2373,13965,1686,20814,1803,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,399076,5723,259926,5287,381,209,1837,558,4155,818,7926,1246,10157,1208,14772,1632,17980,1501,19730,1949,20914,2121,45469,2989,38102,2344,45744,2660,18895,1637,7691,936,6173,1003,139150,4037,1181,356,5175,870,7749,1003,11212,1222,15888,1788,15448,1723,15620,1646,26018,2027,17042,1736,10250,1224,13567,1352,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450411,12170,1116382,12573,290,215,1858,580,3805,844,8065,1040,12751,1551,16859,1824,29267,2480,34502,2432,42487,2836,136506,5506,140497,5298,262263,7912,180481,5579,103623,4283,143128,5232,334029,6141,3407,783,3801,863,7638,1204,13790,1513,24207,2250,30384,2115,36165,2562,69884,3665,51674,3344,33979,2330,59100,3462,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1588359,10560,1144780,10855,1379,693,1714,584,2912,722,6004,1038,9781,1440,12473,1533,18733,1966,22184,2002,29139,2496,99550,4363,134563,4913,274110,7349,213807,6309,138073,6343,180358,6161,443579,6770,1677,627,1108,411,2404,867,5301,947,9979,1476,15912,1833,25874,2290,71020,3851,78123,4071,66471,3643,165710,4774,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2908273,13927,2008547,14038,1066,406,3596,705,14054,1528,32909,2365,52125,2775,81689,3363,109800,4149,132937,4104,137049,5056,370897,8021,328336,7387,402796,8752,179860,6083,77607,3295,83826,3775,899726,9380,6777,984,17612,1690,34863,1973,60240,2548,79996,3526,101439,3804,107729,3948,185146,5310,122637,4094,75165,3816,108122,4098,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1558206,8771,1118573,9743,660,261,2986,662,8781,1246,13400,1282,24722,1701,34522,2365,46228,2880,56139,2773,61931,3075,177160,4998,178580,5568,276787,7335,124546,4439,55323,3177,56808,2940,439633,5793,3776,623,8917,969,19128,1107,33036,2056,47707,2143,51472,2325,56246,2670,91394,2756,56588,2565,29936,2398,41433,2427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760318,9031,433951,8347,167,207,1662,583,8942,1359,21359,2285,35463,2901,44186,3289,44724,3289,44564,3345,39534,3508,76578,4290,45476,3620,46398,3370,13801,1806,5604,1312,5493,864,326367,6633,5180,1288,19216,1807,33445,2942,43675,3374,48656,3582,43944,3109,38027,2967,48947,3035,23522,2209,9864,1406,11891,1582,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1628838,12691,1087651,10809,1394,612,4653,832,15594,1862,35944,2556,52970,3032,73190,3661,91940,4489,91787,3932,94226,4078,211516,6015,150461,5892,150209,5406,61673,2970,22375,2003,29719,2225,541187,8301,7370,1133,22739,1813,46621,2856,68133,3135,80805,3729,74888,3783,63746,3400,84220,3614,41419,3066,21697,1911,29549,2733,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,155331,4086,151,138,442,222,1697,559,3825,754,7126,1095,10302,1566,13389,1506,13786,1568,14689,1606,28438,2177,23015,1770,21407,1978,10926,1477,2904,734,3234,642,104806,3756,1414,525,3032,537,6419,923,13366,1573,13829,1570,16482,1539,12563,1331,17976,1548,10104,1329,4337,747,5284,790,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,308112,5675,162,145,724,250,2835,708,6066,857,12009,1128,16989,1428,23149,1933,24997,2390,26046,2113,63045,2896,48633,2971,49926,2392,17778,1689,7866,1269,7887,1070,167787,4212,1458,439,3459,663,7871,1069,13268,1179,17202,1486,21909,1784,22710,1915,35470,1937,19760,1387,10233,1118,14447,1287,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,453471,7044,118,126,1164,500,1128,585,3049,899,5185,938,8396,1336,12628,1833,15100,2006,20607,2279,63695,3668,67728,4154,108329,4210,67367,4568,38905,2895,40072,3278,127234,4547,1658,689,3424,989,5365,1071,8180,1393,13878,1600,15714,2079,15147,1709,23636,1983,15844,1991,9585,1589,14803,1680,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,258769,4866,166,162,682,430,1187,447,2209,676,2686,673,4494,794,5512,1023,6246,1052,8348,1205,31191,2625,37641,2524,65906,3295,44640,3177,26139,2356,21722,1749,104883,3834,515,344,860,487,1470,687,2494,791,2964,566,3713,749,5161,828,15057,1399,17656,1789,17169,1889,37824,2715,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,1504931,13704,457,266,1774,627,3668,692,7357,1256,9542,1416,14050,1847,18420,2215,21343,2022,31009,2333,103280,4010,139919,5724,326917,7987,287132,6645,209594,7373,330469,8116,605377,8574,2438,574,2456,685,3385,833,4926,1020,7518,1334,9979,1560,10848,1293,44145,2902,65573,3503,80549,3664,373560,7510,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,314458,6199,308,229,1692,547,5696,1235,9723,1585,17609,2087,22922,2332,26098,2522,27526,2300,28209,2921,57631,3196,40016,3005,45130,2700,17093,1833,7999,1417,6806,1170,191457,5265,9159,1674,15279,1628,22455,2089,30466,2284,28816,2474,26344,2605,16362,1585,20600,1828,9910,1443,5540,1031,6526,1079,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,2583675,16271,1989,788,5373,1036,12777,1390,25603,2433,41758,2828,62827,3858,89417,4127,102461,4372,115902,3944,290828,6940,268817,7166,452750,8060,367320,8254,266758,6594,479095,10233,1357267,13841,34438,2935,17985,1717,26775,2144,40133,2611,56017,2907,69469,3071,77263,4060,169664,5308,165210,5205,146847,5368,553466,8975,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,1590612,17071,843,374,6202,1110,17616,2034,40983,3149,68897,4664,92598,4350,120556,5870,130371,6349,139421,6128,308933,8061,228425,6748,237537,7723,104251,5074,44302,3194,49677,2581,760186,10210,11521,1707,35366,2420,77789,4198,101556,4940,119392,4868,104527,4799,76979,3373,103225,4553,58098,3672,31386,2605,40347,2571,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,99022,3045,102,98,274,136,1839,457,3878,743,5098,691,6528,962,9792,1202,8970,1053,9602,1347,19781,1943,12899,1429,13580,1418,3919,748,1345,479,1415,423,82644,2599,947,247,3144,573,5423,746,8800,781,10502,963,11414,1114,10628,1153,14263,1420,8919,1047,4260,767,4344,762,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,2164919,15701,1750,600,6637,930,20621,1849,41230,2814,64256,3351,97850,3953,133305,4855,159287,5381,177674,7265,439308,9269,349429,8897,392181,7598,154689,5462,61812,3453,64890,3699,985320,11901,6691,1222,17957,1749,41618,3091,66321,3635,100505,3670,121277,4627,121774,4050,200633,5788,130608,5251,73289,3494,104647,4385,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,570396,8414,187,145,3153,752,9850,1222,24850,2191,38717,2649,54425,3653,56471,2948,59472,3749,53711,3112,105499,4157,62974,3066,60875,3061,21587,1804,8225,1264,10400,1340,380011,6807,6230,1018,18225,1643,34379,2189,54378,3240,57811,3289,52382,2549,44107,2996,54935,2975,25740,2160,14466,1665,17358,1954,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,665086,8771,488,296,1815,894,4957,948,8579,1356,14965,1530,20238,2019,26709,2452,33262,2717,36003,2520,108643,4727,118787,4507,158884,5521,68084,3607,30763,2614,32909,2377,274037,6518,4644,1051,8649,1440,12551,1423,23206,2025,31982,2111,32989,2185,33527,2387,54547,3582,31417,2181,18816,1817,21709,1814,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3475105,13987,2179484,14721,1062,418,5573,902,19737,1763,41531,2709,71192,3649,101800,4179,136048,5624,151835,5361,153617,4550,381271,8185,308664,8515,405529,8189,193024,6159,99907,3989,108694,3873,1295621,12661,7496,1010,20151,1749,45763,2707,82956,3652,119418,4628,141113,4702,148671,4901,264137,6245,181242,4964,111119,4387,173555,5074,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255495,5187,180009,5326,0,281,277,221,826,507,1274,454,1678,616,2238,588,2957,726,4158,875,6165,1206,20443,1945,25236,2020,53301,3588,31248,2603,15783,1786,14425,1500,75486,2793,64,102,227,195,301,214,765,392,1447,565,3042,865,5429,1054,15831,1715,14519,1608,12309,1512,21552,1974,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1165464,11139,756519,10922,549,337,2836,896,10866,1749,27726,3004,44552,3246,55486,3775,66724,4588,69237,3624,69225,4070,140366,5607,93337,4116,97445,4626,35923,2517,18315,2048,23932,1735,408945,7227,7914,1393,24535,2490,49061,3196,61349,3962,58619,3161,54138,3324,41006,2909,50515,2894,26585,2217,13924,1353,21299,1905,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
