GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005MA,B21001H_005EA,B21001H_006MA,B21001H_006EA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009EA,B21001H_009MA,B21001H_010MA,B21001H_010EA,B21001H_011MA,B21001H_011EA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014EA,B21001H_014MA,B21001H_015MA,B21001H_015EA,B21001H_016MA,B21001H_016EA,B21001H_017EA,B21001H_017MA,B21001H_018EA,B21001H_018MA,B21001H_019EA,B21001H_019MA,B21001H_020EA,B21001H_020MA,B21001H_021MA,B21001H_021EA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025EA,B21001H_025MA,B21001H_026MA,B21001H_026EA,B21001H_027MA,B21001H_027EA,B21001H_028MA,B21001H_028EA,B21001H_029EA,B21001H_029MA,B21001H_030EA,B21001H_030MA,B21001H_031EA,B21001H_031MA,B21001H_032MA,B21001H_032EA,B21001H_033MA,B21001H_033EA,state
0400000US13,4212009,3799,2032107,2960,580180,3433,35678,3383,544502,4689,839390,2573,124718,5102,714672,5694,323580,381,144025,4112,179555,4083,175661,1057,93477,3287,82184,3347,113296,1050,80635,2336,32661,2429,2179902,1803,586676,2194,7406,1430,579270,2560,849314,1634,17183,2269,832131,3026,342602,370,3536,903,339066,1071,200867,740,2657,837,198210,1152,200443,631,4334,976,196109,1138,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,239772,2094,119814,1634,30411,1597,5276,1226,25135,1357,45896,787,9049,1258,36847,1420,23699,48,10616,1051,13083,1058,10842,267,6961,613,3881,613,8966,267,6150,549,2816,549,119958,950,32955,1000,2019,681,30936,1132,44881,532,1372,578,43509,817,20881,229,366,220,20515,305,10206,267,544,341,9662,341,11035,130,544,247,10491,279,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,940974,1212,464534,1074,148453,1176,8142,1607,140311,1840,172446,965,30859,2299,141587,2355,70963,114,32388,1792,38575,1785,40668,269,22693,1526,17975,1471,32004,253,23924,1012,8080,994,476440,435,142005,412,1843,697,140162,714,174983,410,3334,795,171649,868,71131,77,830,349,70301,356,42915,102,618,317,42297,332,45406,10,1456,561,43950,561,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6553665,2723,3159027,2178,902644,1602,42318,3209,860326,3699,1269442,1144,127179,4649,1142263,4733,477451,552,184244,3813,293207,3924,274007,646,133381,3190,140626,3192,235483,380,162423,2605,73060,2666,3394638,1537,881036,1040,7846,1423,873190,1814,1279598,881,13705,1839,1265893,2024,502487,293,4921,990,497566,1081,322801,220,3219,659,319582,674,408716,432,5306,1000,403410,1062,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4048350,2305,1957888,1561,592518,1198,26874,2632,565644,2872,776131,791,111393,4513,664738,4564,291906,550,121906,3425,170000,3402,166733,382,81188,2910,85545,2969,130600,341,90906,2064,39694,2047,2090462,1241,577653,917,3628,981,574025,1415,782705,931,10728,1756,771977,1924,308717,290,3561,959,305156,1028,195838,332,2496,631,193342,706,225549,339,4808,981,220741,1055,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2100400,1084,1017215,883,299106,713,14248,1796,284858,1964,390015,597,52042,2288,337973,2466,152432,128,64512,2569,87920,2570,92175,107,45948,1781,46227,1786,83487,93,56139,1549,27348,1565,1083185,508,288281,389,2057,658,286224,773,390074,308,5116,843,384958,952,156081,154,1971,565,154110,594,106553,121,1360,338,105193,356,142196,11,1980,523,140216,521,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1709629,2154,825097,1686,243522,1434,13778,1761,229744,2237,319160,1047,49097,2982,270063,3184,124480,496,50678,2307,73802,2257,72930,516,37212,1648,35718,1585,65005,549,44971,1638,20034,1686,884532,1181,238688,1177,2299,666,236389,1277,326833,992,6642,1236,320191,1477,127421,166,1859,516,125562,525,83153,279,820,280,82333,376,108437,311,2043,656,106394,699,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2858217,1503,1369897,1331,411291,1542,22398,2443,388893,2763,538356,1240,75842,3653,462514,4092,211494,394,78198,3423,133296,3372,121899,279,56182,2318,65717,2288,86857,262,55644,1924,31213,1905,1488320,639,411699,1431,4480,1354,407219,2142,557968,1420,9916,1454,548052,2090,225533,212,2248,711,223285,710,144683,13,1286,460,143397,459,148437,83,2731,753,145706,761,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2077882,2218,1002776,1675,295130,1589,19110,2119,276020,2517,389278,1253,47645,3433,341633,3666,154987,256,60888,2758,94099,2785,92112,328,50509,1815,41603,1764,71269,332,50093,1791,21176,1676,1075106,1306,295028,1101,2539,833,292489,1213,392207,1121,4362,1106,387845,1426,163278,161,2030,608,161248,602,107845,429,1135,495,106710,632,116748,548,2080,624,114668,894,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,995122,1920,477391,1333,122868,890,8129,1369,114739,1470,193359,697,36462,2642,156897,2841,80446,624,33579,1873,46867,1857,45142,128,25184,1287,19958,1272,35576,107,25097,1156,10479,1159,517731,1014,124051,571,1204,485,122847,734,202408,752,4408,861,198000,1128,82814,2,1221,541,81593,541,51015,153,977,306,50038,332,57443,168,1252,375,56191,391,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2558228,2113,1224509,1773,322602,1445,18975,2134,303627,2367,501967,1382,68572,3388,433395,3490,199462,465,81503,3109,117959,3123,110495,62,59389,2437,51106,2445,89983,88,66591,1703,23392,1705,1333719,1020,329147,920,4626,1254,324521,1465,521802,706,10411,1427,511391,1566,209559,300,2572,720,206987,820,125936,99,1301,487,124635,501,147275,163,3421,647,143854,666,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4049006,5189,1918696,3098,521805,2101,17959,2459,503846,3069,781898,2477,82113,4172,699785,4521,297772,583,103222,3695,194550,3732,166765,175,88317,3091,78448,3104,150456,258,107501,2621,42955,2630,2130310,3056,528272,1969,3010,1012,525262,2269,816574,1631,8338,1611,808236,2332,321900,645,2553,639,319347,944,198451,644,2377,644,196074,923,265113,328,6310,999,258803,1065,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6069403,1973,2959237,1435,840272,1142,34338,2730,805934,2831,1196938,656,148658,4496,1048280,4494,457410,241,184004,3587,273406,3571,256026,124,120332,3439,135694,3429,208591,10,141177,2816,67414,2815,3110166,900,808765,729,4868,959,803897,1154,1195922,561,13160,1704,1182762,1762,472415,316,4357,753,468058,791,293362,82,2747,719,290615,730,339702,101,5739,988,333963,997,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3445960,1746,1684824,1209,492117,1038,17212,1963,474905,2102,687889,528,84697,3603,603192,3582,248875,140,109097,3072,139778,3089,139060,91,75155,1987,63905,1997,116883,78,80542,1700,36341,1702,1761136,885,476804,554,3178,731,473626,815,685782,455,9812,1185,675970,1168,252698,320,2999,686,249699,805,155167,120,1402,482,153765,471,190685,169,3576,769,187109,785,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1331518,1569,639915,1492,182915,1469,8623,1536,174292,1940,243243,1378,34079,2532,209164,2723,103332,378,38200,2458,65132,2410,65074,720,35134,1671,29940,1766,45351,607,31934,1448,13417,1357,691603,525,179818,1250,1974,871,177844,1479,245752,1350,3524,863,242228,1635,109163,255,1147,451,108016,444,74479,399,1090,427,73389,631,82391,381,1308,545,81083,696,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3716888,1988,1790699,1735,529113,1401,27339,2664,501774,3155,697169,926,106469,4327,590700,4421,269911,397,120007,3626,149904,3647,163725,505,86202,2784,77523,2868,130781,484,95529,2144,35252,2076,1926189,1060,522554,853,5728,1300,516826,1654,707155,762,12823,1675,694332,1746,288086,199,3945,952,284141,939,188961,482,2901,725,186060,838,219433,100,3859,857,215574,861,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,653903,1294,323468,1240,89945,1212,5167,1202,84778,1561,122889,483,21956,1872,100933,1877,55003,275,25682,1734,29321,1712,30575,100,17661,930,12914,943,25056,13,18736,803,6320,804,330435,421,84703,458,1629,776,83074,898,124117,338,2263,717,121854,782,52870,156,997,392,51873,410,32255,30,553,361,31702,373,36490,11,997,363,35493,364,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1148783,1223,557080,879,168530,686,8252,1425,160278,1457,212799,652,31383,2160,181416,2135,82667,241,35119,1522,47548,1555,49106,260,26339,1410,22767,1452,43978,357,29967,1200,14011,1177,591703,840,163768,670,2420,683,161348,1007,213978,617,4429,868,209549,1039,84383,135,1027,397,83356,430,56404,13,803,367,55601,367,73170,129,1373,477,71797,510,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1166540,1736,586159,1325,147967,1792,9931,1652,138036,2017,232789,1749,46988,3547,185801,3929,103414,142,53274,2712,50140,2719,59449,5,36666,1896,22783,1896,42540,79,31743,1554,10797,1558,580381,989,147503,1008,2755,832,144748,1295,215893,916,5365,1029,210528,1366,101779,303,1354,633,100425,692,60666,71,1285,472,59381,475,54540,6,1142,466,53398,465,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,957964,1094,465560,639,125616,387,6468,1431,119148,1423,198241,480,31373,2355,166868,2359,73747,251,34285,2008,39462,2008,38315,251,23793,1175,14522,1175,29641,251,22099,1016,7542,1016,492404,733,123738,215,1222,654,122516,668,203220,193,3705,973,199515,989,75210,46,1183,452,74027,457,42071,672,746,442,41325,836,48165,251,2537,572,45628,572,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4262133,3802,2037240,2393,491494,1424,14709,1944,476785,2436,853894,1502,58369,3577,795525,3763,328644,192,114640,3704,214004,3724,187891,513,98351,2855,89540,2863,175317,110,125212,2493,50105,2506,2224893,2125,476101,1221,2210,812,473891,1354,875827,1286,5460,1304,870367,1918,351978,378,3305,739,348673,757,223340,535,1918,609,221422,835,297647,273,5052,942,292595,942,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,667670,2204,320314,1495,77162,1551,8154,1639,69008,1927,118138,1589,23744,1986,94394,2218,59509,468,26588,1656,32921,1636,36173,540,22582,1328,13591,1351,29332,504,22771,999,6561,892,347356,1359,78874,1329,1652,667,77222,1463,124777,1413,3805,882,120972,1632,62013,498,1392,480,60621,719,39301,450,545,284,38756,560,42391,482,691,329,41700,551,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9209169,5171,4402306,3113,1188074,2321,37636,3006,1150438,4069,1745035,1538,152468,5116,1592567,5292,687983,656,238164,5857,449819,5952,407622,545,192850,4573,214772,4604,373592,333,245564,4339,128028,4343,4806863,2869,1191042,1517,6361,1138,1184681,1843,1766017,1579,17099,1500,1748918,2146,743723,707,5426,953,738297,1206,482367,689,2934,679,479433,1004,623714,406,9602,1176,614112,1227,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4667320,3404,2224205,2696,602838,2492,41193,3544,561645,3543,891027,2394,134334,5291,756693,5697,365014,433,154444,3775,210570,3793,212700,652,110828,3237,101872,3267,152626,605,109671,2328,42955,2470,2443115,1806,625892,2101,8014,1610,617878,2414,915247,1513,17026,1861,898221,2426,392956,210,5420,914,387536,939,250227,263,3309,744,246918,783,258793,260,5269,953,253524,970,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448289,908,221224,901,69003,797,3919,1063,65084,1328,81660,501,11329,1167,70331,1229,32217,63,14107,1076,18110,1071,19686,204,10601,732,9085,746,18658,200,9795,761,8863,796,227065,399,64479,500,745,424,63734,606,79528,388,1549,483,77979,639,31009,80,138,94,30871,121,21868,8,302,182,21566,183,30181,13,914,450,29267,451,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
