GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005EA,B01001A_005MA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018MA,B01001A_018EA,B01001A_019MA,B01001A_019EA,B01001A_020MA,B01001A_020EA,B01001A_021MA,B01001A_021EA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024EA,B01001A_024MA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031EA,B01001A_031MA,state
0400000US13,5816513,13245,2891502,8714,199251,2965,191353,4674,189250,4652,119568,2183,87677,3326,202273,4307,194918,4013,197457,3326,460449,3500,427775,1675,329752,1249,177576,1209,92088,2158,22115,1855,2925011,7600,185046,3269,179327,5245,181678,5445,112041,1810,80151,3508,174087,4078,191020,3140,188021,2620,445190,3102,434498,1637,348077,1121,203271,982,141524,2676,61080,2686,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,337507,2426,178334,1887,7377,625,7704,1062,9266,1171,5342,495,4572,587,17627,1276,14429,969,13178,581,25909,651,28010,554,24607,350,10958,114,6956,686,2399,654,159173,1720,7634,615,7439,922,7532,919,4930,530,3184,783,10403,686,13675,517,11087,558,22912,695,26022,588,22361,501,10658,287,7825,840,3511,823,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1357129,5032,681039,3146,51567,950,48512,2714,49445,2648,31938,752,21001,1419,52510,1435,50370,947,43823,1404,88352,1260,96736,1119,72517,420,41753,471,24162,1113,8353,1064,676090,2894,50250,1057,47848,2402,45391,2341,30634,608,20178,1305,47314,1294,46368,989,41260,1042,88000,897,96462,997,72484,511,44074,623,30869,1423,14958,1418,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9074653,23238,4469134,13770,282586,3040,279411,6035,295872,5806,187358,1893,132590,2134,312998,3488,297266,3702,292873,2824,666528,3710,697842,2383,498537,1799,284737,1195,181940,2844,58596,2660,4605519,11922,266955,3291,270698,6340,276085,6528,176960,1912,123478,2352,298638,2833,285126,2537,278403,1936,657091,2708,701578,2009,521364,1674,332871,1120,277886,3885,138386,4061,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5427561,9032,2670217,5601,176920,1389,175892,4086,187673,4204,119023,1200,79283,2085,188977,2447,184406,1877,168651,1385,386960,1270,407435,1213,295500,1020,167606,471,100832,1941,31059,1887,2757344,4747,168873,1560,170410,3998,176143,3857,111114,987,73199,1716,179423,1956,178001,1322,165268,949,386981,1379,412109,1347,311968,862,197429,882,155307,2906,71119,2857,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2772535,4142,1363253,2775,86701,756,85734,2989,92595,2989,60537,942,44692,1733,103195,1879,83203,1273,78348,943,186259,1034,211822,725,153646,559,92656,254,63708,1510,20157,1467,1409282,2664,81146,950,81390,2728,89080,2629,57730,780,41547,1443,99148,1759,79115,934,76898,896,185705,792,210617,672,156986,413,107184,430,94795,2046,47941,2025,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2361047,6941,1165639,4381,78175,1341,77453,2660,81302,2411,51807,1017,37226,2180,91111,2152,75995,1853,68403,1319,159922,1496,177093,1180,127178,769,74315,744,48618,1287,17041,1331,1195408,4538,76085,1618,76128,2567,74046,2656,47409,921,33145,1599,85121,1789,71184,1373,66859,1495,162638,1589,178941,1263,129787,619,84098,526,72265,1863,37702,1711,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3762571,4258,1843236,3776,121993,1755,116862,3429,126307,3578,77811,1072,52013,2868,123504,3010,133893,1737,120660,1471,271740,1383,276363,926,212451,406,122503,472,69138,1900,17998,1846,1919335,3052,114730,1810,114183,3836,115595,4177,74381,1059,48450,2427,115373,2607,135908,1132,117004,1450,275982,1443,286828,821,226682,505,145349,450,104286,2146,44584,2160,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2760233,4740,1354686,3370,85283,1150,89079,3366,84851,3393,56974,930,36825,1580,100407,1566,95193,1569,79494,1190,193234,1532,208473,1149,157933,902,94598,708,58523,1573,13819,1475,1405547,2590,82688,1008,82991,3251,83790,3238,52738,901,41699,2182,92107,2265,91239,1412,79775,1439,191514,1181,210782,1160,167368,926,110389,870,83140,2203,35327,2228,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265541,3360,618407,1988,33600,327,33415,1920,40571,2024,26908,388,15727,637,40146,650,36060,302,34864,365,91719,550,103381,580,81082,799,45261,172,28162,993,7511,985,647134,1790,31346,299,32952,1828,37461,1858,25674,454,15857,886,37309,791,35474,255,36370,410,94873,781,108316,300,82911,108,51104,187,39122,1395,18365,1365,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3441497,11054,1681547,6468,100483,1443,103709,3577,107952,3360,72760,1089,49634,985,107674,1610,102182,1763,99110,1461,257078,1843,273342,1265,203981,841,112130,572,70747,1762,20765,1664,1759950,5998,97602,1507,96992,3848,106943,3680,68413,983,46029,1235,104196,1459,102694,1082,100195,1606,262309,1722,281635,1215,215037,1116,128189,738,105592,2315,44124,2259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5329576,13209,2574308,7310,149195,1913,151513,5034,168435,5085,105762,1182,73167,1096,176552,2354,152501,1834,157384,1723,400504,2457,413570,1841,303747,1172,169902,689,115081,2114,36995,2126,2755268,7608,141843,1500,147149,4173,157705,4171,101636,1296,73956,785,175223,1712,154811,1932,157333,1810,414255,2286,431567,1672,329347,1304,203030,828,174159,3481,93254,3369,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8026545,7876,3968204,5036,242199,1311,246415,4943,276048,5225,175189,1113,114927,1125,274290,1618,246704,1812,236563,1693,588101,1910,634980,1536,464098,988,258635,569,162085,2535,47970,2498,4058341,4729,228530,1175,234691,5285,259741,5252,165251,1129,108333,1275,261230,1338,236173,1362,227607,1188,579688,1687,640087,1285,478151,1062,296776,647,234053,3951,108030,3895,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4538957,7496,2246412,4493,140047,1295,138286,3571,148936,3558,96762,651,64832,1150,162683,1220,150692,1469,135079,1167,333819,1200,367233,1059,250434,590,140239,545,88780,1665,28590,1688,2292545,4063,135206,1250,132876,3969,140663,3949,92619,711,62038,1206,158306,1225,137856,877,133234,1000,332520,1194,364776,835,254611,656,156595,592,125532,2679,65713,2652,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1749296,2792,858591,2940,54516,1625,54626,3138,58184,3057,35082,1541,26760,1931,58898,2386,56410,1877,51340,1513,121889,1662,125922,1231,104121,726,65360,772,37248,1188,8235,1049,890705,2597,53497,1446,48943,2517,53966,2562,34359,1671,24828,1773,54342,2023,53987,1561,51044,1490,120914,1678,127567,1247,109675,434,74906,491,56613,1944,26064,1986,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4905832,6447,2405719,4067,156346,1301,154363,4757,160413,4738,105000,1081,68312,2044,171534,2253,164698,1168,146452,1107,344003,1312,366298,928,271726,852,164749,702,101879,1811,29946,1851,2500113,3613,147205,1340,147816,4157,152261,4181,98792,878,66050,1749,162179,2144,164494,1482,142718,853,342918,1253,373646,1066,290317,663,190755,709,150491,2685,70471,2727,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,847192,1984,423051,1571,24632,644,26237,1926,25156,1863,17987,368,12498,896,30452,1126,27595,1288,22776,397,54150,544,70249,343,55526,421,30724,197,20081,940,4988,935,424141,1262,23579,632,23486,1635,24915,1577,17600,591,10547,528,27888,792,25881,594,22121,332,54082,377,71020,349,53280,308,32734,383,25582,1171,11426,1189,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1566980,4653,771704,2809,53354,854,51993,1827,50502,1871,33942,620,23984,1225,59056,1356,51488,1075,48060,1104,104279,993,117307,632,83947,592,49654,446,34124,1071,10014,1039,795276,2583,52156,896,48883,2103,50565,1989,32523,506,23297,1311,56809,1365,48341,1015,46097,936,102937,915,117379,533,85682,600,56865,254,47837,1362,25905,1323,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1837860,12559,943350,6362,62292,1874,56221,3247,64204,3035,36014,1245,21929,1649,59525,1695,70716,2129,65116,1918,149651,3000,136060,1467,111866,1044,64512,567,38923,1250,6321,1103,894510,7183,58117,2340,54582,3065,56563,3007,35932,1308,20611,2130,53525,1869,64710,2108,59654,1721,129787,1950,127210,1483,110242,1197,65559,607,41170,1687,16848,1802,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250231,2808,615314,1748,34401,518,37227,2121,42196,2275,27887,222,17646,675,40117,743,36321,530,35366,464,96270,762,104825,532,74465,381,38927,354,22305,1042,7361,1040,634917,1677,33852,684,35835,2144,39017,2146,27171,355,17614,828,37759,758,35016,643,35983,563,99795,682,106218,462,76022,414,42378,746,32570,1511,15687,1478,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6073160,16554,2966676,9362,179125,2707,189096,5102,193627,4730,125219,1481,76253,1403,178138,2454,157845,3210,178961,2522,466180,2958,484098,2837,352346,1768,202641,1453,136373,3005,46774,2835,3106484,9415,167593,2705,179603,4628,187226,4576,119439,1322,70104,1336,165378,2063,150319,2171,169553,2271,469243,3529,497484,2521,378832,2017,241232,1753,211144,3881,99334,3828,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1325762,11738,654789,6799,44924,2087,40352,2964,45121,2827,27002,1715,19368,1907,48009,2733,42309,2205,37296,1884,87030,2617,95917,1998,78902,1423,49467,1265,31897,1120,7195,1166,670973,7114,39458,2203,40862,3038,43490,2596,25683,1667,16430,1741,43772,2443,41049,1846,38546,1898,87125,2530,100075,1888,83538,1629,54034,1110,41189,1817,15722,1478,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12816272,25723,6241455,15211,368540,3582,364314,6632,402081,6866,259126,2207,189203,2049,432861,3051,375533,3420,383100,4151,939639,4528,974305,3670,732703,2663,432016,2086,293195,4389,94839,4181,6574817,13874,350599,3376,350000,6503,384808,5834,241891,1983,182801,2567,411109,3610,374176,3235,378820,2937,941610,4396,993115,3034,798121,3367,516608,2520,444117,5751,207042,5451,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6224663,12857,3059233,8341,193741,3035,190192,5881,197914,5446,123934,1922,83671,2449,202058,3403,192165,3467,208144,3360,470411,2907,459907,1863,368999,915,214493,994,126329,2222,27275,2106,3165430,7090,183003,2823,174136,4802,188735,4707,112369,2036,76935,3266,186375,3714,195071,2929,201482,2040,467207,2351,471594,1637,396674,980,252107,794,187228,3529,72514,3599,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,578919,1164,290197,1036,17188,419,16012,1026,18598,1017,11819,351,10999,762,26730,760,19582,590,15581,388,37427,295,45426,241,32330,130,19792,251,13584,696,5129,636,288722,892,15790,231,15946,998,16844,985,11434,367,10950,770,24033,854,16062,332,14424,396,35327,391,44544,106,31210,200,21977,135,19712,1107,10469,1105,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9645844,7788,4717912,4995,295481,1344,298524,5945,322246,5824,206588,1555,135595,2014,322570,2377,311355,1330,286136,1180,684848,1467,744279,1313,542003,953,311042,665,201142,3222,56103,3174,4927932,4495,279781,1315,286600,5958,307362,5946,196081,1050,128562,2004,310834,1859,305094,1215,285110,868,686365,1416,760978,1223,573244,960,369918,704,303620,4700,134383,4593,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2698032,6248,1322721,3298,85187,1224,79143,2985,90213,3379,54390,985,37758,2250,97818,2363,91414,1589,78820,1506,183335,1742,196708,843,154763,627,96750,459,60020,1284,16402,1221,1375311,4518,82320,1577,81440,3239,78622,3381,52698,1078,35300,1729,90164,2105,89799,1324,78877,1177,180796,1488,202284,864,165540,608,113220,440,84783,2059,39468,2111,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
