GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001MA,C24040_001EA,C24040_002MA,C24040_002EA,C24040_003EA,C24040_003MA,C24040_004EA,C24040_004MA,C24040_005MA,C24040_005EA,C24040_006MA,C24040_006EA,C24040_007MA,C24040_007EA,C24040_008MA,C24040_008EA,C24040_009EA,C24040_009MA,C24040_010EA,C24040_010MA,C24040_011MA,C24040_011EA,C24040_012MA,C24040_012EA,C24040_013MA,C24040_013EA,C24040_014EA,C24040_014MA,C24040_015EA,C24040_015MA,C24040_016MA,C24040_016EA,C24040_017MA,C24040_017EA,C24040_018MA,C24040_018EA,C24040_019MA,C24040_019EA,C24040_020EA,C24040_020MA,C24040_021EA,C24040_021MA,C24040_022MA,C24040_022EA,C24040_023MA,C24040_023EA,C24040_024MA,C24040_024EA,C24040_025EA,C24040_025MA,C24040_026MA,C24040_026EA,C24040_027MA,C24040_027EA,C24040_028MA,C24040_028EA,C24040_029MA,C24040_029EA,C24040_030MA,C24040_030EA,C24040_031MA,C24040_031EA,C24040_032MA,C24040_032EA,C24040_033MA,C24040_033EA,C24040_034MA,C24040_034EA,C24040_035MA,C24040_035EA,C24040_036EA,C24040_036MA,C24040_037MA,C24040_037EA,C24040_038MA,C24040_038EA,C24040_039MA,C24040_039EA,C24040_040MA,C24040_040EA,C24040_041MA,C24040_041EA,C24040_042MA,C24040_042EA,C24040_043EA,C24040_043MA,C24040_044MA,C24040_044EA,C24040_045EA,C24040_045MA,C24040_046MA,C24040_046EA,C24040_047EA,C24040_047MA,C24040_048EA,C24040_048MA,C24040_049MA,C24040_049EA,C24040_050MA,C24040_050EA,C24040_051MA,C24040_051EA,C24040_052MA,C24040_052EA,C24040_053EA,C24040_053MA,C24040_054EA,C24040_054MA,C24040_055MA,C24040_055EA,state
0400000US13,2970857,22106,1746899,15833,35093,3583,29768,3218,5325,1208,253104,9912,291685,8934,97503,5610,178086,8336,161392,6949,134894,6752,26498,2472,54247,4144,101963,5318,60878,3498,41085,3639,193549,7881,110478,5623,4000,1012,79071,5434,130211,5390,65566,4359,64645,3840,73894,4769,15747,2217,58147,4573,71262,5218,104910,5307,1223958,14554,5532,1230,4886,1157,646,468,23274,2795,125225,5939,37724,3480,128833,6613,49675,4136,42439,4077,7236,1529,38774,3302,128675,6753,94150,5440,34525,3400,123324,6104,79489,4768,4161,885,39674,3310,347551,9452,123444,6343,224107,7857,80097,6345,8962,1474,71135,6031,50618,3840,84656,5282,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,409994,8369,226858,5480,4823,1288,4601,1272,222,247,32531,2805,10120,1611,9014,1426,22406,2212,17052,1921,12950,1670,4102,1066,5429,1362,12777,1868,5785,1241,6992,1360,26151,2399,14070,1515,219,335,11862,1816,22410,2275,10878,1478,11532,1498,27356,2588,5592,1297,21764,2298,8855,1311,27934,2669,183136,4810,2331,711,2331,711,0,267,4004,1059,2892,739,5198,1126,21348,2205,7588,1166,6764,1139,824,424,3878,891,16462,2014,10013,1759,6449,1157,17299,2022,9872,1440,141,141,7286,1519,49984,3882,19195,2104,30789,3081,25215,2772,2853,944,22362,2542,8248,1567,18689,2495,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,418213,7211,259242,5090,21509,2091,19705,2057,1804,530,41049,3736,42671,3053,11302,1527,28547,2510,17053,1700,13124,1682,3929,923,5437,1144,12259,1774,8157,1406,4102,931,24351,2214,15795,1911,248,222,8308,1475,19483,1903,9005,1346,10478,1495,10202,1675,3262,946,6940,1364,8771,1397,16608,1784,158971,4431,2813,745,2493,749,320,224,2918,676,15730,2165,4033,1067,20992,2164,4268,1042,3046,860,1222,581,3481,1166,18141,1969,13804,1761,4337,1025,14878,1899,9670,1307,482,446,4726,1219,47174,3054,13745,1504,33429,2565,8957,1413,1853,746,7104,1363,5921,1357,9665,1243,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3999558,21191,2370786,15899,39873,3179,30863,2627,9010,1490,240867,8431,487489,11163,136012,4883,211773,8937,203173,6987,172767,6799,30406,2410,63026,3687,178584,6761,134482,5525,44102,3395,265598,8265,168189,6367,4815,1003,92594,6120,197152,7071,95041,4957,102111,4855,134702,7870,31026,3321,103676,6997,100457,4818,112080,4703,1628772,17401,6386,1121,5294,1009,1092,462,20660,2058,189027,6824,56351,3487,153646,6142,60902,3944,53296,3507,7606,1302,44080,2877,200427,7485,164221,7346,36206,2982,169430,6256,106603,5324,4904,942,57923,4169,491822,11194,143752,6312,348070,10025,90289,4699,17104,2024,73185,4407,69445,4645,76307,4019,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1956938,14440,1162522,11019,26411,2169,20792,2086,5619,1351,127068,6976,366453,7157,57767,3573,106375,5934,91905,4567,74386,4265,17519,1881,22205,2426,52274,3083,35307,2820,16967,2290,80539,4140,46338,3198,1486,649,32715,2813,90972,4565,45420,3080,45552,3047,43858,3192,11883,1652,31975,3040,51000,3342,45695,2895,794416,9866,2437,671,2273,689,164,152,11183,1586,139303,5065,18971,2048,80688,4338,27285,2340,21973,2143,5312,1095,16237,1826,74178,4388,60573,3624,13605,2211,56840,3567,35980,2794,1546,548,19314,2213,248543,6741,64713,3370,183830,6152,50450,4055,11265,1649,39185,3408,32849,2863,35452,2726,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,988769,8131,576185,4993,39810,2316,38131,2382,1679,568,65140,3623,143520,4067,31787,2006,55956,3659,43781,2784,34654,2385,9127,1215,11398,1464,35669,2370,27376,2332,8293,1346,37038,2594,21551,1911,379,218,15108,1816,50170,2807,26760,2089,23410,1919,18899,1799,5783,1107,13116,1735,21836,1697,21181,1607,412584,5764,5569,851,5401,804,168,187,5799,1022,52582,2682,11316,1462,42729,2382,11239,1216,8553,1230,2686,739,11527,1635,51911,3409,47232,2960,4679,1043,27318,2223,16575,1691,728,379,10015,1267,140807,4336,38003,2456,102804,3839,17721,2069,4255,934,13466,1711,14511,1724,19555,2068,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,910646,10414,543630,7554,35251,2060,28396,2155,6855,1114,56668,3685,117983,4603,26655,2092,54271,3765,42545,2575,31911,2137,10634,1485,17137,2242,31868,2620,23583,2289,8285,1292,42934,2694,28056,1905,1121,475,13757,1835,48784,3338,23316,2155,25468,2273,20161,2808,4248,1102,15913,2472,21237,1853,28136,2456,367016,7159,3459,761,2783,628,676,404,4497,921,40580,3066,8908,1268,39280,2487,11625,1629,8473,1244,3152,1019,12906,1857,36319,2616,30244,2383,6075,1106,30346,2861,19274,2326,1128,563,9944,1585,119033,4356,34940,2561,84093,3618,20170,2070,4364,897,15806,1932,15397,1651,24496,2293,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1227419,13604,712128,9504,39007,3076,19146,1614,19861,2380,83317,4549,158277,5578,35100,2637,70387,4804,63793,4496,52208,4125,11585,1510,14607,1865,34897,3174,24373,2625,10524,1610,52515,3572,28571,2443,1652,517,22292,2531,63359,3592,27535,2548,35824,2822,26059,2858,8191,1345,17868,2677,30355,2735,40455,3553,515291,9996,4334,952,3183,716,1151,577,6730,1171,58685,3682,12172,1448,59702,4330,16838,2039,13386,1820,3452,949,10014,1604,49237,3207,41015,3035,8222,1446,38310,3220,22241,2772,1141,465,14928,2063,176990,6693,51861,3706,125129,5904,29355,3202,4835,1330,24520,2682,21141,2136,31783,2632,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1139976,12109,658372,7959,43378,3762,12268,1657,31110,3334,97014,4924,100696,5426,36395,3197,63935,3912,53709,4012,40819,3742,12890,1799,10163,1579,34031,2989,19659,2165,14372,2195,54782,3813,35151,2827,838,472,18793,2557,56104,3985,22330,2502,33774,3063,33572,3382,9461,1801,24111,2893,29179,2719,45414,3153,481604,8686,5173,892,1708,596,3465,761,9591,1376,22801,2181,11721,1591,61274,3994,14370,1804,11768,1715,2602,687,10244,1479,45343,3910,37197,3466,8146,1460,35615,2911,24945,2312,608,340,10062,1618,172245,5792,52638,3525,119607,5255,35447,2666,10273,1944,25174,2499,19941,2311,37839,3170,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,414589,6823,243319,4865,8485,1266,8379,1256,106,110,36051,2505,44578,2596,12949,1574,29752,2840,12590,1434,10247,1355,2343,529,5767,1138,11029,1500,7209,1119,3820,994,20526,2128,12389,1698,150,145,7987,1265,29033,2173,13132,1489,15901,1792,10279,1744,2823,757,7456,1486,8628,1245,13652,1695,171270,4881,1056,340,1041,340,15,25,2924,813,11058,1443,3229,804,19680,2139,3754,815,3030,710,724,322,4963,1125,18426,2107,15772,1966,2654,711,13381,1997,8928,1630,386,231,4067,1123,67836,3907,19127,2063,48709,3135,9880,1748,1989,738,7891,1552,6225,1169,8858,1303,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1959618,17349,1096886,10791,8649,1466,7214,1294,1435,804,145829,6247,91217,4580,43612,3601,99045,4754,72151,4345,59548,3893,12603,1853,36628,3374,72300,4139,46537,3393,25763,2808,180350,6359,132914,5607,1178,426,46258,3944,104862,5437,48456,3898,56406,3301,51609,4490,12161,2145,39448,4094,52321,3546,138313,6281,862732,10984,2404,837,2206,783,198,313,16851,2111,37809,2905,15372,2184,67837,3968,23886,2550,20480,2515,3406,813,24021,2662,85037,4619,62959,3992,22078,2619,122634,5375,93037,4378,1932,610,27665,2661,250327,7144,77996,4587,172331,5819,42476,3770,8256,1508,34220,3293,46345,3632,127733,5287,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2078769,17347,1214502,12308,4993,1039,4131,1035,862,571,142964,6757,199471,7287,54771,3670,112562,6121,71091,4198,56391,3678,14700,1708,42523,2834,104903,5159,78469,4416,26434,2523,169894,6588,124039,4831,2521,772,43334,3870,143186,6208,69154,4593,74032,4156,66149,4828,13274,1953,52875,4527,42494,3458,59501,3459,864267,11747,1881,752,1868,750,13,22,10538,1575,81343,4969,20723,2012,73232,4532,18297,2126,14417,2018,3880,783,26214,2867,104300,4791,84771,4448,19529,2028,102542,4855,73732,3974,2739,876,26071,2955,299880,8958,87010,4741,212870,7558,49033,3763,7903,1430,41130,3553,37882,3641,38402,3336,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2819178,20559,1672552,13472,27764,2093,23112,1832,4652,1005,147470,6433,521454,9463,82311,4107,157430,6649,100358,4806,78558,4439,21800,2115,36793,2895,83174,4454,55320,3232,27854,2950,155886,5745,100367,4457,3267,696,52252,3315,143883,5247,65971,3585,77912,4119,75915,4582,20282,2130,55633,3847,66866,3744,73248,3278,1146626,11031,4601,792,4094,702,507,285,14640,1840,173578,5361,26484,2352,121463,5473,34350,2453,26668,2186,7682,1177,25402,2268,116173,4453,93667,4124,22506,2265,94246,3892,64116,3452,2379,703,27751,2229,369911,7918,97998,4314,271913,6983,68146,4203,13987,1872,54159,4079,43392,2916,54240,3140,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1703130,12436,1009871,8954,39561,2327,36135,2109,3426,681,104907,4138,229610,5845,56315,3146,101951,4691,69658,3236,57882,3175,11776,1407,28694,2415,75246,3764,56972,3411,18274,2025,98478,4965,65656,3786,2916,743,29906,2561,88487,3881,37489,2515,50998,2601,43453,3119,13031,1491,30422,2663,37444,2738,36067,2247,693259,8529,6469,853,5939,782,530,251,9854,1189,94176,3644,21267,1972,68355,3273,20421,1937,16982,1678,3439,759,18007,1693,82848,3748,70576,3868,12272,1428,68711,4517,45258,3888,2357,659,21096,1950,209265,6112,47919,2949,161346,5211,37687,3203,10209,1396,27478,2653,23729,1749,32470,2561,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,785673,9916,451324,8056,18848,2746,14026,2183,4822,1452,58329,4187,103674,4936,23543,2467,43340,3605,40194,2793,30817,2442,9377,1777,8390,1633,18658,1896,12385,1683,6273,1246,28594,2860,16805,2141,0,283,11789,1765,39704,3075,17831,1947,21873,2496,20193,2443,8389,1527,11804,2008,20276,3040,27581,2636,334349,6500,1889,711,1520,648,369,373,4892,1127,41391,3453,6770,1453,37086,3351,8710,1713,6763,1469,1947,615,5260,1085,26617,2392,21549,2368,5068,1274,19923,2397,13517,2091,470,360,5936,1338,119252,5091,35214,2815,84038,4510,27320,2855,10789,1913,16531,2325,11691,1967,23548,2528,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1827497,18794,1053529,10992,34148,2565,29856,2492,4292,1010,128355,5744,206221,5537,56527,3812,112186,5261,86690,4408,69530,3856,17160,1885,29910,3050,60514,3592,43579,3098,16935,2029,86202,4149,54214,3058,1981,724,30007,2957,97803,4617,41679,3220,56124,3681,49503,3691,12288,1690,37215,3236,47709,3320,57761,3173,773968,13166,4649,962,4125,944,524,286,9927,1335,77614,4886,22973,2042,83881,4457,26633,2371,21090,2346,5543,1089,21403,2009,84779,4902,70191,4454,14588,2056,67574,4157,41664,3201,2519,725,23391,2307,253256,6502,71608,3655,181648,5971,43295,2921,9929,1587,33366,2550,30641,2977,47343,3476,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274256,6161,163090,4015,20687,1639,16618,1435,4069,773,27494,2601,12424,1547,8016,1311,16402,1671,12730,1336,9617,1146,3113,660,3268,831,5751,1068,3826,965,1925,534,11457,1329,7804,1178,0,228,3653,953,14106,1495,7006,1033,7100,1047,10078,1821,3287,1030,6791,1746,8167,1488,12510,1623,111166,4073,4437,890,3842,788,595,285,1808,685,4825,988,2774,793,13085,1620,2815,611,2082,460,733,366,2379,742,12058,1652,9966,1575,2092,659,7940,1311,5955,1226,68,92,1917,581,35123,2725,10167,1411,24956,2370,9043,1414,2095,590,6948,1259,4769,1012,10110,1488,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,605891,7192,360140,4890,33137,1740,32384,1709,753,306,38111,3068,63255,3144,18422,1546,37739,2947,34575,2480,27607,2134,6968,1126,8317,1255,21365,2087,17704,1781,3661,895,29456,2079,18502,1567,661,309,10293,1436,30899,2255,15547,1779,15352,1601,12920,1824,4265,926,8655,1601,14965,1784,16979,2065,245751,4658,3677,688,3677,688,0,213,3338,815,23804,2203,6400,998,25040,2183,9675,1290,7569,1071,2106,549,5555,1085,31300,2185,27591,2224,3709,810,19862,1894,13481,1693,578,321,5803,997,81981,3543,23186,2233,58795,2803,11898,1312,2201,652,9697,1178,9053,1233,14168,1495,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,848790,11545,507443,8297,11640,1520,3702,995,7938,1315,101218,6123,33218,3347,21280,2804,42730,3287,30914,2949,25344,2564,5570,1336,7963,1325,28675,2682,16251,2051,12424,1829,54930,5329,28000,2743,594,326,26336,3915,27255,2842,12662,1760,14593,2240,105686,5755,38257,3526,67429,4476,15229,2386,26705,2403,341347,7303,2766,972,1353,657,1413,631,10376,1632,10923,1750,6172,1337,33848,3211,11733,1968,9002,1611,2731,916,6928,1403,33158,3213,21395,2626,11763,2126,31408,3188,19012,2254,431,245,11965,2004,70120,4893,21592,2083,48528,4319,92292,5593,32342,2854,59950,4430,13355,2076,18268,2184,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,457793,7368,274326,5120,2908,890,2698,870,210,149,37788,3228,57582,3076,15352,1938,33156,2658,13949,1918,11111,1700,2838,744,9700,1228,15788,2079,10668,1617,5120,1178,30053,2870,20711,2333,198,220,9144,1585,24829,2173,12933,1676,11896,1636,11126,2076,1728,580,9398,1960,9609,1480,12486,1808,183467,4500,590,283,590,283,0,251,2639,718,23348,2195,5338,1116,20778,2339,4378,1093,3637,989,741,392,4065,882,20610,2240,16893,2257,3717,771,16799,2371,12689,1992,59,97,4051,965,58377,3738,16957,1648,41420,3557,9651,2083,1111,435,8540,1993,7409,1398,9485,1482,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2846815,20259,1688884,12766,6734,1045,5224,902,1510,568,173531,7242,220036,7566,96740,5094,172274,7679,143718,6173,124281,6015,19437,2005,68129,3523,167969,7162,133328,6272,34641,3008,225810,7513,151126,5653,3214,921,71470,4570,151911,5959,66592,3708,85319,4637,103442,6316,28191,2569,75251,5817,67407,4331,91183,4266,1157931,13868,1566,530,1452,530,114,132,15164,2017,119633,5202,41324,2996,109313,5405,39080,2609,34934,2445,4146,1010,39350,2934,137738,5713,112053,5672,25685,2447,138905,5005,95074,4406,4501,1107,39330,3435,341281,8991,97062,4635,244219,8349,61294,3752,16826,2389,44468,3105,48092,3657,65191,4290,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,552543,10196,325441,7388,19072,2634,7943,1668,11129,1670,53384,4974,25557,2826,11284,1786,31827,3172,23217,2856,16866,2291,6351,1274,7611,1481,14212,2163,7449,1401,6763,1565,42282,3709,28953,2984,770,565,12559,1947,34313,3305,16177,2118,18136,2282,19871,3054,5725,1417,14146,2723,13194,1985,29617,2789,227102,6023,3516,972,1689,676,1827,684,6242,1381,8620,1341,5065,1261,24682,2469,5507,1161,3685,946,1822,690,4904,1285,16833,1894,11474,1638,5359,1114,24787,2240,18687,2020,279,271,5821,1347,74467,4759,27950,2815,46517,3878,22166,2764,5239,1367,16927,2665,8804,1704,21509,2035,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
