GEO_ID,B19019_001E,B19019_001M,B19019_002E,B19019_002M,B19019_003E,B19019_003M,B19019_004E,B19019_004M,B19019_005E,B19019_005M,B19019_006E,B19019_006M,B19019_007E,B19019_007M,B19019_008E,B19019_008M,NAME,B19019_001EA,B19019_001MA,B19019_002MA,B19019_002EA,B19019_003MA,B19019_003EA,B19019_004MA,B19019_004EA,B19019_005EA,B19019_005MA,B19019_006EA,B19019_006MA,B19019_007EA,B19019_007MA,B19019_008MA,B19019_008EA,state
0400000US01,38783,512,18981,438,43671,960,49669,1415,59387,1557,55755,2255,59068,8440,55818,6677,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,59393,1442,32938,2915,67220,2762,72597,4998,73287,5737,81093,7704,67932,11510,68320,12104,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,47265,439,27782,838,53196,909,60323,1380,65274,1661,58195,2654,54028,3617,55945,4087,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,36599,491,18347,658,40965,831,48045,1531,51966,1536,49830,2108,50432,7262,53897,13041,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,56645,236,31952,272,62304,426,67132,810,75431,756,65285,1113,61539,1054,70938,1601,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,52015,491,30026,777,60514,740,65691,1669,75564,1713,65427,3343,65523,8204,64598,9425,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,63422,824,31055,736,68992,1596,78138,2106,92755,2157,91681,2921,89612,7113,88437,9173,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,52833,1415,28985,2057,58530,2804,65426,3055,77521,4644,75592,11143,80918,20056,76741,14821,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,51847,1221,40615,1748,73413,6410,64755,8314,80523,14429,47889,13448,69506,38468,75507,21948,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,45495,247,25079,330,50869,414,57393,770,64663,1102,62435,1395,60153,2560,59226,2412,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,46832,401,26341,487,51143,596,57806,1505,66028,1322,60405,1586,60672,3475,56640,3147,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,61160,1162,30930,1127,61760,1790,71010,2661,84527,2760,80704,4723,81789,12525,119087,11264,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,42865,877,22716,1093,47676,1445,54039,1444,57716,2638,55262,3363,55153,8718,66177,12180,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,52006,274,28407,493,56422,575,65452,988,75062,1163,70957,1533,67023,2449,67604,5577,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,45394,421,23372,430,50375,648,57356,1406,66469,1222,62440,1908,64569,2135,61295,4147,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44491,523,23312,632,49845,648,57132,1643,66907,1590,64737,2506,58943,3561,63990,4763,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45478,506,23848,657,51578,966,56978,2434,67261,1760,61993,2240,62553,5923,50764,6048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39372,535,19877,692,43400,1087,51585,1138,59118,1421,58509,2023,60534,4217,49532,9441,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,39337,603,19610,754,42220,872,51224,1384,60177,1659,55965,2434,47446,4689,58967,7150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,43439,773,20252,789,48325,1302,59695,2366,62824,2524,63478,4052,63851,7954,54265,8293,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,65144,659,36414,983,68949,1134,78987,2255,93160,1673,93871,4141,88836,5309,91774,5454,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,59963,623,28478,905,64247,1064,78046,1727,89687,1583,94713,2273,90856,5942,91746,11240,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,47182,318,25293,373,51273,464,60269,885,71913,1041,68322,1848,58820,2968,53553,3326,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54023,445,28414,604,59371,710,69844,1200,80430,1035,77473,2114,69051,2839,62365,3914,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34473,614,17524,734,39216,1378,42413,1330,52718,1996,48697,3468,46416,6712,41837,7409,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42841,449,23099,425,48193,734,55465,1256,62675,1472,61874,1830,60758,3997,59795,8334,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40627,705,20485,924,47121,1622,51635,1584,59026,3294,55826,6929,54306,5026,54608,7117,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,45474,579,23308,668,51240,804,58010,1803,67974,2293,62250,2642,61395,3747,56826,5664,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,52998,1049,30183,870,58634,1864,65872,1490,68971,2745,68505,3800,67562,7490,77260,10244,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,59683,1238,27556,1282,63292,1863,72083,2894,85897,3289,82052,6204,69026,13289,93612,7870,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,64470,658,31700,632,66182,906,82166,1214,93829,1575,91148,2249,93350,4595,87296,8957,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40629,714,22342,1135,49060,1765,48447,2852,52948,2626,48233,3016,46536,3977,44165,4722,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,51384,255,27383,337,56153,542,64709,976,75476,1061,72779,1822,72689,2565,70898,3446,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42625,440,22954,439,48322,572,54002,1108,60871,1190,58259,2148,51544,2607,54055,8693,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41919,1000,19763,1007,48464,1512,59108,2971,64262,3791,63862,3998,62719,7349,57279,7418,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,44532,352,23357,336,49432,570,58314,947,67326,1035,67963,1686,62819,3474,59168,3699,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,38770,649,21100,445,45395,915,47841,1446,54637,1875,52121,2687,48867,3258,49733,6460,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46230,503,24525,709,52609,788,58261,2308,64874,2013,58593,3107,59734,4418,56987,5631,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,46259,290,22623,347,50663,398,62257,785,72753,1242,70573,1528,68316,3943,63227,3103,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51814,1151,25607,1229,58698,2798,63876,3998,80201,3870,76895,6348,77752,6206,96370,18781,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41100,431,21703,538,45820,840,52539,1663,59569,1802,53651,3160,58556,6093,48212,6030,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42791,983,21108,943,47547,1648,60604,2314,63449,3165,62843,5459,55316,5570,43324,18070,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,40315,425,21626,513,45298,638,52248,1270,59076,1829,54090,2496,49503,2879,55247,6698,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,44922,287,26027,326,50861,439,53805,711,59875,1156,52418,1007,49978,1730,52664,1854,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,51309,573,27331,1266,50725,1016,57117,1928,63223,1931,64382,2711,67969,2984,76620,4119,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,47665,1270,23212,1284,52778,1386,61377,3477,69225,4784,75370,3985,73668,14700,52037,9369,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,56277,458,32031,514,60835,688,67645,1440,77471,1465,78278,2349,76974,5045,81643,8030,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,52583,479,30003,638,59558,818,67686,1420,74343,1857,68228,2355,62712,2935,64248,6061,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35059,618,17719,559,38988,1000,48132,2191,54959,2592,48861,3370,52305,19702,38942,9383,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,48772,440,25348,437,53707,750,62783,1141,71835,938,67656,1502,63677,3421,57158,6683,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,47423,1479,26597,1783,53459,2357,57485,4621,72443,4767,55925,5542,67880,13303,72130,17326,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17621,385,8864,312,17321,512,22058,769,26024,940,23817,1652,24110,3583,24341,4372,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
