GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001EA,B25045_001MA,B25045_002EA,B25045_002MA,B25045_003MA,B25045_003EA,B25045_004MA,B25045_004EA,B25045_005MA,B25045_005EA,B25045_006EA,B25045_006MA,B25045_007EA,B25045_007MA,B25045_008EA,B25045_008MA,B25045_009MA,B25045_009EA,B25045_010MA,B25045_010EA,B25045_011MA,B25045_011EA,B25045_012EA,B25045_012MA,B25045_013EA,B25045_013MA,B25045_014MA,B25045_014EA,B25045_015MA,B25045_015EA,B25045_016MA,B25045_016EA,B25045_017EA,B25045_017MA,B25045_018EA,B25045_018MA,B25045_019EA,B25045_019MA,state
0400000US01,1796058,10547,1289272,11970,43758,3167,2750,888,14991,1797,26017,2254,1245514,12067,159160,5690,783372,8566,302982,5115,506786,9952,73350,4324,15885,2069,35431,3007,22034,2265,433436,9639,191096,6701,200090,6709,42250,3000,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229878,2779,148249,3302,9728,969,957,301,5917,826,2854,458,138521,3201,16877,1932,103850,3025,17794,1091,81629,2772,15664,1650,4283,875,9530,1428,1851,600,65965,2881,30329,2210,33019,2472,2617,622,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2224992,11475,1523041,12956,38173,2524,2623,655,15982,1838,19568,1840,1484868,12492,216910,7180,890386,10026,377572,4580,701951,12863,97139,5269,26739,2672,43628,3658,26772,2936,604812,11749,270880,8752,279275,8394,54657,4275,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1103428,7576,753412,8763,22272,2000,1251,579,7049,1166,13972,1701,731140,8866,97440,4605,443533,6235,190167,3807,350016,7559,47755,3687,13419,2113,20046,2242,14290,1713,302261,7218,130466,5130,142148,5315,29647,2324,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12151227,18090,7102197,26399,190001,5498,10955,1543,66153,3200,112893,4342,6912196,25214,746696,11744,4610131,24069,1555369,11508,5049030,24989,710997,13739,182312,7254,305862,9124,222823,6395,4338033,25712,1639815,16836,2349507,21259,348711,6900,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1846988,9333,1269421,10162,24920,2042,2354,808,10695,1425,11871,1524,1244501,10386,186550,6174,832283,8627,225668,4710,577567,10807,75428,4547,21371,2705,32781,2800,21276,2133,502139,10159,239137,7328,226106,7620,36896,2915,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1325443,5814,921382,7687,22085,1816,657,324,5831,962,15597,1528,899297,7993,94497,4241,609924,6756,194876,3400,404061,6979,86524,4090,20772,2428,39835,3022,25917,2252,317537,7468,111239,5746,162536,6693,43762,2732,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,320110,3955,238194,3604,7264,1205,978,476,2435,692,3851,806,230930,3519,29894,2075,145296,3074,55740,1670,81916,3849,14153,1818,3353,940,6512,1277,4288,883,67763,3871,29926,2724,32169,2701,5668,904,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250456,3518,114586,3453,19273,1866,2128,654,9057,1324,8088,1320,95313,2995,12774,1500,59773,2909,22766,1503,135870,4564,71014,3893,24263,2329,34158,2786,12593,1873,64856,3770,27864,2310,30697,2754,6295,927,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106042,22495,4994101,23446,164215,5711,9188,1408,46557,3216,108470,4792,4829886,24023,529550,9382,2864291,18223,1436045,10436,2111941,22368,301478,8215,69113,5454,125107,5655,107258,4839,1810463,21649,726518,15140,895647,13033,188298,5947,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3376763,13781,2285179,17167,57568,3933,3505,1159,22821,2397,31242,2638,2227611,16883,320742,8198,1486885,11974,419984,6102,1091584,16605,178508,6641,52945,4238,89568,5131,35995,3002,913076,15547,408469,10308,441654,11228,62953,3707,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,257599,4950,11264,1623,485,440,2977,829,7802,1429,246335,4498,21507,2427,154369,4421,70459,2129,175033,4748,27286,2279,5570,1469,12812,1640,8904,1471,147747,4166,52757,3227,82107,4147,12883,1304,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,6438,1137,455,299,2046,554,3937,866,384544,4439,62384,2670,237754,3541,84406,2194,157573,4661,12458,1775,4018,1070,5146,1329,3294,716,145115,4770,73742,3657,58690,3500,12683,1632,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,131027,5178,13560,1733,46980,3044,70487,3275,3170340,16924,441656,8636,2045346,11196,683338,8111,1422885,14359,348737,9507,99086,5134,164464,5838,85187,4728,1074148,13824,459871,9924,509717,10617,104560,4681,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,49098,3022,4605,909,16101,2004,28392,2166,1707230,13457,254395,6840,1077194,9531,375641,4612,678946,11714,100949,4479,25375,2682,43985,3602,31589,2352,577997,11186,255765,7137,266856,7703,55376,3072,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,19196,2035,1871,580,5945,979,11380,1360,866773,7899,129399,4514,524529,4429,212845,2952,322796,6591,44530,2775,11904,1682,17157,1925,15469,1321,278266,6158,128825,4705,113570,4451,35871,2266,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,15381,1792,881,401,5812,1164,8688,1201,745641,7671,104986,4254,467917,5903,172738,2805,327266,6238,40386,3015,10055,1715,16509,1923,13822,1580,286880,6107,136966,4770,122027,4544,27887,2267,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,46599,2943,4282,1171,15307,2070,27010,2205,1120482,10405,151449,5752,715073,7840,253960,4284,484830,8729,82832,4920,18820,1972,39895,3718,24117,2285,401998,8523,174124,6386,192142,6403,35732,2784,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,43572,3004,3332,905,15581,2051,24659,2283,1028095,10772,141767,5247,649206,8655,237122,4650,493311,9057,91294,5328,21130,2504,46257,3622,23907,2433,402017,9035,167960,5553,198124,7460,35933,2836,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,10889,1204,451,207,3278,758,7160,1023,388187,5367,41625,2590,258735,3651,87827,2500,149171,5616,25003,2460,5871,1416,10369,1839,8763,1373,124168,5103,51313,3041,55155,3476,17700,1887,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,51550,3167,4311,1086,20129,2134,27110,2285,1398861,11890,168944,5779,952116,8994,277801,4460,638620,10342,144546,5681,35223,3352,69837,4821,39486,2877,494074,10265,195112,6333,250148,8049,48814,2849,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,53329,3322,3752,841,18618,2017,30959,2475,1535030,11106,151093,5768,1049191,9743,334746,5600,858126,11260,226988,6812,64108,4014,91588,4549,71292,3897,631138,10717,227395,7205,321444,8879,82299,3910,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,86110,3414,7496,1154,33428,2186,45186,2431,2822163,14239,380068,8443,1827771,10847,614324,4912,960844,12074,172324,5923,41171,3060,76956,4733,54197,3229,788520,10677,342744,8494,359642,7988,86134,3134,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,34122,2112,4198,961,10544,1141,19380,1564,1524084,8259,246976,5767,988816,7175,288292,3238,484091,8037,96871,4281,23582,2609,39699,3210,33590,2215,387220,6931,181839,5214,154854,5435,50527,2577,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,31583,3044,1969,770,12722,2085,16892,1920,728735,9234,93870,4695,459391,6973,175474,4230,315203,7259,47101,3847,12285,2076,22930,2834,11886,1867,268102,7233,110111,5029,134691,5396,23300,2018,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,49191,3129,4139,929,16995,1707,28057,2345,1579647,12327,227453,6538,985625,10144,366569,4912,676189,11052,112779,6032,27173,3284,51690,4267,33916,2451,563410,10533,248774,7328,251065,8371,63571,3837,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
