GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002EA,B17022_002MA,B17022_003MA,B17022_003EA,B17022_004EA,B17022_004MA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007EA,B17022_007MA,B17022_008EA,B17022_008MA,B17022_009MA,B17022_009EA,B17022_010EA,B17022_010MA,B17022_011EA,B17022_011MA,B17022_012EA,B17022_012MA,B17022_013EA,B17022_013MA,B17022_014MA,B17022_014EA,B17022_015EA,B17022_015MA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018EA,B17022_018MA,B17022_019MA,B17022_019EA,B17022_020MA,B17022_020EA,B17022_021MA,B17022_021EA,B17022_022EA,B17022_022MA,B17022_023EA,B17022_023MA,B17022_024MA,B17022_024EA,B17022_025MA,B17022_025EA,B17022_026EA,B17022_026MA,B17022_027EA,B17022_027MA,B17022_028EA,B17022_028MA,B17022_029EA,B17022_029MA,B17022_030MA,B17022_030EA,B17022_031MA,B17022_031EA,B17022_032EA,B17022_032MA,B17022_033EA,B17022_033MA,B17022_034MA,B17022_034EA,B17022_035EA,B17022_035MA,B17022_036MA,B17022_036EA,B17022_037MA,B17022_037EA,B17022_038MA,B17022_038EA,B17022_039MA,B17022_039EA,B17022_040MA,B17022_040EA,B17022_041EA,B17022_041MA,B17022_042MA,B17022_042EA,B17022_043MA,B17022_043EA,B17022_044EA,B17022_044MA,B17022_045MA,B17022_045EA,B17022_046EA,B17022_046MA,B17022_047MA,B17022_047EA,B17022_048MA,B17022_048EA,B17022_049EA,B17022_049MA,B17022_050MA,B17022_050EA,B17022_051EA,B17022_051MA,B17022_052EA,B17022_052MA,B17022_053MA,B17022_053EA,B17022_054EA,B17022_054MA,B17022_055EA,B17022_055MA,B17022_056EA,B17022_056MA,B17022_057EA,B17022_057MA,B17022_058MA,B17022_058EA,B17022_059EA,B17022_059MA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062EA,B17022_062MA,B17022_063EA,B17022_063MA,B17022_064MA,B17022_064EA,B17022_065EA,B17022_065MA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068EA,B17022_068MA,B17022_069MA,B17022_069EA,B17022_070EA,B17022_070MA,B17022_071EA,B17022_071MA,B17022_072EA,B17022_072MA,B17022_073EA,B17022_073MA,B17022_074MA,B17022_074EA,B17022_075MA,B17022_075EA,B17022_076MA,B17022_076EA,B17022_077EA,B17022_077MA,B17022_078EA,B17022_078MA,B17022_079MA,B17022_079EA,B17022_080MA,B17022_080EA,B17022_081EA,B17022_081MA,state
0400000US01,1222858,13632,219441,8217,81533,4897,47469,4201,8926,1939,12297,1733,26246,2980,34064,2350,137908,6172,17475,2439,10892,1884,2385,804,1725,659,6782,1586,6583,1438,120433,5712,105019,5286,17016,2194,28825,2862,59178,4023,15414,2059,46477,3324,28346,2390,14038,1979,2092,772,3467,900,8479,1588,14308,1585,18131,2243,3202,926,1831,714,505,513,334,241,992,425,1371,668,14929,2126,8972,1527,1596,727,1053,583,6323,1154,5957,1246,84311,4166,50859,3032,27461,2627,4930,1343,5620,1364,16911,2194,23398,2310,33452,3235,7208,1549,3184,1012,329,350,301,294,2554,888,4024,1103,26244,2592,17999,2068,2395,846,2238,716,13366,1864,8245,1557,872629,9881,727871,9393,292578,7286,49150,3049,51298,3429,192130,6192,435293,6726,144758,5862,46882,3338,23541,2372,4270,1205,2708,905,16563,2002,23341,2506,97876,4503,50826,3462,6852,1619,5160,1208,38814,2928,47050,3212,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157939,4094,17881,1992,6621,1245,4546,1034,662,390,2100,706,1784,653,2075,769,11260,1759,2189,549,1857,542,306,185,345,144,1206,507,332,147,9071,1683,8177,1688,1514,502,2810,875,3853,1220,894,452,4327,878,1935,545,1307,485,225,192,528,270,554,322,628,302,2392,756,282,178,193,178,14,25,0,235,179,178,89,71,2110,765,1968,770,740,522,182,158,1046,467,142,127,6639,1182,4161,968,3045,798,856,517,795,318,1394,529,1116,422,2478,668,513,345,298,302,11,19,183,284,104,97,215,147,1965,553,1417,522,152,122,125,114,1140,480,548,342,129092,3754,104612,3546,50060,2833,9845,1647,9881,1269,30334,2007,54552,3025,24480,1942,9564,1224,6013,1036,1856,644,471,243,3686,789,3551,863,14916,1690,10127,1474,1564,664,1199,600,7364,1177,4789,954,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1476269,13649,216679,8874,105713,6006,71039,4891,9623,1797,31471,3175,29945,2999,34674,3045,110966,5363,21527,2534,16284,2297,3964,1224,5521,1461,6799,1424,5243,1257,89439,5219,79319,5029,15041,2396,24254,2876,40024,3715,10120,1615,50773,3973,32416,2969,21444,2489,3207,1049,9159,1649,9078,1669,10972,1584,18357,2539,5042,1518,4044,1359,1134,919,1131,584,1779,690,998,656,13315,2117,10623,2019,1191,593,2638,915,6794,1600,2692,761,94552,5504,61200,4431,37897,3729,5178,1199,14210,1974,18509,2522,23303,2252,33352,3109,11428,1708,7591,1508,1510,769,1792,780,4289,1029,3837,1127,21924,2564,17894,2377,1974,771,4432,1321,11488,1842,4030,988,1114265,11964,905479,11251,364428,8160,70821,4597,71613,3565,221994,6715,541051,9174,208786,6046,77080,4130,41606,3485,8512,1701,4801,916,28293,3170,35474,3221,131706,4748,76790,3885,9594,1662,8376,1703,58820,3493,54916,3684,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758195,10004,142616,6280,60628,4128,35758,3161,5971,1139,11312,1623,18475,2039,24870,2299,81988,4952,13152,1984,10727,1706,2887,977,2353,818,5487,1170,2425,836,68836,4425,58642,4071,14429,2293,15331,2591,28882,2821,10194,1319,34512,2619,22064,1990,10749,1580,2175,814,2143,695,6431,1277,11315,1388,12448,2141,3247,1016,2067,861,424,350,408,385,1235,656,1180,634,9201,1688,6309,1318,524,299,1230,735,4555,1004,2892,885,56509,3295,38406,2768,20345,2535,3084,1042,5698,1150,11563,1788,18061,1735,18103,1978,4630,1086,3237,1028,864,408,248,266,2125,904,1393,485,13473,1681,9439,1551,1220,466,1512,588,6707,1339,4034,793,524558,9277,446131,7976,177267,5568,33872,3016,31869,3141,111526,4535,268864,6585,78427,4432,27792,2919,13130,1843,2607,963,621,322,9902,1529,14662,2024,50635,3282,25142,2286,2994,844,2710,836,19438,1921,25493,2521,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8303793,26257,1200186,19593,574203,12408,427992,10570,62588,4122,160920,6240,204484,7603,146211,5403,625983,13211,125449,6896,100232,6286,23132,2803,29939,3415,47161,3900,25217,2784,500534,11772,433496,11602,62885,3950,118382,6376,252229,9485,67038,4145,279182,9533,173925,7129,110337,5420,18267,2300,37843,3565,54227,3501,63588,3852,105257,5934,30374,3331,21810,2880,5710,1276,5257,1338,10843,1841,8564,1824,74883,4335,56463,4269,9383,1707,12028,1971,35052,3406,18420,2125,478770,11868,301612,9629,206038,8553,34618,3436,65451,3765,105969,5927,95574,4820,177158,6555,54041,4377,37908,3657,9482,1876,9111,1747,19315,2418,16133,2291,123117,5176,88538,4411,10428,1601,16798,2413,61312,4294,34579,2901,6345655,23622,5001961,25372,2443500,20276,473146,10836,472626,10258,1497728,16325,2558461,22072,1343694,17909,488568,12600,246050,8196,44425,3850,29362,2420,172263,6759,242518,8380,855126,11895,463622,10139,59132,4347,49350,3662,355140,10398,391504,9504,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1196223,10837,145848,7450,65660,4376,46020,3744,9883,1678,17715,2330,18422,2180,19640,2077,80188,5322,15215,2503,11691,2074,2561,970,2497,816,6633,1594,3524,1253,64973,4152,58898,3719,11198,1799,15846,2293,31854,2740,6075,1358,31022,3139,20111,2771,13517,2476,2957,1075,4704,1306,5856,1205,6594,1341,10911,1880,3040,1106,1958,807,190,160,100,163,1668,806,1082,602,7871,1415,6250,1323,1196,531,844,466,4210,1119,1621,546,59705,2933,37994,2507,23274,2397,4088,1187,8500,1494,10686,1769,14720,1935,21711,2250,6210,1548,4201,1321,1493,792,796,479,1912,1048,2009,855,15501,1885,11788,1719,1513,739,2319,853,7956,1384,3713,839,959648,9816,810383,10449,357537,7611,76060,3881,67005,4424,214472,5793,452846,8352,149265,6033,55964,3616,30794,2759,6274,1455,2647,968,21873,2130,25170,3026,93301,4703,55014,3935,8302,1740,4925,1262,41787,3160,38287,2671,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,894348,7766,74636,3967,24159,2223,13896,1702,3001,933,3906,1012,6989,969,10263,1628,50477,3121,6277,1384,4886,1187,1287,555,567,407,3032,1007,1391,599,44200,3070,39112,2897,6597,1308,10864,1846,21651,2470,5088,1286,15926,2420,7119,1319,4061,922,738,389,1741,531,1582,600,3058,808,8807,1886,2016,962,1409,877,0,269,606,669,803,596,607,497,6791,1667,5791,1511,604,402,1215,587,3972,1143,1000,496,34077,3107,19528,2279,10933,1710,1618,561,3922,1149,5393,1086,8595,1350,14549,2175,3264,1045,1875,824,170,167,443,388,1262,574,1389,637,11285,1966,9034,1935,1262,651,1686,713,6086,1525,2251,705,769709,7454,629850,7774,291927,6821,56049,3016,50358,3335,185520,5624,337923,6374,139859,4136,41631,3090,20276,2286,3965,1187,2508,811,13803,1674,21355,2284,98228,3917,52205,3283,6761,1350,4353,1045,41091,2640,46023,3256,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,213565,5010,21956,2599,6840,1439,4265,1258,639,460,1741,747,1885,715,2575,718,15116,2085,2314,938,1687,935,502,503,265,351,920,661,627,361,12802,1826,11792,1771,2875,949,2561,827,6356,1349,1010,404,4936,1218,2601,733,1286,600,411,256,236,298,639,386,1315,484,2335,941,411,361,293,298,228,307,41,69,24,39,118,165,1924,779,1410,644,335,325,231,186,844,503,514,425,9376,1409,5350,1033,2617,832,398,337,929,592,1290,597,2733,647,4026,979,1097,539,806,478,272,276,181,296,353,260,291,269,2929,747,2466,695,304,302,455,306,1707,588,463,287,177297,4294,142418,4126,60288,3344,13282,1686,10946,1736,36060,2650,82130,3145,34879,2708,11387,1694,6641,1392,2120,831,539,362,3982,1029,4746,1157,23492,2276,12227,1722,1267,598,1818,710,9142,1592,11265,1512,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,108759,4148,22102,2448,4669,1138,2121,822,655,430,741,422,725,619,2548,838,17433,2154,1825,750,1174,652,232,253,47,75,895,574,651,342,15608,2024,13158,1756,1273,530,4427,1196,7458,1385,2450,841,2645,904,925,483,570,427,28,48,125,209,417,311,355,239,1720,756,369,287,113,185,0,292,113,185,0,292,256,223,1351,639,707,494,83,98,170,214,454,396,644,407,5368,1128,873,361,300,205,0,292,71,82,229,190,573,334,4495,1056,801,525,511,453,0,292,0,292,511,453,290,292,3694,924,2319,823,291,302,361,297,1667,699,1375,602,78644,3498,49404,3346,16975,1987,6610,1269,2623,751,7742,1409,32429,2388,29240,2330,6406,1233,1999,706,362,307,314,267,1323,595,4407,1089,22834,2062,12469,1403,1901,677,910,487,9658,1265,10365,1384,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4632974,21331,629939,14111,276570,8474,145074,6676,25932,3261,49967,4028,69175,4640,131496,6020,353369,10734,61434,4946,42676,3961,12648,2268,9935,2142,20093,2446,18758,2020,291935,9392,248371,8704,48652,4023,60960,4585,138759,6438,43564,3401,156593,6803,90224,5535,48062,4244,7750,1647,15254,2361,25058,2816,42162,3581,66369,4482,15782,2159,10881,1745,3401,1074,2115,925,5365,1205,4901,1106,50587,4013,38231,3558,6884,1845,5908,1395,25439,2904,12356,1905,286487,10032,178273,7197,89952,5567,16938,2268,24240,3017,48774,3733,88321,4798,108214,6428,28590,3147,19569,2978,6408,1766,1903,777,11258,2053,9021,1706,79624,5425,59996,4727,8053,1724,8845,1767,43098,3861,19628,2338,3559955,22314,2907060,19655,1094392,14891,203082,7740,182317,5871,708993,12296,1812668,16182,652895,13843,213804,7368,96124,5156,20203,2652,8233,1604,67688,4193,117680,5852,439091,11263,230203,8842,31214,3166,21430,2644,177559,6911,208888,7271,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
