GEO_ID,C17006_001E,C17006_001M,C17006_002E,C17006_002M,C17006_003E,C17006_003M,C17006_004E,C17006_004M,C17006_005E,C17006_005M,C17006_006E,C17006_006M,C17006_007E,C17006_007M,NAME,C17006_001MA,C17006_001EA,C17006_002EA,C17006_002MA,C17006_003EA,C17006_003MA,C17006_004MA,C17006_004EA,C17006_005MA,C17006_005EA,C17006_006EA,C17006_006MA,C17006_007EA,C17006_007MA,state
0400000US01,1092807,3548,247980,10671,57699,5996,190281,10271,844827,10766,642282,11568,202545,8169,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173967,1498,25656,4194,10103,2917,15553,3541,148311,4165,113798,4350,34513,3240,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1587193,4861,303654,14938,127613,11404,176041,10965,1283539,14669,952313,16809,331226,12351,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,670493,4155,159697,8913,49167,5972,110530,7607,510796,9356,394246,9778,116550,6708,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9327536,10097,1652912,35490,713533,23884,939379,25989,7674624,36847,5842666,40654,1831958,29695,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1144807,3409,174965,9607,63781,6398,111184,8770,969842,9807,772056,12902,197786,9635,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,801753,2533,85906,7127,19559,3411,66347,5764,715847,7348,560242,9122,155605,8067,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,198149,1610,30355,5091,6588,2309,23767,4370,167794,4952,124101,5613,43693,4698,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,111634,1152,35873,4027,4332,1894,31541,4123,75761,4310,37547,3549,38214,3921,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3919737,7440,667719,21335,187642,12379,480077,18916,3252018,22571,2390258,25217,861760,20471,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2384760,5923,469791,15204,114747,10113,355044,12759,1914969,16225,1415934,19119,499035,16540,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,289443,2141,30949,4600,10644,2698,20305,3913,258494,4603,197262,7162,61232,5735,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,384502,2902,55865,4855,28610,3902,27255,3657,328637,5441,275468,6482,53169,5080,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3160175,5388,531628,18699,149268,12183,382360,14413,2628547,18748,2055569,21241,572978,17549,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1538289,4443,267326,14545,74908,8296,192418,13110,1270963,14553,980006,13975,290957,11639,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693327,2531,91310,6023,28113,3808,63197,5291,602017,6365,487917,7785,114100,6177,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,680346,2919,102762,7331,35950,5497,66812,5619,577584,7490,460773,9411,116811,6925,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,971955,4129,217032,10151,72933,5751,144099,9016,754923,10252,593731,11591,161192,8025,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1069152,3867,294048,14201,62421,8560,231627,12343,775104,13317,579787,13008,195317,9662,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,272347,1934,45542,4272,13161,2788,32381,4185,226805,4385,174677,4877,52128,3974,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1330617,4012,123658,9550,20399,3550,103259,8891,1206959,10081,880487,12637,326472,12874,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1419853,2841,170790,9348,35766,5443,135024,8296,1249063,9260,993103,12428,255960,11021,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2413362,5640,430545,15217,119575,8492,310970,12887,1982817,15880,1542224,17279,440593,13827,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1231874,3263,145038,7871,44673,6048,100365,6577,1086836,8657,875161,10525,211675,8762,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741677,3331,216620,11706,42436,5656,174184,9763,525057,11882,377615,11485,147442,10037,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1386391,4710,251859,12099,76465,8122,175394,9495,1134532,11575,878748,13570,255784,10178,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212124,1911,35144,3895,16536,3175,18608,2873,176980,4376,144002,4836,32978,3177,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,433732,2227,59839,5367,21448,3230,38391,4338,373893,5749,306596,6763,67297,4304,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,620270,2364,83391,7224,24906,4046,58485,7014,536879,7541,391343,8928,145536,7739,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,290044,2170,26067,4022,8270,2375,17797,3131,263977,4466,212613,5792,51364,4642,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2056713,4021,237141,12772,68233,6229,168908,11899,1819572,12824,1425682,13604,393890,11719,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,497744,2581,126135,7709,46614,5650,79521,6478,371609,7363,276310,8466,95299,6887,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4408960,7332,868014,21212,277218,15529,590796,17177,3540946,20919,2639469,23375,901477,17175,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2107323,5424,418003,16399,119238,8442,298765,14424,1689320,16928,1266457,15021,422863,14379,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,139548,1489,17357,2354,5643,1414,11714,2039,122191,2740,100951,2997,21240,2478,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2703913,5368,494272,18218,124400,9353,369872,15999,2209641,19051,1692697,18028,516944,13708,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,867708,3539,206421,9280,72941,5983,133480,8169,661287,9186,508375,9947,152912,7507,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,835854,3499,135794,9555,45331,5708,90463,7950,700060,9993,549515,10546,150545,9193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2734882,4911,450749,16533,117561,9587,333188,13739,2284133,17003,1770188,17326,513945,14089,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,233900,1309,34923,4061,6412,2339,28511,3450,198977,4095,145788,5781,53189,4681,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1015110,3689,220410,9292,46791,5174,173619,9085,794700,9682,576143,12711,218557,9479,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187617,1495,30281,3625,9994,1964,20287,2955,157336,3484,125332,4231,32004,3553,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1408970,5805,314607,13193,89874,8637,224733,11258,1094363,12207,834174,12257,260189,9798,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6369996,8541,1498029,29182,593663,20446,904366,27778,4871967,28672,3761776,30877,1110191,22944,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,781702,2063,90692,7250,45666,6009,45026,5424,691010,7947,597006,10954,94004,7216,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,130444,1087,16114,2338,4155,1406,11959,2053,114330,2534,89084,2965,25246,2363,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1767549,5226,207376,11706,53728,6009,153648,9541,1560173,12635,1196150,12566,364023,12755,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1486021,4100,220638,10696,74129,7452,146509,9479,1265383,10317,994003,11989,271380,9947,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,379682,2367,93290,6091,38594,4291,54696,5282,286392,6250,231130,7411,55262,4330,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1282891,3107,183958,9992,54805,6204,129153,8775,1098933,9671,873249,12629,225684,9536,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116889,1553,13268,2610,4669,1466,8599,2238,103621,2976,81210,4149,22411,2803,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,976125,4150,544970,12729,220794,9686,324176,11071,431155,12480,319474,12602,111681,6870,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
