GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002EA,B24042_002MA,B24042_003MA,B24042_003EA,B24042_004MA,B24042_004EA,B24042_005MA,B24042_005EA,B24042_006MA,B24042_006EA,B24042_007EA,B24042_007MA,B24042_008MA,B24042_008EA,B24042_009MA,B24042_009EA,B24042_010MA,B24042_010EA,B24042_011MA,B24042_011EA,B24042_012MA,B24042_012EA,B24042_013EA,B24042_013MA,B24042_014EA,B24042_014MA,B24042_015MA,B24042_015EA,B24042_016MA,B24042_016EA,B24042_017MA,B24042_017EA,B24042_018EA,B24042_018MA,B24042_019MA,B24042_019EA,B24042_020EA,B24042_020MA,B24042_021MA,B24042_021EA,B24042_022EA,B24042_022MA,B24042_023MA,B24042_023EA,B24042_024EA,B24042_024MA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027MA,B24042_027EA,B24042_028MA,B24042_028EA,B24042_029EA,B24042_029MA,B24042_030EA,B24042_030MA,B24042_031EA,B24042_031MA,B24042_032MA,B24042_032EA,B24042_033EA,B24042_033MA,B24042_034EA,B24042_034MA,B24042_035EA,B24042_035MA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038MA,B24042_038EA,B24042_039MA,B24042_039EA,B24042_040EA,B24042_040MA,B24042_041EA,B24042_041MA,B24042_042EA,B24042_042MA,B24042_043MA,B24042_043EA,B24042_044MA,B24042_044EA,B24042_045EA,B24042_045MA,B24042_046EA,B24042_046MA,B24042_047MA,B24042_047EA,B24042_048EA,B24042_048MA,B24042_049MA,B24042_049EA,B24042_050MA,B24042_050EA,B24042_051EA,B24042_051MA,B24042_052MA,B24042_052EA,B24042_053EA,B24042_053MA,B24042_054MA,B24042_054EA,state
0400000US01,39649,974,39957,5027,31409,1389,52391,2808,31405,694,40481,695,40474,2276,31550,878,45321,2406,41576,985,56524,5477,51187,1891,51357,1642,59077,7200,38428,4429,51576,2003,66725,3784,80803,24168,26549,1405,46460,1868,44055,3072,50989,2607,22652,2590,26236,4559,20755,2322,33121,3807,46714,1124,27966,541,29878,8930,22006,7564,40852,6605,26391,1590,24687,834,28954,3457,21654,588,35010,2203,32184,2648,37440,4750,35482,4310,30729,750,30790,836,30495,2610,34118,2966,40917,2606,40646,8277,22251,1599,31036,597,35802,1202,29006,1053,19566,1697,22545,4342,18801,2163,23019,1678,35391,2397,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,50573,1309,60964,10291,42408,9771,80661,11429,53066,6292,50325,23688,50241,11296,30431,3057,56867,7945,52440,5669,62879,3478,55083,11068,65982,8578,78044,30179,52461,14093,61917,6652,67069,12292,100001,0,45964,5862,48468,2244,50102,6224,48217,2280,30625,5139,36053,23333,30467,5404,40333,6077,58242,8053,36729,909,49318,13783,37100,25843,53611,14245,42223,9725,32759,14219,40397,13049,27316,4371,42990,4923,44842,6143,31953,11750,40499,3179,36368,1472,36559,1743,31537,11572,41495,4848,44928,7739,62593,24262,32252,11360,40021,3308,43063,4810,37849,4308,21116,5156,30482,5256,17883,5678,29583,9097,41720,1757,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"100,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,40199,382,36589,2447,27743,3257,48329,3993,32266,883,47333,2811,42495,3585,35495,897,48200,2558,45687,2237,60717,5364,48641,3305,50709,1342,52308,3821,46797,5275,46647,2628,66151,1814,70078,20498,28201,3331,44045,3144,40499,2303,50560,3239,25767,1293,30624,2667,23963,1898,35098,3870,49944,2070,32578,464,23956,2122,19547,8845,30815,17415,35904,1316,35822,1865,35731,2068,25520,1328,38494,3915,36602,1868,44613,5137,39464,3825,38979,2471,38172,2809,40567,3893,36637,1378,42935,4506,33875,5454,27002,2931,33733,943,35799,1079,32242,787,21043,924,25332,2012,19059,1303,24063,1877,35698,1253,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,35062,666,28698,2588,26690,2873,41552,2810,31233,681,35433,1027,35574,4433,31634,1213,44931,3128,43635,3525,50066,5339,46421,8046,42399,7056,55582,8468,31248,4133,36658,3645,51483,5501,93540,80411,28530,3073,40855,1372,40944,1111,40690,4994,24116,2575,27034,6855,23030,2730,31880,1457,39497,2084,26283,400,24909,5093,22446,7279,29859,4518,25816,2211,24105,854,29889,2257,22247,1089,30523,1277,30044,1494,32062,3191,38691,7846,26940,1223,26429,1398,31966,5649,30052,1302,30960,2688,31887,8658,27188,6379,28634,1158,32286,1124,26196,902,18382,1504,22818,4155,17422,1753,21193,1363,31267,1065,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,45308,218,25852,971,23919,1016,62409,6149,39303,1085,46522,705,42415,1021,36438,489,47165,641,44532,1329,70723,1105,65573,1904,61768,789,70786,1153,50569,1574,54894,2046,81895,1104,72969,17789,27445,1045,51509,587,52319,939,50758,977,26917,531,35827,1105,24519,552,33962,1310,67125,1034,37154,184,23501,2341,20894,2627,57115,16916,40765,1221,35746,730,37688,1626,27341,484,42086,976,40897,851,56249,3335,51768,1083,44750,1302,45432,759,41939,1374,46025,863,55125,1391,41165,7291,29786,1839,38652,676,45345,791,35931,402,22715,736,31168,1125,20947,490,24311,993,48113,1159,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,45425,548,40767,3711,30041,3663,62747,5418,37224,1027,51102,1128,46980,2725,34443,1650,48021,2176,45974,1519,60860,3279,60848,2873,53368,4048,60830,4328,46615,5051,62284,3186,76375,2115,77618,3337,31458,1594,46756,1983,44936,2257,49317,3967,28117,3038,35243,3083,26373,1844,36693,2476,56020,2075,35937,442,34097,5768,21949,9763,51754,6117,37923,4829,36998,1677,40283,3687,26753,1503,40688,1103,37827,4213,48332,3381,46682,3311,40011,1397,39586,1980,40838,1764,44314,2349,51051,1087,55577,10843,30419,2337,35874,697,37524,1745,34849,1294,23519,1261,27551,3415,22224,1471,28363,3103,42390,1717,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,52500,1162,41765,2122,41035,4660,56250,39107,48594,3498,55844,1776,52149,1830,40342,1774,52358,2680,50114,3940,72456,3869,63108,5142,87857,3495,97703,6182,50190,4804,70694,2580,84823,3758,100001,0,37191,5416,52130,2731,51691,1778,53631,5347,31926,1356,40381,2755,27968,3445,38296,2821,61858,1405,41928,419,21105,19029,20347,24187,42500,2012,50833,3594,42851,2776,42026,3614,31045,1095,43765,4067,41198,4654,51544,6960,50345,5217,50705,1161,51071,1321,47840,4517,48645,3326,52189,2265,44706,24788,36749,6404,41380,686,45255,1990,38975,2284,28644,1855,29701,3392,27735,2512,31532,1726,53284,2597,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"100,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,46206,852,30985,22891,31477,26302,-666666666,0,41891,1660,51928,2015,48773,9048,35998,2898,51502,3621,49352,3536,70196,19242,48552,12358,53940,3628,57486,6451,36773,8829,60333,8909,72536,4460,67935,55920,32135,9017,48180,3426,47391,9804,48345,3971,22096,4607,31022,5646,17639,4150,32701,5179,47097,3719,35474,821,16272,4994,16272,4994,-666666666,0,38005,5663,40400,7316,31031,2079,26453,2078,42434,3366,41534,5881,63018,28517,37437,9503,40690,2545,40449,3570,41481,7761,37156,5559,42104,7885,56292,31657,33290,6133,36003,1010,40616,2427,33946,3176,23477,3559,31700,4575,20825,5008,23947,4269,39775,2854,Delaware,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,50582,2111,37684,60518,24587,17975,100001,0,37571,5165,38609,23420,75352,35840,29284,3050,40303,12730,40466,12758,-666666666,0,65242,8591,72388,19699,94138,18471,51752,26914,67342,8783,83162,6930,78393,211236,30921,7954,40789,3879,42392,6814,38273,7868,29003,2643,41415,12195,27615,2282,51395,4940,77509,14706,49008,2076,30372,23314,30372,23314,-666666666,0,50412,19643,28519,41308,48333,106737,24892,26782,47568,11981,46023,17959,55988,44462,57160,11725,59522,8794,67254,17171,44276,12140,51479,3748,60063,7344,95806,92320,29638,3273,39358,5282,41123,3743,35658,7872,35443,9695,46477,12357,27314,7742,43007,6966,61464,6329,District of Columbia,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,38113,601,26218,2129,22856,2707,44433,4802,32319,383,40894,762,43104,2628,32923,962,41832,574,40824,677,51872,2380,51479,1109,51163,689,60658,1480,41287,1104,41787,756,61212,1064,67409,34948,27457,1149,42876,1566,40552,1316,46238,1979,26467,542,34445,2417,24429,914,32406,1215,46886,975,30942,165,16949,982,16387,845,44812,8111,32364,988,27895,1299,32150,2311,24559,621,35903,1376,35992,1455,34870,3903,36554,1390,36040,675,36310,763,35332,1418,34560,1116,40031,1095,42733,8708,25633,954,31997,375,34520,719,31098,431,21283,506,27455,2112,20043,672,22381,959,36005,879,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
