GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001EA,B06010_001MA,B06010_002EA,B06010_002MA,B06010_003MA,B06010_003EA,B06010_004MA,B06010_004EA,B06010_005MA,B06010_005EA,B06010_006EA,B06010_006MA,B06010_007EA,B06010_007MA,B06010_008MA,B06010_008EA,B06010_009MA,B06010_009EA,B06010_010MA,B06010_010EA,B06010_011MA,B06010_011EA,B06010_012EA,B06010_012MA,B06010_013EA,B06010_013MA,B06010_014MA,B06010_014EA,B06010_015MA,B06010_015EA,B06010_016MA,B06010_016EA,B06010_017EA,B06010_017MA,B06010_018EA,B06010_018MA,B06010_019MA,B06010_019EA,B06010_020MA,B06010_020EA,B06010_021MA,B06010_021EA,B06010_022MA,B06010_022EA,B06010_023EA,B06010_023MA,B06010_024EA,B06010_024MA,B06010_025MA,B06010_025EA,B06010_026MA,B06010_026EA,B06010_027MA,B06010_027EA,B06010_028EA,B06010_028MA,B06010_029EA,B06010_029MA,B06010_030MA,B06010_030EA,B06010_031MA,B06010_031EA,B06010_032MA,B06010_032EA,B06010_033MA,B06010_033EA,B06010_034EA,B06010_034MA,B06010_035EA,B06010_035MA,B06010_036MA,B06010_036EA,B06010_037MA,B06010_037EA,B06010_038MA,B06010_038EA,B06010_039MA,B06010_039EA,B06010_040EA,B06010_040MA,B06010_041MA,B06010_041EA,B06010_042MA,B06010_042EA,B06010_043MA,B06010_043EA,B06010_044EA,B06010_044MA,B06010_045EA,B06010_045MA,B06010_046EA,B06010_046MA,B06010_047MA,B06010_047EA,B06010_048MA,B06010_048EA,B06010_049EA,B06010_049MA,B06010_050MA,B06010_050EA,B06010_051EA,B06010_051MA,B06010_052MA,B06010_052EA,B06010_053MA,B06010_053EA,B06010_054EA,B06010_054MA,B06010_055EA,B06010_055MA,state
0400000US13,7325075,3740,987104,16058,6337971,17445,1486023,18315,678726,13349,1092662,16615,870063,14931,887683,16235,536734,12827,197394,7886,588686,11014,3626254,23001,534920,12787,3091334,22873,859214,15004,363833,10671,542053,12715,435784,11559,412516,10147,229603,7866,72413,4202,175918,6369,2813403,26815,300032,9641,2513371,24428,490008,11170,222415,9205,366419,10495,329181,7770,387330,10902,261963,8964,104702,5444,351353,7482,85169,5804,13159,1844,72010,4912,15862,2213,5980,1254,11754,2230,10657,2032,10759,2019,6819,1318,3091,837,7088,1236,800249,14358,138993,6347,661256,13576,120939,7339,86498,6647,172436,7697,94441,6421,77078,4818,38349,3783,17188,2149,54327,4098,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1039527,595,109947,5210,929580,5279,180070,6395,82059,4412,157106,6814,143911,5141,150489,5902,89486,4756,32226,2806,94233,4416,524805,10621,59297,3667,465508,10494,94688,5111,41524,3111,78231,4126,73939,4028,78776,4285,43544,3177,16738,1969,38068,3242,287781,6195,22165,2407,265616,6031,42641,2970,18215,2199,40207,2940,38631,3177,42206,3609,30489,2604,10554,1384,42673,2593,29661,3594,3517,1030,26144,3346,4747,1196,1820,644,3952,1052,4732,1302,5231,1278,2218,636,1154,518,2290,707,197280,8994,24968,3097,172312,7930,37994,2961,20500,2552,34716,3800,26609,3224,24276,2857,13235,1971,3780,1047,11202,1873,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1140486,1327,108833,4942,1031653,5171,266039,6633,116262,4634,191063,5908,156852,5949,137615,5200,76151,3803,23319,2015,64352,3544,431593,8330,40817,2480,390776,8140,108136,4874,43137,2817,70572,3829,60308,3662,55000,3234,26743,2318,7689,1278,19191,1923,623754,8256,53467,3489,570287,7873,141805,5724,63069,3460,101186,4976,84998,4545,76661,4362,45481,3084,14612,1775,42475,3080,10730,1488,1298,699,9432,1246,2533,606,347,210,1988,645,1413,478,1299,485,754,401,374,334,724,305,74409,4052,13251,2214,61158,3462,13565,1615,9709,1771,17317,1974,10133,1490,4655,1034,3173,1094,644,377,1962,684,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10169211,2444,1242736,16073,8926475,16156,2015866,20272,873458,15479,1452780,18102,1167593,15867,1269840,17408,848238,11648,333567,8978,965133,13331,6273082,27546,757291,13563,5515791,27314,1321010,15714,515903,11538,859212,12091,728179,13239,808756,14117,538778,9341,209067,7261,534886,9252,2116331,19996,187859,6201,1928472,18067,409789,9120,185098,6015,276978,8047,227865,6521,262320,8490,187690,6105,76918,4065,301814,7122,99693,6674,12972,2128,86721,5849,24508,2974,8967,1858,12495,2067,9483,1861,12266,1639,7756,1511,3544,931,7702,1562,1680105,25191,284614,9841,1395491,21780,260559,9844,163490,7608,304095,10946,202066,7363,186498,7746,114014,6190,44038,3085,120731,4913,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5010795,3062,508117,10137,4502678,10520,1073190,14163,468990,11051,807611,14374,686264,10758,643756,9779,387438,8134,133098,5163,302331,7098,3245923,16266,327217,8465,2918706,16452,697866,12146,302146,9746,521151,10692,464751,9506,428829,8990,252917,6335,84599,4181,166447,5983,1494071,15372,138400,5723,1355671,15167,323359,7758,137704,5091,231011,7214,189924,7303,192142,6016,121892,4552,41627,2868,118012,4304,30441,3299,3395,815,27046,3052,6425,1332,2446,759,3961,1108,3332,1006,4619,943,2377,694,1733,653,2153,727,240360,7641,39105,3574,201255,6267,45540,3536,26694,3408,51488,3597,28257,2496,18166,2156,10252,1758,5139,1193,15719,2065,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2397350,2038,162644,4833,2234706,5372,534905,9337,238258,6090,403425,7283,357285,7725,343386,6319,171788,5284,52471,2741,133188,4539,1684471,9461,101372,3836,1583099,9591,367027,7765,173001,5192,281654,6230,262216,7299,254124,6001,123003,4342,35388,2205,86686,3859,598059,10040,46972,3490,551087,8639,142995,5486,55405,3090,97649,4363,76687,3640,78875,3707,42743,2429,15422,1578,41311,2787,10888,1499,679,368,10209,1394,2541,632,1111,431,1986,718,1630,613,1565,634,605,294,101,120,670,279,103932,5164,13621,1813,90311,4880,22342,2678,8741,1497,22136,2631,16752,2122,8822,1459,5437,1169,1560,645,4521,888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2190376,1902,184906,5872,2005470,6238,484703,8472,207216,5661,351062,7723,301453,7035,289307,6174,161237,4853,59895,3917,150597,4705,1190267,10562,92414,4310,1097853,10123,285427,6812,115883,4759,192144,4991,165928,5458,162777,5911,85190,4257,28333,2320,62171,2980,823820,10405,64658,3107,759162,9715,164752,5431,73979,3333,125933,5381,107386,4657,112350,5222,66966,3841,27214,2635,80582,3482,17757,2034,1752,660,16005,1954,4761,1111,1379,631,2373,872,2243,801,2337,691,1740,577,213,124,959,391,158532,5835,26082,2645,132450,5406,29763,2642,15975,2034,30612,2689,25896,2906,11843,1585,7341,1433,4135,1319,6885,1401,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3381302,2493,364034,8167,3017268,8709,845868,13045,349871,8073,531762,11016,417202,10554,401048,7373,212932,7045,73438,4298,185147,5536,2345075,13415,254645,6598,2090430,13623,604288,12045,256094,7593,374257,8729,291766,7954,273288,6518,143161,5414,45400,3784,102176,4050,911629,13104,92092,4287,819537,11841,213508,7202,81955,3884,135121,5569,110440,5293,116031,4267,63378,3998,25361,2128,73743,3648,23239,2427,2116,671,21123,2381,5805,1141,2215,750,4461,1084,3722,1181,1820,660,1505,630,737,454,858,373,101359,5209,15181,2325,86178,4556,22267,2509,9607,1576,17923,2072,11274,1995,9909,1821,4888,998,1940,602,8370,1494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3386670,2961,446958,9674,2939712,9909,846526,13074,364795,8569,507725,11644,380905,8789,358081,9698,203540,6176,80523,4658,197617,6396,2608329,14431,359803,8750,2248526,15621,683400,12585,285735,7689,388186,9837,290023,8120,268030,8960,148544,5454,56119,4007,128489,5451,638869,12777,67378,4856,571491,11196,130895,5761,65654,3691,94832,4844,75000,4596,76140,4162,47587,3030,21176,2368,60207,3580,21350,2585,2717,849,18633,2250,4923,1264,880,454,2892,823,3082,938,2389,786,2293,626,884,443,1290,497,118122,5243,17060,1935,101062,5214,27308,2651,12526,2370,21815,2875,12800,2155,11522,1921,5116,1196,2344,820,7631,1388,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096285,1113,81612,3482,1014673,3561,251136,5833,116957,4968,185377,5154,151084,6291,140525,5059,83337,3384,24652,1943,61605,2906,677366,8212,53191,3032,624175,7547,162750,5308,76253,3857,122772,3736,92369,4597,83710,3793,47841,2773,12701,1545,25779,1977,368917,7512,23811,2258,345106,7214,77437,3484,35147,2597,53659,2993,52117,3032,51921,3305,31798,2625,10566,1213,32461,2315,11781,1421,547,334,11234,1441,2184,603,1372,441,2407,730,1751,563,1299,457,1358,466,59,74,804,365,38221,3446,4063,861,34158,3231,8765,1537,4185,930,6539,1318,4847,1140,3595,712,2340,708,1326,580,2561,607,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4501537,1982,449543,8627,4051994,8205,776483,11729,311560,8557,554385,11845,521122,10559,630888,12536,440950,8699,194337,6906,622269,9971,1878226,17362,214828,7083,1663398,16849,393753,9958,146495,5986,251784,8131,236859,7808,253611,8812,160883,5899,62052,3776,157961,5627,1924931,17913,143132,5413,1781799,16589,278317,7650,115900,5369,201063,6707,197341,7340,279013,7701,222464,7479,105630,4778,382071,7367,59117,4336,6471,1484,52646,4174,12305,2197,2897,889,5683,1376,6494,1454,6980,1158,6146,1419,3167,935,8974,1510,639263,13638,85112,5379,554151,12172,92108,5482,46268,4140,95855,5786,80428,5133,91284,4574,51457,3935,23488,2174,73263,4755,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5249776,1728,483628,9932,4766148,9978,1034356,11992,439004,9872,684157,13550,587743,10765,697491,10996,497396,9999,194586,6555,631415,10616,3112167,16665,275185,8157,2836982,17697,623434,10721,269905,7085,404338,9828,354474,8623,428315,8635,316245,8849,116909,4476,323362,9124,1137707,17791,85151,3961,1052556,17036,208660,6825,77525,4643,118690,5360,111959,6190,149938,6125,117242,5201,51812,3554,216730,7169,133458,7573,15645,2048,117813,6814,39004,3445,15174,2268,22560,2927,12453,2009,11002,1820,8156,1577,2180,764,7284,1220,866444,16945,107647,6214,758797,15169,163258,7144,76400,4919,138569,6680,108857,6155,108236,5134,55753,3990,23685,2546,84039,4283,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8076640,2387,931564,11709,7145076,12562,1788194,15524,728462,11172,1171927,13907,965418,12435,964982,15457,627872,11015,256133,6838,642088,9380,5847449,20766,676640,11600,5170809,21272,1311194,13857,520813,9268,836923,12299,714886,11369,721821,13412,465385,10020,184317,5865,415470,7739,1621006,20371,143811,5532,1477195,19427,360928,8698,158128,5983,244467,6744,188553,6930,188540,6262,125562,4843,52191,3086,158826,5141,50478,3422,6168,1123,44310,3124,12378,1650,4421,954,7042,1402,5852,1162,5624,1138,3725,955,1172,414,4096,901,557707,14046,104945,5832,452762,11300,103694,5063,45100,3041,83495,5589,56127,3844,48997,3330,33200,3057,18453,2189,63696,3441,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4134380,1842,302615,7467,3831765,7675,822519,10321,360324,7132,591081,8227,539552,10508,617082,8282,387235,6431,139370,4798,374602,7580,2705638,14778,183283,5035,2522355,16204,545302,8915,238641,6308,389638,6765,368285,9158,420157,7857,261296,5689,87753,3482,211283,4652,1094013,13686,72976,3784,1021037,13021,208597,6175,91338,3760,141328,4724,128530,4409,159696,5478,107251,3756,43621,3236,140676,4886,25579,2289,1857,651,23722,2161,5065,892,2420,778,4552,1219,3235,868,3511,1052,1702,437,915,436,2322,616,309150,8423,44499,3884,264651,7112,63555,3767,27925,3126,55563,3976,39502,3398,33718,2805,16986,1777,7081,1508,20321,2163,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2284716,2629,309423,7298,1975293,7687,599533,11266,260112,7478,364111,9080,261878,7644,222445,7377,123651,4930,44066,3395,99497,4303,1605871,10673,222387,7037,1383484,10955,445596,10238,195602,6894,256221,8118,180551,6667,144125,6849,77536,4110,28017,2740,55836,3295,621346,10911,76419,4288,544927,10341,143074,6213,58183,3576,98034,5441,75045,4304,73182,4552,42304,2848,14290,1885,40815,2891,9642,1469,1443,492,8199,1366,1167,472,633,440,1263,573,1483,543,1632,775,1338,650,244,201,439,242,47857,3645,9174,1422,38683,3194,9696,1709,5694,1345,8593,1541,4799,1083,3506,1163,2473,853,1515,872,2407,792,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4674246,2904,444193,9539,4230053,10076,1050895,13991,464769,9596,773921,12870,626537,11496,573369,10003,335466,8257,112038,5445,293058,7199,2916977,20099,284516,8199,2632461,20074,673973,12405,294981,7262,480358,10966,406697,11296,352317,8290,203429,6018,66669,4560,154037,5295,1552290,18874,126070,5273,1426220,17071,335763,7518,152946,4933,255905,8343,197595,6363,199555,7135,119238,5443,40312,2961,124906,4860,31731,3251,4274,1197,27457,2829,6583,1205,1716,657,5302,1205,3563,903,4472,1019,2694,786,661,297,2466,644,173248,7876,29333,2901,143915,6610,34576,3390,15126,2460,32356,3294,18682,2130,17025,1939,10105,1730,4396,997,11649,1579,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,769036,1445,61129,3482,707907,3484,186900,5334,88973,3831,136972,4700,103542,4385,89819,3893,46586,2751,16573,1780,38542,2420,372220,7030,30701,2606,341519,7036,92618,4559,43885,2763,67552,3386,49715,3358,43229,2515,21143,2024,7245,1066,16132,1714,375037,7028,27172,2477,347865,6477,88451,4226,41970,2835,66494,3427,51299,3086,44278,2773,24520,1868,9184,1313,21669,2134,5791,1015,243,332,5548,990,1738,618,984,496,802,363,692,403,853,360,290,246,31,40,158,138,15988,1937,3013,812,12975,1746,4093,907,2134,667,2124,665,1836,610,1459,511,633,330,113,103,583,314,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400725,1171,103024,4127,1297701,4343,307167,6459,136773,5106,237586,5542,206808,5657,192303,5660,95731,3743,33185,2252,88148,3693,866621,8502,56178,3464,810443,8667,198635,4694,88783,4073,148590,4394,129593,4030,121886,4783,58590,3270,17987,1508,46379,2519,434369,7862,31179,2095,403190,7727,89602,3794,39437,2740,67555,3257,60095,3488,62274,3056,32862,2369,13357,1590,38008,2394,9671,1384,995,435,8676,1326,1820,582,1052,502,1334,472,1083,445,1387,530,981,434,341,275,678,292,90064,3495,14672,1987,75392,3062,17110,2157,7501,1316,20107,2135,16037,2503,6756,1149,3298,827,1500,657,3083,757,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1965437,1149,243725,7576,1721712,7686,295884,8061,157465,7065,314222,7574,285546,9029,265839,7858,170288,6780,66298,4411,166170,6117,233670,9183,48163,4368,185507,7636,47905,4128,15606,2245,28836,2867,27732,2698,29159,2931,15934,2241,6907,1460,13428,1530,1255181,12774,123694,5279,1131487,12220,184952,6850,99355,5536,182178,5981,174823,7339,181962,6438,129220,5526,49642,3711,129355,5452,28652,2886,2492,854,26160,2790,4597,925,2509,1116,3866,1061,4938,1206,4575,1508,2047,725,602,328,3026,895,447934,9797,69376,4991,378558,9252,58430,3534,39995,3557,99342,5608,78053,4741,50143,3560,23087,2288,9147,1517,20361,2710,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1075279,1285,86114,3517,989165,3736,202499,5564,87751,3840,150261,5087,147099,6666,155200,5939,99857,4531,35892,2581,110606,4743,384855,8171,34607,2438,350248,8079,82090,4013,36182,2639,57121,3622,56196,4099,53298,3932,32504,2886,9644,1606,23213,2521,612710,8894,41218,3091,571492,7944,106274,4222,46226,3192,81362,4071,81090,4290,92075,4137,61703,3628,23808,1862,78954,3884,10760,1963,1244,595,9516,1779,1964,744,366,240,1105,470,2080,1025,1809,697,1031,436,206,150,955,396,66954,4995,9045,1649,57909,4621,12171,2154,4977,1147,10673,1919,7733,1592,8018,1621,4619,1115,2234,750,7484,1398,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7006178,1117,858944,14565,6147234,14566,1218432,17647,543352,12791,898973,14396,713214,11053,886939,14168,634215,10748,267531,6133,984578,11524,3203709,23083,409268,11272,2794441,19279,625148,12344,233399,7285,374073,9154,322176,11050,419354,9540,303707,8004,124587,4044,391997,8427,1964844,20564,184163,6332,1780681,19670,299256,9756,147597,6015,220380,7236,191279,6534,254722,7291,196145,5586,88880,4266,382422,8043,167647,9263,19542,2321,148105,8112,44290,3808,16022,2175,23793,2958,17690,2305,20190,2744,11109,1916,4454,1149,10557,1645,1669978,21673,245971,9156,1424007,20181,249738,6907,146334,7331,280727,8813,182069,6843,192673,7130,123254,5525,49610,3133,199602,7233,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1533025,1891,193880,6198,1339145,6182,370454,8596,162605,6438,232719,8076,167858,7121,172205,5741,99404,5389,36337,3077,97563,4123,675114,11022,95692,4958,579422,10128,184354,6393,73027,4727,102855,5074,73506,4109,72252,3719,35672,3099,11185,1536,26571,2391,658020,8592,60890,3658,597130,7944,136265,5805,62663,3694,95341,5252,77850,4877,84234,4632,55408,3463,22235,2344,63134,3532,18938,2283,2148,716,16790,2291,3649,1172,2068,761,2547,1038,1388,518,2361,678,2124,832,569,392,2084,621,180953,9437,35150,3504,145803,7562,46186,3666,24847,3078,31976,3013,15114,2264,13358,2235,6200,1342,2348,866,5774,1166,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
