GEO_ID,C18023_001E,C18023_001M,C18023_002E,C18023_002M,C18023_003E,C18023_003M,C18023_004E,C18023_004M,C18023_005E,C18023_005M,C18023_006E,C18023_006M,C18023_007E,C18023_007M,C18023_008E,C18023_008M,C18023_009E,C18023_009M,C18023_010E,C18023_010M,C18023_011E,C18023_011M,C18023_012E,C18023_012M,C18023_013E,C18023_013M,C18023_014E,C18023_014M,C18023_015E,C18023_015M,NAME,C18023_001EA,C18023_001MA,C18023_002EA,C18023_002MA,C18023_003EA,C18023_003MA,C18023_004MA,C18023_004EA,C18023_005MA,C18023_005EA,C18023_006EA,C18023_006MA,C18023_007EA,C18023_007MA,C18023_008EA,C18023_008MA,C18023_009EA,C18023_009MA,C18023_010MA,C18023_010EA,C18023_011MA,C18023_011EA,C18023_012EA,C18023_012MA,C18023_013EA,C18023_013MA,C18023_014EA,C18023_014MA,C18023_015MA,C18023_015EA,state
0400000US38,407708,1756,15553,1859,7485,1235,3678,906,3807,773,8068,1224,3491,986,4577,847,392155,2308,197453,1699,163002,2453,34451,2263,194702,1894,149417,3130,45285,2941,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,398862,11341,199968,7446,62760,4460,137208,5656,198894,7932,57899,3645,140995,6991,7010237,12843,3433083,7468,2680562,12951,752521,12336,3577154,8600,2467596,13835,1109558,13086,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,144017,5803,71403,3576,20503,2359,50900,3261,72614,3922,19333,2091,53281,3522,2108455,5977,1034432,4360,808817,6979,225615,6468,1074023,4371,706050,7936,367973,8069,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2440267,3607,134219,5710,65199,3547,22215,2626,42984,3030,69020,4049,21506,2264,47514,3489,2306048,5987,1154645,4231,908514,7986,246131,7865,1151403,4800,776713,7220,374690,6341,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,396927,10307,200833,7269,56474,3595,144359,6994,196094,6418,48959,3588,147135,5438,7593027,12344,3722538,8100,2895889,13437,826649,13262,3870489,8674,2634130,14820,1236359,14423,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,36357,3653,17237,2215,5571,1222,11666,1680,19120,2903,5878,1391,13242,2512,668861,4170,326494,2916,258439,3782,68055,3396,342367,3194,242072,5383,100295,4577,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,153684,6546,76818,4673,20484,2020,56334,4130,76866,4539,16164,1849,60702,3974,2626820,8214,1263403,6298,959167,8932,304236,7702,1363417,6217,893100,9405,470317,8816,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,19353,2357,10378,1517,5014,1143,5364,979,8975,1484,3158,782,5817,1287,471008,2909,236441,2569,197145,3375,39296,2879,234567,1906,177731,3431,56836,2965,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,263063,9175,131902,6440,32652,3019,99250,5958,131161,5748,27204,2887,103957,4938,3671081,10401,1797907,8496,1386679,11947,411228,11247,1873174,6752,1217206,11832,655968,10367,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,677115,14571,330542,9207,100769,6170,229773,7891,346573,9512,91526,5341,255047,7778,14334274,16495,7113315,11877,5648026,20334,1465289,20991,7220959,11532,4533188,19424,2687771,19304,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,66287,4067,33627,2446,15573,1565,18054,2024,32660,3158,12689,2031,19971,2130,1530112,4662,765913,3474,647784,5626,118129,5274,764199,3350,505450,7462,258749,6969,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,25295,2298,12714,1554,4794,951,7920,1221,12581,1595,4344,1013,8237,1260,398802,2611,197605,1955,160644,2923,36961,2390,201197,1959,149691,3354,51506,2684,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,204585,7952,104100,4949,32456,3105,71644,3986,100485,5843,27816,2635,72669,5008,4780406,12336,2312078,9201,1860413,11309,451665,9095,2468328,7005,1727192,13506,741136,12289,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,235253,7833,114900,5241,33915,3047,80985,4623,120353,5829,36003,3430,84350,5064,4002746,8730,1995748,6889,1575629,10368,420119,8291,2006998,6740,1349635,10809,657363,11445,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,95929,4944,51776,3569,9611,1464,42165,3042,44153,3200,7082,1371,37071,3113,1085795,5161,534383,4043,390266,5501,144117,5280,551412,3984,329446,6623,221966,6200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3635308,3645,160676,5868,82716,4117,32914,2275,49802,3485,77960,4149,27788,2500,50172,2913,3474632,7026,1740711,5136,1418534,8799,322177,7277,1733921,4812,1305405,9338,428516,8265,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,340103,1939,17251,1946,8046,1493,2738,752,5308,1198,9205,1457,3970,975,5235,1213,322852,2673,164523,2154,138944,2755,25579,2082,158329,1926,116424,2746,41905,2438,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2500501,3031,208622,7936,117976,5570,17131,2243,100845,5227,90646,4295,10483,1646,80163,4011,2291879,8372,1071253,5691,624610,9061,446643,8014,1220626,4803,531176,9303,689450,9738,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
