GEO_ID,B20017H_001E,B20017H_001M,B20017H_002E,B20017H_002M,B20017H_003E,B20017H_003M,B20017H_004E,B20017H_004M,B20017H_005E,B20017H_005M,B20017H_006E,B20017H_006M,B20017H_007E,B20017H_007M,NAME,B20017H_001EA,B20017H_001MA,B20017H_002EA,B20017H_002MA,B20017H_003EA,B20017H_003MA,B20017H_004MA,B20017H_004EA,B20017H_005MA,B20017H_005EA,B20017H_006EA,B20017H_006MA,B20017H_007EA,B20017H_007MA,state
0400000US01,27320,326,34504,757,42311,453,11465,465,20595,380,30283,414,8896,335,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,34747,1688,41231,701,51795,1270,21614,1583,27100,1266,40024,2055,12134,813,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,31769,284,37543,767,48299,1024,13344,764,26135,419,36670,405,11688,286,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,23965,405,30211,367,37308,657,11302,402,18623,482,26998,390,8635,484,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37685,326,46995,274,60973,224,17897,594,30147,204,45247,318,13696,346,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,32055,252,40053,618,50882,444,14933,836,25710,385,38142,957,11580,241,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,37982,743,46878,665,58282,1778,13502,1055,30138,440,44152,953,13246,670,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,32259,701,40184,936,50266,829,11487,716,26677,1135,36469,766,10678,820,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,52271,1824,60759,2205,75163,7477,24330,4700,46515,2551,65629,3177,16794,3973,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,30471,156,35957,287,44563,731,13691,565,25139,233,33825,352,11344,160,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,31156,211,37796,632,47217,558,11910,332,24453,521,34819,620,10605,261,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,33001,2072,38660,3355,50320,2746,20110,1760,27454,2616,40791,1611,11678,1242,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24615,528,30684,422,40393,559,12301,723,17927,636,28890,1176,8738,562,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31871,160,41144,221,51870,260,12125,223,24488,397,36841,310,10818,151,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,27469,261,34853,352,43565,701,11385,320,21154,259,30868,246,9579,266,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25760,223,31349,292,40408,294,9965,439,20711,277,30124,345,8943,292,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26814,270,33150,732,42092,347,10201,400,21109,335,31100,392,9096,356,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25431,281,31196,355,40498,354,11158,355,20248,317,29788,494,8780,294,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,27956,603,36346,496,45202,822,16051,832,20330,409,30553,462,9482,460,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25538,338,31097,450,40343,523,11255,461,20667,431,30454,520,9567,543,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,39550,612,47608,868,58066,1593,14170,919,30814,413,43694,882,12498,615,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,35716,297,43694,876,55282,693,13534,922,28665,697,41666,317,12380,248,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,28168,326,36536,352,49794,611,11924,223,21039,177,34252,417,10046,158,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31200,150,38219,543,47800,598,13002,677,24886,370,36334,295,11323,195,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26589,333,32056,479,40500,606,12215,624,20958,327,30103,769,9361,511,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26109,207,31811,239,41345,256,10961,278,20902,282,30169,347,9337,304,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21912,383,28827,1231,36744,827,11951,545,16815,613,25998,563,8868,525,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25838,297,31738,406,40026,598,10306,544,20614,338,30230,430,8859,447,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,34729,724,42147,557,51109,592,19786,1582,27958,725,35864,554,13282,1030,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31169,361,39262,1103,48677,1823,12096,548,24749,692,35037,1013,11265,457,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,40700,229,50910,290,61872,375,16109,523,30955,387,44213,794,12893,510,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30232,694,37163,1208,48861,2323,11845,733,22721,1086,35115,1450,10581,631,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,33374,349,41354,229,52090,210,13653,503,26752,213,40420,263,11708,152,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28433,323,33891,572,42082,294,11633,356,22785,346,32396,275,10285,226,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,24365,662,30888,467,38593,1486,10733,692,18297,948,26850,558,9016,627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,27249,165,34151,415,43621,560,10924,197,21250,169,32063,202,9737,163,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25094,371,31264,420,40106,633,10515,424,19623,493,28950,552,8259,400,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27102,312,33261,972,44875,967,12729,626,21597,322,33524,709,10850,256,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,28388,223,35470,190,45187,251,10907,202,21992,152,32361,176,9434,184,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30970,516,38284,1681,50001,1499,11985,578,24811,959,37154,825,11141,587,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,27775,453,33773,893,42024,450,11201,411,21999,371,31376,361,9867,445,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24804,517,29069,922,35794,635,9598,978,20468,465,28631,803,9645,665,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26224,209,31910,255,40534,388,11475,303,20767,272,30236,335,9389,270,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31873,170,40466,248,50947,251,12116,274,24934,304,36270,261,9949,223,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,25048,381,34395,1032,45509,760,11319,416,16631,429,30831,460,8023,417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,25965,452,30807,596,40293,574,11276,627,21551,573,31908,752,10531,588,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,33624,419,41448,283,51590,321,12019,405,26482,400,38704,787,10873,245,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,31612,233,40301,310,51156,334,15397,544,24055,389,37291,422,11838,194,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22928,551,29742,905,37835,1515,10733,545,17152,506,25942,622,8349,436,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,28566,292,35704,273,44403,566,11382,261,22124,213,32012,232,10695,177,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,26147,786,35222,1351,43045,2379,12035,799,18742,1129,28609,1059,9879,767,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22442,2907,24636,7161,31564,4416,9220,2850,19283,5979,23881,3024,9077,1433,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
