GEO_ID,B25073_001E,B25073_001M,B25073_002E,B25073_002M,B25073_003E,B25073_003M,B25073_004E,B25073_004M,B25073_005E,B25073_005M,B25073_006E,B25073_006M,B25073_007E,B25073_007M,B25073_008E,B25073_008M,B25073_009E,B25073_009M,B25073_010E,B25073_010M,B25073_011E,B25073_011M,B25073_012E,B25073_012M,B25073_013E,B25073_013M,B25073_014E,B25073_014M,B25073_015E,B25073_015M,B25073_016E,B25073_016M,B25073_017E,B25073_017M,B25073_018E,B25073_018M,B25073_019E,B25073_019M,B25073_020E,B25073_020M,B25073_021E,B25073_021M,B25073_022E,B25073_022M,B25073_023E,B25073_023M,B25073_024E,B25073_024M,B25073_025E,B25073_025M,B25073_026E,B25073_026M,B25073_027E,B25073_027M,B25073_028E,B25073_028M,B25073_029E,B25073_029M,B25073_030E,B25073_030M,B25073_031E,B25073_031M,B25073_032E,B25073_032M,B25073_033E,B25073_033M,B25073_034E,B25073_034M,B25073_035E,B25073_035M,B25073_036E,B25073_036M,B25073_037E,B25073_037M,B25073_038E,B25073_038M,B25073_039E,B25073_039M,B25073_040E,B25073_040M,B25073_041E,B25073_041M,B25073_042E,B25073_042M,B25073_043E,B25073_043M,B25073_044E,B25073_044M,B25073_045E,B25073_045M,B25073_046E,B25073_046M,B25073_047E,B25073_047M,B25073_048E,B25073_048M,B25073_049E,B25073_049M,B25073_050E,B25073_050M,NAME,B25073_001MA,B25073_001EA,B25073_002EA,B25073_002MA,B25073_003EA,B25073_003MA,B25073_004EA,B25073_004MA,B25073_005EA,B25073_005MA,B25073_006EA,B25073_006MA,B25073_007EA,B25073_007MA,B25073_008MA,B25073_008EA,B25073_009EA,B25073_009MA,B25073_010EA,B25073_010MA,B25073_011EA,B25073_011MA,B25073_012MA,B25073_012EA,B25073_013MA,B25073_013EA,B25073_014EA,B25073_014MA,B25073_015EA,B25073_015MA,B25073_016EA,B25073_016MA,B25073_017EA,B25073_017MA,B25073_018MA,B25073_018EA,B25073_019MA,B25073_019EA,B25073_020EA,B25073_020MA,B25073_021MA,B25073_021EA,B25073_022EA,B25073_022MA,B25073_023MA,B25073_023EA,B25073_024MA,B25073_024EA,B25073_025EA,B25073_025MA,B25073_026EA,B25073_026MA,B25073_027EA,B25073_027MA,B25073_028MA,B25073_028EA,B25073_029MA,B25073_029EA,B25073_030MA,B25073_030EA,B25073_031EA,B25073_031MA,B25073_032MA,B25073_032EA,B25073_033MA,B25073_033EA,B25073_034MA,B25073_034EA,B25073_035MA,B25073_035EA,B25073_036EA,B25073_036MA,B25073_037EA,B25073_037MA,B25073_038EA,B25073_038MA,B25073_039MA,B25073_039EA,B25073_040MA,B25073_040EA,B25073_041MA,B25073_041EA,B25073_042EA,B25073_042MA,B25073_043EA,B25073_043MA,B25073_044MA,B25073_044EA,B25073_045MA,B25073_045EA,B25073_046EA,B25073_046MA,B25073_047EA,B25073_047MA,B25073_048EA,B25073_048MA,B25073_049EA,B25073_049MA,B25073_050MA,B25073_050EA,state
0400000US13,1091584,16605,388912,10448,82435,5358,44360,3494,33289,3005,25973,3477,144725,6142,58130,3428,162998,6501,34357,3503,18407,2451,19403,2427,14692,2243,68263,4511,7876,1460,299735,8527,74282,5746,38721,3712,35042,4012,27911,3164,115680,5593,8099,1662,63782,4704,18022,2749,8170,1670,8996,1440,5121,1366,21378,2744,2095,819,61772,3938,14349,2027,7565,1272,9353,1475,5247,1280,24312,2190,946,368,113894,6330,32155,3169,10125,1919,9945,1480,7124,1562,36996,4142,17549,2125,491,372,74,88,0,292,60,102,228,361,30,51,99,131,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,175033,4748,74231,3418,16672,2041,7073,1221,7941,1452,4684,1122,25756,2344,12105,1707,25610,2582,6418,1371,2758,986,2101,782,1915,805,10495,1654,1923,785,30887,3155,6451,1264,3332,972,3492,1074,3063,1005,13017,1853,1532,737,15999,2157,3912,1054,1936,704,2096,751,913,487,6144,1399,998,438,28049,2673,4158,858,3148,954,3237,1074,2172,641,11672,1785,3662,982,194,231,31,51,130,215,0,267,0,267,33,59,0,267,63,107,0,267,0,267,0,267,0,267,63,107,0,267,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,157573,4661,66982,3903,16857,2075,9093,1567,7396,1401,4962,1149,18111,2302,10563,1534,36485,2886,11229,1871,4888,1080,4708,1246,2773,905,12119,1572,768,434,23463,2492,5938,1350,3951,999,2721,906,2228,882,8184,1421,441,341,7373,1387,1338,577,1462,692,718,380,972,469,2711,981,172,192,5515,1223,1279,615,393,246,761,370,633,399,2327,730,122,167,17356,2058,5146,1240,2592,779,878,459,1085,502,4655,1103,3000,716,399,359,0,253,0,253,0,253,0,253,277,332,122,145,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1422885,14359,329720,8098,82348,4380,34383,2960,28654,2854,22492,2133,116917,4664,44926,3033,408482,10961,101989,4716,53830,3621,38937,3424,30501,3795,163631,6756,19594,2433,370747,9789,95198,5394,50402,3634,38363,3456,29856,2906,144003,7109,12925,1953,106666,5007,27479,2520,12962,2111,11198,1713,8624,1764,42026,4184,4377,1198,180655,6369,37476,3611,21117,2153,27316,2514,17622,2142,67797,4635,9327,1740,25594,2247,5735,1072,2442,968,2457,704,1707,628,8986,1418,4267,1007,1021,606,116,191,0,261,40,65,216,227,251,306,398,481,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,678946,11714,258773,8682,63282,4563,28344,2605,26233,2849,17771,1709,89916,5222,33227,2883,121073,5334,32101,3045,14610,1947,11848,1716,10150,1675,49078,3753,3286,949,183797,7619,50018,3700,22724,2336,19404,2282,17117,2468,68111,5039,6423,1310,44442,3584,12358,1886,6578,1382,4921,1040,3760,1180,15715,2219,1110,440,38225,2478,7583,1434,4545,943,5125,1096,3104,813,15888,1982,1980,706,32301,3075,7542,1395,5175,1430,2582,896,1928,844,9521,1310,5553,1267,335,356,188,274,0,263,147,235,0,263,0,263,0,263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,322796,6591,124634,4677,37402,2767,12696,1601,9686,1371,7788,1233,34747,2747,22315,1748,65017,3679,17955,1967,9647,1668,7460,1132,4356,959,23797,2100,1802,739,76141,3834,24646,2508,9757,1445,8477,1433,5840,1280,25974,2149,1447,576,32682,2516,7159,1215,4101,897,3672,777,2910,995,13897,1779,943,447,15585,1506,3052,706,2053,700,2184,628,1855,571,5935,1011,506,305,8301,1296,2337,750,1062,445,412,255,305,228,2502,821,1683,485,436,316,0,221,0,221,0,221,0,221,329,284,107,137,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327266,6238,146161,4388,39810,2606,17791,1978,15318,1869,9803,1579,44353,3497,19086,1910,55982,3518,15472,2038,7929,1549,4731,993,5390,1269,20830,2344,1630,589,70334,4295,21129,2251,9698,1664,7854,1478,7496,1689,21406,2271,2751,992,21224,2128,5672,1343,3089,895,2476,701,1554,584,7525,1325,908,509,19073,1699,3855,862,2055,526,2181,620,2252,812,7699,1300,1031,576,14292,1427,3732,934,2245,792,732,338,811,331,4469,944,2303,821,200,168,0,237,112,134,0,237,17,31,45,81,26,46,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,484830,8729,177448,6410,45861,3476,18537,2208,12159,1832,10992,1734,53378,3960,36521,3106,102247,4952,30365,2801,12580,1678,10490,1762,7083,1381,35032,3207,6697,1480,111821,5513,32693,3029,14036,2301,12065,1897,10509,1751,36053,2836,6465,1538,25006,2806,7718,1663,3568,978,2444,784,2870,807,7855,1641,551,370,21596,1958,4698,1090,3155,890,3309,894,2766,846,7193,1160,475,313,46605,3351,9808,1456,3068,802,3322,983,2441,845,17526,2512,10440,1562,107,131,0,267,0,267,0,267,0,267,51,91,56,91,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,493311,9057,203660,6091,44098,3282,19886,2506,14939,2276,11481,1714,70178,3998,43078,3066,94597,4924,19794,2041,11147,1863,8423,1661,6805,1175,42657,3739,5771,1289,75781,4364,19571,2649,9514,1797,7722,1641,5631,1236,28997,3126,4346,1220,23099,2882,6839,1328,2767,1057,2698,815,1598,679,8266,1851,931,561,30404,2789,7763,1444,2657,780,3375,848,3014,797,12170,1873,1425,663,64174,4526,12918,1972,5243,1242,3684,1045,2900,836,16102,2256,23327,2793,1596,692,51,86,162,256,0,267,0,267,0,267,1383,682,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149171,5616,36935,2465,10062,1442,3544,861,2564,748,2050,647,10296,1478,8419,1187,52385,3281,11708,1788,8721,1578,7820,1281,3795,900,18699,2348,1642,576,35399,3176,7854,1426,4437,1191,4443,930,3514,945,14066,2003,1085,599,7802,1336,2055,804,918,403,1378,562,1006,497,1998,697,447,387,6250,1129,1103,557,685,299,1248,511,803,395,2294,740,117,142,10345,1637,2343,677,820,400,1189,584,575,363,3830,876,1588,587,55,90,0,223,0,223,0,223,0,223,55,90,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,638620,10342,208873,6877,47861,3296,26707,3282,21639,2568,15476,2247,73428,3727,23762,2768,70808,4724,19809,2849,8148,1645,7500,1353,6175,1544,26346,2734,2830,793,237485,6737,65958,4736,32594,2985,30720,3014,23423,3235,78720,5327,6070,1377,29316,2924,7423,1480,4804,1338,3316,771,2532,732,10424,1704,817,543,85299,3076,18388,2119,10089,1698,13406,1885,8956,1340,31420,2921,3040,898,6714,1493,1856,706,811,571,468,363,889,674,1449,724,1241,478,125,149,0,277,0,277,0,277,0,277,58,97,67,112,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,858126,11260,115962,5705,24936,2844,13319,1905,10741,1696,9448,1647,40190,3328,17328,2086,349974,8660,87471,5263,44284,3276,36494,3075,31719,3159,136021,6090,13985,2121,197826,8095,44186,3674,22579,2491,23379,2455,22709,2250,79574,5007,5399,1514,78906,5001,15034,2018,9314,1392,11672,1578,9749,1733,29952,2867,3185,954,112530,5006,17971,2030,12560,1877,20856,2111,13524,1998,43236,3268,4383,1186,2713,930,453,352,313,380,438,325,288,217,864,463,357,217,215,286,168,273,47,82,0,277,0,277,0,277,0,277,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
