GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001MA,C23008_001EA,C23008_002MA,C23008_002EA,C23008_003MA,C23008_003EA,C23008_004EA,C23008_004MA,C23008_005MA,C23008_005EA,C23008_006MA,C23008_006EA,C23008_007MA,C23008_007EA,C23008_008EA,C23008_008MA,C23008_009EA,C23008_009MA,C23008_010EA,C23008_010MA,C23008_011EA,C23008_011MA,C23008_012MA,C23008_012EA,C23008_013EA,C23008_013MA,C23008_014MA,C23008_014EA,C23008_015EA,C23008_015MA,C23008_016EA,C23008_016MA,C23008_017MA,C23008_017EA,C23008_018EA,C23008_018MA,C23008_019EA,C23008_019MA,state
0400000US13,2253735,11621,780738,8380,505458,10289,268102,9726,215909,8361,10837,2385,10610,2368,275280,8945,214006,8676,61274,5721,1472997,11313,937731,13558,604012,14771,281919,11656,30979,3839,20821,2946,535266,13430,442369,12958,92897,8567,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,270287,4440,95234,2736,68403,3253,41030,3052,21825,2660,3563,1252,1985,890,26831,2910,21985,2780,4846,1229,175053,3865,127736,5069,87833,4935,28868,3724,7113,1850,3922,1472,47317,4988,38877,4007,8440,2481,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,373448,3423,127580,2285,102933,3401,52396,3672,46449,3641,2837,1014,1251,571,24647,3096,19092,2744,5555,1748,245868,3144,190926,5207,115288,5579,64386,4558,8110,1616,3142,853,54942,4686,46355,4005,8587,1963,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3049803,9356,1022014,7568,713115,9353,393021,11108,292363,9585,15376,2349,12355,2370,308899,9478,237616,8561,71283,6043,2027789,10185,1397302,15416,900916,15122,422119,11674,47697,4695,26570,2868,630487,14878,519815,15551,110672,7681,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482603,6182,502085,5622,329962,7197,194355,7183,119852,5989,9633,1822,6122,1630,172123,7691,136022,6265,36101,3702,980518,7040,676584,10334,459533,10242,182364,8362,23247,3427,11440,2496,303934,9161,254310,8082,49624,4807,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,676683,3137,221396,3332,161410,4042,111590,4219,43509,3192,4381,1047,1930,886,59986,3654,47802,3244,12184,2368,455287,4461,339338,6392,262637,6075,60545,4424,11744,1926,4412,1334,115949,6138,96695,5901,19254,2920,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,655889,3637,226940,3303,163140,4889,98384,4511,58460,4068,3961,1006,2335,803,63800,4277,50837,3488,12963,2421,428949,4495,308918,6327,220474,6616,73717,5202,10012,2096,4715,1200,120031,6371,104875,6516,15156,2543,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,924413,4949,314516,5250,211783,5190,121058,5043,79015,4632,6052,1483,5658,1841,102733,5376,72814,5172,29919,3857,609897,5585,408444,9214,268492,8080,103744,7559,22229,2431,13979,2451,201453,8503,157335,7342,44118,4100,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1006756,6403,337214,5962,192620,6293,114622,4988,67087,4750,6273,1736,4638,1498,144594,6676,104470,7056,40124,3529,669542,7327,396805,10448,247611,8475,111820,6229,21878,3218,15496,2970,272737,9492,208962,8935,63775,6134,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,265136,2488,81787,1857,55814,2769,33610,2295,20430,2304,1089,440,685,321,25973,3171,18294,2551,7679,1541,183349,2596,126707,3473,88075,3810,31052,2700,4386,1266,3194,1297,56642,3238,46103,3377,10539,1993,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272445,6726,417293,4774,286751,6591,175112,5759,101146,5812,6032,1409,4461,1274,130542,6113,105545,6067,24997,3392,855152,6427,572494,10332,411797,11978,132265,6918,19802,3563,8630,1881,282658,10355,245462,9388,37196,4549,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1386540,5465,452832,4694,337184,7110,203652,7099,121012,6547,6957,1535,5563,1535,115648,5998,85300,5583,30348,3349,933708,6153,664783,9525,463755,9584,166605,7724,22599,2891,11824,2524,268925,9284,216969,8431,51956,4675,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2337313,7811,740600,5740,509741,8281,291334,6982,194392,6120,14418,2303,9597,1781,230859,7799,179664,6954,51195,4849,1596713,7687,1090090,12245,726931,12733,299610,9180,40738,4072,22811,3204,506623,12757,412072,12137,94551,6366,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1200350,5132,404827,3817,306260,5089,201429,5771,89531,4965,10355,1834,4945,1319,98567,4828,80656,4764,17911,2656,795523,6150,588998,7553,427683,7919,129596,5723,21539,2872,10180,2188,206525,7449,179791,6828,26734,3173,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,689473,6566,227612,3623,118886,4952,66799,4553,46087,3783,3585,1204,2415,805,108726,5382,79509,5123,29217,3344,461861,6291,263204,8334,170764,7818,71720,5434,12486,2421,8234,1845,198657,8480,151685,7857,46972,4601,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1338621,6231,449680,4565,299777,7605,179747,6116,103366,5702,10536,2683,6128,1421,149903,6380,117457,6123,32446,4114,888941,6747,612479,9273,416735,9238,160052,7407,23692,2968,12000,2137,276462,8884,229567,9233,46895,4923,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205041,2377,64438,1917,49059,2259,27303,2559,19502,2096,1121,492,1133,516,15379,1948,12636,1750,2743,968,140603,2501,104562,3717,73356,4100,23668,2757,3448,894,4090,1350,36041,3232,32323,3245,3718,888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,423546,2843,147684,2226,111417,2825,75236,3486,32996,2616,2446,854,739,417,36267,3202,29752,2783,6515,1753,275862,3177,207544,4854,151910,5681,47067,3851,5299,1327,3268,1451,68318,4583,59265,4021,9053,1930,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,592499,5171,209131,3825,140109,5034,72165,4816,60083,4693,3069,1010,4792,1385,69022,5464,52868,5126,16154,3027,383368,5811,252527,7815,158753,8793,75049,6569,10979,2626,7746,1887,130841,7870,110592,6966,20249,3568,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,284838,2469,87154,2159,65887,3064,36836,2642,25818,2199,2545,1179,688,473,21267,2985,17030,3096,4237,1245,197684,2677,148366,4634,107965,4533,31967,3473,5918,1656,2516,1093,49318,4076,41830,3504,7488,1756,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1985222,6193,645908,6007,475095,6774,261532,7125,190013,7529,15985,2532,7565,1535,170813,6664,131780,6149,39033,4369,1339314,8323,963143,12084,631604,13582,279517,9684,31843,4052,20179,2832,376171,10725,313214,9996,62957,6000,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477173,3795,158273,3508,93581,4934,50821,4384,36148,3061,3544,1140,3068,1221,64692,4575,48184,3939,16508,2539,318900,4306,204875,6722,122984,6718,64589,5444,9606,2123,7696,1936,114025,6638,91419,5844,22606,3401,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4247343,11155,1397157,7373,938378,11714,490192,12906,398165,10402,29546,3519,20475,2817,458779,10969,331674,9754,127105,7470,2850186,10547,1871296,17451,1169669,18694,571583,14106,79719,6854,50325,4829,978890,17958,759702,19117,219188,11356,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2002076,9279,684569,6784,450824,9029,255014,8346,174630,8033,12335,2005,8845,2010,233745,8362,185440,7752,48305,4663,1317507,9485,855068,12788,563285,13348,236281,9823,35587,3592,19915,2687,462439,12369,381666,11821,80773,6862,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,135413,1716,43781,1426,33942,1571,23893,1697,8543,1389,827,413,679,438,9839,1316,7995,1223,1844,655,91632,1810,69051,2201,51510,2650,14484,1923,2029,763,1028,644,22581,2493,19226,2423,3355,1042,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2600747,9045,844288,6557,553529,9804,331003,8803,196356,7857,18233,2710,7937,1752,290759,9214,228976,8319,61783,5357,1756459,8958,1177032,13704,804645,14456,304402,11707,44435,4451,23550,2936,579427,13233,469030,11920,110397,8177,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,823458,5057,280853,4479,182270,5261,94862,4364,76794,4316,7224,1726,3390,918,98583,4650,77111,4538,21472,2120,542605,4471,361698,7292,225560,7238,108320,6302,16912,2447,10906,1931,180907,7414,147986,6513,32921,3576,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,807530,5317,265088,4373,190017,5540,97938,4813,83583,5514,4486,1128,4010,1277,75071,4507,57536,4130,17535,3057,542442,5224,383026,8114,246686,8217,118447,6162,13376,2559,4517,1371,159416,7652,131581,6919,27835,3640,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2645945,7739,834133,6349,572642,7593,331000,8719,217994,8456,13977,2311,9671,1421,261491,7299,191196,7765,70295,5227,1811812,7572,1245890,14287,827999,14751,343308,11302,46044,3137,28539,3581,565922,13694,445060,12184,120862,7973,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,224912,2656,71882,2015,47222,2852,27227,2531,18079,2362,1288,785,628,436,24660,2760,18073,2599,6587,1412,153030,2886,97945,4209,69648,4659,21657,2659,4359,1417,2281,993,55085,4022,43064,4153,12021,2668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,955488,6065,320365,5778,189141,5962,110745,6104,70562,4950,4597,1132,3237,893,131224,6440,102846,5647,28378,3494,635123,6383,387684,9792,253973,8990,108215,8002,15478,2582,10018,2141,247439,9000,201578,9110,45861,5349,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,179004,2505,61426,1639,41738,2219,29311,2056,10594,1572,1006,495,827,376,19688,2362,16151,2273,3537,965,117578,2499,88188,2933,68504,2805,15008,2121,2708,1310,1968,760,29390,3132,26424,3068,2966,1135,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1340723,7918,448308,6423,283071,6592,152252,5398,115772,6961,8762,1836,6285,1806,165237,6787,120742,6016,44495,4268,892415,8031,584884,9039,369208,10370,173113,9591,23655,3153,18908,3908,307531,8595,239766,10831,67765,6469,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6075216,15776,2160497,12329,1429817,17117,706870,14285,651430,15493,39005,4147,32512,3077,730680,16710,537848,15606,192832,9644,3914719,15038,2662542,24701,1594251,23028,908200,20744,87940,7019,72151,6680,1252177,23307,1012186,20888,239991,10393,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,762589,3711,282989,3369,238380,4812,103970,5092,125233,5826,4792,1468,4385,1354,44609,4245,35453,3641,9156,1721,479600,4066,386078,7814,217183,8407,154641,7522,9323,2001,4931,1256,93522,6757,80111,6456,13411,2923,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,127889,1202,38779,1429,27850,1951,17737,1545,9020,1650,648,351,445,521,10929,1486,8624,1302,2305,873,89110,1719,62949,2243,47587,2703,12401,1617,2083,639,878,390,26161,2314,21607,1954,4554,1113,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1698212,7552,573164,6397,411621,7603,233536,7701,159254,7906,11386,1869,7445,1682,161543,6881,131118,6675,30425,3764,1125048,6501,790694,10141,527105,12518,220124,8798,26754,3268,16711,2969,334354,10188,284400,10203,49954,4779,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1441402,5742,468080,5397,335545,6255,178108,7082,140285,6618,10751,1815,6401,1726,132535,5985,100871,5375,31664,3629,973322,5792,687023,10536,431316,11058,217179,8560,25638,3257,12890,2303,286299,9567,235692,8763,50607,5328,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,363519,3343,117403,2891,80867,3346,41733,2653,32460,3205,2649,777,4025,1219,36536,2966,22980,2656,13556,1994,246116,3377,171293,5004,99608,5307,54379,4030,8885,1775,8421,1746,74823,5109,54640,4642,20183,2860,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1252170,4392,410823,3845,296490,5729,196498,5933,86663,4556,8465,1534,4864,1197,114333,5272,93980,4980,20353,2757,841347,5022,606495,8710,449043,8514,128655,5464,20205,2505,8592,1802,234852,9628,197860,8828,36992,4209,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,112386,2242,38289,1743,27548,2176,16196,2058,10724,1566,347,230,281,315,10741,1714,9323,1620,1418,506,74097,1986,54247,2743,40340,3141,11582,2051,1417,723,908,731,19850,2756,17069,2581,2781,1100,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,922602,5992,288673,3932,147297,6370,79133,5571,52732,4031,5275,1289,10157,1755,141376,6449,78548,5000,62828,4750,633929,5849,339742,8792,162410,7950,118286,6896,22025,2853,37021,4011,294187,9064,173281,7641,120906,6123,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
