GEO_ID,B18024_001E,B18024_001M,B18024_002E,B18024_002M,B18024_003E,B18024_003M,B18024_004E,B18024_004M,B18024_005E,B18024_005M,B18024_006E,B18024_006M,B18024_007E,B18024_007M,B18024_008E,B18024_008M,B18024_009E,B18024_009M,B18024_010E,B18024_010M,B18024_011E,B18024_011M,B18024_012E,B18024_012M,B18024_013E,B18024_013M,B18024_014E,B18024_014M,B18024_015E,B18024_015M,B18024_016E,B18024_016M,B18024_017E,B18024_017M,B18024_018E,B18024_018M,B18024_019E,B18024_019M,B18024_020E,B18024_020M,B18024_021E,B18024_021M,B18024_022E,B18024_022M,B18024_023E,B18024_023M,B18024_024E,B18024_024M,B18024_025E,B18024_025M,B18024_026E,B18024_026M,B18024_027E,B18024_027M,B18024_028E,B18024_028M,B18024_029E,B18024_029M,B18024_030E,B18024_030M,B18024_031E,B18024_031M,NAME,B18024_001EA,B18024_001MA,B18024_002EA,B18024_002MA,B18024_003MA,B18024_003EA,B18024_004MA,B18024_004EA,B18024_005MA,B18024_005EA,B18024_006MA,B18024_006EA,B18024_007EA,B18024_007MA,B18024_008MA,B18024_008EA,B18024_009MA,B18024_009EA,B18024_010MA,B18024_010EA,B18024_011MA,B18024_011EA,B18024_012EA,B18024_012MA,B18024_013MA,B18024_013EA,B18024_014MA,B18024_014EA,B18024_015MA,B18024_015EA,B18024_016MA,B18024_016EA,B18024_017MA,B18024_017EA,B18024_018EA,B18024_018MA,B18024_019MA,B18024_019EA,B18024_020MA,B18024_020EA,B18024_021MA,B18024_021EA,B18024_022MA,B18024_022EA,B18024_023EA,B18024_023MA,B18024_024MA,B18024_024EA,B18024_025MA,B18024_025EA,B18024_026MA,B18024_026EA,B18024_027MA,B18024_027EA,B18024_028MA,B18024_028EA,B18024_029EA,B18024_029MA,B18024_030MA,B18024_030EA,B18024_031MA,B18024_031EA,state
0400000US13,6109836,7200,126509,6339,56817,4404,10553,1881,2111,803,8442,1730,46264,3982,5805,1218,40459,3674,69692,4071,9080,1984,1568,729,7512,1620,60612,3457,9224,1520,51388,2962,5983327,9490,2923115,7219,1202278,7268,839566,9504,362712,10224,1720837,6311,1415531,9415,305306,9260,3060212,7336,1227220,6492,727741,9234,499479,10429,1832992,7547,1227684,9947,605308,9154,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,801975,3569,11302,1740,4997,1128,973,496,125,135,848,461,4024,1081,816,462,3208,919,6305,1385,683,574,0,267,683,574,5622,1251,1104,388,4518,1155,790673,4032,388212,2717,148497,2361,104967,2886,43530,3012,239715,1607,195790,3238,43925,2922,402461,2504,153656,2105,98660,3286,54996,2960,248805,1607,181972,3214,66833,3164,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,930511,2620,19298,2054,8941,1240,2246,622,136,140,2110,597,6695,1113,1201,501,5494,1021,10357,1547,1832,755,156,198,1676,690,8525,1264,1754,576,6771,1174,911213,3095,459310,2880,196575,3002,151453,3593,45122,3096,262735,2164,215469,3110,47266,3029,451903,2168,187276,2152,119040,3434,68236,3222,264627,2155,179542,3818,85085,3488,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8341109,6406,156654,5554,75040,4317,14701,2029,3789,1076,10912,2034,60339,3325,12070,1445,48269,2988,81614,4143,10774,1455,2184,762,8590,1143,70840,3670,10519,1940,60321,3137,8184455,7483,4067063,6495,1693939,5744,1186937,9085,507002,8677,2373124,5379,1968076,10547,405048,9420,4117392,5656,1650676,4750,1030791,9830,619885,10570,2466716,4624,1717319,11302,749397,10853,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4087653,4336,90058,4970,38750,3447,6131,1321,1458,720,4673,1097,32619,3092,6484,1408,26135,2567,51308,3437,7626,1359,1537,572,6089,1266,43682,3259,6780,1170,36902,3109,3997595,7096,1993404,5738,811982,4930,574065,6761,237917,6542,1181422,4244,974753,7118,206669,6448,2004191,5853,791335,4531,497434,8038,293901,7958,1212856,4576,859340,7897,353516,7760,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1896485,2715,30772,2280,14203,1814,2354,590,637,272,1717,549,11849,1591,3071,703,8778,1414,16569,1817,2839,788,870,484,1969,648,13730,1677,2863,667,10867,1395,1865713,3584,938474,2878,376768,2311,289244,4199,87524,3953,561706,2424,478311,3828,83395,3548,927239,2883,360427,2464,260432,4665,99995,4458,566812,2406,434457,4717,132355,4659,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1756190,3397,33351,2593,16393,2077,3172,990,536,315,2636,927,13221,1746,3133,969,10088,1343,16958,1509,2323,678,538,353,1785,653,14635,1468,3154,803,11481,1170,1722839,4145,859782,3636,352206,2836,264753,4209,87453,3727,507576,3388,437611,4867,69965,3379,863057,2747,343196,2596,231779,4696,111417,4405,519861,2364,389168,4543,130693,4235,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2736210,4684,89672,4700,40162,3287,6883,1328,1907,747,4976,1113,33279,2947,3156,1044,30123,2655,49510,3091,5560,1421,602,404,4958,1387,43950,3115,4820,1197,39130,3050,2646538,6764,1302484,5135,518032,4509,357479,6168,160553,6236,784452,4075,596254,6661,188198,5590,1344054,4865,523240,4265,316446,6111,206794,5509,820814,4276,527511,7466,293303,6012,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2732075,5364,81926,4044,41660,3030,8541,1287,1367,794,7174,1217,33119,2726,4582,857,28537,2704,40266,2999,5521,1151,654,363,4867,1116,34745,2988,4886,1103,29859,2733,2650149,6763,1272953,5043,532350,4761,359396,6121,172954,5812,740603,4784,571903,6695,168700,5524,1377196,4821,560933,3717,318409,6035,242524,5992,816263,4174,523345,7594,292918,6889,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,874798,2300,20817,2330,9421,1547,1548,602,469,391,1079,478,7873,1318,1628,656,6245,1138,11396,1715,1568,512,305,196,1263,490,9828,1580,1644,620,8184,1407,853981,3168,420014,2379,146981,1741,107910,2932,39071,2777,273033,1787,221521,2817,51512,2457,433967,2328,149845,1639,97180,2829,52665,2697,284122,1876,206886,3550,77236,3199,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3701954,4420,65062,4447,28600,3126,5242,1382,707,430,4535,1314,23358,2649,3937,865,19421,2442,36462,2900,4670,1068,1194,550,3476,958,31792,2562,6563,1182,25229,2367,3636892,6417,1746266,5137,666876,4249,481074,6975,185802,6628,1079390,3973,918559,6747,160831,5566,1890626,4247,704004,3471,464596,7129,239408,7484,1186622,3317,887526,8113,299096,7358,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,76847,5202,36907,3557,6427,1422,890,654,5537,1361,30480,3077,6046,1358,24434,2455,39940,2976,6177,1486,1848,772,4329,1243,33763,2837,5897,1300,27866,2404,4191742,6306,2048536,4777,795317,3950,553904,6909,241413,6851,1253219,4113,1053723,7380,199496,6509,2143206,4327,808009,3385,537090,7945,270919,7843,1335197,3197,985964,7565,349233,7619,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,171242,7141,75696,3801,12383,2117,1940,628,10443,1958,63313,3301,9605,1336,53708,2978,95546,4817,12898,1872,2011,694,10887,1622,82648,4277,13076,1586,69572,3770,6412239,8184,3178710,5065,1246585,4443,822717,8335,423868,8095,1932125,4273,1490946,9299,441179,8950,3233529,6281,1237744,4816,757817,6948,479927,7775,1995785,5501,1336856,10014,658929,9041,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,53581,3009,26752,2084,5730,1426,2743,869,2987,928,21022,1718,6935,1016,14087,1227,26829,2188,3859,722,1338,530,2521,710,22970,2093,6421,981,16549,1932,3351341,4539,1683917,3280,667088,3537,507269,5201,159819,4534,1016829,2945,864370,5196,152459,4724,1667424,3639,650467,2789,471408,4853,179059,5031,1016957,2744,779111,6146,237846,5765,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,74542,5317,32956,3237,6121,1447,829,748,5292,1303,26835,3084,3909,1102,22926,2805,41586,3396,5331,1276,1613,735,3718,1042,36255,3271,5173,1096,31082,2887,1759014,6897,847257,5612,354112,4419,221661,5283,132451,5655,493145,4857,377370,6925,115775,5123,911757,4376,374644,3982,206100,5637,168544,5664,537113,4240,342818,5775,194295,5669,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,98198,5482,44975,3307,7719,1559,1769,606,5950,1386,37256,2809,4899,992,32357,2667,53223,3775,5893,1158,1239,575,4654,922,47330,3406,5616,1031,41714,3093,3645934,6870,1790899,5457,722640,4352,523919,6195,198721,6089,1068259,4469,872948,7423,195311,6316,1855035,5226,727518,3093,484200,6289,243318,5643,1127517,4041,794782,8114,332735,7477,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,14864,1902,8208,1281,2013,519,935,460,1078,457,6195,1199,1454,535,4741,1090,6656,1368,635,434,356,359,279,252,6021,1252,1908,855,4113,897,599799,2958,299542,2078,114561,1724,83582,2286,30979,2240,184981,1613,148076,2797,36905,2471,300257,2537,112825,1919,72018,3071,40807,3159,187432,1784,139215,2403,48217,2164,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,16528,1792,7054,956,1393,439,431,269,962,372,5661,813,1381,420,4280,687,9474,1363,1216,473,179,180,1037,458,8258,1270,1986,626,6272,1070,1110556,2643,560460,2089,233126,2190,179328,2950,53798,2615,327334,2027,286671,3171,40663,2691,550096,2100,225375,1778,159059,3235,66316,3569,324721,2038,253688,3338,71033,3209,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,28479,2657,12603,1875,1245,563,421,264,824,512,11358,1791,3247,874,8111,1473,15876,2000,1302,480,229,163,1073,474,14574,1946,2680,891,11894,1855,1602299,3566,818292,3479,328139,3226,252253,4955,75886,4484,490153,2982,399333,4761,90820,4072,784007,3743,313557,2680,195809,4697,117748,4874,470450,2436,323975,5433,146475,5134,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,17707,2338,8072,1313,2033,789,403,321,1630,737,6039,1172,1794,613,4245,1002,9635,1816,1553,928,297,217,1256,919,8082,1310,1615,603,6467,1217,870051,3183,432230,2395,153640,1948,113054,2918,40586,2614,278590,1895,242935,3052,35655,2494,437821,2774,151982,2165,103983,3044,47999,2977,285839,2129,214755,3195,71084,3209,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,106472,5896,52819,3376,8987,2014,2082,819,6905,1831,43832,3107,7352,1496,36480,3042,53653,3933,8062,1504,2070,821,5992,1237,45591,3385,7476,1309,38115,3226,5579628,7675,2744810,5306,1028167,4443,703757,7840,324410,7847,1716643,3847,1453846,6802,262797,6499,2834818,5341,1012202,3728,634910,8107,377292,8129,1822616,3851,1282163,10178,540453,10279,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,29761,2949,13920,2088,2430,891,323,286,2107,852,11490,1762,2481,779,9009,1411,15841,1879,2822,1106,624,479,2198,1017,13019,1671,2279,720,10740,1591,1209416,4694,592304,3442,249810,3052,173511,4441,76299,4226,342494,3611,270389,4902,72105,3785,617112,3113,252583,2956,145016,3965,107567,3900,364529,2804,246058,4252,118471,4205,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,249051,8848,116207,4931,23720,2538,2665,738,21055,2476,92487,4377,14449,1804,78038,4176,132844,6932,20530,2780,3051,1086,17479,2591,112314,6103,15397,2026,96917,5447,12413531,11829,6042239,7768,2412852,6106,1561445,12344,851407,11924,3629387,5833,2942757,13304,686630,11384,6371292,8306,2466451,6127,1450576,13782,1015875,13663,3904841,7178,2672588,13590,1232253,11925,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,146088,5519,63153,4256,12731,2140,2753,1001,9978,1962,50422,3554,8318,1727,42104,3174,82935,4663,11296,1942,3083,986,8213,1706,71639,4462,10127,1598,61512,4115,5586204,9239,2735518,7816,1084600,7703,766988,9401,317612,8026,1650918,7168,1327355,10008,323563,8388,2850686,7045,1100520,6466,686703,8787,413817,9024,1750166,5900,1201008,8892,549158,8655,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,4553,795,2107,542,586,347,48,75,538,349,1521,471,308,193,1213,404,2446,659,305,212,96,104,209,196,2141,618,289,169,1852,594,403155,1868,202831,1647,84078,1721,63168,1890,20910,1744,118753,1246,103156,1905,15597,1461,200324,1690,82641,1569,60579,1915,22062,1818,117683,1371,91944,2149,25739,1790,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,172871,6646,76864,4528,13032,2212,2942,886,10090,1958,63832,4119,14142,1610,49690,3502,96007,4634,14632,1695,4906,1314,9726,1492,81375,4251,13179,1693,68196,3717,7236228,8974,3556187,5839,1390903,6162,976476,9594,414427,9182,2165284,5569,1749762,10353,415522,8495,3680041,6885,1412359,5095,911456,9833,500903,10570,2267682,5626,1595954,11185,671728,11591,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,66400,3999,28153,2593,5076,1187,897,525,4179,1079,23077,2152,4914,1082,18163,1736,38247,2917,5738,1157,1693,585,4045,999,32509,2729,4362,774,28147,2591,2186072,5093,1077682,4109,451474,3212,318735,4788,132739,5320,626208,3532,504774,5416,121434,4627,1108390,4365,448582,3356,273482,5652,175100,5933,659808,3789,445846,5894,213962,5893,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
