GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003MA,C08406_003EA,C08406_004MA,C08406_004EA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009MA,C08406_009EA,C08406_010MA,C08406_010EA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013EA,C08406_013MA,C08406_014MA,C08406_014EA,C08406_015MA,C08406_015EA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019MA,C08406_019EA,C08406_020MA,C08406_020EA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024MA,C08406_024EA,C08406_025MA,C08406_025EA,C08406_026EA,C08406_026MA,C08406_027EA,C08406_027MA,C08406_028EA,C08406_028MA,C08406_029MA,C08406_029EA,C08406_030MA,C08406_030EA,C08406_031MA,C08406_031EA,C08406_032MA,C08406_032EA,C08406_033MA,C08406_033EA,state
0400000US13,4287027,22641,3851453,24272,3357081,24914,494372,14934,364596,12107,71881,6548,57895,5386,101989,6673,73311,4907,77741,6336,182533,7137,2333115,13702,2076585,13827,1786344,15274,290241,11489,199773,8344,47493,5433,42975,4987,50947,5219,46490,4371,55203,4941,103890,5179,1953912,15665,1774868,16792,1570737,16782,204131,7718,164823,7375,24388,2844,14920,2419,51042,4258,26821,2565,22538,3178,78643,4342,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629882,7186,523285,8149,422226,8796,101059,6431,77080,5461,14843,2157,9136,2048,33917,3209,29928,2625,15590,1845,27162,2434,342825,4947,286603,5744,237140,5772,49463,3985,38935,3510,6055,1208,4473,1126,13461,2417,18282,1847,10361,1498,14118,1375,287057,4519,236682,5125,185086,5450,51596,3639,38145,3177,8788,1600,4663,1227,20456,1990,11646,1848,5229,1072,13044,1758,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,656843,6577,583188,6934,508675,7169,74513,4412,58720,3799,9199,1743,6594,1380,5439,1127,22532,2343,11810,1988,33874,2970,364659,4425,321710,4763,279826,5182,41884,3130,32318,2610,5541,1294,4025,1014,3691,881,12726,1659,8922,1566,17610,1964,292184,5101,261478,5367,228849,5370,32629,3130,26402,2672,3658,971,2569,846,1748,688,9806,1568,2888,816,16264,2079,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5968506,20652,4978105,23380,4421567,23531,556538,13266,446490,10926,64084,4685,45964,3480,510850,11263,170719,7312,90613,5056,218219,5775,3219940,15807,2711053,18087,2401609,18515,309444,10025,244684,8397,37578,3561,27182,2786,248908,7029,90390,5672,60877,4106,108712,4522,2748566,15832,2267052,17250,2019958,17542,247094,8009,201806,7176,26506,2477,18782,1898,261942,8355,80329,3977,29736,3076,109507,4472,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2901321,16538,2680580,17019,2398127,16754,282453,8329,225017,8056,34827,3353,22609,2566,22945,2380,66234,4308,37304,3432,94258,4901,1554020,11801,1432389,11668,1275079,12203,157310,5754,121702,5207,20564,2966,15044,2121,12439,1609,35786,3220,28057,3114,45349,3007,1347301,11159,1248191,11856,1123048,11032,125143,5336,103315,5254,14263,1718,7565,1272,10506,1577,30448,2913,9247,1489,48909,3505,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507545,11140,1345181,11161,1181690,10379,163491,6273,131570,6515,18252,1943,13669,1986,14923,1804,56278,3076,19670,1932,71493,3075,799967,6287,710645,6593,620519,6530,90126,4120,72315,3811,9158,1292,8653,1574,7090,1122,30545,2454,14831,1797,36856,2154,707578,8245,634536,8076,561171,7879,73365,3971,59255,4013,9094,1135,5016,943,7833,1278,25733,2089,4839,847,34637,2136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1387246,11754,1266321,12149,1136528,13822,129793,5667,97711,4628,19448,2437,12634,2071,6721,1537,35802,2977,18951,2503,59451,3586,749526,7857,680873,8483,609756,9158,71117,3810,53241,3413,9993,1889,7883,1715,3818,1274,18968,1960,14761,2128,31106,2539,637720,7660,585448,7702,526772,8331,58676,3264,44470,2766,9455,1456,4751,818,2903,753,16834,2147,4190,1182,28345,2292,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834746,16795,1704079,17013,1497631,17664,206448,7632,160126,6858,28954,2805,17368,2427,17692,2610,37742,3300,16252,1937,58981,4174,989044,11224,915762,11254,799081,12081,116681,5715,89146,4786,15773,1941,11762,2034,8122,1674,21269,2440,11336,1705,32555,2441,845702,10233,788317,10286,698550,10792,89767,4589,70980,4088,13181,1697,5606,1227,9570,1868,16473,1947,4916,984,26426,2775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828690,15492,1702809,16640,1484797,16260,218012,7932,156556,6907,33317,3718,28139,3180,20408,2611,32612,2786,33163,2824,39698,3507,980489,10792,911824,10912,783492,10169,128332,5719,88047,4907,20638,3064,19647,2558,7499,1572,17908,2149,23937,2685,19321,2022,848201,10671,790985,11286,701305,10736,89680,4478,68509,4047,12679,1617,8492,1320,12909,2131,14704,1891,9226,1608,20377,2372,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,634690,7536,562040,7811,492243,7286,69797,4241,58714,3935,6371,1397,4712,1049,4256,1203,27078,2180,9724,1404,31592,2352,335607,4652,295748,5075,254404,4757,41344,2979,35089,2722,3454,917,2801,715,2360,895,15989,1813,7060,1171,14450,1496,299083,4875,266292,4521,237839,4667,28453,2660,23625,2369,2917,1069,1911,667,1896,690,11089,1481,2664,814,17142,1711,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2540390,17577,2188043,19789,1919090,19932,268953,8824,207026,8205,34182,3461,27745,3360,141755,6604,71228,4780,36748,3430,102616,5905,1313541,13327,1139850,13790,992111,13454,147739,6413,109033,5856,19341,2592,19365,3006,66521,5083,38182,3204,22033,2718,46955,3858,1226849,11284,1048193,11937,926979,11928,121214,5514,97993,4736,14841,2351,8380,1525,75234,3906,33046,3056,14715,1958,55661,3703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3247821,18881,2677664,20183,2401658,20748,276006,9273,222733,9127,31705,3269,21568,2587,277065,8405,133297,5627,45877,4705,113918,4956,1693334,13567,1408438,15173,1259387,15488,149051,6828,117608,6337,18237,2690,13206,1973,133405,5779,64211,4117,29279,3270,58001,3252,1554487,11110,1269226,12146,1142271,11651,126955,5632,105125,5606,13468,1714,8362,1498,143660,6321,69086,3818,16598,2708,55917,3000,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4388084,22399,4038072,20594,3639519,20105,398553,10338,318839,9324,48401,3514,31313,2879,50199,3778,99058,4652,48239,3578,152516,5319,2318544,14261,2135199,14165,1918440,14367,216759,7193,173127,6504,25147,2707,18485,2367,25629,2659,55585,3596,32689,2440,69442,3133,2069540,13907,1902873,13688,1721079,13723,181794,6054,145712,5325,23254,1945,12828,1620,24570,2592,43473,2962,15550,2028,83074,3650,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2691467,13204,2357576,14000,2106137,13797,251439,8186,200162,7195,29153,2503,22124,1997,80623,4510,83022,3125,39192,2531,131054,4893,1418480,8875,1241785,8352,1107639,9165,134146,5398,106311,4555,15495,1876,12340,1519,38571,3407,42788,2534,27784,2193,67552,3430,1272987,9720,1115791,9308,998498,8803,117293,4761,93851,4409,13658,1414,9784,1110,42052,2829,40234,2791,11408,1595,63502,3382,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1136395,11451,1070157,11976,931465,12567,138692,6324,100383,5318,19853,2360,18456,2558,4712,1395,22045,2425,15282,2376,24199,2369,595202,7971,558710,7803,481285,7900,77425,5112,54090,4259,11295,1748,12040,2228,1415,577,12570,1724,9253,2040,13254,1762,541193,7597,511447,7535,450180,8029,61267,3818,46293,3242,8558,1679,6416,1342,3297,1352,9475,1551,6029,1233,10945,1539,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2798817,18303,2553696,18316,2263574,17775,290122,8147,231074,7386,36901,3183,22147,2476,42389,3164,57399,3569,32317,3088,113016,5182,1473152,11439,1340280,11776,1185950,11803,154330,5771,123309,5028,18881,2354,12140,1790,18386,2068,32380,3095,21803,2235,60303,3709,1325665,12553,1213416,12368,1077624,12221,135792,5105,107765,4752,18020,1999,10007,1432,24003,2332,25019,2292,10514,1716,52713,3470,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458738,5425,388500,4999,332948,5099,55552,3882,41662,3149,8443,1807,5447,1130,4162,1003,24783,2397,10501,1574,30792,2339,243330,4011,203629,3836,172175,4061,31454,2631,22326,2250,5043,1380,4085,1034,2641,672,12630,1400,7682,1529,16748,1508,215408,3831,184871,3589,160773,3838,24098,2211,19336,1805,3400,863,1362,451,1521,779,12153,1787,2819,633,14044,1662,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,929445,7763,834251,7714,736954,7085,97297,4393,76222,3828,12590,1954,8485,1372,4756,1001,31739,2196,13374,1603,45325,2660,499359,5365,445508,5342,391223,5071,54285,2955,42959,2604,7079,1501,4247,955,2555,615,17475,1884,9807,1317,24014,1808,430086,5478,388743,5687,345731,5289,43012,2699,33263,2216,5511,1036,4238,838,2201,693,14264,1380,3567,892,21311,1642,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1222402,11319,1087127,12410,934715,10942,152412,8728,113610,6797,22048,3529,16754,4050,43752,4059,26904,3182,27164,3218,37455,3214,688349,7828,607863,9174,519372,8137,88491,6944,61893,4854,13205,2708,13393,3857,23318,2904,16058,2373,20539,2642,20571,2256,534053,7596,479264,8387,415343,7521,63921,4176,51717,4021,8843,1800,3361,970,20434,2687,10846,1881,6625,1329,16884,2053,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643983,7819,579625,7844,520576,7579,59049,4357,49427,3983,6248,1718,3374,924,2935,925,24123,3022,7972,1505,29328,2667,333446,6183,299372,6700,267125,5949,32247,3190,26470,2712,3624,1380,2153,789,1080,393,12270,1801,5706,1337,15018,1901,310537,4892,280253,4433,253451,4651,26802,2272,22957,2305,2624,740,1221,566,1855,688,11853,2338,2266,740,14310,1789,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3940392,22020,3360903,21964,2975028,20328,385875,11456,277452,9604,53897,4358,54526,5013,228967,9777,138505,5674,78077,6013,133940,6018,2103286,15166,1799042,15274,1584248,14101,214794,8310,148328,6944,31555,3207,34911,4653,116103,6416,71302,5318,46664,4223,70175,4074,1837106,14623,1561861,14372,1390780,13341,171081,7198,129124,5993,22342,2940,19615,2569,112864,6266,67203,3553,31413,3456,63765,3860,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
