GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001EA,B07010_001MA,B07010_002EA,B07010_002MA,B07010_003EA,B07010_003MA,B07010_004EA,B07010_004MA,B07010_005EA,B07010_005MA,B07010_006EA,B07010_006MA,B07010_007EA,B07010_007MA,B07010_008EA,B07010_008MA,B07010_009EA,B07010_009MA,B07010_010EA,B07010_010MA,B07010_011EA,B07010_011MA,B07010_012MA,B07010_012EA,B07010_013EA,B07010_013MA,B07010_014EA,B07010_014MA,B07010_015MA,B07010_015EA,B07010_016EA,B07010_016MA,B07010_017EA,B07010_017MA,B07010_018EA,B07010_018MA,B07010_019MA,B07010_019EA,B07010_020MA,B07010_020EA,B07010_021EA,B07010_021MA,B07010_022MA,B07010_022EA,B07010_023MA,B07010_023EA,B07010_024EA,B07010_024MA,B07010_025MA,B07010_025EA,B07010_026EA,B07010_026MA,B07010_027MA,B07010_027EA,B07010_028MA,B07010_028EA,B07010_029EA,B07010_029MA,B07010_030MA,B07010_030EA,B07010_031MA,B07010_031EA,B07010_032MA,B07010_032EA,B07010_033MA,B07010_033EA,B07010_034MA,B07010_034EA,B07010_035MA,B07010_035EA,B07010_036MA,B07010_036EA,B07010_037EA,B07010_037MA,B07010_038MA,B07010_038EA,B07010_039MA,B07010_039EA,B07010_040EA,B07010_040MA,B07010_041MA,B07010_041EA,B07010_042EA,B07010_042MA,B07010_043MA,B07010_043EA,B07010_044MA,B07010_044EA,B07010_045EA,B07010_045MA,B07010_046MA,B07010_046EA,B07010_047EA,B07010_047MA,B07010_048EA,B07010_048MA,B07010_049MA,B07010_049EA,B07010_050EA,B07010_050MA,B07010_051EA,B07010_051MA,B07010_052EA,B07010_052MA,B07010_053EA,B07010_053MA,B07010_054MA,B07010_054EA,B07010_055EA,B07010_055MA,B07010_056EA,B07010_056MA,B07010_057EA,B07010_057MA,B07010_058EA,B07010_058MA,B07010_059EA,B07010_059MA,B07010_060EA,B07010_060MA,B07010_061EA,B07010_061MA,B07010_062EA,B07010_062MA,B07010_063EA,B07010_063MA,B07010_064EA,B07010_064MA,B07010_065EA,B07010_065MA,B07010_066EA,B07010_066MA,state
0400000US01,3682816,2732,442682,10218,3240134,9989,896388,12998,396487,10590,574892,11192,437095,11666,404219,10508,233212,6994,77661,3881,220180,6378,3093799,15566,368224,9719,2725575,15714,718772,12845,330208,9361,479835,10590,373298,10420,351825,9310,205003,6559,69057,3713,197577,5819,338388,12681,38503,3510,299885,11372,96926,5183,42719,4008,60778,4321,38955,3889,30488,3407,15779,2163,4050,952,10190,1580,124124,7088,17985,2071,106139,6382,40385,3512,12065,1681,18256,2381,12774,2059,10588,1678,5651,1486,1982,851,4438,1301,112546,8350,14990,2109,97556,7855,35845,3690,10395,1434,14905,1975,11154,2358,9593,2192,6169,1645,2476,793,7019,1406,13959,2287,2980,1009,10979,1922,4460,1372,1100,525,1118,543,914,457,1725,577,610,331,96,123,956,577,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,524378,1179,22433,2512,501945,2669,131273,4543,45877,3331,67444,4314,59312,3601,73019,3893,50172,3308,21780,2115,53068,3108,408245,5738,17332,1936,390913,5701,99983,4401,33455,2769,48343,3305,43828,3316,57755,3687,42012,2898,19269,2044,46268,2823,61474,4917,2028,678,59446,4690,14264,1959,6936,1528,10808,2082,9491,1674,8277,1502,3948,949,1769,676,3953,1071,19133,2584,579,390,18554,2538,7125,1444,1890,860,2497,973,1837,819,1641,574,1620,661,327,232,1617,935,31349,3872,2160,944,29189,3644,8084,1662,3389,1098,5503,1125,3759,1127,4817,1560,2149,756,384,247,1104,425,4177,1408,334,198,3843,1401,1817,1003,207,330,293,232,397,304,529,370,443,305,31,52,126,149,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4806252,1626,636353,11662,4169899,11894,907745,15117,447213,11940,744966,14177,595359,13482,606663,11511,347271,8467,127190,5809,393492,9445,3796611,21265,509638,11607,3286973,19464,682147,13366,342510,10204,574736,12373,468264,11679,490173,10513,286858,8125,108749,5145,333536,8167,630390,17607,72566,5517,557824,15885,129716,6484,67539,4690,116435,6270,87340,6347,74800,5369,36589,3879,10306,1609,35099,3298,95137,5787,15598,1509,79539,5325,26595,2613,8645,1538,11314,2405,10717,1787,10564,1907,6219,1492,1037,567,4448,950,236457,10960,24966,3004,211491,10222,52434,3834,24820,3160,36735,3941,26536,3348,28707,3016,16196,2525,6209,1459,19854,2646,47657,5199,13585,2141,34072,4455,16853,3255,3699,1140,5746,1520,2502,920,2419,1015,1409,704,889,593,555,339,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2237108,2323,243036,6419,1994072,6574,552509,9317,256716,7075,397647,8173,278272,6309,245632,6800,121951,4659,40419,2785,100926,3863,1828649,13533,190973,5529,1637676,13958,425011,7968,207500,5791,322778,7413,232872,6617,214788,6048,108458,4675,36393,2689,89876,3807,228166,11466,24347,2448,203819,10373,70481,5510,28644,3510,44838,3851,29156,3040,16662,2313,7727,1461,2049,841,4262,1078,90916,5458,14853,2034,76063,4936,30139,2972,10003,1529,15311,2022,8001,1331,6747,1463,2677,739,1025,562,2160,715,81462,5175,10012,1343,71450,4858,24959,2574,9930,1675,13855,2265,7733,1526,6619,1436,2894,1018,952,450,4508,1133,7915,1669,2851,920,5064,1326,1919,771,639,441,865,493,510,273,816,502,195,210,0,257,120,140,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28569779,3305,4314406,32975,24255373,33309,5208268,36961,2722275,29935,3976647,34083,2852808,29668,3174326,23616,2159080,24412,934724,17119,3227245,23925,23771373,47827,3581911,31104,20189462,53753,4145109,31470,2230060,27259,3248182,29567,2360059,28005,2672510,22824,1853161,21140,815457,15013,2864924,23484,3065050,42470,417648,12703,2647402,36658,617754,16724,329364,11242,503862,16681,349547,12117,342371,11251,205096,9544,75460,5759,223948,7170,1025678,22873,169055,7053,856623,19683,266779,9648,92848,5541,134677,6751,88800,6037,103972,7085,61591,4293,27425,2954,80531,5043,438589,12312,48998,3333,389591,11274,105470,5327,47967,4320,62870,4692,41581,3874,42395,3853,30481,3305,13518,2054,45309,4072,269089,12441,96794,6812,172295,9655,73156,6189,22036,3439,27056,3298,12821,2261,13078,2155,8751,1805,2864,892,12533,2071,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3778016,2360,387458,10389,3390558,10720,716463,11694,321602,8538,539749,11485,462228,10301,504954,10157,320107,8192,126718,5312,398737,8847,3005753,20500,314743,9022,2691010,20174,529360,11812,244334,6783,408241,11021,359970,9163,416771,9502,271388,7116,110129,4893,350817,8740,384508,16874,36370,4283,348138,14570,89619,6615,38746,3770,68918,4520,55218,5316,45214,4246,24095,2600,6582,1319,19746,2328,195653,9906,15474,2377,180179,8930,48841,3838,18203,2566,31877,3511,27270,3052,24201,3152,12388,1859,5358,1300,12041,2097,160648,7721,14916,2144,145732,7266,42377,3302,17238,2069,24710,3089,16539,2026,15132,2210,11370,2056,3829,856,14537,1755,31454,4249,5955,1532,25499,3850,6266,1756,3081,1235,6003,1681,3231,1047,3636,1311,866,435,820,562,1596,624,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2839111,909,278754,7062,2560357,7069,513237,8855,228746,6996,361774,7686,318288,8775,367239,9004,278362,7574,118595,5039,374116,8809,2451565,11310,237852,7034,2213713,12627,418979,8623,196692,6148,306751,6982,271157,7967,323059,8397,246869,7001,107451,4548,342755,8721,242640,9767,21381,2320,221259,8713,51918,3678,21914,2608,37485,3408,35307,3697,28281,2969,20491,2558,6580,1235,19283,2475,58039,4706,6678,1121,51361,4557,16503,1934,4259,1021,8017,1875,5528,1617,7680,1490,4098,1072,2318,831,2958,906,71555,6374,9728,2130,61827,5579,19539,2189,5129,1112,8084,1484,5864,1580,7123,1405,5819,1440,1823,691,8446,1664,15312,2865,3115,780,12197,2689,6298,1587,752,535,1437,620,432,266,1096,961,1085,547,423,321,674,370,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,685569,860,67585,3509,617984,3543,129484,4624,56610,3472,101950,4949,85681,4956,100949,4439,60594,3736,22960,2015,59756,3190,590367,6133,56510,3072,533857,6136,105340,4526,48225,3330,89065,4684,72765,4305,89244,4325,53807,3593,21116,1871,54295,3027,59204,4765,5744,1398,53460,4366,15141,1750,5279,1023,8945,1764,9580,1974,6628,1208,3734,1017,856,441,3297,1053,6770,1604,857,360,5913,1527,1980,534,440,356,602,400,1017,493,826,424,297,253,81,103,670,613,27103,2870,3448,1160,23655,2541,6630,1045,2551,797,3053,902,2184,703,4154,1033,2744,760,907,514,1432,503,2125,945,1026,738,1099,451,393,300,115,138,285,211,135,152,97,98,12,21,0,261,62,101,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,486138,487,50388,3705,435750,3723,98800,5905,29848,2911,56843,4466,50775,4413,61818,3634,40112,3300,15660,1724,81894,3939,387557,5984,38303,3110,349254,6405,73383,4948,24508,2627,45223,3562,41710,3778,48471,2985,33230,3015,13412,1655,69317,3719,45773,4147,5620,1614,40153,3831,11881,2218,2542,833,6609,1923,4336,1317,5850,1364,2933,831,1124,544,4878,1198,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,0,292,45572,3563,5069,1117,40503,3321,11932,2287,2669,1049,4635,1451,3972,860,6958,1547,3454,993,867,455,6016,1368,7236,1729,1396,939,5840,1350,1604,699,129,156,376,247,757,367,539,334,495,331,257,354,1683,786,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14789121,3369,1752792,21295,13036329,21593,2849493,24741,1474678,20672,2460077,29026,1927867,22964,1807526,21693,1018620,18248,364684,9235,1133384,17788,12140042,38411,1412247,20595,10727795,36726,2273290,25153,1199726,17035,2001448,26174,1568907,21748,1511204,19840,871990,17291,319446,7850,981784,15500,1481570,31837,162942,8590,1318628,28500,303295,11424,158837,8445,282068,10652,221067,9397,176263,7762,77759,5759,24832,2496,74507,4143,523948,14972,80883,5128,443065,13799,124758,5990,47261,3673,79875,4767,64018,4771,55673,5356,33799,4124,8387,1458,29294,3494,504319,16774,52349,4321,451970,15678,108809,5289,56433,4427,81987,5690,64917,5015,56411,4972,30969,3140,10546,1898,41898,3250,139242,8310,44371,4377,94871,6214,39341,4357,12421,2146,14699,2457,8958,1769,7975,1711,4103,1058,1473,783,5901,1169,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
