GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001MA,C16005_001EA,C16005_002EA,C16005_002MA,C16005_003EA,C16005_003MA,C16005_004EA,C16005_004MA,C16005_005EA,C16005_005MA,C16005_006MA,C16005_006EA,C16005_007MA,C16005_007EA,C16005_008MA,C16005_008EA,C16005_009EA,C16005_009MA,C16005_010EA,C16005_010MA,C16005_011MA,C16005_011EA,C16005_012MA,C16005_012EA,C16005_013EA,C16005_013MA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017MA,C16005_017EA,C16005_018MA,C16005_018EA,C16005_019MA,C16005_019EA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022MA,C16005_022EA,C16005_023MA,C16005_023EA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026MA,C16005_026EA,C16005_027MA,C16005_027EA,C16005_028MA,C16005_028EA,C16005_029MA,C16005_029EA,state
0400000US13,8665006,2726,7813836,15099,7482503,16270,227616,9863,171241,8475,56375,4532,57562,4842,47925,4545,9637,1687,31815,3309,25702,2881,6113,1619,14340,2647,11892,2286,2448,1070,851170,15004,151069,8517,382786,8368,93808,7866,288978,8900,139835,9275,91121,5867,48714,6401,132122,6110,57314,3879,74808,5499,45358,6189,32251,4285,13107,3334,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1198319,360,990716,9972,880236,11313,12023,2022,10442,1972,1581,569,9839,2523,9022,2424,817,602,88214,6024,67062,5629,21152,2539,404,362,341,352,63,84,207603,9972,36849,4441,5419,1487,3068,983,2351,933,7905,1670,6685,1615,1220,594,156852,8188,57324,4685,99528,6803,578,430,479,375,99,121,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1354099,1199,1273301,4463,1201858,5399,54977,3733,45956,3518,9021,1643,9713,1716,8332,1677,1381,548,2874,1009,2563,968,311,212,3879,1012,3649,1011,230,164,80798,4329,15486,2370,48709,3187,13654,1801,35055,2876,8437,1541,4789,1084,3648,1008,6912,1229,3392,800,3520,957,1254,856,1038,767,216,185,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11942632,1830,10181374,27619,9170987,27400,708757,14244,560855,14691,147902,7616,218098,10628,187218,9597,30880,3181,51376,4389,41904,4034,9472,1789,32156,4765,30206,4672,1950,707,1761258,27503,170077,8852,807803,15099,206805,10444,600998,16056,471667,18683,233657,9765,238010,12735,243529,8312,127224,6811,116305,6529,68182,7872,40609,4991,27573,4674,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5879940,2459,5620846,8590,5387214,12351,135045,6711,102347,6372,32698,3361,81068,6228,66383,5725,14685,2274,12424,1770,10333,1667,2091,849,5095,1469,4469,1407,626,362,259094,8056,47683,3309,119174,5410,30848,3138,88326,5029,38585,4712,22497,2571,16088,3324,41406,2756,21319,2833,20087,2415,12246,2865,5850,1684,6396,2174,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2790958,1529,2680006,5759,2591622,6843,56998,3680,42795,3490,14203,1834,24444,2826,18722,2490,5722,1249,5263,1174,4292,1156,971,383,1679,547,1397,481,282,198,110952,5532,21003,2087,40878,2448,8903,1421,31975,2139,19615,3813,10925,2264,8690,2299,23727,1833,11427,1700,12300,1800,5729,1768,2562,1088,3167,1191,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2569373,1606,2398073,6824,2283299,7251,80227,4040,63937,3935,16290,2396,21685,2203,17852,2093,3833,920,9729,1685,8401,1584,1328,607,3133,940,2882,870,251,176,171300,6576,21698,2987,89149,4195,25332,3248,63817,4256,23450,4241,16778,3501,6672,1977,29349,2248,12674,1994,16675,2127,7654,2128,4884,1477,2770,1198,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3929110,1982,3819304,5965,3742143,6982,44629,3521,27531,2634,17098,2302,26015,3011,18498,2302,7517,1770,4185,1063,3283,1046,902,412,2332,735,1908,742,424,255,109806,5621,26954,3566,35821,3201,9918,1768,25903,2993,22656,2805,16195,2295,6461,1375,19384,2086,9166,1753,10218,1481,4991,1532,2956,1025,2035,960,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3986570,3386,3862827,6808,3629188,8831,55610,3992,42725,3287,12885,2396,162363,6355,134084,5682,28279,2655,11551,2223,9631,2078,1920,693,4115,1819,3292,1587,823,712,123743,5737,20873,3132,51262,4153,18133,2753,33129,3986,18437,2856,12030,2098,6407,1870,27736,2839,11138,2057,16598,2001,5435,2389,3503,1557,1932,1083,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251347,614,1210206,3765,1136850,5372,10134,1432,7972,1269,2162,478,58598,3764,48620,3501,9978,1472,1867,852,1771,849,96,129,2757,727,2297,607,460,467,41141,3778,17765,1888,2442,861,928,429,1514,740,12118,2018,8243,1605,3875,1036,4518,1137,2473,1010,2045,745,4298,2017,1817,1069,2481,1451,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5247226,1448,4571086,14448,4318748,16498,132144,6494,107516,6260,24628,2319,68908,5000,58582,4558,10326,1581,32387,3204,25422,2619,6965,1486,18899,4153,16766,3821,2133,868,676140,14294,148279,8281,165928,6240,56053,4778,109875,5981,156520,10735,102340,8374,54180,5836,143070,5449,66566,4356,76504,4680,62343,5970,47218,5085,15125,2930,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6049574,1490,5148301,19036,4646068,20198,253376,10016,174054,8082,79322,5483,190828,8565,161558,7614,29270,3208,46915,4142,36759,3915,10156,1855,11114,2874,10028,2652,1086,538,901273,19078,181564,7497,157816,7166,54977,4591,102839,5713,362381,15522,171155,7896,191226,11566,159628,6204,66145,5200,93483,5267,39884,4753,24758,3331,15126,3307,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9456404,1641,8864003,14920,8475260,16838,185637,7242,142940,7469,42697,3372,126386,6343,102407,5844,23979,2041,31435,3670,24482,2952,6953,1708,45285,5397,38567,5229,6718,1792,592401,15029,132074,5173,107359,5738,32868,3061,74491,4967,158523,7951,91852,4973,66671,5522,102796,5032,48775,3702,54021,4336,91649,7505,45085,4354,46564,5001,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4819697,1614,4485513,9828,4285917,12566,90836,4930,66621,4238,24215,2207,52704,3079,42084,3074,10620,1521,37787,3350,27566,2876,10221,2167,18269,3359,15235,3312,3034,983,334184,9277,70648,4177,80206,3661,24779,2667,55427,3209,48794,4837,32213,3496,16581,2601,82176,3434,34217,2916,47959,3424,52360,5205,27229,3616,25131,3711,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2704451,2517,2653935,4468,2608190,5571,26575,2729,20026,2383,6549,1796,9683,1529,7117,1403,2566,867,2999,855,2445,917,554,325,6488,1272,3252,1416,3236,1082,50516,3816,11230,2248,19986,2312,4818,1160,15168,2145,4974,1431,4265,1341,709,400,10446,1502,5008,1223,5438,1139,3880,1370,2751,1151,1129,558,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5451998,2346,5262039,8965,5108366,11882,80813,4833,61905,4078,18908,2411,54580,5008,42490,4411,12090,2154,12396,2150,9487,1926,2909,994,5884,1615,4955,1475,929,519,189959,8949,38601,4123,48516,4300,17010,2651,31506,3135,47752,5608,29513,3427,18239,3370,43434,3036,20178,2176,23256,2576,11656,2906,6476,1687,5180,1787,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887055,1266,869829,2532,836544,4201,11275,1710,8874,1595,2401,656,12133,1779,10749,1658,1384,448,656,404,656,404,0,228,9221,1324,8293,1208,928,465,17226,1971,8545,1194,2183,902,985,557,1198,559,3229,896,2872,821,357,213,1944,573,897,419,1047,489,1325,1225,1150,1190,175,244,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1640024,1217,1541832,4111,1479010,5059,44009,3236,32443,2802,11566,1576,11994,1528,10243,1361,1751,509,3768,1145,2955,933,813,562,3051,980,2590,867,461,319,98192,3928,12311,1728,54202,2903,12301,1801,41901,2690,9092,1659,6010,1253,3082,993,16432,1552,5773,1284,10659,1672,6155,1841,2879,1180,3276,1386,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2312092,1142,1840110,11086,1630147,13824,166081,7235,135340,6267,30741,3373,18451,2340,16018,2192,2433,807,20241,2483,17539,2493,2702,754,5190,1615,4854,1575,336,172,471982,10960,60962,3718,279541,7787,75214,5052,204327,7702,33640,4829,21299,3589,12341,2554,85611,4078,47856,3378,37755,3130,12228,2769,6993,1836,5235,1568,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1241415,809,1171375,5255,1116897,5611,18714,2614,15915,2286,2799,834,32796,2590,27011,2408,5785,1267,1981,603,1473,576,508,344,987,690,872,676,115,136,70040,5290,22381,2831,7893,1333,3631,991,4262,1063,24725,3682,14500,2445,10225,2053,11032,2153,4379,1254,6653,1906,4009,1419,2777,1092,1232,725,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8164688,991,6422177,23164,5616290,25808,509732,14592,392573,12929,117159,5763,205871,9076,180314,8668,25557,2379,56047,4590,47028,4201,9019,1806,34237,5119,29610,4582,4627,1619,1742511,23075,290887,10271,624301,15029,186488,9310,437813,13594,464274,14614,251092,9279,213182,9633,286108,8494,157395,7528,128713,7586,76941,7954,50018,5861,26923,4329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1812867,1215,1617294,10452,1127730,12324,373898,8729,311227,8261,62671,4275,10871,1639,9352,1604,1519,499,3344,961,2935,916,409,291,101451,4199,82514,4549,18937,2701,195573,10392,23030,2668,147701,9224,41116,4005,106585,7894,12407,2174,9777,1906,2630,625,11664,1494,6018,1253,5646,1226,771,447,771,447,0,279,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18085173,2022,13928875,36001,11831302,41571,1323173,19587,1025358,18922,297815,10858,550508,14610,448834,12814,101674,5928,142579,7036,117252,6064,25327,2979,81313,7647,69708,7240,11605,2485,4156298,35974,1044063,20255,1250948,24710,347201,11347,903747,21930,1046055,23338,518681,13069,527374,15674,653223,13946,218590,9439,434633,11786,162009,11736,91850,8098,70159,6658,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8253772,3357,7645296,13879,7370095,14154,194741,9135,140134,8168,54607,4281,49585,4765,41700,4190,7885,1574,22901,3123,18233,2640,4668,1294,7974,1659,6685,1527,1289,630,608476,13339,95431,6309,337812,8790,82689,6853,255123,7797,76332,5492,52019,4131,24313,3862,75550,4599,37205,3348,38345,3454,23351,3870,15430,2607,7921,2387,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,596773,962,583491,2017,559397,3053,7903,1365,5952,1210,1951,754,13458,1481,10707,1440,2751,732,693,390,451,295,242,230,2040,692,1978,697,62,59,13282,1707,6168,1259,950,550,410,287,540,338,3534,1222,1848,689,1686,928,1900,719,961,475,939,600,730,581,198,235,532,475,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10741831,2348,10335352,11748,9980537,16049,165814,7128,118577,5836,47237,3655,151911,8309,117582,7167,34329,3539,16886,2134,13895,2042,2991,929,20204,3113,17718,2903,2486,732,406479,11314,99202,5622,64662,4400,22801,2503,41861,3302,115721,6224,70547,4638,45174,3305,81787,4252,41293,3196,40494,3910,45107,5426,25435,3350,19672,3440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3327159,1941,3153491,6631,3023850,8157,80554,5072,64294,4381,16260,1909,17758,2141,13848,1984,3910,1088,10510,1600,8523,1533,1987,920,20819,2595,16817,2420,4002,954,173668,6390,26263,3118,92998,4537,22404,2476,70594,4071,17330,2727,12155,1907,5175,1665,28072,2999,13146,2092,14926,1962,9005,2118,6717,1878,2288,789,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3470802,2347,3114356,10858,2915810,12208,129350,5457,100129,4913,29221,3339,37769,3297,32257,3363,5512,1284,24385,3038,20549,2721,3836,1078,7042,2057,5495,1770,1547,987,356446,9933,63416,4518,164490,6339,40810,3865,123680,6640,49876,5576,28901,3578,20975,4108,70592,3731,28425,2795,42167,3274,8072,2177,5013,1649,3059,1021,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11716171,1830,11087072,14257,10488742,18318,324941,8742,235179,8201,89762,4069,217542,9431,175730,8457,41812,3478,38246,4054,31005,3588,7241,1710,17601,3034,14600,2343,3001,1946,629099,14157,150630,7970,111313,7323,34098,3689,77215,5589,184735,9865,109657,6539,75078,6294,142362,6840,55233,4003,87129,5380,40059,5291,25976,3764,14083,3300,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1005812,815,872465,6921,776762,7396,48949,3880,37435,3110,11514,2168,39348,3763,34019,3527,5329,1084,5851,1250,5443,1214,408,275,1555,689,1425,667,130,162,133347,6853,23400,3163,51278,3762,13058,2175,38220,3317,41405,4646,20963,3344,20442,2871,12935,1799,6122,1351,6813,1314,4329,1567,2546,995,1783,1021,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
