GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002EA,B01001_002MA,B01001_003EA,B01001_003MA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006MA,B01001_006EA,B01001_007EA,B01001_007MA,B01001_008EA,B01001_008MA,B01001_009EA,B01001_009MA,B01001_010MA,B01001_010EA,B01001_011MA,B01001_011EA,B01001_012EA,B01001_012MA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015MA,B01001_015EA,B01001_016MA,B01001_016EA,B01001_017MA,B01001_017EA,B01001_018EA,B01001_018MA,B01001_019EA,B01001_019MA,B01001_020EA,B01001_020MA,B01001_021MA,B01001_021EA,B01001_022MA,B01001_022EA,B01001_023EA,B01001_023MA,B01001_024EA,B01001_024MA,B01001_025EA,B01001_025MA,B01001_026MA,B01001_026EA,B01001_027MA,B01001_027EA,B01001_028MA,B01001_028EA,B01001_029EA,B01001_029MA,B01001_030EA,B01001_030MA,B01001_031MA,B01001_031EA,B01001_032MA,B01001_032EA,B01001_033MA,B01001_033EA,B01001_034EA,B01001_034MA,B01001_035EA,B01001_035MA,B01001_036MA,B01001_036EA,B01001_037MA,B01001_037EA,B01001_038MA,B01001_038EA,B01001_039MA,B01001_039EA,B01001_040EA,B01001_040MA,B01001_041EA,B01001_041MA,B01001_042EA,B01001_042MA,B01001_043MA,B01001_043EA,B01001_044MA,B01001_044EA,B01001_045MA,B01001_045EA,B01001_046EA,B01001_046MA,B01001_047EA,B01001_047MA,B01001_048EA,B01001_048MA,B01001_049MA,B01001_049EA,state
0400000US13,9363941,0,4613727,5818,358814,3820,345818,7177,337374,7095,212636,3026,151690,4412,75154,4897,68329,4196,199619,5407,333227,5064,340588,4566,364529,8965,369671,8709,348267,4078,292645,2874,259443,5729,79881,3752,105732,4491,60740,3105,72655,3301,96713,3217,67664,2797,45220,2794,27318,1983,4750214,5818,340121,4114,325728,6979,331011,6439,200723,2808,140054,4759,71689,4364,63757,4512,173174,5663,332341,4338,332511,4051,362682,7403,375763,6499,359038,3145,316837,2573,278655,6091,83528,4058,126033,4682,67025,3521,85833,3496,122895,3409,103213,3386,78615,3099,78988,3138,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1285498,0,643073,1564,44414,961,39875,2450,41905,2418,27182,626,18791,1080,10829,1611,13371,1937,26679,2328,47052,1333,43416,600,46535,2227,43874,2119,45872,671,44598,703,39686,2143,13582,1450,18123,1795,9882,1071,11869,1209,17109,1280,16540,1406,12748,1112,9141,1243,642425,1564,42765,1006,36944,1829,40068,1868,24080,740,14385,963,8738,1407,8232,1354,24221,1922,43574,550,41587,879,45934,2599,44683,2612,46593,761,45962,1112,39760,1830,13304,1310,19872,1772,10832,1229,13412,1411,21653,1487,21927,1583,17916,1787,15983,1717,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466465,0,735971,2002,56631,1242,54084,2678,55187,2582,34867,999,23215,1665,9316,1689,9528,1760,38046,2512,55275,1237,48131,1594,48291,2458,48877,2626,52463,1143,49306,1078,43348,2076,14367,1412,18652,1589,11585,1348,13347,1192,18451,1450,13772,1164,10679,1141,8553,1122,730494,2002,55735,1166,53437,2548,50905,2531,33469,814,21779,1390,12793,1748,9485,1574,28785,2490,50603,1276,45895,1262,48505,2637,46554,2363,52415,995,50419,915,42976,2104,14832,1537,18903,1477,10748,1296,15806,1398,19527,1564,17769,1542,14060,1388,15094,1395,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12831970,0,6315239,2761,453130,1780,445533,7318,463217,6939,283681,1493,201344,3534,102704,5472,99350,5755,261451,6518,457612,3004,445567,2767,454599,9211,486319,9028,483248,2060,424190,1791,368892,5386,103073,4323,152073,4626,85663,3378,112626,3635,151739,3781,128648,3383,84929,3030,65651,3065,6516731,2761,436208,1577,429130,7592,435541,7786,269947,1602,182872,2458,90172,4803,90880,5170,260680,7184,440231,2182,428406,2107,449329,6848,487378,6527,496546,1784,442054,1795,386696,5447,115316,4075,172228,4823,96391,3864,130712,4292,192893,4434,180654,5081,145333,4384,157134,4268,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6313520,0,3104461,3835,220275,2073,217760,4869,226115,4752,142872,1733,95184,2617,49479,3227,49599,3846,126352,4104,221743,2530,201851,1930,224500,5271,224162,5522,241032,1956,216657,1730,186408,4377,56343,2771,82110,3945,42927,2620,58645,2549,80029,3018,64732,2193,42788,1970,32898,1924,3209059,3835,213305,2260,211007,4768,214263,4828,134000,1873,88241,2552,49577,3110,46481,2967,118256,4418,213034,2393,198919,1820,206586,5746,241241,5561,245437,1903,223666,1609,199828,4356,55870,2990,90375,4075,48244,2561,68866,2298,98533,2781,90811,3266,77218,3541,75301,2944,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2982085,0,1470463,2376,98196,1166,100101,3330,101839,2985,66335,1262,48823,1801,26330,2443,22792,2119,64865,3571,91693,1856,88467,1460,95573,3306,105376,3277,113888,1119,107415,1043,89647,2453,27852,1919,41498,1997,20663,1547,31405,1733,42401,1788,37923,1725,27059,1647,20322,1462,1511622,2376,92931,1172,92852,2948,98816,3151,63450,1169,45064,1668,21803,1841,23621,2294,62241,2620,87647,1571,85025,1414,95922,3176,104312,2967,114025,1298,106521,932,92371,2222,28403,1622,41018,1899,25042,1685,33422,2087,52476,2023,52016,2016,44335,2284,48309,2038,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2764075,0,1371613,2644,99689,1556,95138,2900,99403,3074,63253,1271,44495,2869,21158,2269,24511,2856,66436,3365,91840,2161,83486,1571,92187,3097,100690,2955,104314,1731,96278,1569,81840,2685,23685,1926,34497,1995,17926,1367,24938,1270,36603,1834,29072,1906,22317,1532,17857,1387,1392462,2644,95013,1467,94141,2964,90315,2993,57715,1231,40997,2200,18045,1846,22286,2208,60295,2666,87521,1590,81159,1351,89500,3464,102943,3444,106369,1564,94086,994,82390,2522,26138,1908,36598,2037,19775,1916,27058,1940,43765,2155,39644,2078,37360,1997,39349,1685,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206074,0,2058789,3532,141525,2016,136039,3629,144701,3889,89437,1763,59954,3156,32210,3005,31821,2814,78735,3656,150576,2125,137557,2087,144044,4453,160530,4512,156283,1609,146163,1535,130677,2965,40603,2741,56554,2510,32802,1783,41853,2126,54817,2481,44154,1868,28727,1903,19027,1932,2147285,3532,135439,2662,132981,4401,134087,4423,86132,1580,56083,2611,29967,2467,26161,2665,78030,3647,151455,1676,133240,2161,149058,4260,159037,4748,163494,1377,152992,1316,136688,4038,44519,2432,63999,3138,36847,2330,48111,2643,71136,2254,60824,2295,49492,2373,47513,2281,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4287768,0,2078914,4640,151323,2656,151892,4897,151789,4780,95501,2354,69483,2928,34713,3145,33828,3283,95597,3775,149453,3259,127686,3448,136518,5284,148437,5146,155293,2184,143746,2271,123913,3794,40179,2603,54194,2735,31100,2459,39511,2251,54611,2556,43989,2015,29074,1922,17084,1654,2208854,4640,149875,2589,142935,5169,153284,5130,92398,2587,74764,3525,32551,3142,30151,2900,93166,3908,150315,2550,126846,2223,137237,5040,161997,4626,164966,2073,152354,2007,133468,3618,43746,3052,61296,3084,37302,2465,45716,2529,70351,3050,62475,3223,46313,2961,45348,2680,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321574,0,645154,1259,36019,385,36421,2006,42881,1903,28702,438,17043,807,9656,1360,9486,1340,22829,1844,38187,680,37729,701,44728,2233,50067,2222,54924,430,51376,457,48712,1703,12997,1251,21197,1615,11391,1150,14239,1246,20585,1401,17210,1438,11240,1090,7535,992,676420,1259,34208,548,35612,1801,40148,1886,27881,603,17343,941,9439,1384,10496,1375,20082,1851,37523,638,38553,583,47133,2404,52161,2266,57780,758,53674,428,48512,1833,13368,1303,22273,1508,11040,1217,17577,1112,23485,1378,22144,1490,17446,1238,18542,1371,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5615727,0,2715872,2526,188742,1656,187865,4998,193282,4855,126032,1518,83963,1292,39973,3652,38325,3328,107384,4724,180584,2268,170809,1812,203752,5304,223055,5889,221678,2066,191179,1334,166759,4152,52132,2573,70398,3284,38049,2542,50145,2697,67256,2708,50359,2209,38314,2122,25837,2182,2899855,2526,179759,1760,175671,5590,188871,5458,121910,1280,80822,1852,39461,3083,35474,3131,110681,3748,182950,1704,183535,1892,216178,5487,237907,5237,236991,1464,210891,1261,184489,4170,57912,3237,78981,3490,44686,2387,54839,2806,86721,3111,72489,3318,62163,2862,56474,2676,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
