GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001MA,B19049_001EA,B19049_002EA,B19049_002MA,B19049_003EA,B19049_003MA,B19049_004MA,B19049_004EA,B19049_005MA,B19049_005EA,state
0400000US25,59963,623,29730,2139,67179,818,74190,1325,30294,733,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,47182,318,22466,977,52367,559,58486,721,29888,426,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54023,445,29580,1458,61268,608,66289,569,30602,654,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34473,614,18690,2210,39049,1624,41151,889,23036,921,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42841,449,23818,1094,48023,1006,52973,876,27550,531,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40627,705,24447,2110,43174,2082,50317,1246,27183,1260,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,45474,579,25306,1453,50370,1412,58551,1550,28393,907,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,52998,1049,36851,3571,57854,1871,61284,1262,34601,1393,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,59683,1238,31808,5748,66056,1994,68599,2007,32148,1554,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,64470,658,32249,2564,71134,808,79957,904,35281,651,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,40629,714,20880,1456,41787,1158,51748,1162,29537,1324,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,51384,255,27051,810,57131,592,62302,504,30106,438,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42625,440,22221,1027,47237,638,51428,559,27862,586,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41919,1000,23296,2677,48975,1979,53942,2396,25565,1478,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,44532,352,21580,1091,50203,476,55944,573,28089,382,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,38770,649,22028,1255,41936,819,48831,1157,27975,717,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46230,503,24876,1754,50091,1080,55323,797,31789,607,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,46259,290,22860,875,53514,601,57664,599,27110,299,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51814,1151,26794,2428,60333,2049,62863,2368,27974,1624,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41100,431,20736,1463,45569,793,48235,1209,27336,736,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42791,983,24255,2369,50422,1819,52312,1259,26875,1384,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,40315,425,21621,1004,44681,979,49034,937,26263,642,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,44922,287,22568,651,47399,421,55728,538,29798,401,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,51309,573,29732,1401,52815,917,66862,1321,36670,1166,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,47665,1270,29374,2295,48789,2687,59602,2096,29228,2167,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,56277,458,28783,1718,60579,644,68686,1022,34305,818,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,52583,479,30699,1188,56622,834,63883,1032,33792,752,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35059,618,17238,1686,40419,1170,43217,1174,23908,903,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,48772,440,26495,1190,54309,872,60611,553,28956,495,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,47423,1479,27757,3703,51350,2207,58417,2411,32232,1607,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17621,385,6558,1179,21531,645,20364,571,12735,293,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
