GEO_ID,B18022_001E,B18022_001M,B18022_002E,B18022_002M,B18022_003E,B18022_003M,B18022_004E,B18022_004M,B18022_005E,B18022_005M,B18022_006E,B18022_006M,B18022_007E,B18022_007M,B18022_008E,B18022_008M,B18022_009E,B18022_009M,B18022_010E,B18022_010M,B18022_011E,B18022_011M,B18022_012E,B18022_012M,B18022_013E,B18022_013M,B18022_014E,B18022_014M,B18022_015E,B18022_015M,B18022_016E,B18022_016M,B18022_017E,B18022_017M,B18022_018E,B18022_018M,B18022_019E,B18022_019M,B18022_020E,B18022_020M,B18022_021E,B18022_021M,B18022_022E,B18022_022M,B18022_023E,B18022_023M,B18022_024E,B18022_024M,B18022_025E,B18022_025M,B18022_026E,B18022_026M,B18022_027E,B18022_027M,B18022_028E,B18022_028M,B18022_029E,B18022_029M,B18022_030E,B18022_030M,B18022_031E,B18022_031M,NAME,B18022_001MA,B18022_001EA,B18022_002MA,B18022_002EA,B18022_003EA,B18022_003MA,B18022_004EA,B18022_004MA,B18022_005MA,B18022_005EA,B18022_006MA,B18022_006EA,B18022_007MA,B18022_007EA,B18022_008EA,B18022_008MA,B18022_009EA,B18022_009MA,B18022_010MA,B18022_010EA,B18022_011MA,B18022_011EA,B18022_012MA,B18022_012EA,B18022_013MA,B18022_013EA,B18022_014EA,B18022_014MA,B18022_015MA,B18022_015EA,B18022_016MA,B18022_016EA,B18022_017MA,B18022_017EA,B18022_018MA,B18022_018EA,B18022_019EA,B18022_019MA,B18022_020MA,B18022_020EA,B18022_021MA,B18022_021EA,B18022_022MA,B18022_022EA,B18022_023MA,B18022_023EA,B18022_024MA,B18022_024EA,B18022_025EA,B18022_025MA,B18022_026MA,B18022_026EA,B18022_027MA,B18022_027EA,B18022_028MA,B18022_028EA,B18022_029MA,B18022_029EA,B18022_030EA,B18022_030MA,B18022_031MA,B18022_031EA,state
0400000US01,2951988,4297,323457,8166,148419,6043,19608,3223,7681,1443,11927,2583,128811,5431,34718,2899,94093,4321,175038,5641,23383,2466,6925,1507,16458,1950,151655,5291,33023,2736,118632,4751,2628531,8661,1279023,6800,545228,4762,371978,6701,173250,6304,733795,5984,619131,6815,114664,5323,1349508,6124,559626,4692,322869,5830,236757,6110,789882,5951,540849,7336,249033,6323,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,452444,2307,38240,3151,18095,2091,3382,1014,1582,739,1800,810,14713,1966,5980,1179,8733,1664,20145,2371,2521,974,699,383,1822,864,17624,2044,6999,1200,10625,1765,414204,3987,210391,2921,86797,2002,57885,3071,28912,2670,123594,2506,100618,2559,22976,2105,203813,3197,86718,2088,53673,2606,33045,2336,117095,2097,87111,2735,29984,2321,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3860234,5265,269819,8952,120616,6135,16235,2307,6097,1328,10138,2018,104381,5935,35093,3336,69288,4528,149203,6352,18736,2663,6785,1557,11951,2426,130467,5418,38359,3061,92108,4857,3590415,10925,1816338,8084,819271,4905,615727,8094,203544,7535,997067,6336,841308,7324,155759,6447,1774077,6918,769174,4710,466396,8563,302778,9191,1004903,5469,689139,8573,315764,7753,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1777162,4762,213565,7494,101894,4478,13118,1854,4663,1023,8455,1562,88776,4227,25347,2355,63429,3301,111671,5343,14291,2123,4141,1168,10150,1696,97380,4859,24867,2387,72513,4028,1563597,8718,770448,5709,334115,4637,237659,5189,96456,3937,436333,5282,369429,6028,66904,3714,793149,5992,338447,3676,203889,5083,134558,5349,454702,4783,329031,5508,125671,4342,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,23637212,11405,1403429,19220,645414,12797,106172,5305,39252,3233,66920,4371,539242,10801,177678,6492,361564,9027,758015,13794,100750,5592,36433,3306,64317,4881,657265,12651,196206,8301,461059,9332,22233783,20030,11200997,14947,4925969,11405,3422904,17416,1503065,16715,6275028,12180,5315134,18316,959894,14585,11032786,15785,4715419,9929,2713451,18952,2001968,18218,6317367,12994,4288528,22477,2028839,19611,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3175932,4473,185879,6811,88904,4555,15096,1864,7211,1675,7885,1333,73808,4353,29399,2886,44409,3270,96975,5204,13195,1881,5044,1161,8151,1577,83780,4810,30064,2808,53716,3832,2990053,8035,1513390,5980,637180,4113,484177,6025,153003,6226,876210,5213,762442,7210,113768,5520,1476663,6021,604212,4135,398085,6590,206127,6193,872451,5381,638015,6894,234436,6057,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2282855,3703,131139,5937,58081,3671,6592,1225,3547,809,3045,845,51489,3383,19129,2150,32360,2860,73058,3708,9478,1459,4712,984,4766,1216,63580,3323,21246,2194,42334,2913,2151716,6889,1059164,4320,398485,2990,280949,4489,117536,4594,660679,3551,578747,5377,81932,4347,1092552,4380,395239,2400,257735,5045,137504,5376,697313,3689,519592,5594,177721,4966,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,548272,1494,42785,3574,20534,2272,4189,1376,2224,951,1965,756,16345,1840,5194,1079,11151,1448,22251,2351,2800,930,1146,578,1654,696,19451,2029,5224,1170,14227,1868,505487,3445,245395,2485,98619,2101,69888,2752,28731,2503,146776,1944,124892,2752,21884,2571,260092,2606,105422,1675,68214,2921,37208,2632,154670,2243,115022,2964,39648,2494,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,396111,4501,23155,2682,9394,1548,1139,592,632,504,507,380,8255,1466,2176,833,6079,1117,13761,1959,2198,843,844,563,1354,604,11563,1565,3538,1038,8025,1250,372956,5165,174285,3959,80723,3404,52526,2994,28197,2513,93562,1739,74611,2305,18951,1805,198671,2290,97104,1633,62635,2413,34469,2885,101567,1588,75716,2805,25851,2424,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,11280359,9827,855196,16320,397829,11582,51898,4612,21731,2944,30167,3366,345931,10093,115889,6169,230042,8295,457367,10795,53380,4612,20400,2813,32980,3732,403987,10109,124096,6329,279891,9245,10425163,17131,5152982,14224,2069628,9701,1522260,13570,547368,11401,3083354,12097,2611181,13024,472173,8798,5272181,11747,2036208,8272,1277792,12747,758416,13520,3235973,9697,2273234,14561,962739,13481,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
