GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001EA,C08526_001MA,C08526_002EA,C08526_002MA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005MA,C08526_005EA,C08526_006EA,C08526_006MA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010MA,C08526_010EA,C08526_011EA,C08526_011MA,C08526_012EA,C08526_012MA,C08526_013EA,C08526_013MA,C08526_014EA,C08526_014MA,C08526_015EA,C08526_015MA,C08526_016MA,C08526_016EA,C08526_017EA,C08526_017MA,C08526_018EA,C08526_018MA,C08526_019EA,C08526_019MA,C08526_020EA,C08526_020MA,C08526_021MA,C08526_021EA,C08526_022EA,C08526_022MA,C08526_023EA,C08526_023MA,C08526_024EA,C08526_024MA,C08526_025EA,C08526_025MA,C08526_026EA,C08526_026MA,C08526_027MA,C08526_027EA,C08526_028EA,C08526_028MA,C08526_029EA,C08526_029MA,C08526_030EA,C08526_030MA,C08526_031EA,C08526_031MA,C08526_032MA,C08526_032EA,C08526_033EA,C08526_033MA,C08526_034EA,C08526_034MA,C08526_035EA,C08526_035MA,C08526_036EA,C08526_036MA,C08526_037EA,C08526_037MA,C08526_038MA,C08526_038EA,C08526_039MA,C08526_039EA,C08526_040MA,C08526_040EA,C08526_041EA,C08526_041MA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046EA,C08526_046MA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049MA,C08526_049EA,C08526_050MA,C08526_050EA,C08526_051EA,C08526_051MA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054MA,C08526_054EA,C08526_055MA,C08526_055EA,C08526_056EA,C08526_056MA,C08526_057EA,C08526_057MA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060MA,C08526_060EA,C08526_061EA,C08526_061MA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064EA,C08526_064MA,C08526_065MA,C08526_065EA,C08526_066EA,C08526_066MA,C08526_067EA,C08526_067MA,C08526_068EA,C08526_068MA,C08526_069EA,C08526_069MA,C08526_070EA,C08526_070MA,C08526_071MA,C08526_071EA,C08526_072EA,C08526_072MA,C08526_073EA,C08526_073MA,C08526_074EA,C08526_074MA,C08526_075EA,C08526_075MA,C08526_076MA,C08526_076EA,C08526_077EA,C08526_077MA,C08526_078EA,C08526_078MA,C08526_079EA,C08526_079MA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083EA,C08526_083MA,C08526_084EA,C08526_084MA,state
0400000US01,1928379,13688,32065,2746,158597,7406,293617,8654,68666,3934,238549,7765,101004,5040,153116,6491,157957,6107,377045,9747,141709,6424,97427,4992,100887,5145,7740,1236,1616147,13464,23191,2378,110979,6273,252811,7906,59166,3617,210436,8292,87701,4910,134967,5892,128883,5291,319741,9122,110326,5495,78944,3996,92496,4780,6506,1017,213281,7763,3901,1085,37542,3792,34331,3350,5623,1335,18477,2177,8068,1575,10802,1801,15866,2342,41103,3231,20207,2965,10441,1808,6153,1249,767,456,8928,1399,12,22,291,323,264,207,245,302,1322,673,276,200,186,191,629,423,3053,835,2198,973,196,161,256,208,0,265,41099,3685,1367,547,3950,1004,3000,898,1004,516,4306,1033,2988,954,2059,806,3212,901,7518,1309,6130,1234,3774,1007,1337,643,454,318,48924,3402,3594,1107,5835,1623,3211,1009,2628,961,4008,1068,1971,785,5102,1013,9367,1447,5630,1180,2848,858,4072,925,645,382,13,22,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,322541,5905,15762,2192,28243,2645,12535,1680,6994,1440,36754,2926,26256,2463,21418,2243,25561,2066,66139,3978,25147,2907,13361,1775,34240,3119,10131,1476,215678,5187,7053,1589,19384,2462,5517,1177,5259,1339,25468,2240,19264,2134,16479,1874,16656,1594,44745,3505,15627,2223,9005,1432,24593,2610,6628,1061,40654,3632,1973,743,4379,1179,1229,499,771,294,4752,1482,2632,831,2629,910,3023,911,8705,1714,3220,1178,2442,1015,3636,897,1263,517,3709,1167,683,454,45,73,0,265,0,265,892,747,284,273,66,95,168,172,257,200,432,459,84,119,695,505,103,142,46446,2341,5448,1030,2582,745,5044,822,841,373,4665,933,3489,627,1147,541,2792,772,9248,1140,4665,1216,1079,404,4536,921,910,449,16054,1764,605,365,1853,670,745,401,123,119,977,363,587,278,1097,468,2922,1004,3184,791,1203,477,751,413,780,582,1227,680,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2707593,15533,33223,4167,303300,9807,213919,8539,81220,4791,328177,10965,135749,6149,287855,8148,300433,10178,478276,11864,263462,10259,124382,6636,141281,7184,16316,3148,2023952,17977,19176,2402,199608,8862,163185,7382,62283,3738,256537,9749,109186,5227,227399,7787,205431,7392,375397,10123,187629,8647,91377,5707,116658,6419,10086,1758,374532,12818,8275,2640,80610,7189,30808,3629,9312,1911,36986,3805,16082,2455,24681,2564,45927,4886,55739,3880,32863,3029,15992,2538,15549,2403,1708,1315,55974,4177,732,464,4043,1153,3557,1251,1262,1006,9114,1584,1106,559,3811,1282,5631,1300,6755,1408,12020,2345,3579,1150,3638,886,726,644,129200,6586,2582,1304,11988,2574,8254,1898,3439,1181,15597,2285,5046,1115,9562,2138,12857,2597,23154,2860,23558,3552,5768,1519,3996,1087,3399,1735,123935,6389,2458,1208,7051,1662,8115,1558,4924,1246,9943,1689,4329,1139,22402,2890,30587,3277,17231,2201,7392,1611,7666,1407,1440,530,397,324,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1228961,10799,41903,3130,95588,5031,207836,6905,40703,3342,161210,6330,68498,3917,82972,5383,71129,4242,259376,7895,80732,4763,58230,3609,53963,3719,6821,1287,987535,11256,28761,2531,66344,4090,168086,6485,34352,3110,135179,5644,58666,3446,71706,4663,55314,3730,210195,7152,58847,3605,46583,3190,48042,3356,5460,1156,158605,6650,4604,1232,22709,2777,30602,3110,3869,1121,18468,2147,4982,1126,6616,1659,9262,1685,32101,2783,13736,2421,5910,1390,5028,1158,718,362,5136,1120,172,177,243,232,240,271,0,265,459,305,0,265,181,189,771,528,1404,656,948,657,399,328,270,241,49,86,37719,3261,1854,688,2220,662,5997,1346,1112,629,4175,1171,2874,723,2025,824,1249,467,7622,1684,5266,1283,2319,619,454,258,552,359,39966,3313,6512,1366,4072,1098,2911,1010,1370,633,2929,806,1976,697,2444,700,4533,1200,8054,1172,1935,957,3019,857,169,213,42,67,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16337246,39536,318967,10676,1285313,21147,1746782,21584,616367,14983,1821752,23358,737472,15705,1718578,23743,1926448,30113,2988147,27056,1468705,22789,860845,16021,711703,15242,136167,4757,11926851,45574,162485,7568,879035,18484,1314253,19538,476549,12906,1377773,20207,598339,14241,1308263,20519,1319652,21856,2267782,22216,992330,18643,590988,12851,563101,13386,76301,4593,2033750,25872,107431,7837,277293,9327,245280,10002,72433,4754,186799,8293,72187,5407,143879,8355,236086,9813,305542,9656,187293,10824,105821,6189,76683,4758,17023,2305,810854,16913,4441,1308,36930,3504,83540,5617,19660,2747,99777,6240,25320,2659,78747,4115,123269,8066,122027,6289,119426,7045,59218,4214,35759,3323,2740,873,786745,14859,24512,2987,43735,4783,60255,4579,16173,2500,104810,6085,26029,2651,66676,4999,76409,5246,150685,6562,126209,7000,47789,4291,24053,2590,19410,1644,779046,16629,20098,2568,48320,4206,43454,3571,31552,2786,52593,3668,15597,2229,121013,5939,171032,6710,142111,6056,43447,4090,57029,4143,12107,1840,20693,1983,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2384763,12996,50008,4013,238426,9834,171183,5943,74148,4570,270722,8393,108117,5943,284465,7876,293752,9399,411732,8753,228733,9454,118884,5412,111760,4571,22833,1970,1793338,12923,27087,2768,166783,7217,136651,5301,59161,3983,219186,7532,86983,4743,224052,7796,202014,7221,317422,7969,159465,7437,88084,4389,93334,4159,13116,1685,254863,9686,8851,1662,50076,4495,17492,2532,6901,1644,19888,2550,10711,2053,20121,2257,29443,3224,40249,3000,27155,3489,12949,2279,8999,1624,2028,913,74891,4711,864,410,3992,1450,3471,1357,1224,733,8416,1781,2917,816,8759,1422,11037,1667,12572,1633,14137,3079,2406,831,5040,910,56,89,124541,5379,3388,1085,6385,1622,6909,1449,2152,822,13215,1876,4818,1147,12127,2439,12243,1823,23305,2611,22203,2706,6982,1554,3416,912,7398,460,137130,5709,9818,1924,11190,1954,6660,1216,4710,1120,10017,1668,2688,763,19406,2043,39015,3433,18184,2034,5773,1143,8463,1381,971,463,235,189,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1697791,11729,7287,1195,116771,5889,212524,7370,52490,3093,194590,7128,64662,4087,204823,8271,178859,7057,377527,8180,132711,5930,80946,4524,68229,4126,6372,1072,1368272,11664,4546,870,90009,5245,180993,7106,44001,3045,153239,6574,55265,3659,172381,7674,138006,6214,310988,6961,94861,5025,59145,3711,60795,3850,4043,817,146441,6993,803,526,17069,2661,19113,2488,3404,1090,17684,2482,5734,1489,13397,1998,13061,2143,27840,2946,14133,2351,9063,1577,4734,1024,406,327,50571,4012,111,130,898,529,3899,1071,818,600,9176,1979,1662,748,6906,1330,5771,1247,9165,1407,8595,1353,2713,1149,857,499,0,265,73032,4842,890,752,4730,1335,4461,1499,1425,646,10330,1767,1167,498,4148,1084,6296,1150,19405,2483,12033,1943,5400,1526,1614,648,1133,463,59475,3119,937,429,4065,1030,4058,779,2842,642,4161,897,834,464,7991,1213,15725,1759,10129,1403,3089,702,4625,979,229,190,790,133,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,410043,7121,3528,1017,33119,2766,38966,2977,12002,1682,53846,4337,15332,1916,54859,4166,40140,2894,83601,4675,34112,3476,18913,2452,19355,2027,2270,703,334700,7462,1968,709,26058,2598,33800,2683,9418,1396,43497,3773,13438,1783,45308,3555,31150,2676,70629,4199,26093,3035,15650,2526,15980,1783,1711,531,38649,3177,80,103,4804,1020,3395,857,1629,639,5988,1683,1085,498,5042,1358,3786,930,6590,1211,3261,872,1029,512,1732,622,228,228,9019,1675,0,265,167,196,252,241,211,343,773,416,223,235,1300,471,1724,950,1505,689,1662,874,420,355,782,441,0,265,17277,2260,653,404,1010,637,1213,762,176,157,2346,731,451,309,1875,1053,1492,545,3119,860,2730,1184,1226,616,776,457,210,346,10398,1446,827,395,1080,461,306,197,568,381,1242,559,135,129,1334,473,1988,735,1758,599,366,252,588,304,85,120,121,165,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,720382,12903,878,516,26593,3498,9101,1912,4386,1095,17118,2134,25629,3085,75261,3873,155978,5688,110092,4830,48338,4451,56759,3566,179342,6982,10907,1990,312973,8753,113,136,13259,2031,4426,1262,2835,903,7534,1574,15847,2375,34626,2977,62570,4186,58823,3661,18121,2044,20470,2199,68773,4207,5576,990,79600,5866,0,265,8160,2148,1053,459,214,185,1682,800,1594,644,7481,1506,14550,2104,11140,2065,3539,1181,6588,1323,22370,2085,1229,456,264602,8208,135,163,3814,1133,2909,878,1061,595,5814,1210,6052,1263,26284,2304,64814,4636,28288,3075,20369,2737,23629,2338,79382,4752,2051,583,51709,3665,296,221,795,582,523,330,185,230,1659,687,1975,874,5553,1218,10608,1673,9995,1453,5245,1307,4915,1041,8553,1328,1407,978,11498,1692,334,320,565,404,190,188,91,155,429,318,161,207,1317,577,3436,853,1846,729,1064,473,1157,509,264,268,644,485,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8111142,28173,85297,6395,863368,19034,474155,12687,290585,11865,1029933,20034,408316,11529,898364,14906,921588,15653,1455590,21233,829440,18486,416887,8998,385922,11788,51697,3490,6439684,30077,45431,4168,596872,15062,384949,11078,233720,9367,843038,16201,346098,10148,739882,13104,692650,12940,1227898,18903,625996,15041,325590,7932,342457,11138,35103,2963,884381,19678,23482,4472,183415,9257,53490,4083,23703,2642,98702,6682,29452,2809,64445,4630,99161,6805,135423,6408,97467,6685,43844,3283,27189,3205,4608,1125,158485,8950,2904,1239,11668,2479,6482,1489,5105,1966,21062,2759,5058,1376,8989,1588,17423,3123,24760,2773,36693,3797,12753,2189,4846,1186,742,495,302294,11525,8257,2053,35609,5573,13097,2237,8583,1831,42129,3720,15489,2445,27467,3728,32494,3933,35695,3246,55454,4925,15444,2279,7070,1415,5506,988,326298,11200,5223,1252,35804,3393,16137,1984,19474,2530,25002,3124,12219,2287,57581,4019,79860,5251,31814,2608,13830,2132,19256,2487,4360,1193,5738,918,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
