GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001EA,C17022_001MA,C17022_002EA,C17022_002MA,C17022_003EA,C17022_003MA,C17022_004EA,C17022_004MA,C17022_005MA,C17022_005EA,C17022_006EA,C17022_006MA,C17022_007EA,C17022_007MA,C17022_008EA,C17022_008MA,C17022_009EA,C17022_009MA,C17022_010MA,C17022_010EA,C17022_011EA,C17022_011MA,C17022_012EA,C17022_012MA,C17022_013EA,C17022_013MA,C17022_014EA,C17022_014MA,C17022_015MA,C17022_015EA,C17022_016MA,C17022_016EA,C17022_017EA,C17022_017MA,C17022_018MA,C17022_018EA,C17022_019EA,C17022_019MA,C17022_020EA,C17022_020MA,C17022_021EA,C17022_021MA,state
0400000US13,2296694,17833,368488,10804,133514,6984,234974,8026,33945,3207,201029,7467,75595,5096,41092,3769,34503,2864,8979,1729,25524,2468,137212,5972,78547,4128,58665,4323,14758,2125,43907,3583,1715399,15340,1386226,15778,329173,10047,107301,5428,221872,7484,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,31385,3073,14668,2115,16717,2251,2187,837,14530,2195,6103,1141,3018,764,3085,862,844,517,2241,680,14629,1837,8735,1556,5894,1101,1150,504,4744,1086,248985,5227,196304,4275,52681,3038,20085,2040,32596,2336,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,54545,3361,31369,2537,23176,2287,5222,1254,17954,2062,16671,2104,12694,1751,3977,939,654,321,3323,893,25914,2106,18983,1858,6931,1254,2290,757,4641,1075,285556,5472,250949,5669,34607,2804,13395,1508,21212,2408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,406057,11579,154216,7024,251841,7806,38568,3014,213273,7095,85130,5051,46466,3499,38664,3507,9786,1365,28878,2924,155353,5704,98072,4758,57281,4389,13216,2036,44065,3779,2499802,15187,2056697,14547,443105,11024,141952,5256,301153,9171,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,212234,7655,76154,4506,136080,6417,23707,2936,112373,5874,46215,3324,26569,2289,19646,2044,5282,1387,14364,1630,96701,5136,58754,3566,37947,3222,10578,1642,27369,2856,1289881,11316,1087148,9870,202733,6527,72985,5072,129748,5447,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,87730,4218,37853,2869,49877,3398,8585,1125,41292,3092,23487,2255,14350,1545,9137,1529,1583,679,7554,1481,46959,2770,31490,2105,15469,1847,4138,1008,11331,1508,638794,7831,557641,8248,81153,3829,30761,2384,50392,2865,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,92153,3455,40384,2462,51769,3134,7348,1345,44421,3232,20808,2150,13288,1909,7520,1068,2228,600,5292,982,41988,3021,26972,2299,15016,2058,3071,783,11945,1861,569604,6590,491045,6127,78559,4060,28343,2552,50216,2847,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,201523,6422,93407,4672,108116,5719,17385,2052,90731,4925,40294,2779,25464,2411,14830,1787,4593,990,10237,1636,70677,4538,46873,3433,23804,2606,6418,1225,17386,2369,793910,10575,666760,10841,127150,5044,39964,3163,87186,4142,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,215923,7150,75034,4500,140889,5875,16825,2367,124064,5349,40625,3098,23434,2485,17191,2015,3782,907,13409,1907,72275,4088,43779,2979,28496,2908,5017,1087,23479,2705,743745,9664,606149,9306,137596,5435,46892,3725,90704,4246,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,45586,3191,18693,1761,26893,2602,4883,1170,22010,2154,12828,1605,6915,1068,5913,1275,1879,750,4034,977,21517,2010,14716,1423,6801,1276,2068,725,4733,1005,278383,5200,236648,5209,41735,3015,14788,1646,26947,2479,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,108927,5522,33033,2847,75894,4378,10003,1477,65891,4162,26966,2536,12068,1661,14898,2158,3306,956,11592,1915,55382,4145,27802,2720,27580,2851,6254,1467,21326,2582,1214380,11648,945193,10558,269187,7538,77543,4497,191644,5743,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,158514,6648,54259,4023,104255,5441,12895,1927,91360,5305,31239,3306,16010,2297,15229,2249,1712,648,13517,2081,55065,3787,33362,3176,21703,2356,4261,1034,17442,1994,1321155,11573,1072153,11393,249002,8359,81219,4014,167783,6795,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,344741,8678,129081,5009,215660,7469,34769,2949,180891,6929,72036,3094,41164,2650,30872,2173,6090,1253,24782,1869,142024,5540,86133,4664,55891,3477,12163,1631,43728,2883,2020400,14408,1682310,14275,338090,7126,112456,4460,225634,6349,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,123405,4853,47342,3195,76063,4096,15771,1921,60292,3326,28294,2250,15994,1422,12300,1708,3568,1024,8732,1329,60179,3137,39505,2483,20674,2141,5387,1099,15287,1671,1118573,7857,961858,8887,156715,5935,55561,3224,101154,4648,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,179074,6063,56865,3659,122209,4630,16030,2118,106179,4715,34257,3015,18299,2113,15958,2344,2373,845,13585,2011,54286,3878,31769,2477,22517,2811,6009,1434,16508,2098,474371,9173,390716,8441,83655,4722,27260,2871,56395,3433,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,220812,6990,90248,4399,130564,5442,21135,2455,109429,4741,48204,3484,30012,2938,18192,1823,4122,1006,14070,1651,92204,4847,59701,3792,32503,3180,6939,1526,25564,2710,1157640,11920,974298,11284,183342,5789,58535,3932,124807,4623,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,29977,2783,15342,1881,14635,1847,2608,831,12027,1709,9350,1399,5817,935,3533,1002,723,336,2810,917,17752,1731,13461,1346,4291,1027,1560,707,2731,770,183333,3931,162725,3807,20608,1900,8078,1283,12530,1365,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,55350,3009,25505,2231,29845,2542,4483,934,25362,2258,13381,1643,8019,1155,5362,1051,1554,645,3808,823,27361,2378,17941,1660,9420,1503,2917,737,6503,1221,366316,5338,319587,5212,46729,2642,16994,1994,29735,2120,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,70285,4083,29155,2653,41130,3551,8280,1523,32850,3293,15497,1853,9557,1582,5940,1406,1586,710,4354,1185,39170,3292,24037,2667,15133,1879,5801,1303,9332,1512,487397,7588,381092,7373,106305,4692,44159,3163,62146,3335,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,24025,2336,10233,1432,13792,1922,2479,828,11313,1800,6474,1366,3255,806,3219,1060,728,525,2491,855,12692,1561,8012,1177,4680,1420,966,552,3714,1255,292318,5211,246435,5286,45883,3217,17418,2161,28465,2721,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,205608,7806,84404,4474,121204,6201,18978,2454,102226,5803,41889,3429,20384,2345,21505,2835,4904,1204,16601,2299,82418,5130,48016,3484,34402,3849,9004,1813,25398,3136,1850489,12453,1478536,12328,371953,8132,111830,5191,260123,6625,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,94204,5135,41880,3074,52324,3892,10040,1688,42284,3509,18188,2142,12309,1742,5879,1296,1593,677,4286,1093,32866,2792,21620,2454,11246,1874,3282,936,7964,1530,332172,6543,269567,5776,62605,3652,25051,2307,37554,2853,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,680625,13186,260765,8578,419860,10420,62738,4408,357122,10033,127119,6882,68758,4390,58361,4079,13118,1851,45243,3477,230124,8348,132988,5612,97136,5517,22103,2369,75033,4787,3536073,18705,2737855,17172,798218,12733,240489,8583,557729,10354,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,362324,10393,142877,6531,219447,8379,31235,3660,188212,7069,81882,5056,46393,3619,35489,3164,9149,1607,26340,2777,150149,6868,88661,5320,61488,4691,14094,2140,47394,4107,1716101,16326,1428909,15896,287192,7827,94329,5096,192863,6271,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,17706,1803,8384,1024,9322,1410,1220,490,8102,1303,5391,1168,3572,933,1819,561,393,207,1426,527,10489,1326,7332,1115,3157,700,831,302,2326,686,135436,3644,119067,3855,16369,1919,6871,1337,9498,1395,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,398814,9570,140362,5345,258452,7436,37289,3549,221163,6715,89192,4573,48487,3501,40705,2779,8229,1546,32476,2810,159287,5546,95522,4207,63765,4143,13437,1627,50328,3607,2306068,16395,1917774,15431,388294,9304,128854,5801,259440,7240,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,170661,5203,76000,3456,94661,4319,17250,2055,77411,3985,33716,2487,21609,2016,12107,1486,2406,908,9701,1379,65620,3745,44281,3051,21339,2210,5593,1081,15746,1880,657089,8654,557531,8242,99558,4537,37869,2888,61689,3555,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,124625,6061,54045,3681,70580,4521,14409,2407,56171,3973,27155,2942,17740,2357,9415,1546,2816,936,6599,1141,55353,3946,34863,2958,20490,2363,6194,1410,14296,1911,719938,9335,612397,8534,107541,4840,36743,3027,70798,3796,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,375987,9575,139929,6491,236058,7388,38310,2936,197748,7200,87392,4147,49474,2946,37918,2978,9012,1481,28906,2743,171561,5704,107801,4398,63760,3897,14068,1940,49692,3365,2539395,14471,2104919,15016,434476,9129,143643,4885,290833,7919,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,29163,2730,9913,1802,19250,2227,2575,871,16675,2112,7568,1574,3647,948,3921,1210,362,338,3559,1080,14218,1650,7613,1279,6605,1143,1077,579,5528,1187,211403,5228,169521,5628,41882,3239,13142,1874,28740,2912,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,194900,6632,65291,4085,129609,5854,15324,2500,114285,5369,39216,2914,19818,2221,19398,2273,4175,1229,15223,1853,69770,4215,38494,3016,31276,3199,6059,1405,25217,2673,818838,8746,674593,8969,144245,5338,45968,3770,98277,4957,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,25475,1899,11095,1206,14380,1587,3444,732,10936,1350,6619,963,3957,718,2662,702,933,406,1729,575,13261,1586,8169,1107,5092,1162,1277,512,3815,986,160609,3572,142990,3670,17619,1786,6311,1127,11308,1568,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,281875,7943,115213,5395,166662,5696,26741,2715,139921,5568,59195,3741,33030,2385,26165,2753,6669,1637,19496,2382,104628,4772,68112,4213,36516,3640,9693,2209,26823,2877,1151318,14565,961750,14384,189568,7134,64184,4152,125384,5200,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,1084874,15811,513434,10228,571440,13616,89984,5594,481456,12023,224057,8239,140202,5713,83855,5466,22903,2900,60952,4894,383950,11456,246396,9251,137554,6975,38260,3493,99294,6113,3993636,23379,3273535,23248,720101,12225,247988,8385,472113,9672,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,74366,3623,42051,3267,32315,2882,5241,1229,27074,2493,20881,2295,15989,1939,4892,1123,1346,690,3546,943,39765,3224,30892,2427,8873,1673,2968,985,5905,1386,479693,7202,414704,7355,64989,3875,24398,2026,40591,3113,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,17301,1671,6959,1323,10342,1159,1773,727,8569,1097,4271,774,2321,483,1950,655,449,283,1501,583,8250,934,6001,781,2249,582,763,429,1486,451,132899,3549,111773,3618,21126,1723,7046,1096,14080,1358,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,198853,7087,75006,4564,123847,5690,18126,2575,105721,5163,50487,4015,26760,2646,23727,2739,4859,1246,18868,2410,86415,4952,49390,3608,37025,3421,6734,1332,30291,3074,1604136,13549,1315067,12567,289069,7729,89870,4831,199199,6755,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,184606,6871,78453,4751,106153,5998,20201,2477,85952,5057,40108,3190,23265,2555,16843,2138,4241,886,12602,1971,81041,5175,50456,3843,30585,3317,7246,1716,23339,2683,1289392,10922,1082886,12432,206506,6944,77983,4731,128523,4990,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,95462,4296,47768,3092,47694,3361,8185,1536,39509,2920,19614,2243,13272,1820,6342,1377,1613,627,4729,1122,36793,3326,27243,2659,9550,1658,2498,823,7052,1390,350512,7846,301783,7167,48729,3492,19036,2223,29693,2658,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,155833,5097,58876,3545,96957,4505,13849,1796,83108,4358,36078,2480,21920,1958,14158,1720,3061,894,11097,1528,70908,2923,47193,2421,23715,2106,6701,1065,17014,1878,1193495,10520,1019667,10556,173828,6087,68923,3852,104905,4367,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,15059,1878,6550,1197,8509,1602,1309,538,7200,1453,3896,999,2561,813,1335,714,327,273,1008,680,7228,1172,4306,817,2922,926,1042,569,1880,709,110652,3304,96867,3315,13785,1797,6572,1035,7213,1312,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,488443,9519,255334,6666,233109,6216,35772,2365,197337,5912,58515,3646,40006,3207,18509,1739,3313,787,15196,1638,83783,3979,58748,3589,25035,2202,6199,1058,18836,1928,308859,6503,233782,5309,75077,3419,18202,1832,56875,2982,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
