GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001EA,B23008_001MA,B23008_002EA,B23008_002MA,B23008_003MA,B23008_003EA,B23008_004MA,B23008_004EA,B23008_005MA,B23008_005EA,B23008_006MA,B23008_006EA,B23008_007EA,B23008_007MA,B23008_008EA,B23008_008MA,B23008_009MA,B23008_009EA,B23008_010MA,B23008_010EA,B23008_011MA,B23008_011EA,B23008_012MA,B23008_012EA,B23008_013EA,B23008_013MA,B23008_014EA,B23008_014MA,B23008_015MA,B23008_015EA,B23008_016MA,B23008_016EA,B23008_017MA,B23008_017EA,B23008_018EA,B23008_018MA,B23008_019EA,B23008_019MA,B23008_020MA,B23008_020EA,B23008_021MA,B23008_021EA,B23008_022MA,B23008_022EA,B23008_023MA,B23008_023EA,B23008_024EA,B23008_024MA,B23008_025EA,B23008_025MA,B23008_026MA,B23008_026EA,B23008_027MA,B23008_027EA,state
0400000US13,2253735,11621,780738,8380,505458,10289,268102,9726,215909,8361,10837,2385,10610,2368,275280,8945,55055,4949,49232,4467,5823,1464,220225,8261,164774,8097,55451,5586,1472997,11313,937731,13558,604012,14771,281919,11656,30979,3839,20821,2946,535266,13430,94676,6738,81626,6345,13050,2390,440590,13746,360743,12915,79847,8325,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,270287,4440,95234,2736,68403,3253,41030,3052,21825,2660,3563,1252,1985,890,26831,2910,7377,1750,7005,1759,372,236,19454,2531,14980,2409,4474,1221,175053,3865,127736,5069,87833,4935,28868,3724,7113,1850,3922,1472,47317,4988,13126,2261,12049,2348,1077,617,34191,4702,26828,3647,7363,2486,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,373448,3423,127580,2285,102933,3401,52396,3672,46449,3641,2837,1014,1251,571,24647,3096,6002,1347,5112,1247,890,510,18645,2662,13980,2315,4665,1691,245868,3144,190926,5207,115288,5579,64386,4558,8110,1616,3142,853,54942,4686,14883,2580,13266,2501,1617,662,40059,4473,33089,3959,6970,1892,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3049803,9356,1022014,7568,713115,9353,393021,11108,292363,9585,15376,2349,12355,2370,308899,9478,73659,6159,63894,5720,9765,2336,235240,7291,173722,6446,61518,5505,2027789,10185,1397302,15416,900916,15122,422119,11674,47697,4695,26570,2868,630487,14878,115997,7973,102579,7471,13418,2631,514490,13493,417236,13879,97254,7673,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482603,6182,502085,5622,329962,7197,194355,7183,119852,5989,9633,1822,6122,1630,172123,7691,43842,5082,38230,4808,5612,1958,128281,7886,97792,6143,30489,3660,980518,7040,676584,10334,459533,10242,182364,8362,23247,3427,11440,2496,303934,9161,70414,5118,63674,4960,6740,1998,233520,8144,190636,7266,42884,4466,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,676683,3137,221396,3332,161410,4042,111590,4219,43509,3192,4381,1047,1930,886,59986,3654,13653,1844,11897,1726,1756,932,46333,3345,35905,3127,10428,1988,455287,4461,339338,6392,262637,6075,60545,4424,11744,1926,4412,1334,115949,6138,28136,2869,25264,2817,2872,1139,87813,5167,71431,5001,16382,2657,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,655889,3637,226940,3303,163140,4889,98384,4511,58460,4068,3961,1006,2335,803,63800,4277,12847,2311,11806,2139,1041,630,50953,3947,39031,2932,11922,2338,428949,4495,308918,6327,220474,6616,73717,5202,10012,2096,4715,1200,120031,6371,28320,3029,26027,2983,2293,808,91711,5275,78848,5285,12863,2232,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,924413,4949,314516,5250,211783,5190,121058,5043,79015,4632,6052,1483,5658,1841,102733,5376,21456,2999,17586,2779,3870,1266,81277,5436,55228,4876,26049,3768,609897,5585,408444,9214,268492,8080,103744,7559,22229,2431,13979,2451,201453,8503,41071,4040,33810,3644,7261,1566,160382,8459,123525,7612,36857,3791,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1006756,6403,337214,5962,192620,6293,114622,4988,67087,4750,6273,1736,4638,1498,144594,6676,23426,3562,19371,3188,4055,1479,121168,5845,85099,5949,36069,3434,669542,7327,396805,10448,247611,8475,111820,6229,21878,3218,15496,2970,272737,9492,46459,4372,39106,4298,7353,2208,226278,10172,169856,8886,56422,5508,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,265136,2488,81787,1857,55814,2769,33610,2295,20430,2304,1089,440,685,321,25973,3171,5548,1273,4340,1175,1208,536,20425,2734,13954,2042,6471,1464,183349,2596,126707,3473,88075,3810,31052,2700,4386,1266,3194,1297,56642,3238,15544,1831,13460,1745,2084,713,41098,3085,32643,3197,8455,1839,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272445,6726,417293,4774,286751,6591,175112,5759,101146,5812,6032,1409,4461,1274,130542,6113,28492,3250,25625,2966,2867,1003,102050,5172,79920,5204,22130,3240,855152,6427,572494,10332,411797,11978,132265,6918,19802,3563,8630,1881,282658,10355,57967,5254,52605,5122,5362,1545,224691,9053,192857,8287,31834,4090,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1386540,5465,452832,4694,337184,7110,203652,7099,121012,6547,6957,1535,5563,1535,115648,5998,23206,2717,19765,2576,3441,1139,92442,5245,65535,5098,26907,3271,933708,6153,664783,9525,463755,9584,166605,7724,22599,2891,11824,2524,268925,9284,48820,4755,43404,4340,5416,1570,220105,9277,173565,8111,46540,4464,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2337313,7811,740600,5740,509741,8281,291334,6982,194392,6120,14418,2303,9597,1781,230859,7799,46292,4257,41527,4028,4765,1161,184567,7343,138137,6603,46430,4796,1596713,7687,1090090,12245,726931,12733,299610,9180,40738,4072,22811,3204,506623,12757,98002,6035,82918,5348,15084,2577,408621,12916,329154,12422,79467,5847,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1200350,5132,404827,3817,306260,5089,201429,5771,89531,4965,10355,1834,4945,1319,98567,4828,25198,2717,23182,2561,2016,769,73369,4206,57474,4011,15895,2515,795523,6150,588998,7553,427683,7919,129596,5723,21539,2872,10180,2188,206525,7449,54824,3803,49430,3632,5394,1429,151701,6803,130361,5878,21340,2968,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,689473,6566,227612,3623,118886,4952,66799,4553,46087,3783,3585,1204,2415,805,108726,5382,18688,3019,16292,2867,2396,803,90038,5228,63217,4837,26821,3280,461861,6291,263204,8334,170764,7818,71720,5434,12486,2421,8234,1845,198657,8480,29762,3712,21931,3239,7831,1897,168895,8061,129754,7322,39141,4120,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1338621,6231,449680,4565,299777,7605,179747,6116,103366,5702,10536,2683,6128,1421,149903,6380,28771,3337,26298,3410,2473,763,121132,6387,91159,5905,29973,3887,888941,6747,612479,9273,416735,9238,160052,7407,23692,2968,12000,2137,276462,8884,51894,4458,44101,4241,7793,1815,224568,8513,185466,8636,39102,4786,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205041,2377,64438,1917,49059,2259,27303,2559,19502,2096,1121,492,1133,516,15379,1948,3881,1098,3558,996,323,312,11498,1736,9078,1574,2420,908,140603,2501,104562,3717,73356,4100,23668,2757,3448,894,4090,1350,36041,3232,9713,1828,8904,1751,809,329,26328,2884,23419,2896,2909,807,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,423546,2843,147684,2226,111417,2825,75236,3486,32996,2616,2446,854,739,417,36267,3202,8559,1541,8196,1542,363,204,27708,3054,21556,2588,6152,1740,275862,3177,207544,4854,151910,5681,47067,3851,5299,1327,3268,1451,68318,4583,15521,2192,14170,2153,1351,573,52797,4039,45095,3580,7702,1845,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,592499,5171,209131,3825,140109,5034,72165,4816,60083,4693,3069,1010,4792,1385,69022,5464,22393,3266,20466,3173,1927,824,46629,5156,32402,4379,14227,3090,383368,5811,252527,7815,158753,8793,75049,6569,10979,2626,7746,1887,130841,7870,38698,5243,34921,4806,3777,1563,92143,6798,75671,6097,16472,3408,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,284838,2469,87154,2159,65887,3064,36836,2642,25818,2199,2545,1179,688,473,21267,2985,7758,2384,6689,2373,1069,801,13509,2530,10341,2450,3168,1145,197684,2677,148366,4634,107965,4533,31967,3473,5918,1656,2516,1093,49318,4076,14258,2256,12864,2165,1394,622,35060,3525,28966,3148,6094,1655,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1985222,6193,645908,6007,475095,6774,261532,7125,190013,7529,15985,2532,7565,1535,170813,6664,43806,4729,39595,4561,4211,1105,127007,5772,92185,5245,34822,4264,1339314,8323,963143,12084,631604,13582,279517,9684,31843,4052,20179,2832,376171,10725,68268,5119,59912,4897,8356,1785,307903,10795,253302,9589,54601,5720,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477173,3795,158273,3508,93581,4934,50821,4384,36148,3061,3544,1140,3068,1221,64692,4575,16955,3020,15490,2828,1465,753,47737,4489,32694,3527,15043,2563,318900,4306,204875,6722,122984,6718,64589,5444,9606,2123,7696,1936,114025,6638,29151,3647,25250,3323,3901,1609,84874,5813,66169,5227,18705,2861,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4247343,11155,1397157,7373,938378,11714,490192,12906,398165,10402,29546,3519,20475,2817,458779,10969,97709,7080,83114,6769,14595,2604,361070,9448,248560,9023,112510,6754,2850186,10547,1871296,17451,1169669,18694,571583,14106,79719,6854,50325,4829,978890,17958,162194,9119,137351,8855,24843,3211,816696,17282,622351,17185,194345,10551,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2002076,9279,684569,6784,450824,9029,255014,8346,174630,8033,12335,2005,8845,2010,233745,8362,52125,4881,47406,4816,4719,1247,181620,7826,138034,7130,43586,4330,1317507,9485,855068,12788,563285,13348,236281,9823,35587,3592,19915,2687,462439,12369,85812,6614,74835,6145,10977,2575,376627,11015,306831,10177,69796,6736,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,135413,1716,43781,1426,33942,1571,23893,1697,8543,1389,827,413,679,438,9839,1316,1927,583,1743,572,184,165,7912,1233,6252,1156,1660,610,91632,1810,69051,2201,51510,2650,14484,1923,2029,763,1028,644,22581,2493,5849,1104,5235,1107,614,421,16732,2149,13991,2153,2741,970,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2600747,9045,844288,6557,553529,9804,331003,8803,196356,7857,18233,2710,7937,1752,290759,9214,58385,4368,52176,4235,6209,1679,232374,8576,176800,7843,55574,5042,1756459,8958,1177032,13704,804645,14456,304402,11707,44435,4451,23550,2936,579427,13233,112094,6306,96001,5076,16093,2957,467333,12242,373029,11210,94304,7576,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,823458,5057,280853,4479,182270,5261,94862,4364,76794,4316,7224,1726,3390,918,98583,4650,22292,2877,19988,2769,2304,810,76291,4302,57123,3959,19168,2015,542605,4471,361698,7292,225560,7238,108320,6302,16912,2447,10906,1931,180907,7414,38889,3685,32479,3291,6410,1482,142018,6499,115507,5429,26511,3256,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,807530,5317,265088,4373,190017,5540,97938,4813,83583,5514,4486,1128,4010,1277,75071,4507,22777,3422,21215,3285,1562,775,52294,3843,36321,3313,15973,2828,542442,5224,383026,8114,246686,8217,118447,6162,13376,2559,4517,1371,159416,7652,42569,3917,36364,4054,6205,1502,116847,6815,95217,5781,21630,3263,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2645945,7739,834133,6349,572642,7593,331000,8719,217994,8456,13977,2311,9671,1421,261491,7299,54889,4740,46310,4320,8579,2265,206602,7521,144886,7308,61716,5035,1811812,7572,1245890,14287,827999,14751,343308,11302,46044,3137,28539,3581,565922,13694,118681,8525,98151,7008,20530,3570,447241,13366,346909,11049,100332,7964,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,224912,2656,71882,2015,47222,2852,27227,2531,18079,2362,1288,785,628,436,24660,2760,5213,1481,4797,1478,416,287,19447,2355,13276,2136,6171,1377,153030,2886,97945,4209,69648,4659,21657,2659,4359,1417,2281,993,55085,4022,9020,2000,8324,2055,696,409,46065,3867,34740,3729,11325,2636,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,955488,6065,320365,5778,189141,5962,110745,6104,70562,4950,4597,1132,3237,893,131224,6440,24575,3698,23035,3634,1540,656,106649,5945,79811,5197,26838,3423,635123,6383,387684,9792,253973,8990,108215,8002,15478,2582,10018,2141,247439,9000,39113,4584,34400,4300,4713,1398,208326,8846,167178,8993,41148,5098,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,179004,2505,61426,1639,41738,2219,29311,2056,10594,1572,1006,495,827,376,19688,2362,5673,1384,4946,1374,727,410,14015,2038,11205,1929,2810,917,117578,2499,88188,2933,68504,2805,15008,2121,2708,1310,1968,760,29390,3132,9005,1754,8491,1862,514,285,20385,2793,17933,2488,2452,1102,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1340723,7918,448308,6423,283071,6592,152252,5398,115772,6961,8762,1836,6285,1806,165237,6787,32868,3896,27320,3374,5548,2349,132369,6332,93422,5510,38947,4000,892415,8031,584884,9039,369208,10370,173113,9591,23655,3153,18908,3908,307531,8595,63267,5333,49871,4418,13396,3354,244264,8426,189895,9969,54369,5776,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
