GEO_ID,B06001_001E,B06001_001M,B06001_002E,B06001_002M,B06001_003E,B06001_003M,B06001_004E,B06001_004M,B06001_005E,B06001_005M,B06001_006E,B06001_006M,B06001_007E,B06001_007M,B06001_008E,B06001_008M,B06001_009E,B06001_009M,B06001_010E,B06001_010M,B06001_011E,B06001_011M,B06001_012E,B06001_012M,B06001_013E,B06001_013M,B06001_014E,B06001_014M,B06001_015E,B06001_015M,B06001_016E,B06001_016M,B06001_017E,B06001_017M,B06001_018E,B06001_018M,B06001_019E,B06001_019M,B06001_020E,B06001_020M,B06001_021E,B06001_021M,B06001_022E,B06001_022M,B06001_023E,B06001_023M,B06001_024E,B06001_024M,B06001_025E,B06001_025M,B06001_026E,B06001_026M,B06001_027E,B06001_027M,B06001_028E,B06001_028M,B06001_029E,B06001_029M,B06001_030E,B06001_030M,B06001_031E,B06001_031M,B06001_032E,B06001_032M,B06001_033E,B06001_033M,B06001_034E,B06001_034M,B06001_035E,B06001_035M,B06001_036E,B06001_036M,B06001_037E,B06001_037M,B06001_038E,B06001_038M,B06001_039E,B06001_039M,B06001_040E,B06001_040M,B06001_041E,B06001_041M,B06001_042E,B06001_042M,B06001_043E,B06001_043M,B06001_044E,B06001_044M,B06001_045E,B06001_045M,B06001_046E,B06001_046M,B06001_047E,B06001_047M,B06001_048E,B06001_048M,B06001_049E,B06001_049M,B06001_050E,B06001_050M,B06001_051E,B06001_051M,B06001_052E,B06001_052M,B06001_053E,B06001_053M,B06001_054E,B06001_054M,B06001_055E,B06001_055M,B06001_056E,B06001_056M,B06001_057E,B06001_057M,B06001_058E,B06001_058M,B06001_059E,B06001_059M,B06001_060E,B06001_060M,NAME,B06001_001EA,B06001_001MA,B06001_002EA,B06001_002MA,B06001_003MA,B06001_003EA,B06001_004MA,B06001_004EA,B06001_005EA,B06001_005MA,B06001_006MA,B06001_006EA,B06001_007EA,B06001_007MA,B06001_008MA,B06001_008EA,B06001_009MA,B06001_009EA,B06001_010EA,B06001_010MA,B06001_011MA,B06001_011EA,B06001_012EA,B06001_012MA,B06001_013EA,B06001_013MA,B06001_014MA,B06001_014EA,B06001_015MA,B06001_015EA,B06001_016EA,B06001_016MA,B06001_017EA,B06001_017MA,B06001_018EA,B06001_018MA,B06001_019MA,B06001_019EA,B06001_020MA,B06001_020EA,B06001_021EA,B06001_021MA,B06001_022EA,B06001_022MA,B06001_023EA,B06001_023MA,B06001_024EA,B06001_024MA,B06001_025MA,B06001_025EA,B06001_026MA,B06001_026EA,B06001_027MA,B06001_027EA,B06001_028EA,B06001_028MA,B06001_029EA,B06001_029MA,B06001_030MA,B06001_030EA,B06001_031EA,B06001_031MA,B06001_032MA,B06001_032EA,B06001_033MA,B06001_033EA,B06001_034EA,B06001_034MA,B06001_035MA,B06001_035EA,B06001_036EA,B06001_036MA,B06001_037MA,B06001_037EA,B06001_038MA,B06001_038EA,B06001_039MA,B06001_039EA,B06001_040EA,B06001_040MA,B06001_041MA,B06001_041EA,B06001_042MA,B06001_042EA,B06001_043MA,B06001_043EA,B06001_044MA,B06001_044EA,B06001_045EA,B06001_045MA,B06001_046MA,B06001_046EA,B06001_047MA,B06001_047EA,B06001_048MA,B06001_048EA,B06001_049EA,B06001_049MA,B06001_050MA,B06001_050EA,B06001_051EA,B06001_051MA,B06001_052MA,B06001_052EA,B06001_053MA,B06001_053EA,B06001_054EA,B06001_054MA,B06001_055MA,B06001_055EA,B06001_056EA,B06001_056MA,B06001_057EA,B06001_057MA,B06001_058MA,B06001_058EA,B06001_059MA,B06001_059EA,B06001_060EA,B06001_060MA,state
0400000US01,4599030,0,293727,2767,821941,2798,460484,4480,582456,5215,649714,4268,662648,4059,288993,5484,91286,3747,137410,4898,325859,2454,284512,2171,3261356,18246,256915,3748,653340,7346,308160,6040,381623,7182,417929,7027,433382,6719,202956,5145,63049,3450,95068,3846,237227,3859,211707,3478,1175927,17349,34555,3074,152386,7683,125421,5111,160897,6156,199130,6737,208100,5814,79123,3722,26334,2011,39151,2910,82288,3712,68542,3536,31698,3310,718,442,3049,788,5910,1205,7938,1811,6216,1127,5449,1196,1099,547,261,204,322,228,245,200,491,299,130049,5097,1539,600,13166,1898,20993,2756,31998,2490,26439,2292,15717,2234,5815,1050,1642,682,2869,752,6099,1208,3772,882,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,670053,0,47481,1070,132206,1151,74736,2116,93996,2261,100530,1850,109113,2132,40179,2022,13264,1563,14513,1617,26117,854,17918,998,260324,5869,40857,1594,88080,2583,39149,2675,28630,2394,25706,1996,20111,1807,6011,785,2220,687,1743,512,4798,748,3019,582,350518,5942,5575,1181,38115,2541,29102,2452,54056,3052,63549,1931,77538,2127,30598,1751,9140,1342,10915,1443,18689,656,13241,718,12145,2200,568,339,2694,984,1623,655,2443,927,1682,686,2015,589,681,427,120,140,0,235,201,164,118,127,47066,3744,481,311,3317,925,4862,1172,8867,1663,9593,1557,9449,1260,2889,725,1784,657,1855,713,2429,748,1540,680,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6166318,0,479145,1432,1147710,1647,586088,3805,899531,3474,857846,2839,787098,2475,344409,5229,108358,4031,166382,4875,405034,1669,384717,1758,2200209,26606,404676,5688,748494,11286,259964,7844,264091,9495,200449,6960,158378,6061,52835,3595,13717,1769,20032,2232,44171,3128,33402,2946,2966993,24046,61600,4918,296156,11427,211586,6899,387318,8054,447037,6974,492077,6282,244315,5258,77035,3430,126534,4324,307420,3471,315915,3273,70033,5203,2353,866,11573,2161,7811,1321,12685,2209,14326,2114,10970,1846,3942,1200,1247,648,817,455,2918,705,1391,517,929083,18802,10516,2137,91487,6640,106727,5315,235437,7553,196034,5732,125673,5011,43317,3420,16359,2239,18999,2443,50525,3036,34009,3016,Arizona,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2810872,0,194741,1982,498295,2325,270511,3343,366422,3625,384263,3562,390827,2945,175861,4127,56047,2780,85045,3765,203152,1378,185708,1443,1723478,14609,163091,3344,357281,5693,166817,5443,206672,5156,202265,4813,205272,4251,99527,3977,34302,2175,50661,3027,124147,2953,113443,2932,963130,13909,30125,2705,129266,5478,88081,4058,126682,5571,154330,4707,166844,4258,71562,3211,20041,1955,32312,2266,75145,3072,68742,2827,16918,2410,618,400,2393,720,2568,1030,3639,1088,3186,940,3071,781,199,168,243,201,127,120,356,355,518,364,107346,4254,907,457,9355,1629,13045,1883,29429,2165,24482,2282,15640,1733,4573,951,1461,548,1945,838,3504,814,3005,961,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36457549,0,2672666,2490,6858380,3523,3793329,5833,5232260,6684,5525036,5641,5017599,5050,1984803,15934,620048,12670,825598,12459,2002937,3328,1924893,2660,19089635,57197,2494747,8036,5808891,19171,2450756,20053,2322988,19578,2109696,16508,1878590,18003,679419,12070,197230,7441,242155,7008,465924,8580,439239,9360,7070335,39658,97340,5633,406961,11526,419735,11636,762553,12294,1019349,14776,1326939,14359,654094,11188,220767,7588,323093,8384,858597,9470,980907,9439,395512,10569,13836,2163,50308,4505,38419,3050,66978,5120,74924,4758,71391,4203,26776,2447,7925,1277,8055,1521,20617,2422,16283,1962,9902067,50752,66743,5710,592220,16533,884419,15564,2079741,18005,2321067,16080,1740679,15338,624514,10619,194126,7109,252295,8334,657799,9054,488464,8301,California,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4753377,0,338995,1529,830648,1969,465234,3963,711501,4539,720020,3536,720742,3534,283372,5203,85933,3987,120047,4345,256742,1995,220143,1749,2000357,23037,293887,3516,552577,8362,227972,7301,241686,7460,214835,6848,202427,5897,76556,3728,22094,2407,32088,2410,73117,3567,63118,3545,2199272,20647,36276,2948,217771,7986,179181,6380,323377,6976,382448,7261,439240,6324,182937,5388,56044,3245,79445,3722,159604,4100,142949,3517,64252,4809,1922,823,10925,1849,7215,1428,13551,1947,12551,1572,11645,1769,2477,651,922,558,452,253,1650,593,942,382,489496,12993,6910,1527,49375,4058,50866,3547,132887,6184,110186,5356,67430,3817,21402,2374,6873,1253,8062,1337,22371,2320,13134,1857,Colorado,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3504809,0,202071,762,615795,988,319432,2185,407930,2537,545542,2143,551480,1895,222654,4762,71096,3195,98344,3847,225872,1329,244593,1239,1953665,16438,174844,2404,462729,6609,199335,5312,197272,5861,267250,6336,266224,5546,101773,4134,28001,1883,45664,2440,92080,3157,118493,3620,988006,14053,21871,2137,104421,5460,75823,4197,101703,4952,164441,6445,190028,5713,81216,3478,30318,2414,36747,2660,90242,3334,91196,3316,110780,5378,1388,641,13992,2259,7229,1452,18406,2356,22014,2149,18930,2118,8923,1110,3227,866,3145,820,8645,1158,4881,973,452358,13441,3968,1147,34653,3755,37045,3491,90549,4764,91837,5383,76298,4163,30742,2759,9550,1660,12788,1681,34905,2654,30023,2775,Connecticut,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,853476,0,57091,442,146645,427,83428,1020,109687,1513,125406,1702,122004,1257,50525,2342,16785,1722,27351,2013,60623,854,53931,588,400956,8912,48455,1572,98294,3975,41738,2427,47001,2593,49425,2969,49680,2772,18356,1720,5778,1161,7977,1018,17486,1723,16766,1424,371850,9314,8320,1520,41093,4084,33333,2397,43854,2409,56921,3075,61709,2752,28668,2265,9374,1313,17049,2008,37508,1874,34021,1510,11948,1759,120,107,1854,740,892,572,1889,839,2436,787,2234,721,635,507,364,415,293,259,504,286,727,414,68722,4737,196,163,5404,1906,7465,1544,16943,1555,16624,1851,8381,1582,2866,805,1269,697,2032,801,5125,1048,2417,680,Delaware,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,581530,0,34980,609,79850,641,71070,609,104518,587,84648,736,75160,798,33636,1715,10956,1531,15257,1424,36338,727,35117,654,232943,6312,26937,1916,60319,2548,21382,1948,27902,2012,31863,1879,31253,1741,10657,1551,2827,747,4186,894,8444,1178,7173,1197,267450,5879,7080,1914,15301,2426,40905,1963,56056,2665,36419,2221,31886,2206,17535,1534,5865,1080,8863,964,23250,1359,24290,1437,7317,1647,0,292,237,202,992,559,1720,631,2056,764,1010,447,379,250,152,144,0,292,490,526,281,305,73820,4254,963,506,3993,1672,7791,1389,18840,1812,14310,1518,11011,1638,5065,841,2112,937,2208,735,4154,961,3373,1074,District of Columbia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18089889,0,1117630,2859,2901014,3606,1610807,6958,2247135,8116,2602876,6711,2534472,5466,1107702,13407,377149,8889,556987,11402,1452008,3505,1582109,3482,6079334,39295,975049,7552,1961357,19991,765147,12680,707223,14792,595465,12393,502577,9878,176787,6790,49558,3539,64351,3723,148208,4434,133612,4966,8068780,34809,112527,5980,635752,16734,512199,11202,863702,13675,1207557,13375,1354056,11522,675883,9435,233462,7767,364303,8309,961021,7103,1148318,7492,516141,14648,10823,2209,63734,5130,48086,4136,86719,6113,90171,4765,84369,5007,32584,2950,10480,1751,17897,2441,39370,2892,31908,2969,3425634,30892,19231,2792,240171,10288,285375,7689,589491,12629,709683,11090,593470,10455,222448,6834,83649,5022,110436,5177,303409,5887,268271,6461,Florida,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
