GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,B08124_050E,B08124_050M,B08124_051E,B08124_051M,B08124_052E,B08124_052M,B08124_053E,B08124_053M,B08124_054E,B08124_054M,B08124_055E,B08124_055M,B08124_056E,B08124_056M,NAME,B08124_001EA,B08124_001MA,B08124_002MA,B08124_002EA,B08124_003EA,B08124_003MA,B08124_004EA,B08124_004MA,B08124_005MA,B08124_005EA,B08124_006EA,B08124_006MA,B08124_007MA,B08124_007EA,B08124_008MA,B08124_008EA,B08124_009EA,B08124_009MA,B08124_010EA,B08124_010MA,B08124_011MA,B08124_011EA,B08124_012EA,B08124_012MA,B08124_013MA,B08124_013EA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016MA,B08124_016EA,B08124_017EA,B08124_017MA,B08124_018MA,B08124_018EA,B08124_019MA,B08124_019EA,B08124_020EA,B08124_020MA,B08124_021EA,B08124_021MA,B08124_022MA,B08124_022EA,B08124_023EA,B08124_023MA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026MA,B08124_026EA,B08124_027EA,B08124_027MA,B08124_028MA,B08124_028EA,B08124_029MA,B08124_029EA,B08124_030EA,B08124_030MA,B08124_031MA,B08124_031EA,B08124_032EA,B08124_032MA,B08124_033MA,B08124_033EA,B08124_034MA,B08124_034EA,B08124_035EA,B08124_035MA,B08124_036EA,B08124_036MA,B08124_037EA,B08124_037MA,B08124_038EA,B08124_038MA,B08124_039MA,B08124_039EA,B08124_040EA,B08124_040MA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044MA,B08124_044EA,B08124_045EA,B08124_045MA,B08124_046EA,B08124_046MA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,B08124_050EA,B08124_050MA,B08124_051EA,B08124_051MA,B08124_052MA,B08124_052EA,B08124_053EA,B08124_053MA,B08124_054EA,B08124_054MA,B08124_055MA,B08124_055EA,B08124_056EA,B08124_056MA,state
0400000US13,4295479,20805,1411529,19554,630887,14751,1115846,16882,26258,3005,477893,12239,591716,15486,41350,2721,3360210,23388,1162428,19186,461260,11804,923300,16426,14853,2286,322211,10314,458707,13013,17451,2369,495940,14551,115282,5807,86401,6030,89817,5499,7488,1867,112653,8687,81780,5515,2519,755,102465,6648,22889,2521,29800,4130,25958,3176,198,207,7037,2416,15988,2834,595,460,74829,4857,19689,2237,16266,2376,15701,2134,610,475,8663,2881,9238,1909,4662,950,79502,6322,12452,2038,17126,2971,11270,2061,1808,917,17226,2411,18954,2913,666,332,182533,7137,78789,4554,20034,2508,49800,3570,1301,607,10103,1985,7049,1468,15457,995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629113,6949,200151,6798,129795,5290,160204,6651,6202,1364,65204,4371,45833,3077,21724,2304,421604,8801,134798,6099,81481,4772,109274,6375,3229,827,48473,3630,31776,2594,12573,2009,100904,6505,35609,3448,18897,2394,24692,2477,1420,664,11539,1949,6510,1308,2237,802,33929,3244,6984,1289,12312,2265,10098,1390,68,88,1161,480,3110,790,196,212,30287,2659,6360,1374,8170,1446,7135,1371,436,533,964,468,1916,658,5306,675,15227,1770,3701,829,4072,1064,2690,782,706,497,1404,540,1369,593,1285,569,27162,2434,12699,1673,4863,1099,6315,1232,343,272,1663,628,1152,633,127,82,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,674920,6270,208919,4983,105461,5871,167475,6675,18806,1888,88283,4571,82881,4002,3095,1104,521018,7170,160895,4861,77209,4837,137644,6224,12958,1609,66305,3907,63563,3470,2444,908,78670,4528,20912,2399,13144,2014,14791,1784,2625,1057,15787,1755,10898,1460,513,590,5575,1168,1780,543,747,443,851,556,27,46,925,405,1206,611,39,69,23073,2361,6348,1147,5663,1298,5062,1054,1181,590,1743,486,2977,831,99,118,12710,2121,3931,1153,2884,803,1917,655,686,518,1199,524,2093,700,0,253,33874,2970,15053,2188,5814,1223,7210,1355,1329,443,2324,801,2144,669,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5990729,17717,2062331,19195,945684,15799,1571772,19924,18712,2191,505004,11124,876818,15880,10408,1352,4448322,21922,1526946,18895,656678,12825,1187717,17030,13428,1752,392604,10044,666374,14439,4575,975,558193,13085,144726,6167,98127,5873,114789,5622,1943,687,74321,5484,123831,6412,456,272,506191,11595,209803,6346,92260,6599,149311,6637,540,347,12321,1846,41758,3889,198,273,171224,7404,54117,2840,42417,3786,47068,3834,873,524,6089,1269,18636,2704,2024,591,88580,4999,28246,2355,18511,2760,16830,2084,396,269,7801,1705,16431,2404,365,275,218219,5775,98493,4277,37691,2982,56057,3350,1532,500,11868,1795,9788,1689,2790,875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2951039,15265,880871,15662,450866,9787,723893,11871,12391,1894,299294,9029,580775,10524,2949,869,2431018,15623,744932,14311,351182,9115,612660,10857,8417,1695,235709,7744,475989,9078,2129,775,291072,8525,64153,4266,49564,3716,56240,3397,1571,626,45723,3698,73821,4615,0,263,30578,2785,7490,1441,7955,1554,7959,1481,116,138,1660,754,5398,1201,0,263,65675,4205,18543,1989,15445,2035,16487,1949,1163,596,4532,1570,9123,1502,382,294,38438,3486,7952,1343,8443,1559,5411,1177,273,191,4928,1228,10993,1778,438,339,94258,4901,37801,3313,18277,2237,25136,2184,851,421,6742,1454,5451,1161,0,263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1505469,9309,490632,7233,239582,6301,374604,8594,16331,1640,130432,4803,252823,6915,1065,480,1181155,9402,387458,7487,176674,5688,309190,7715,10177,1482,101531,4639,195342,6111,783,347,162656,6188,39376,2722,27666,2630,32349,2770,2208,684,21271,1847,39786,3118,0,221,14967,1750,5030,950,2992,894,2935,841,0,221,282,229,3728,843,0,221,56101,3086,19385,1749,15292,1859,12403,1401,828,333,2373,663,5757,1192,63,65,19097,1970,4806,964,3642,748,3027,769,295,263,2348,826,4760,882,219,318,71493,3075,34577,2077,13316,1371,14700,1567,2823,778,2627,790,3450,805,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,470410,10833,213426,7169,337701,9414,14799,1824,134713,4635,196444,6893,9626,1521,1126064,12103,391518,10187,160710,5745,291280,8713,10968,1421,105292,4028,160452,6909,5844,1437,127183,5980,34477,2757,22745,2444,24250,2365,2067,1024,20314,2385,22752,2390,578,397,7852,1644,1467,494,3090,1075,1182,507,0,237,384,299,1683,594,46,77,36467,3042,11620,1526,10293,1853,7045,1233,620,253,2511,816,3572,721,806,285,20102,2511,5307,1179,4511,1445,1923,625,87,87,3325,1068,4769,1174,180,165,59451,3586,26021,2422,12077,1684,12021,1801,1057,369,2887,892,3216,812,2172,449,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,566173,11767,273616,7900,465806,10551,13280,1870,197512,6472,311925,8245,8913,1371,1497770,15761,474220,10676,209450,7096,398958,9877,7490,1333,147187,6167,254813,7285,5652,1064,206857,7783,51713,3889,32458,3212,38552,3087,4299,1014,38230,3865,40525,3156,1080,600,18677,2674,3209,761,5789,1517,4627,1317,0,267,1720,887,3332,977,0,267,37637,3343,9775,1278,10748,1713,8607,1369,375,201,2639,1126,4732,1040,761,323,17303,2189,4354,1150,3808,891,1822,633,53,74,2377,807,4649,1074,240,234,58981,4174,22902,2183,11363,1648,13240,1882,1063,471,5359,1171,3874,1057,1180,212,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,534018,9395,316471,9245,470556,11629,10147,1338,232619,7194,235765,6825,8182,1109,1474301,15778,459047,8815,239477,7947,403238,11460,7530,1114,174006,6003,184837,6577,6166,1093,210265,7683,47937,3784,40518,3183,40190,3707,1698,596,46966,3818,32248,3273,708,437,20323,2487,2016,588,9743,1970,3698,1092,42,69,813,502,3964,1103,47,76,32165,2876,5433,1023,11824,1949,7243,1340,110,117,2193,727,4244,1125,1118,457,31006,2861,4352,1069,8577,1721,4903,1148,416,360,5294,1432,7396,1558,68,85,39698,3507,15233,2067,6332,1351,11284,1646,351,225,3347,1040,3076,994,75,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,210689,5803,109972,5274,164130,5432,12350,1738,72425,3256,78279,3639,1200,555,503356,7001,166382,5090,81270,3985,133255,4427,7239,1135,55685,3021,58859,3031,666,370,71364,4198,17359,1916,14332,2091,13847,2014,3163,911,12133,1560,10419,1541,111,136,4789,1266,1043,429,809,512,1319,600,58,97,294,219,1266,563,0,223,27536,2145,7539,1101,6615,1266,7485,1441,576,259,1944,697,3073,794,304,341,10408,1481,3075,862,1602,724,1877,654,834,748,669,248,2232,710,119,140,31592,2352,15291,1912,5344,1151,6347,1177,480,315,1700,538,2430,605,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,1195748,14880,426156,11998,696672,12634,6064,1222,251137,7178,227430,7733,10135,1548,2049298,17462,909437,13405,275006,9190,514567,11194,3433,1039,169404,5993,169663,6192,7788,1436,300038,10022,99499,4842,51324,4417,63192,3739,644,367,55636,5027,28936,3022,807,382,248203,8859,102422,4969,54183,4153,66232,4743,280,353,10215,2242,14591,2277,280,213,73327,4716,22419,2098,19427,2790,19994,2540,405,294,5266,1010,4916,1102,900,371,39860,3375,11637,1811,8085,1712,8055,1454,112,130,6072,1583,5736,1417,163,158,102616,5905,50334,3544,18131,2443,24632,2496,1190,368,4544,1252,3588,919,197,198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,1306965,15741,511509,12844,788959,11382,6915,1632,253858,8177,302485,9508,2725,776,2339080,19166,965806,14359,353485,10604,588265,9588,4184,1102,195330,7710,230008,7751,2002,673,270033,9159,81299,4623,57848,5052,55440,3699,1443,713,37968,4188,35807,3640,228,223,272089,8486,126814,5525,48291,4432,73125,4893,89,132,7625,1563,16103,2820,42,74,133638,5659,52344,3567,27935,3358,37024,2816,908,769,3839,1164,11273,1736,315,220,44658,4414,18636,2516,9660,1912,8184,1525,220,199,2938,1143,4971,1049,49,81,113918,4956,62066,3014,14290,1701,26921,2553,71,90,6158,1338,4323,1113,89,162,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,1445000,14526,754317,12328,1118758,16837,21240,1858,378737,8519,713182,11967,2091,530,3675973,20500,1233357,13593,585102,9851,948573,15582,13462,1336,307171,6592,586682,10225,1626,446,403383,10322,98283,4647,77642,4400,84915,4419,3868,720,51632,4129,86951,5502,92,114,52258,3836,11904,1605,13919,1827,15946,2192,136,136,1237,540,9116,1574,0,235,99422,4698,29709,2393,30131,2625,22597,2376,975,388,5528,1142,10251,1555,231,203,49773,3793,12244,2010,12493,1857,7948,1325,916,490,4354,1006,11676,1701,142,83,152516,5319,59503,2959,35030,3099,38779,2909,1883,590,8815,1496,8506,1182,0,235,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,974103,10870,409233,9723,679498,9581,18727,1479,227218,6081,360198,8232,1742,507,2087120,13546,766601,10644,298136,8773,546622,8723,12306,1068,181246,4863,281167,7180,1042,428,249560,7953,77092,4419,42845,3023,49928,3121,2750,734,30166,2654,46688,3163,91,110,80634,4668,28852,2313,14361,2091,25218,2184,57,79,2330,791,9744,1770,72,119,83377,3118,28675,1926,21587,1854,20036,2060,981,301,4615,1005,7280,1266,203,155,38974,2643,11303,1289,8409,1304,8085,1426,295,147,2449,638,8159,1086,274,200,131054,4893,61580,3404,23895,1765,29609,2076,2338,450,6412,1068,7160,1129,60,86,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,330674,8865,187209,7010,287317,8667,15098,2255,136623,6013,217071,6394,4478,979,968128,13164,285513,8265,150985,7221,246108,8141,10119,1541,99425,5301,172938,6294,3040,936,142868,6227,28446,2743,22978,2571,25651,2812,3339,1272,30648,3345,31659,3737,147,144,4750,1406,1470,1088,1131,563,349,255,0,283,31,45,1769,722,0,283,21646,2471,4652,1185,4630,1190,6174,1265,548,427,1733,702,3629,918,280,198,16879,2495,3107,857,3330,1002,2926,979,413,297,1968,792,5101,1194,34,68,24199,2369,7486,1033,4155,983,6109,1119,679,341,2818,1038,1975,746,977,194,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,873826,11523,451387,9094,726638,11050,17150,2190,273857,6930,389628,11048,8891,1239,2215467,17131,722765,10948,344635,7345,607550,9824,10751,1722,214178,6206,310982,10587,4606,1097,286396,8626,70590,4443,54429,4268,63463,3930,2296,726,44137,3871,51054,3606,427,361,37909,3204,7958,1250,12750,1808,8980,1572,54,88,1759,722,6367,1562,41,69,57187,3608,18208,1837,13754,2037,14000,1808,877,437,3905,1016,5919,1366,524,205,31402,2677,6697,1113,6291,1220,6006,1282,300,209,3147,863,8807,1502,154,138,113016,5182,47608,3240,19528,1941,26639,2310,2872,872,6731,1490,6499,1150,3139,363,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459766,4871,152467,5327,82693,4171,107562,4422,8525,1111,60469,3586,46666,3319,1384,492,334199,5025,108182,4334,60084,3296,82950,3762,4896,895,42040,2863,34919,2837,1128,415,55346,4064,16090,2027,9125,1532,11198,1737,657,356,12441,2083,5634,1280,201,228,4238,1036,845,427,815,476,619,421,25,39,929,363,1005,583,0,228,24302,2287,7960,1146,6060,1068,4978,991,997,400,2199,790,2108,691,0,228,10889,1685,3913,1065,2137,665,2221,666,375,260,1002,510,1186,491,55,97,30792,2339,15477,1468,4472,1007,5596,822,1575,509,1858,563,1814,518,0,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,910351,7807,311713,6575,140821,4727,227505,6071,15185,1262,81793,3758,130498,5157,2836,688,720443,7197,249352,5684,104720,4275,188766,5712,10635,1037,64259,3240,100521,4444,2190,642,95068,4536,25368,2104,15465,1777,19496,2199,1794,582,11926,1798,20578,2359,441,306,4582,1032,618,329,1580,608,1445,621,0,213,165,155,735,348,39,64,31898,2151,12237,1454,7641,1046,6475,1077,986,323,1796,531,2712,796,51,84,13035,1581,2413,628,3463,979,2154,682,136,110,1395,583,3359,815,115,127,45325,2660,21725,1796,7952,1280,9169,1139,1634,438,2252,807,2593,657,0,213,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1201744,10817,318430,9625,290900,10215,304811,9342,2914,987,165002,6800,116616,5446,3071,864,921623,10371,258663,7512,211301,7879,243044,8210,1183,638,119489,4986,85402,4781,2541,754,147758,8446,27767,3590,42015,4285,28763,3032,1146,668,33797,5484,13989,2036,281,224,43148,3983,4626,1345,17570,2375,10640,2015,0,292,4302,1238,6010,1393,0,292,25553,3105,4535,1101,10276,2081,6156,1534,17,30,1205,599,3364,1676,0,292,26207,3260,5500,1278,4923,1196,4646,1144,179,258,4635,1529,6213,1517,111,132,37455,3214,17339,2454,4815,1093,11562,1718,389,200,1574,607,1638,679,138,238,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685446,6779,243930,7054,99331,4970,186184,6170,3292,906,70017,4292,81893,4964,799,497,560191,7597,205860,6574,73874,3951,156131,5930,2428,797,55384,3711,65724,4742,790,498,59019,3981,14486,1770,11647,1978,13657,1721,271,227,9593,1950,9365,1555,0,251,4879,1110,2098,719,681,391,807,410,0,251,177,217,1116,610,0,251,23634,2934,6315,1280,7996,2139,5974,1303,228,201,1332,564,1789,711,0,251,8395,1746,2423,703,1418,564,1257,639,0,251,836,480,2461,797,0,251,29328,2667,12748,1562,3715,920,8358,1415,365,366,2695,743,1438,578,9,17,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4129054,16773,1563007,18675,639345,13753,1152180,14842,6229,1166,331031,11230,434253,10905,3009,942,2969579,18941,1180562,15055,413366,10643,849273,12380,2146,671,229060,7984,292786,8725,2386,826,383850,11020,98341,6248,70940,5422,94259,4765,1829,666,61209,4878,57213,4858,59,74,423535,11569,173633,6453,75902,5888,111567,5195,324,343,19715,3012,42324,3355,70,115,141051,5554,31592,2937,41420,3972,41192,3622,664,308,7967,1907,17886,2810,330,307,77099,6089,12516,2127,22294,3123,15195,2242,284,227,7858,1798,18788,3068,164,165,133940,6018,66363,3963,15423,2215,40694,3387,982,566,5222,1135,5256,1081,0,273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857733,9504,288885,7734,155709,6217,213221,7469,7784,1318,104756,6705,84050,5745,3328,713,671079,11461,227427,7299,115736,5363,176623,6983,5051,1051,78124,5398,65578,5210,2540,631,106977,5723,31879,3347,20429,2546,22787,2433,1927,637,20050,3106,9650,1919,255,202,8036,1360,2081,706,2852,1103,1836,705,0,279,652,442,535,334,80,135,19117,2484,5562,963,5609,1425,3155,987,415,271,2043,973,2227,790,106,149,13170,2286,4388,1182,3672,1258,1530,683,87,108,1920,930,1354,532,219,259,39354,2808,17548,2054,7411,1138,7290,1455,304,270,1967,733,4706,1246,128,203,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
