GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001EA,B20001_001MA,B20001_002MA,B20001_002EA,B20001_003MA,B20001_003EA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006EA,B20001_006MA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011EA,B20001_011MA,B20001_012EA,B20001_012MA,B20001_013MA,B20001_013EA,B20001_014MA,B20001_014EA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017EA,B20001_017MA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020EA,B20001_020MA,B20001_021EA,B20001_021MA,B20001_022EA,B20001_022MA,B20001_023EA,B20001_023MA,B20001_024MA,B20001_024EA,B20001_025MA,B20001_025EA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028EA,B20001_028MA,B20001_029MA,B20001_029EA,B20001_030MA,B20001_030EA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033EA,B20001_033MA,B20001_034MA,B20001_034EA,B20001_035MA,B20001_035EA,B20001_036MA,B20001_036EA,B20001_037EA,B20001_037MA,B20001_038EA,B20001_038MA,B20001_039MA,B20001_039EA,B20001_040MA,B20001_040EA,B20001_041EA,B20001_041MA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US13,5048963,19514,2698001,11886,160670,6382,100607,5573,93606,6292,71757,4815,129259,7595,68096,4283,121331,7465,83090,6158,147592,7636,85948,5658,199856,7987,202943,8186,162824,8148,164604,7114,111319,5871,144012,7217,158522,7312,108047,5645,159646,5193,224272,7099,2350962,14583,205913,6773,134687,6048,132591,6831,98072,4863,164368,6796,96257,5762,142290,6255,86042,5481,134068,7046,87271,4648,187786,7190,175535,5467,133374,5636,125627,5493,87281,4110,82895,5095,96806,5104,59038,4893,68186,3208,52875,3257,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,714568,6556,382520,3956,17133,2317,11653,1896,10834,1655,9943,1862,13404,1709,7883,1390,14619,1772,11743,1884,21367,2243,13694,1948,30553,2643,28654,2470,23180,2333,29015,2749,16999,1936,19558,2156,28229,3109,17281,2111,29958,2795,26820,2309,332048,4604,22710,2108,16914,2016,17243,2021,10849,1756,17795,1893,10681,1617,14607,2115,11143,1669,20687,2106,15897,2006,32657,2565,27156,2572,23578,2623,21619,2300,12376,1907,12926,1819,15591,2029,8953,1354,10658,1469,8008,1328,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,810304,6112,443471,3817,30660,2420,19589,1909,19609,2229,13195,1462,21440,2354,10477,1573,18586,2080,14343,1887,22459,2480,17153,2250,39020,2646,36490,2819,25846,2465,31072,2810,20892,2168,21778,2491,24715,2303,14968,1493,20142,2147,21037,1996,366833,4814,44344,2745,27553,2726,26674,2672,19982,1798,28678,2451,16268,2000,21931,2596,16243,2006,20062,1776,14893,2030,30388,2702,26653,2804,13559,1347,16040,1982,9759,1398,9053,1326,10279,1370,4605,995,5310,1050,4559,962,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7016733,17076,3722811,12418,236461,7776,143211,5529,134130,6406,96023,4491,150079,7335,84192,4571,147950,5756,95426,5903,154646,6086,96639,4821,226992,8163,251598,8473,206971,7035,230452,7506,167018,5209,205884,7486,266415,8488,200859,6786,272482,7551,355383,7551,3293922,14196,300184,7520,195683,6900,192034,7785,139254,5734,215547,6405,118366,5901,168032,5888,115743,5705,183345,6976,108575,4907,245973,8035,240712,8197,185067,7244,176111,5899,122969,5310,130632,5661,154499,5263,91968,4840,114731,4783,94497,4320,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3497522,12984,1855892,8158,124553,5239,84423,4660,72563,4504,47742,3579,78877,4174,42203,3390,67242,4019,47548,3615,81712,3794,52504,2962,125428,4751,159796,5310,117763,5108,125282,4444,93654,4627,107123,5218,129660,4788,86327,3714,107477,4428,104015,4462,1641630,11456,167777,6445,113832,5251,105924,4066,69553,3813,111267,4231,64275,4220,92614,4911,63778,3938,101663,4892,69058,3836,142846,5535,136317,6317,93071,4078,72210,3614,48289,3057,51680,3146,59585,3428,28944,2335,29787,2219,19160,2098,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1759527,8381,926717,4746,72192,3834,47539,3078,40962,3040,26205,1849,39463,3280,20529,2363,31881,2681,22424,1972,43134,2568,29416,2753,76201,3340,80317,3643,64420,3376,64820,3029,43611,2817,47725,2448,53821,2945,32315,2119,41333,2837,48409,3011,832810,6119,85636,3871,60046,3160,52385,2785,40411,2890,58393,2945,31939,2612,46980,3247,32654,2225,53381,2894,36284,2187,73496,3752,65473,3021,48025,2246,43242,2781,26199,1929,23444,2132,23066,1897,11087,1330,11870,1207,8799,1252,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1599861,8776,852534,4764,58105,3382,40603,2768,36530,2941,22849,2335,38547,2900,20913,2049,34233,3003,23331,2339,39114,3329,27764,2657,63481,4003,68410,3749,51109,3639,56678,3764,37973,2595,44588,3271,51133,3040,37189,2430,47035,3141,52949,2917,747327,6822,80185,3862,52190,3137,49281,2817,35660,2842,55147,3235,26238,2129,40508,2666,28735,2252,41815,2873,29489,2528,64367,3738,56854,3597,41299,2986,35771,2735,23405,2048,22772,2167,23967,1960,14851,1906,15082,1759,9711,1129,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2182850,12814,1159585,7824,86353,5300,47825,3739,48165,4184,35331,2863,57170,3651,31227,2895,48127,3222,34004,3415,62251,4289,35271,2985,86496,4362,91572,4954,77314,3807,74437,4061,51962,2982,56689,3633,66736,3732,44905,3130,61825,3770,61925,3309,1023265,9213,108534,4715,67618,4000,62965,3345,50088,3288,79277,4658,40627,2757,57399,3324,42276,2735,60358,3790,45871,3266,85923,4837,76721,3752,53107,3533,48680,2708,35145,2689,27893,2579,33207,3098,17681,2005,17981,2117,11914,1833,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2186238,14245,1136892,7935,82514,3882,45379,3532,51082,3965,34636,3255,56808,4345,31003,2773,46729,3386,36629,3735,51698,3902,32060,2828,76497,4076,89039,4565,62958,4377,75801,5214,50512,3577,56718,4013,68801,4328,52217,3240,66545,3406,69266,3891,1049346,11227,119876,5202,72371,3939,76940,4600,59787,3741,90308,4898,49114,3045,66626,3894,44385,3209,56492,3773,40117,3294,74717,3939,74753,4076,51286,2594,42931,3054,30337,2968,26882,2426,27517,2316,15914,1879,16025,1946,12968,1751,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,761705,6126,397964,3535,28136,2318,18391,1777,16362,1600,10131,1321,16371,1856,8663,1350,17607,1966,11225,1704,19407,1829,15144,1697,29815,2331,34518,2643,26109,1901,27074,2336,19513,2097,25223,2106,22297,1818,13922,1594,17397,1668,20659,1987,363741,4443,37078,2473,24709,2122,23537,2111,17409,2229,24679,2323,14583,1791,21623,1987,13862,1632,23818,1940,14633,1872,33040,2371,28076,2349,19818,2248,17019,1716,10414,1374,12499,1730,10306,1487,6206,882,6695,954,3737,652,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3259289,12602,1656034,7462,88372,4655,58007,3660,48987,3304,32968,3040,53075,3778,27081,2961,49906,3697,33910,2982,59625,3949,39061,3093,96800,4734,108198,4681,94060,5450,104170,5553,81829,4618,102127,4883,114684,5109,101990,4851,153555,4786,207629,5453,1603255,9123,120985,4954,78297,4468,71124,4680,51288,3545,73819,4986,40450,3069,67970,3950,45007,3643,74397,5121,48704,3443,116811,5050,115828,4825,96755,4924,101605,4611,75539,4262,79185,4536,96237,4754,73520,4473,99778,4809,75956,3652,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3711570,12722,1902177,8511,113580,5287,72718,4147,64803,4257,44761,3445,64318,3894,29883,3015,51841,3692,35500,3418,71629,5595,41197,3415,104227,5102,121359,6465,102607,4547,122095,4834,91468,5025,113946,6191,147178,6165,101685,4831,166598,6135,240784,6799,1809393,8588,151229,4560,107993,5310,97247,4685,65236,3679,96760,4514,54206,3864,84374,4991,52023,3802,89621,4744,54440,4040,121049,4585,142748,5668,111831,5655,105708,4415,70341,4293,81899,4366,105773,4669,68965,3950,79586,4078,68364,3290,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5353050,17776,2823107,11270,212846,5367,127164,5087,119128,4740,85487,4025,116338,5445,60075,4137,97969,5220,70471,3764,109701,4738,72839,3974,175179,6054,184411,5580,150312,5646,167201,6917,125628,4844,153148,5944,199868,6532,155974,5288,217229,5575,222139,6236,2529943,11737,262352,6908,170324,5645,167880,6228,122340,4955,175981,6080,91816,4072,130562,5558,88536,3565,140006,5698,88590,4422,187290,5331,180878,5095,130258,4612,125403,5242,87016,4092,85881,3964,107699,4458,69093,3040,73919,3797,44119,3092,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3097786,9696,1621591,5999,98466,3552,70212,3466,61208,3182,43989,3275,64216,3720,32450,2756,49823,3385,34096,2582,63757,3664,43001,2960,94338,4059,118666,4177,104685,4408,113292,3985,87968,3906,98282,4427,121207,4281,81596,3523,108767,4141,131572,4488,1476195,7806,134988,4342,93147,3628,85411,4004,59129,3171,89749,4464,44597,2887,66230,3295,51159,3311,82498,3836,54468,3477,121156,4316,117259,4486,91962,3724,83305,3591,57309,2706,57634,2960,66697,3205,38988,2749,46830,3016,33679,2500,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1417215,11291,739645,7903,52979,3423,32140,3298,32931,2958,24776,2884,40887,3026,23025,2862,32879,3330,25183,2705,39938,3044,24740,2499,67638,4101,61314,3753,45822,3531,40526,3082,31735,2810,32013,3015,40428,2519,26161,2861,32012,2378,32518,2396,677570,7470,75800,4136,44441,4016,41643,3516,37971,3146,60672,3844,32499,2582,45381,4062,30908,3245,45472,3619,31139,2641,48958,3478,46205,3396,30273,3222,27373,2593,15950,2045,18144,2054,19259,2128,10720,1514,9135,1479,5627,1082,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
