GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003EA,C08012_003MA,C08012_004MA,C08012_004EA,C08012_005EA,C08012_005MA,C08012_006MA,C08012_006EA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011EA,C08012_011MA,C08012_012MA,C08012_012EA,C08012_013MA,C08012_013EA,C08012_014EA,C08012_014MA,C08012_015EA,C08012_015MA,C08012_016EA,C08012_016MA,C08012_017MA,C08012_017EA,C08012_018MA,C08012_018EA,C08012_019EA,C08012_019MA,C08012_020EA,C08012_020MA,C08012_021EA,C08012_021MA,C08012_022MA,C08012_022EA,C08012_023MA,C08012_023EA,C08012_024MA,C08012_024EA,C08012_025EA,C08012_025MA,C08012_026EA,C08012_026MA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US13,4112946,21777,478623,11016,542419,13071,626015,14416,589016,12850,239255,9819,578008,11681,273063,9065,378163,11592,408384,11400,2236635,13237,235669,8933,269903,7776,325027,9114,324650,10309,126212,7100,327405,8615,155383,6967,220601,9438,251785,8277,1876311,14817,242954,8071,272516,9017,300988,10332,264366,9238,113043,5881,250603,8606,117680,6151,157562,6877,156599,6786,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,601951,7489,85329,4157,79833,5087,82016,4209,87365,4818,26844,3217,98961,5026,39838,3319,52961,4183,48804,3407,327616,4826,46989,3599,41546,3426,43665,3425,47549,3123,15027,2408,58320,3101,21220,2128,28166,2965,25134,2132,274335,5066,38340,2610,38287,3042,38351,2812,39816,3136,11817,2014,40641,3712,18618,2160,24795,2439,23670,2295,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,641046,6739,140388,6685,123578,5044,108177,5864,87675,4495,30083,2646,65133,4038,24844,2852,31413,2704,29755,2869,359645,4627,72209,4684,63336,3530,59639,4305,49864,3249,17303,2106,41470,3266,14191,1742,20015,2251,21618,2186,281401,4926,68179,3734,60242,3356,48538,3929,37811,2488,12780,1604,23663,2526,10653,1957,11398,1442,8137,1515,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5772510,18019,792786,14131,729422,14829,744245,11895,728981,15018,339459,10195,767637,13631,442177,10615,577478,12554,650325,14426,3114850,13956,387470,10877,355721,9155,376384,9515,386703,10809,181182,6540,435727,10151,257967,7570,336213,9020,397483,10041,2657660,15062,405316,8334,373701,9945,367861,8053,342278,8172,158277,5971,331910,7885,184210,6620,241265,8273,252842,7650,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2856781,16196,499634,13350,451308,10331,478572,9676,439030,11436,190447,7901,313714,8662,165122,6240,166457,6340,152497,6642,1539432,11102,244330,8616,224542,7078,245706,7545,237119,8816,104896,5501,180373,6379,96894,4888,102110,4904,103462,5038,1317349,11829,255304,7895,226766,7689,232866,6299,201911,6076,85551,4591,133341,4754,68228,4136,64347,3554,49035,3435,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1433976,9021,386067,7727,264883,6252,235100,7225,197432,5546,76184,4193,122379,5420,53982,3087,52188,3013,45761,2639,759903,5282,199258,4590,134537,5031,122793,4358,105752,4189,39747,3030,68384,4236,31058,2189,28721,2332,29653,1966,674073,7257,186809,5286,130346,4159,112307,4689,91680,3972,36437,2226,53995,2955,22924,1973,23467,1979,16108,1612,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1317668,10499,326481,8538,252454,8084,215139,7235,187448,6267,71762,3716,124623,4442,52321,3794,46316,3056,41124,2600,712424,6749,164307,5528,129865,5111,117576,4430,102615,4324,39475,2411,73259,4025,30042,2843,27167,2421,28118,2325,605244,6899,162174,5629,122589,5442,97563,4475,84833,4005,32287,2720,51364,2906,22279,2298,19149,1879,13006,1395,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1778244,14244,287834,9982,289906,8448,303040,10359,281783,8487,120274,5426,206510,6905,93790,4328,101756,5807,93351,5144,956862,9595,139775,6528,147579,4541,152907,6554,147044,5833,66362,4402,119953,5830,52671,3098,61594,4487,68977,4837,821382,9511,148059,6996,142327,6740,150133,6363,134739,6192,53912,3747,86557,4932,41119,2900,40162,3493,24374,2555,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1768060,14955,278864,8677,264744,7048,301445,8873,248539,7953,94997,4807,233586,8832,85259,5121,122554,5294,138072,5238,942022,9672,134012,6079,129463,5798,152174,5879,130392,5480,47446,3424,130209,6319,47473,3951,72238,3958,98615,4899,826038,10987,144852,5683,135281,4704,149271,6495,118147,4919,47551,3513,103377,5283,37786,3317,50316,4005,39457,3060,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,617453,6991,124942,5528,100212,5163,90557,4535,86987,3724,35306,2569,68589,4036,37479,2816,39230,2884,34151,2832,328909,4235,64366,3691,48151,3123,48906,2798,43346,2739,17102,1664,36977,2900,21189,2436,23938,2141,24934,2595,288544,4616,60576,3466,52061,3521,41651,2897,43641,2440,18204,1894,31612,2404,16290,1549,15292,1635,9217,1117,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2710726,15621,258177,9038,286933,8421,339465,10076,362734,9456,174499,7392,391672,9510,234841,7716,306420,9220,355985,9626,1405798,9874,119994,5338,133266,5922,164004,7311,181467,6762,90134,5632,214284,6905,130339,5998,168921,6279,203389,7495,1304928,9798,138183,6358,153667,6224,175461,6362,181267,6076,84365,4636,177388,6312,104502,5571,137499,6027,152596,5623,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3059498,17005,403000,11969,424987,10514,409963,10758,421918,10041,173222,6665,428566,9874,237260,8085,275901,8189,284681,8473,1583490,11283,183431,6861,198123,6093,203625,6708,213148,7200,93179,4411,228519,6261,133296,6322,160961,6458,169208,6057,1476008,10697,219569,8289,226864,7317,206338,6783,208770,6790,80043,4589,200047,7711,103964,4744,114940,5318,115473,4884,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4280809,20992,666675,11770,650418,13334,689748,12613,642046,12419,292696,7370,521562,9370,277662,7126,301679,7826,238323,6884,2276482,13684,318340,7738,320623,7768,350269,8765,337043,8018,151362,5524,293318,7099,161663,5807,182771,6471,161093,5513,2004327,13722,348335,7990,329795,8719,339479,8373,305003,7545,141334,4925,228244,5711,115999,4014,118908,4338,77230,4290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2539665,12736,472681,9132,394580,9287,395868,7569,372539,7597,169089,6190,301982,8177,162106,5818,153480,5357,117340,4286,1341010,8998,231143,5885,196380,6027,206832,5423,193744,6244,90205,4288,163112,5701,93998,4069,90579,4075,75017,2967,1198655,8412,241538,6081,198200,5860,189036,5331,178795,4974,78884,3754,138870,4921,68108,3751,62901,3320,42323,2627,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1154271,11520,200716,7924,173132,7964,188559,7737,160870,6915,64701,4555,158081,7544,62401,4165,72068,4879,73743,4630,610595,8289,96929,5207,81627,5131,100071,5013,82558,4841,33917,3242,86216,5323,34463,3042,40072,3294,54742,4216,543676,7672,103787,5656,91505,4926,88488,4482,78312,4353,30784,3056,71865,4393,27938,2842,31996,2770,19001,1977,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2628361,16916,436374,10073,390360,8946,422045,9745,379765,9134,177719,6100,345583,8809,171395,6651,174367,5667,130753,6442,1385438,11138,210708,6727,194348,6009,214428,6239,193921,5960,92594,4497,194573,6892,93904,3898,103083,4854,87879,5370,1242923,10960,225666,6462,196012,7038,207617,7565,185844,6303,85125,4149,151010,5444,77491,4792,71284,3785,42874,3073,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,428974,4974,127388,5061,89935,4843,70073,4025,51198,3958,14191,1971,31715,3092,11956,1551,13314,1450,19204,2340,227445,3578,65761,3618,42423,3291,37062,3098,27440,2218,7723,1411,17578,2492,7648,1346,7255,1213,14555,1929,201529,3811,61627,3249,47512,3019,33011,2384,23758,2918,6468,1056,14137,1833,4308,731,6059,1009,4649,1001,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,865026,7920,225283,5349,163325,4928,153443,5887,126005,4633,46639,2771,74060,3798,24853,1888,25877,2350,25541,2249,463807,4721,115147,3708,84956,3739,80121,3991,69557,3286,25177,1741,43161,2822,13978,1381,16207,1655,15503,1725,401219,5423,110136,3762,78369,3159,73322,3372,56448,2771,21462,1841,30899,2172,10875,1187,9670,1306,10038,1418,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1164289,10684,129727,5835,152224,7391,193131,6613,212527,7771,83844,5550,193583,8251,63389,5031,68670,4699,67194,5080,654835,6517,64522,4418,78485,5184,105726,5388,122675,6636,46937,3472,118649,5681,33167,3142,40289,3659,44385,4136,509454,7916,65205,3797,73739,4181,87405,4348,89852,4584,36907,4176,74934,4224,30222,3288,28381,2545,22809,2485,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,656118,6732,107987,5326,103250,4608,93826,4650,88393,4661,40613,2889,76742,4669,44086,3562,49953,3259,51268,3795,351239,5066,52081,3381,47378,3484,48124,3230,46921,3230,20870,2161,42750,3174,25549,2376,30941,2550,36625,2593,304879,4254,55906,3710,55872,3547,45702,2871,41472,2804,19743,2041,33992,3365,18537,2150,19012,1842,14643,1885,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3995114,17890,489343,12257,507302,11335,542995,11138,522554,10686,219952,7755,532004,12132,295347,8033,359470,9665,526147,11918,2142293,11854,229835,7798,240352,7061,270402,8988,264217,7608,118622,5821,295476,8044,168365,6493,214536,7096,340488,8610,1852821,13193,259508,8135,266950,8617,272593,7996,258337,7941,101330,4281,236528,8380,126982,5709,144934,6126,185659,7479,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,818379,9602,165078,7742,146071,6126,135282,6262,120001,5428,38425,3091,91366,4432,35554,3419,50384,4650,36218,3406,443393,7102,83477,5146,74774,4383,68309,4383,66088,3841,20561,2236,50438,3203,22287,2622,31820,3547,25639,2966,374986,5513,81601,4649,71297,3914,66973,3698,53913,3498,17864,1906,40928,2865,13267,1961,18564,2101,10579,1558,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8408494,30168,982521,15847,973734,16703,1048147,16001,1061157,19012,436062,10689,1137784,16794,592112,15260,822185,14356,1354792,18737,4441391,19913,482025,11404,480510,11085,522456,12098,552945,11693,229004,8339,617090,12521,331223,10814,456312,11413,769826,13283,3967103,22003,500496,10427,493224,10244,525691,10263,508212,11811,207058,7285,520694,11521,260889,8217,365873,9807,584966,10255,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3957348,18581,559809,12945,591167,14353,692332,14128,640949,14618,264021,8362,502837,10931,229244,9780,261440,8994,215549,7500,2125130,11776,285364,8285,294018,9651,347324,8962,335788,12041,138451,6355,291461,8648,127315,6618,155125,5698,150284,6093,1832218,13118,274445,8533,297149,9590,345008,10562,305161,7452,125570,5932,211376,7387,101929,5801,106315,5237,65265,3984,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313181,4800,108968,3695,70361,3254,55723,3624,27379,2134,10499,1181,16112,1543,6084,869,8604,1095,9451,1185,165158,2864,54301,2475,34856,2404,31510,2533,14380,1531,5702,863,9272,1228,3590,638,5067,832,6480,1068,148023,3125,54667,2633,35505,2414,24213,2061,12999,1421,4797,704,6840,923,2494,494,3537,711,2971,738,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5161760,19914,834358,12939,798628,15146,853508,12361,842823,15099,391241,9881,623066,12591,313641,8248,284373,8600,220122,5525,2716904,12499,394937,8672,387134,8853,426920,9764,442901,9703,206096,6357,352621,8784,183063,6436,175082,6378,148150,4643,2444856,14701,439421,9036,411494,9725,426588,8365,399922,10590,185145,7054,270445,7993,130578,4781,109291,5432,71972,3585,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1540258,10755,330283,8443,269318,8062,260522,8461,230985,6730,90723,4662,165926,5721,63272,3601,68570,4189,60659,3682,834851,7118,162995,5616,138576,4898,139486,5859,125418,5042,48423,3183,97297,4553,37303,2952,42292,2978,43061,2856,705407,8848,167288,6485,130742,5743,121036,4889,105567,4776,42300,2946,68629,4082,25969,2131,26278,2581,17598,1901,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1636641,13276,302448,9202,262479,8233,272022,8560,247842,7676,94803,4983,189140,7771,90295,5018,95286,5279,82326,4920,899208,8079,152312,6512,135492,5601,146591,6591,135148,5577,51968,3878,114825,5243,52957,3785,55711,4043,54204,3687,737433,8326,150136,5709,126987,5617,125431,6002,112694,5380,42835,3122,74315,4756,37338,2371,39575,2831,28122,2667,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
