GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001MA,B17003_001EA,B17003_002MA,B17003_002EA,B17003_003EA,B17003_003MA,B17003_004EA,B17003_004MA,B17003_005EA,B17003_005MA,B17003_006MA,B17003_006EA,B17003_007MA,B17003_007EA,B17003_008MA,B17003_008EA,B17003_009EA,B17003_009MA,B17003_010EA,B17003_010MA,B17003_011EA,B17003_011MA,B17003_012MA,B17003_012EA,B17003_013MA,B17003_013EA,B17003_014MA,B17003_014EA,B17003_015MA,B17003_015EA,B17003_016EA,B17003_016MA,B17003_017EA,B17003_017MA,B17003_018EA,B17003_018MA,B17003_019MA,B17003_019EA,B17003_020MA,B17003_020EA,B17003_021EA,B17003_021MA,B17003_022EA,B17003_022MA,B17003_023EA,B17003_023MA,state
0400000US01,2961153,4903,383630,12063,139130,5952,62118,4190,47932,4122,19690,2214,9390,1439,244500,7800,101527,5476,83816,4262,46551,3110,12606,1638,2577523,13615,1244176,7307,210270,7294,405239,7423,328697,8731,299970,7291,1333347,8268,194708,6282,428835,9325,396403,9040,313401,7540,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,410749,2214,35254,3393,14641,1870,2844,665,6271,1568,4121,1059,1405,530,20613,2563,5672,1566,7939,1630,4610,1041,2392,898,375495,3969,191971,2419,18402,2199,56569,2974,65038,3130,51962,2932,183524,2876,14972,1687,46478,3116,66424,3339,55650,3021,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3897755,4159,414250,13416,174781,7843,60594,4559,56219,4897,40324,3559,17644,2658,239469,8528,82834,4737,75076,5141,59638,4236,21921,2355,3483505,13647,1731599,8002,254596,8455,441323,12130,541200,12297,494480,11326,1751906,8908,224115,7479,462277,10860,596606,9586,468908,10406,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1807039,4231,241154,8094,91352,4520,37851,2755,32711,2740,14643,1952,6147,1178,149802,5998,53462,3132,59363,3821,30615,3176,6362,1108,1565885,9560,767964,5558,133080,4917,275977,6644,201841,6553,157066,4866,797921,6973,117491,4389,288367,7303,226641,6043,165422,5378,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,22748784,6544,2300930,33770,963246,18829,382387,11701,261445,10716,190850,7822,128564,5663,1337684,21542,535497,13095,354004,11240,298197,8904,149986,5969,20447854,34282,10143455,18702,1808939,20945,2290730,26511,2785528,23608,3258258,20480,10304399,21971,1732593,18312,2330205,21233,3102679,20801,3138922,21948,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3072838,4197,277311,8820,117699,4996,36684,4100,35381,3253,28650,2591,16984,2187,159612,6501,47407,4232,45959,3610,44890,3183,21356,2473,2795527,9184,1402341,5615,149732,6592,329925,8701,394719,8415,527965,7844,1393186,6264,124510,5464,337675,7275,431065,7627,499936,6309,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2317853,2196,154658,6908,57431,4003,19620,2182,19049,2354,11454,2133,7308,1130,97227,4582,28671,2452,33995,3080,23112,2461,11449,1818,2163195,7157,1039775,4417,106001,4366,306232,8407,242734,6695,384808,8791,1123420,4682,110907,4767,325409,7518,298085,6494,389019,6961,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,555981,1108,45762,4121,17019,2497,6126,1310,6735,1636,2793,936,1365,582,28743,2937,7905,1332,12858,2217,5892,1036,2088,756,510219,4238,246379,2432,33870,2653,80783,4018,58862,3382,72864,3473,263840,3045,29870,2541,88121,4231,70363,3982,75486,3404,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,386645,882,55531,4406,21664,2292,6880,1317,6081,1536,3653,1221,5050,1097,33867,3176,13086,1818,10502,1692,5963,1452,4316,1266,331114,4411,154916,2366,19950,2140,30378,3108,23250,2320,81338,3299,176198,3316,19074,2138,32896,2797,35429,2894,88799,2815,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12233026,7338,1233777,22414,478724,11596,168327,6889,155687,7168,93502,5381,61208,4200,755053,16530,241548,10823,271641,10137,158408,7376,83456,3948,10999249,23603,5360015,12636,742618,15688,1576959,18684,1496538,18333,1543900,19148,5639234,17009,679759,11368,1790710,19383,1717636,17863,1451129,17576,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5844098,8541,653554,16464,241484,10105,103779,6607,76517,4721,39026,3525,22162,2683,412070,9772,159039,6883,145540,6796,76755,4946,30736,2722,5190544,17887,2535742,10664,406803,10741,755578,13208,628746,12597,744615,10083,2654802,12045,341924,9479,790807,12170,741696,12265,780375,12355,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,852327,1527,68897,5444,26290,2839,5381,1511,10527,1757,6214,1395,4168,1213,42607,3801,10219,1683,14446,2216,10938,1719,7004,1316,783430,5761,386920,3022,35589,2784,115930,4215,116432,4458,118969,3974,396510,4109,40164,2831,109710,4089,121267,4650,125369,4834,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,901797,2308,88224,4754,38821,3170,10963,1632,13113,1767,10584,1725,4161,985,49403,2866,14713,1864,15101,1733,14838,1952,4751,1071,813573,5030,407806,3674,45793,2952,119320,4232,133639,4158,109054,3839,405767,3117,39102,2985,123809,4713,147872,4845,94984,4199,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8170358,5041,762115,16284,298799,8620,106056,4827,97274,5976,55130,4128,40339,3483,463316,10502,154045,6102,157400,6653,108640,5244,43231,3198,7408243,17346,3623962,10098,473387,10977,1031260,14887,973570,13262,1145745,14168,3784281,10315,450251,10505,1064605,14645,1107148,14043,1162277,13193,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
