GEO_ID,C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,NAME,C06007_001MA,C06007_001EA,C06007_002EA,C06007_002MA,C06007_003MA,C06007_003EA,C06007_004EA,C06007_004MA,C06007_005MA,C06007_005EA,C06007_006MA,C06007_006EA,C06007_007EA,C06007_007MA,C06007_008MA,C06007_008EA,C06007_009EA,C06007_009MA,C06007_010EA,C06007_010MA,C06007_011MA,C06007_011EA,C06007_012MA,C06007_012EA,C06007_013EA,C06007_013MA,C06007_014MA,C06007_014EA,C06007_015EA,C06007_015MA,C06007_016MA,C06007_016EA,C06007_017MA,C06007_017EA,C06007_018EA,C06007_018MA,C06007_019MA,C06007_019EA,C06007_020EA,C06007_020MA,C06007_021EA,C06007_021MA,C06007_022MA,C06007_022EA,C06007_023MA,C06007_023EA,C06007_024EA,C06007_024MA,C06007_025EA,C06007_025MA,state
0400000US13,8665006,2726,7633572,13682,1031434,13561,531254,12634,500180,13393,4595560,28956,4453947,27476,141613,7039,104672,5987,36941,3746,3119135,31292,2957141,30060,161994,7885,131362,7620,30632,2923,99141,6368,71415,4886,27726,3776,20726,3434,7000,1511,851170,15004,151069,8517,700101,13194,274494,9487,425607,12137,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1198319,360,917085,10069,281234,10016,154423,7224,126811,7418,636619,12060,565294,11858,71325,5345,56712,4946,14613,2046,318936,7482,294988,6774,23948,3156,20498,2960,3450,1000,35161,3860,19954,2324,15207,2776,9657,2098,5550,1765,207603,9972,36849,4441,170754,8243,67556,4873,103198,6680,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1354099,1199,1217344,5405,136755,5227,83373,4705,53382,3785,572158,9487,539433,9672,32725,2959,27782,2735,4943,1189,688599,9029,652139,8864,36460,2971,30955,3005,5505,1055,12544,1678,10286,1463,2258,716,1763,645,495,300,80798,4329,15486,2370,65312,3814,22873,2492,42439,3138,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11942632,1830,9341064,25235,2601568,24818,1428478,23328,1173090,23550,7765172,32223,6990391,30631,774781,15331,642923,15135,131858,6631,2306072,22180,2138042,20008,168030,7250,135350,7088,32680,3560,110130,6993,42554,3479,67576,5544,41910,4007,25666,3115,1761258,27503,170077,8852,1591181,24036,608295,15008,982886,21673,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5879940,2459,5434897,12308,445043,11877,264046,11071,180997,7700,3945423,18556,3807940,18110,137483,7547,107605,6730,29878,3226,1642020,17649,1556973,16744,85047,4866,69145,4901,15902,2173,33403,3419,22301,2502,11102,2260,6782,1449,4320,1412,259094,8056,47683,3309,211411,7795,80514,5267,130897,7002,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2790958,1529,2612625,6749,178333,6664,101023,5534,77310,4643,1990556,11596,1939540,11824,51016,3531,37324,3329,13692,1847,677332,11828,642836,11285,34496,3028,28388,2873,6108,1134,12118,1478,9246,1247,2872,895,1494,611,1378,614,110952,5532,21003,2087,89949,5140,33817,3068,56132,4162,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2569373,1606,2304997,7341,264376,6989,152740,7146,111636,5662,1465398,12794,1408109,13489,57289,3473,47010,3407,10279,1484,912913,12095,860675,12355,52238,3456,43221,3322,9017,1814,19762,2033,14515,1699,5247,1433,2841,882,2406,1005,171300,6576,21698,2987,149602,6453,59668,5206,89934,5235,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3929110,1982,3769097,5980,160013,5781,89455,4988,70558,4719,2780043,14831,2745999,14986,34044,2868,22259,2159,11785,1798,1013285,14083,974553,13389,38732,3382,25420,2769,13312,2101,25976,2793,21591,2385,4385,1036,3541,1001,844,436,109806,5621,26954,3566,82852,4503,38235,3070,44617,3796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3986570,3386,3650061,8606,336509,8301,234536,7476,101973,5026,3140090,15497,2947169,16899,192921,6756,159560,6410,33361,2668,699218,13240,665848,12655,33370,3438,25967,2995,7403,1830,23519,2619,16171,1963,7348,1792,4205,1185,3143,1173,123743,5737,20873,3132,102870,5471,44804,3790,58066,4540,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251347,614,1154615,5172,96732,5162,74121,4756,22611,2817,797604,8962,744706,8928,52898,3797,43873,3567,9025,1293,399644,8126,382138,7967,17506,1995,14485,1762,3021,834,12958,1538,10006,1527,2952,724,2302,651,650,270,41141,3778,17765,1888,23376,3185,13461,2445,9915,1978,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5247226,1448,4467027,14974,780199,14688,480463,14984,299736,10407,2397233,21115,2287378,20633,109855,6448,90434,6287,19421,1938,2107691,21299,1986108,21170,121583,7702,102314,7210,19269,1923,66162,4641,45262,3932,20900,2834,15538,2474,5362,1312,676140,14294,148279,8281,527861,12006,272177,11670,255684,10182,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6049574,1490,4827632,20384,1221942,20260,699434,15207,522508,13309,3773435,19153,3477748,19874,295687,10237,249165,8929,46522,3781,1226631,19820,1125720,18570,100911,5802,82601,5160,18310,2290,148235,8165,42600,3593,105635,7104,50633,4543,55002,4837,901273,19078,181564,7497,719709,18228,317035,11941,402674,13111,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9456404,1641,8607334,16503,849070,16775,526976,14561,322094,11957,7040826,23338,6778371,23628,262455,9079,209638,8802,52817,3308,1766003,22093,1657963,21654,108040,5911,86471,6204,21569,2388,57174,3651,38926,3091,18248,2524,12287,2050,5961,1431,592401,15029,132074,5173,460327,14039,218580,8058,241747,10953,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4819697,1614,4356565,12742,463132,12281,269944,9712,193188,7842,3257441,17113,3133420,18205,124021,4840,93765,5063,30256,2976,1199733,15497,1132780,14878,66953,4525,52051,3924,14902,2012,28339,2593,19717,1480,8622,2088,5690,1639,2932,1136,334184,9277,70648,4177,263536,9402,118438,6429,145098,6547,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2704451,2517,2619420,5089,85031,4796,49682,3821,35349,3455,1937216,12715,1910369,13300,26847,2640,18147,2367,8700,1573,705970,13147,688109,13170,17861,2406,14045,2007,3816,1381,10749,1693,9712,1731,1037,446,648,367,389,232,50516,3816,11230,2248,39286,3429,16842,2309,22444,2499,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5451998,2346,5146967,10880,305031,10962,192014,8010,113017,7211,3534182,23736,3452420,25020,81762,5512,59957,4579,21805,2907,1692521,22408,1627460,21773,65061,4578,53375,4256,11686,1921,35336,3444,28486,2752,6850,1964,5505,1740,1345,657,189959,8949,38601,4123,151358,7524,73177,5133,78181,6038,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887055,1266,845089,3919,41966,3445,34476,3146,7490,1295,456204,8048,437507,8163,18697,2117,16536,1921,2161,700,406707,7901,393015,7663,13692,1994,11140,1936,2552,657,6918,1095,6022,1078,896,350,896,350,0,228,17226,1971,8545,1194,8681,1622,5904,1422,2777,826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1640024,1217,1491321,5032,148703,5203,75194,4380,73509,3839,1048704,9625,1016304,10393,32400,2782,24696,2472,7704,1192,482050,9025,453436,9073,28614,2680,22231,2273,6383,1138,11078,1498,9270,1380,1808,665,1304,465,504,345,98192,3928,12311,1728,85881,3891,26963,2595,58918,3639,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2312092,1142,1691109,13746,620983,13597,325113,9536,295870,10598,427904,12501,359646,11878,68258,4349,54299,3887,13959,2471,1378208,14817,1247688,15008,130520,6291,110838,5713,19682,2448,33998,3117,22813,2501,11185,1863,8614,1626,2571,747,471982,10960,60962,3718,411020,10756,151362,6228,259658,9294,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1241415,809,1139278,5192,102137,5138,70558,4553,31579,3140,493949,9642,468950,9337,24999,2277,20962,1918,4037,972,666252,9876,639768,10117,26484,2741,22136,2533,4348,1072,11174,2008,8179,1781,2995,1095,2173,826,822,585,70040,5290,22381,2831,47659,4363,25287,3132,22372,2777,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8164688,991,5907177,25240,2257511,25224,1294518,21818,962993,14341,4089646,27777,3645114,26210,444532,12347,387497,11542,57035,4271,2151824,23771,1929956,22790,221868,8191,185591,6914,36277,3550,180707,9854,41220,3809,139487,7857,76437,5954,63050,4490,1742511,23075,290887,10271,1451624,21712,644993,16490,806631,15120,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1812867,1215,1150760,11803,662107,11754,463710,10278,198397,8492,876913,13063,516749,13891,360164,9876,299966,8650,60198,3966,718416,10666,595303,8643,123113,6629,101745,6163,21368,2370,21965,2396,15678,1911,6287,1651,4317,1348,1970,866,195573,10392,23030,2668,172543,9623,57682,4735,114861,7819,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18085173,2022,12875365,40404,5209808,40262,2837474,33215,2372334,27447,11308310,40205,9735748,43858,1572562,24404,1340245,23477,232317,9469,2168703,19992,1991772,19108,176931,7118,142755,6293,34176,2820,451862,11117,103782,5641,348080,10472,178152,7056,169928,8254,4156298,35974,1044063,20255,3112235,36640,1176322,21732,1935913,27381,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8253772,3357,7465526,12726,788246,12976,394095,11865,394151,10671,4764429,29326,4641895,29515,122534,7836,88023,6541,34511,3629,2807797,27818,2673962,27745,133835,7494,106352,6616,27483,3335,73070,4940,54238,3771,18832,2797,12377,1774,6455,1726,608476,13339,95431,6309,513045,11692,187343,7997,325702,9478,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,596773,962,565565,2872,31208,2656,22505,2335,8703,1601,418990,5856,401281,6094,17709,1864,13933,1864,3776,882,160148,5856,154043,5807,6105,1180,4909,954,1196,682,4353,1097,4073,1047,280,290,246,287,34,49,13282,1707,6168,1259,7114,1577,3417,894,3697,1148,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10741831,2348,10079739,16338,662092,15756,427848,12294,234244,8793,7944537,28025,7704804,30181,239733,10228,183550,8956,56183,4353,2318941,24125,2232549,23394,86392,4764,69260,4354,17132,2054,71874,4292,43184,3329,28690,2733,14962,1873,13728,2056,406479,11314,99202,5622,307277,10499,160076,6984,147201,7068,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3327159,1941,3050113,8384,277046,7996,157904,7106,119142,4678,1991128,13576,1924219,13659,66909,4419,54413,4203,12496,1761,1130070,12544,1074708,11765,55362,4297,44642,3691,10720,1658,32293,3137,24923,2857,7370,1406,4427,924,2943,1097,173668,6390,26263,3118,147405,5624,54422,3853,92983,4295,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3470802,2347,2979226,11242,491576,10597,261579,9329,229997,8494,1471374,18068,1374207,19091,97167,5734,75006,5196,22161,2469,1608262,19403,1514474,18881,93788,4958,77646,4907,16142,2335,34720,3005,27129,2628,7591,1633,5778,1351,1813,923,356446,9933,63416,4518,293030,9022,103149,6633,189881,8044,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11716171,1830,10639372,16359,1076799,16253,681478,14220,395321,12120,8748650,25754,8405875,26326,342775,11119,274437,9742,68338,4743,2182631,22155,2033119,21928,149512,6090,127838,6082,21674,2405,155791,6992,49748,3738,106043,5084,54239,3824,51804,3585,629099,14157,150630,7970,478469,12922,224964,8247,253505,9959,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1005812,815,800162,6906,205650,6797,121011,6616,84639,5209,579483,10007,526026,10287,53457,3644,47307,3613,6150,1156,272472,8650,245133,8771,27339,2929,23615,2802,3724,969,20510,2846,5603,1299,14907,2819,7400,1618,7507,1780,133347,6853,23400,3163,109947,6300,42689,4711,67258,4652,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4036541,2264,3795110,7968,241431,7683,133594,6530,107837,5616,2387188,21738,2343884,21180,43304,3225,32422,2906,10882,1835,1439479,22198,1382891,22912,56588,4274,44530,3634,12058,2225,36073,3240,28369,2683,7704,1699,5806,1445,1898,723,173801,5811,39966,3875,133835,5442,50836,3562,82999,4819,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,728218,835,680816,2929,47402,2835,32322,2502,15080,1807,462285,6112,439614,6517,22671,2128,18603,1918,4068,860,245743,6698,235176,6453,10567,1751,8583,1641,1984,776,3607,860,2763,782,844,444,674,437,170,213,16583,2194,3263,891,13320,2192,4462,1411,8858,1640,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5639797,2823,5330469,9892,309328,9638,168955,8886,140373,6507,3428956,22142,3373561,21495,55395,5196,41358,4406,14037,2186,1939855,21817,1881738,22141,58117,4407,44514,3776,13603,2163,39222,3497,30421,2726,8801,1822,6656,1576,2145,697,231764,8643,44749,4138,187015,7623,76427,5736,110588,5767,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21585556,3768,14289136,30837,7296420,29991,4171676,35177,3124744,33069,12570148,40747,9307652,35085,3262496,27793,2587218,28058,675278,14780,5074921,33523,4529702,29645,545219,15595,432044,12646,113175,7486,235988,8300,141560,6329,94428,6325,63291,5339,31137,3410,3704499,33720,310222,12009,3394277,30324,1089123,21253,2305154,29826,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2302896,1186,1973532,8557,329364,8288,188445,7440,140919,7252,1385397,12711,1299181,13245,86216,4904,69299,4764,16917,2246,686285,11042,625471,10842,60814,4098,50789,3800,10025,1833,23121,2774,15064,1923,8057,1715,6195,1294,1862,881,208093,6993,33816,3422,174277,6840,62162,4713,112115,6653,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590894,673,559412,2833,31482,2670,22355,1947,9127,1578,301880,6126,294118,5926,7762,1037,6566,953,1196,357,258318,5811,250377,5721,7941,1265,6611,1104,1330,413,6563,1260,5403,1144,1160,423,938,387,222,173,24133,2505,9514,1178,14619,2406,8240,1473,6379,1554,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
