GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002EA,C16009_002MA,C16009_003MA,C16009_003EA,C16009_004MA,C16009_004EA,C16009_005MA,C16009_005EA,C16009_006MA,C16009_006EA,C16009_007EA,C16009_007MA,C16009_008MA,C16009_008EA,C16009_009MA,C16009_009EA,C16009_010MA,C16009_010EA,C16009_011MA,C16009_011EA,C16009_012EA,C16009_012MA,C16009_013EA,C16009_013MA,state
0400000US13,8397057,5176,1176943,25703,1004516,23426,123044,9829,21691,3899,19187,4018,8505,3234,7220114,26239,6389396,29890,471894,11906,168945,9507,140808,6446,49071,5659,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1166282,1879,106697,8360,74980,7662,1771,771,2012,794,27862,4492,72,87,1059585,8318,816697,11291,14106,2272,15315,3132,212824,9407,643,461,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1321051,1799,160863,7140,132951,7070,23039,3651,2182,977,1205,603,1486,889,1160188,7624,1054805,8220,78107,4803,15685,2296,8163,1573,3428,1176,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11638150,4011,1369990,29080,1014436,22743,249742,17660,61180,6839,26018,3485,18614,5054,10268160,29527,8066876,33209,1243081,17987,615300,21188,262482,9450,80421,8670,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5699321,3580,685542,20609,605519,19247,53901,5288,15704,3753,7253,2009,3165,2004,5013779,20870,4660807,21670,194996,8191,100409,7420,44252,3579,13315,3106,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2690560,2254,284432,10670,254781,10446,19098,3103,4226,1193,4515,1588,1812,1114,2406128,10924,2264682,12137,74884,4089,38281,4805,22877,2258,5404,1532,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2487801,2316,292650,11003,244098,8909,37857,5516,5480,1451,3658,1025,1557,775,2195151,11347,1986545,11782,127452,6591,38978,4411,33763,2703,8413,2299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3815901,3206,622079,17207,591131,16935,18975,2853,6185,2349,4021,1289,1767,923,3193822,17335,3071949,17594,57696,4215,40745,3884,18469,2337,4963,1469,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3868567,3680,699660,21433,646589,20413,17903,2460,25782,2762,7013,2206,2373,2036,3168907,21152,2895288,21909,85315,3880,149957,6740,31764,3739,6583,3286,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1216584,1242,149294,8177,132126,7349,2048,603,9561,1786,1976,920,3583,2115,1067290,8190,991103,8361,9631,1238,59275,4052,4086,1232,3195,1742,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5112356,2699,388783,14758,324469,12500,27007,3880,18763,3222,11572,2777,6972,2061,4723573,14893,4022565,19969,265487,9096,202295,11659,161107,7478,72119,6856,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5851827,2851,564719,16846,367136,13390,101612,7401,56004,5379,33359,4863,6608,1863,5287108,17255,4297504,22109,297723,10625,483053,16516,165829,7447,42999,5612,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9224170,3965,1204190,25263,1064596,22929,59869,6270,31732,4976,15250,2933,32743,5747,8019980,25363,7329646,27074,225189,8349,246637,9930,116241,6372,102267,10111,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4692781,2992,441313,11769,357164,9778,30975,4076,10800,1996,17973,3553,24401,5111,4251468,12616,3884322,14890,135028,5620,87821,5743,99384,5505,44913,4780,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2612950,3036,525050,18704,509790,18238,9140,1919,2047,952,2028,911,2045,980,2087900,18534,2024998,18739,34022,3066,10933,2238,10814,1926,7133,1718,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5289799,4305,685282,20404,627866,18122,28152,3864,15551,4122,8535,1872,5178,2190,4604517,20132,4366647,19619,95837,5368,84889,7042,46097,4436,11047,2846,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,864680,1544,114727,6523,101910,5410,3644,1540,4599,1177,743,488,3831,1260,749953,6822,722230,6956,9334,1404,10367,1719,1801,549,6221,1337,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1588790,1854,173966,8307,148829,7813,16713,2988,2067,867,3190,799,3167,1541,1414824,8421,1294532,8647,79465,4621,18244,2262,16732,2036,5851,1775,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2279824,1787,226256,11221,146028,9584,65441,7761,3998,1197,9189,2224,1600,650,2053568,11591,1519681,15265,374633,9693,47554,5428,95882,4936,15818,3315,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1204275,1745,93222,6330,83553,6497,2550,922,4802,1218,1532,1031,785,627,1111053,6855,1021575,8946,22981,2596,51403,4312,10968,1867,4126,1545,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7986544,3583,668799,21951,412695,19137,172548,11004,45126,5192,21652,4450,16778,4091,7317745,21478,5352694,26204,939782,14464,616584,19349,317276,10556,91409,8507,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1772696,2067,313145,12294,157095,8284,117360,8143,2155,1116,2076,992,34459,4730,1459551,12015,968966,12620,391753,10772,20475,2752,12321,1824,66036,4663,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17569480,5045,2401969,35013,1380015,26438,610774,17389,245623,13764,119122,10110,46435,6907,15167511,35771,11094901,43405,1908552,20011,1316649,28164,656944,15887,190465,13493,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7996667,4756,1120727,24396,970418,23873,119129,9589,12588,2495,12102,2924,6490,2554,6875940,24980,6262408,26544,398963,12109,108119,7741,83163,5735,23287,3381,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,567298,1390,63559,4518,59643,4457,927,405,2368,624,258,209,363,292,503739,4822,478723,4827,7500,1406,13220,1863,1990,765,2306,770,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10432479,4239,1320549,33223,1218205,31183,44665,4730,33339,4997,11575,2177,12765,3175,9111930,33512,8571827,33218,177546,7730,227845,9716,84333,5421,50379,6307,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3216618,2667,517173,16112,452501,14759,44735,5094,5241,1879,5959,1819,8737,2342,2699445,16128,2496809,16901,123058,6578,28815,3382,31594,3104,19169,2672,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3401649,3107,434245,15679,330334,12707,70256,7230,15306,3373,12854,2936,5495,2655,2967404,15896,2590782,17272,216344,9064,70897,5498,80514,5233,8867,1890,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11300633,3644,1303425,25106,1109339,21860,106772,7979,47770,6544,30438,4946,9106,3158,9997208,25659,9155979,28809,309336,9717,341924,12563,143979,8631,45990,5307,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,964604,940,104055,7796,71718,6564,22757,3724,5365,1457,3568,1321,647,481,860549,7984,694560,8296,75156,4354,71828,6265,13971,2172,5034,1644,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3902647,2730,584858,18666,546025,16822,28729,3837,6679,1640,2445,1198,980,630,3317789,18732,3125203,20056,113245,5744,46051,4633,26397,2934,6893,2182,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,700389,1360,91602,5630,81017,5106,2899,1415,2566,969,105,123,5015,1282,608787,5663,574974,5798,10625,1843,13192,2108,3624,1048,6372,1360,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5486465,4165,848285,23181,785530,21786,43351,5515,8768,2407,5635,2754,5001,1927,4638180,23379,4399294,24463,123657,7176,53237,4751,43989,4357,18003,3202,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20993441,5807,3352515,45574,1699462,29286,1526168,33035,44701,5507,58124,6636,24060,4579,17640926,45358,12154943,40060,4616386,35771,351171,16595,424421,11050,94005,8548,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2263522,1674,231626,11563,169683,9971,42330,6547,4446,1076,9334,2744,5833,2490,2031896,11971,1770160,11131,170230,6397,44539,4713,37933,3711,9034,1843,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570796,850,56359,3844,52493,3817,829,456,2587,907,377,178,73,91,514437,3994,487934,4299,4647,939,18646,2464,2105,702,1105,509,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6907781,4232,633350,18908,544770,16736,48273,6126,15334,2942,16137,3778,8836,3439,6274431,19974,5448463,20326,352219,9691,197550,10743,219265,7551,56934,5394,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5863544,2843,667069,17468,485915,14961,99317,7730,32110,5549,33601,4640,16126,4064,5196475,17311,4399929,22084,323427,10561,176932,10564,261215,8298,34972,6148,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1668167,1691,275621,12731,271444,12374,2280,1016,878,458,573,476,446,479,1392546,12770,1360294,13024,14758,1966,9907,1887,5240,1153,2347,1178,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5053758,2606,532234,16057,455060,13370,47155,4694,13689,2662,12485,2713,3845,1758,4521524,16545,4187279,14278,165147,8012,102016,5802,55268,3541,11814,2132,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,467246,1004,41291,4109,36455,3761,2086,870,869,538,473,455,1408,748,425955,4264,400162,4837,17006,2290,5308,1344,1970,799,1509,594,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3618979,2970,1612989,27685,72593,5943,1538785,25444,929,486,604,659,78,129,2005990,27605,97882,5930,1905518,27936,1992,754,466,368,132,173,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
