GEO_ID,B24081_001E,B24081_001M,B24081_002E,B24081_002M,B24081_003E,B24081_003M,B24081_004E,B24081_004M,B24081_005E,B24081_005M,B24081_006E,B24081_006M,B24081_007E,B24081_007M,B24081_008E,B24081_008M,B24081_009E,B24081_009M,B24081_010E,B24081_010M,NAME,B24081_001EA,B24081_001MA,B24081_002EA,B24081_002MA,B24081_003EA,B24081_003MA,B24081_004MA,B24081_004EA,B24081_005MA,B24081_005EA,B24081_006MA,B24081_006EA,B24081_007EA,B24081_007MA,B24081_008EA,B24081_008MA,B24081_009MA,B24081_009EA,B24081_010MA,B24081_010EA,state
0400000US01,27106,275,26188,295,25626,296,44360,4360,25390,977,31646,686,32350,1073,50738,1646,21698,1056,9300,2669,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,34713,1429,31021,832,30445,938,51000,16362,32420,2259,40337,3748,45323,3795,42345,3154,27463,4202,5058,3279,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,30163,226,29265,397,28339,391,50876,1140,29209,1510,34520,952,33615,1314,46102,1122,23246,1454,13262,8581,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,24885,352,24146,451,23550,438,40794,2649,24825,1433,28035,1729,29837,1464,43275,3652,20746,876,7297,7472,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,32017,102,30611,111,30000,187,60307,899,34533,855,42323,463,42535,985,49010,956,30214,278,12484,1789,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,31858,227,31432,304,30757,318,46788,4133,31139,792,35333,679,37256,1414,50815,1332,24828,1823,6600,3804,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,37541,674,36853,534,36157,534,61587,2068,35025,1467,41895,985,51215,1355,51544,1420,31976,1612,26269,8110,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,33627,1131,32396,833,32238,702,39515,6796,31734,1436,39779,3003,37472,2248,48120,3380,31519,2268,2499,0,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"2,500-",10
0400000US11,41286,777,35579,1631,34611,2262,100001,0,39506,2912,42331,2891,41387,3723,60649,6836,46511,6594,43750,113752,District of Columbia,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,28871,257,27393,175,26581,179,44808,2180,29261,745,35828,387,33290,778,46006,883,21883,444,12146,1515,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,30201,175,29426,382,28379,395,47274,1941,30539,686,32604,647,31548,780,46596,1382,24271,1549,12246,5739,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31756,467,29885,776,29061,823,50481,7619,33622,2929,40864,1078,36655,2468,43705,2749,26735,2063,6510,9284,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26279,343,25325,403,24736,481,41453,1322,26396,1682,30936,913,31463,1591,42289,3299,23974,3273,5816,3176,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31972,148,31470,175,30949,176,50798,714,31016,446,39478,1038,39429,1523,49118,1126,24978,928,10387,2624,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29822,317,29668,403,29023,397,42562,3619,28424,894,31752,660,32258,869,46367,1418,21359,796,10817,5025,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27374,234,27130,270,26786,268,40343,2887,24244,1180,31821,875,35368,1203,47052,2251,21276,768,10302,3149,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,28024,466,28029,558,27423,425,41609,1278,26838,1001,30764,915,27341,1635,42681,2692,21831,792,7438,3579,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,27324,268,26864,328,26419,332,41987,2264,27813,1384,30102,889,31487,877,41055,1786,20881,825,9106,2376,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26519,268,25908,323,25348,333,41755,1509,23367,1546,30088,1061,31189,1235,41311,1859,22361,1813,21897,8917,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27470,439,26786,439,26232,433,38352,3394,29372,1483,31094,1472,31710,1790,45787,1974,21899,1067,10646,4247,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38859,505,35142,504,33975,774,52267,1889,40081,1128,41577,651,40949,799,66808,1115,28620,2351,15822,3225,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36661,272,35860,316,35312,317,54503,2834,36742,640,41889,667,44378,1952,51039,840,31170,749,12882,10558,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30830,163,30438,194,29947,301,46605,1740,30410,568,38993,1027,39158,1506,48158,1052,20467,567,12022,1232,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32233,150,32112,203,31636,196,49915,1919,31618,492,36332,650,39452,1436,48204,1098,24041,1235,8274,2197,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25155,335,24159,534,23665,532,41997,4657,26387,1404,26433,1563,27173,1186,40120,3457,24015,2385,20069,12523,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27742,310,27280,254,26831,253,45582,2997,28125,1084,31438,629,29581,749,45838,1289,21025,570,7398,3272,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23962,587,22379,568,21813,508,37039,3307,24698,2173,27752,1588,29319,2786,37449,3214,21902,1702,12903,3781,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26947,315,26696,352,26275,365,38233,3956,26188,984,31136,888,31548,1043,45408,1794,20083,986,13386,7207,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31568,231,30702,272,30362,287,60533,5334,30619,2680,41890,1351,41211,1704,46197,1762,28870,2948,12393,15411,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33343,852,32902,1047,32221,570,51951,3690,31974,1127,33950,1867,35375,3027,54653,4726,31688,925,10028,10710,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38940,502,36944,303,36204,305,55463,3726,36520,903,44670,748,48153,1373,51544,878,31818,1205,16180,6412,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25445,464,22514,582,22000,428,40431,3374,28233,2378,29420,1864,32183,1782,49427,2697,18135,2528,9892,1896,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,32862,315,31466,166,30941,170,50610,543,32408,480,41825,327,44481,984,48347,1017,23688,968,11141,1709,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,27519,278,26842,212,26357,209,45490,1665,29838,892,30800,400,31406,530,41381,1187,21948,635,13036,2250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25800,442,25227,533,24851,680,38937,6337,24266,1937,28234,1570,29745,1910,42350,3074,21862,1426,9902,2400,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,29683,257,28611,283,28044,285,45726,2236,29188,703,35668,566,36749,798,48400,1273,21560,535,7177,1392,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25610,339,24597,399,23927,383,41485,1203,24363,1353,29151,788,30438,516,44991,1706,19305,1120,9131,3095,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,28587,466,27409,383,26774,324,44583,3758,28961,1427,36643,759,33616,1563,46957,2012,22052,770,11921,11131,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30708,122,29809,272,29185,274,48167,3076,30863,388,36613,572,38244,1354,48248,1105,25050,797,15413,5267,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31260,459,29057,1063,28195,1079,47082,7366,33508,2339,40829,2843,42100,2588,50870,3066,30239,4206,4596,11084,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26938,234,26441,219,25954,211,45855,4086,26716,1095,30320,728,31203,886,37777,2893,21078,813,12538,5107,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,25922,396,25636,550,25151,571,37489,5638,27829,1898,26132,1526,28363,2859,37019,4001,21214,831,11501,6282,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,27309,192,26508,211,26185,216,50183,4465,28150,1409,32022,499,31765,689,46194,1331,24376,1485,9604,3495,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27622,214,26697,143,26248,140,50446,882,27925,696,33763,708,32565,593,46529,640,22738,625,11203,2629,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26354,336,25362,405,24470,534,46969,3427,25039,1915,29779,1365,32453,1078,46488,1793,20082,1800,4914,4885,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28384,717,28448,833,27478,757,43559,3544,27384,1821,30948,1603,35186,4425,42180,3802,21557,1156,6979,4146,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,33752,423,31490,247,31015,253,50684,973,34967,1283,35923,565,32727,990,66112,1339,25347,1038,6025,4531,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,32368,239,31603,285,31109,294,47318,2305,31251,728,40654,666,37326,952,47174,1218,24654,1114,9995,2797,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,25624,501,24706,778,24301,766,39024,4265,23900,973,30188,1307,27775,1230,48555,2450,16998,1762,6167,7800,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30207,180,29692,353,29190,360,41122,1073,28854,840,37407,900,37034,1511,45189,2147,21308,599,8653,1094,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,27476,894,26970,986,26028,1003,45228,8467,24927,1799,32749,3320,32192,2168,43612,3380,21695,1910,8750,7791,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,15505,239,13730,236,13534,232,19252,1766,15371,1005,14110,380,23216,411,31232,1836,11268,450,6623,2163,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
