GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002EA,C17024_002MA,C17024_003MA,C17024_003EA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006EA,C17024_006MA,C17024_007EA,C17024_007MA,C17024_008MA,C17024_008EA,C17024_009EA,C17024_009MA,C17024_010EA,C17024_010MA,C17024_011EA,C17024_011MA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015EA,C17024_015MA,C17024_016MA,C17024_016EA,C17024_017EA,C17024_017MA,C17024_018EA,C17024_018MA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022EA,C17024_022MA,C17024_023EA,C17024_023MA,C17024_024EA,C17024_024MA,C17024_025EA,C17024_025MA,C17024_026EA,C17024_026MA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US15,1252117,2035,291702,2098,17791,3850,15364,3359,12797,2846,45353,6028,51556,6347,51819,6467,35228,4002,61794,5273,785443,1049,32617,3552,34382,4093,20521,3116,78167,6009,114290,6924,130271,8282,102365,7123,272830,8669,174972,852,4945,1483,11048,1826,6856,1297,20357,2141,26207,2866,27271,2574,21469,2356,56819,2595,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1431508,2111,387238,2460,21398,3118,37043,3947,25795,3726,83353,6317,88582,5616,55398,4519,33936,3548,41733,4446,883955,1559,42217,3465,65618,4300,36620,3741,128038,5927,183837,7289,133722,6924,105414,6530,188489,7433,160315,1292,2915,785,10986,1774,9942,1412,31204,2363,34176,2646,22928,2001,17606,1911,30558,2484,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12516453,4308,3173411,4524,241904,13697,301469,16391,154875,11724,443426,15743,580396,18533,465963,13127,318323,10287,667055,14758,7891815,3235,406605,11383,458754,14172,264691,13990,811312,20771,1198795,23482,1174820,21920,976835,18738,2600003,24632,1451227,2539,37461,3385,92840,4085,73919,4588,256428,6672,280779,8510,216462,7005,144475,5416,348863,8395,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6125557,3393,1548559,4101,130191,10545,146759,8414,74703,6693,256965,11705,325368,11725,250584,9433,149462,6914,214527,7735,3841667,2948,212048,8824,231322,8755,128703,7095,457104,11945,682450,16834,625777,14410,493290,12665,1010973,14612,735331,1925,12472,1463,44920,2769,37406,2849,142203,5546,174952,5745,117626,5176,73563,4609,132189,6301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878398,1906,698013,2381,42116,4574,53580,5072,33587,4534,113125,5899,161376,6272,121580,6459,76158,4974,96491,5381,1773567,2347,87334,5138,100467,4963,58765,4534,201761,6164,339124,8649,296889,9095,242287,8521,446940,10303,406818,1542,8950,1129,23675,2104,25004,2395,80525,3457,90696,3537,65956,3307,39845,2380,72167,3215,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2679951,1806,684760,2619,41404,4565,65241,6753,38399,4686,113020,6411,142368,7569,110314,6528,68010,4671,106004,5203,1663621,2257,85303,4916,109355,6142,59613,4499,198805,7596,296352,9902,258251,8632,198058,8349,457884,10377,331570,1879,6894,1026,22779,2298,17177,1787,56268,3302,70213,3103,53649,3589,34113,2729,70477,3420,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4087474,2992,978522,3493,101335,7277,121961,7501,54406,5179,151440,7928,195247,8380,141954,8790,86365,5967,125814,6316,2599129,2933,167591,8744,233727,9018,110285,7153,344230,13026,451183,14074,402388,14099,298743,12042,590982,14318,509823,2297,12093,1801,56772,3121,40656,3406,110202,4746,96687,4201,68279,3706,44486,3278,80648,4407,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4165324,2394,1073953,3537,139020,11423,159208,11245,58272,5264,179454,9769,180892,8426,132167,7227,88371,5457,136569,6934,2594236,2940,191194,8571,234708,10506,119303,8345,363021,10989,445820,11415,370648,12202,281007,11609,588535,12272,497135,2495,14196,2092,54897,3471,38487,2707,98957,5037,93377,4153,65950,4388,39331,3270,91940,4817,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1285599,1319,275494,1781,21298,3382,27194,3180,11831,1882,47693,4360,57756,3897,43301,4006,28278,2616,38143,3057,825400,1427,37819,3240,60560,4271,26189,2495,103903,5796,149879,6638,136544,7670,105058,5460,205448,7033,184705,719,3025,722,16060,1517,11825,1443,39787,2645,42278,3378,25230,2532,15612,1692,30888,2572,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5475889,2880,1337436,3229,62580,7076,66971,6357,44024,6009,158215,11121,214064,9205,208825,10025,163775,8316,418982,11599,3517041,2369,120147,6563,127914,7400,73079,6100,279166,13247,446042,13681,484548,16468,456306,15195,1529839,19970,621412,1757,14507,1963,36226,2442,27678,2719,79969,3965,100715,5695,82589,3882,66542,4862,213186,7142,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6235586,2474,1427431,2403,81828,6587,95792,7845,49495,5725,144243,9738,206693,10605,216947,9281,180231,7228,452202,11306,4001607,1712,180947,8789,186561,9079,100164,7287,304211,11554,501640,14872,557501,16583,522557,14499,1648026,19663,806548,1766,18781,2318,56279,4139,47663,3591,126767,5979,153346,5681,117786,5473,82491,4576,203435,6498,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9852543,4524,2428999,5010,205765,10608,239377,11978,115275,8073,358362,13833,449913,13217,373344,12106,249327,9248,437636,10471,6210359,3080,363376,11823,417504,11482,207906,8644,668893,16070,1005176,19600,944737,17367,763986,15307,1838781,23694,1213185,2631,24764,2076,81047,3924,58297,3527,220922,5862,273412,6913,196937,7691,120572,5407,237234,6597,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5036852,2551,1239443,2750,68914,5033,82691,6132,43105,4162,163077,7990,230512,8212,207824,7450,151958,6865,291362,8802,3210397,1881,134928,6505,157533,5749,82878,4833,299633,8786,474499,10642,512288,10602,437308,11508,1111330,13647,587012,1479,10963,1387,36604,2321,31532,2182,102209,3911,115687,3421,87553,4292,67175,3865,135289,4671,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2815425,2470,746080,3381,100756,7526,119664,8710,58894,6590,125011,9572,141333,9454,83842,6645,50269,5000,66311,4776,1727557,3041,138667,6590,180161,9456,101216,7682,262760,10435,321683,12208,239289,11413,161529,8402,322252,11634,341788,2400,8793,1304,44702,2894,31293,2662,72061,4885,65338,3978,40285,3811,22629,2699,56687,3789,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5674490,3452,1394905,4184,121555,9712,137996,8464,82159,7427,243942,9309,276280,10108,200807,9004,131450,7859,200716,8838,3541806,3156,197766,9139,236173,8218,133072,7667,443927,11823,652863,15239,540742,14787,431503,11349,905760,17858,737779,1805,16348,1936,59746,3579,51315,3808,132586,4614,160300,5051,110219,5326,75588,4833,131677,5707,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,921449,1204,214342,1804,16270,2744,20864,3374,11029,2403,44178,4036,47837,4308,30347,2749,17549,1932,26268,3205,582516,1460,34827,2835,42597,3977,25136,2983,83708,5303,113913,5884,90238,4734,64025,3795,128072,5025,124591,1039,2790,672,8307,1260,7536,1174,25442,2293,26168,2491,20192,1978,12029,1498,22127,2136,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1715413,1577,437014,1979,28676,3898,34346,3777,25082,3582,75179,5293,96825,5755,68492,4562,42794,3336,65620,3972,1062392,1276,52872,3479,60642,4279,37136,4159,130280,6398,193376,7008,174084,7182,136740,6242,277262,8290,216007,989,4380,823,16121,1635,12631,1341,38677,2714,45069,2788,32739,2159,24073,2336,42317,2492,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2460755,1936,624517,2079,40280,4857,46831,5922,33900,5673,113867,8474,126818,7922,102370,7089,63759,5639,96692,5872,1565995,1130,75626,5353,71525,5297,51153,5307,188023,8378,268376,9242,258273,9286,187487,8578,465532,10894,270243,1041,5622,1275,13829,1960,11344,1490,45649,3519,48671,3763,42842,3554,27214,2976,75072,3815,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276753,1706,292067,2125,12695,2861,15293,3150,9102,2352,31209,3153,51854,4755,56747,5051,37142,4494,78025,4480,832327,1659,30067,3439,32268,3544,16424,2277,65377,4342,115707,6792,135741,7257,116935,7565,319808,7599,152359,777,3216,720,8865,1261,6220,1330,26605,2308,29774,2574,22591,2481,15801,1583,39287,2662,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8540402,3957,2064097,3970,110585,9266,133489,9592,72399,8005,226964,10895,311811,12008,289817,11031,242322,10039,676710,11381,5400531,2356,201295,10408,207933,9323,132597,8492,447718,17240,668356,18645,687147,20741,659904,19226,2395581,23970,1075774,2254,23790,2592,64781,3606,45039,3486,153725,6053,190340,5587,150469,6977,116974,5676,330656,8061,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1912288,2059,499736,2446,53534,6887,74289,6627,33615,3864,100602,7467,93125,6182,52787,4659,35128,3728,56656,4785,1178148,2105,86715,5569,108746,6120,60550,4465,176566,9015,203874,10195,155839,7482,116309,6858,269549,8624,234404,1842,5921,1282,24489,2781,16071,2043,38472,2856,48148,3454,30123,2890,20566,2014,50614,3373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18770190,6168,4431380,7129,416199,17645,472145,16710,216036,11917,622021,20296,754396,18912,580539,16841,423836,15201,946208,20995,11936759,4211,696394,16772,785997,19107,390121,14372,1287285,25973,1766656,31130,1633506,29802,1371529,29149,4005271,35748,2402051,5322,69700,3740,221764,6134,130848,5566,390761,9855,424377,10270,316238,8710,236617,7983,611746,12983,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8591303,4200,2120848,4730,193753,13291,235416,11798,125574,9511,385254,14747,391440,14647,267420,11816,192788,9636,329203,10504,5446650,3997,324064,9412,392718,13430,223306,10717,743501,17957,963457,17286,795965,17875,621504,15412,1382135,20564,1023805,3106,20771,2595,94356,4443,68595,3660,189906,7718,193374,6156,147521,6493,99116,5591,210166,6654,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605883,1233,140425,1447,9063,1646,9171,2020,6302,1522,24025,2733,37281,2906,23567,2749,13731,1537,17285,2298,379151,1213,20404,2181,21237,2300,13619,1839,47661,3759,78258,4481,61864,4250,47758,3511,88350,5629,86307,671,1826,423,7655,966,6140,940,19248,1814,15623,1551,11673,1560,9226,1173,14916,1678,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11156019,4411,2719441,4697,247402,15248,261301,14726,128190,8048,422852,15279,534779,16272,422594,11392,264084,10960,438239,11416,6985858,3281,401399,13858,452586,16197,227556,9885,786900,15663,1181662,22495,1123368,19448,881454,20711,1930933,25544,1450720,2526,27936,2644,95739,4055,78580,4017,279161,6464,338785,9103,233352,6184,139193,5633,257974,6844,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3461976,3208,874594,3516,88464,6232,124208,8700,58857,5609,158043,7370,174396,6883,107868,6113,66816,4584,95942,5146,2136243,2920,145941,7601,183305,8288,105443,6782,304035,10449,397451,11875,315797,10521,227469,8562,456802,12074,451139,2259,8212,1169,37461,2788,31417,2736,85247,3889,94025,4541,66252,3756,38335,2766,90190,4642,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3626910,2739,841180,3115,58184,6389,82817,7458,46230,5353,146454,9685,173747,8801,119646,7354,74013,4734,140089,6262,2323416,2369,133711,7604,166742,8900,87931,5668,303067,13155,397267,13928,334826,12108,271638,9887,628234,12322,462314,2380,8954,1366,30205,2744,25529,2669,80421,3250,95084,4423,69746,4368,49057,3265,103318,4447,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12015358,4038,2749779,4410,213766,13374,250920,12165,124477,10412,410800,13863,520200,14035,410804,11408,290419,8859,528393,14083,7487392,3379,376320,10154,448290,12323,231087,9890,777644,16865,1234236,21509,1183418,20594,973065,19000,2263332,24127,1778187,2685,40678,2444,118254,5611,104528,5317,358635,8166,399561,9988,259197,7716,171864,5946,325470,8504,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026114,898,234711,1134,15160,3331,20296,3818,9882,2266,33454,4301,41759,3902,35413,3977,31686,3999,47061,3815,654510,1095,29248,3301,37152,4509,22235,3012,64418,5695,97424,6219,94366,7103,90157,7341,219510,8783,136893,883,3184,1072,9026,1314,8866,1386,24963,2327,26489,2039,17163,1655,13165,1758,34037,2875,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4182874,2974,1021754,3498,107082,7679,119210,8463,63630,6178,177332,9544,199887,8828,136387,6705,91601,5753,126625,6554,2628384,2327,167699,8497,198192,9024,113085,7948,357981,13901,491229,14277,397291,13804,304308,11096,598599,14514,532736,1881,14939,2159,49032,3705,36363,2988,102101,4920,99980,5167,72812,3805,47212,3076,110297,5236,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
