GEO_ID,B12002C_001E,B12002C_001M,B12002C_002E,B12002C_002M,B12002C_003E,B12002C_003M,B12002C_004E,B12002C_004M,B12002C_005E,B12002C_005M,B12002C_006E,B12002C_006M,B12002C_007E,B12002C_007M,B12002C_008E,B12002C_008M,B12002C_009E,B12002C_009M,B12002C_010E,B12002C_010M,B12002C_011E,B12002C_011M,B12002C_012E,B12002C_012M,B12002C_013E,B12002C_013M,NAME,B12002C_001EA,B12002C_001MA,B12002C_002MA,B12002C_002EA,B12002C_003MA,B12002C_003EA,B12002C_004EA,B12002C_004MA,B12002C_005EA,B12002C_005MA,B12002C_006MA,B12002C_006EA,B12002C_007MA,B12002C_007EA,B12002C_008MA,B12002C_008EA,B12002C_009EA,B12002C_009MA,B12002C_010EA,B12002C_010MA,B12002C_011MA,B12002C_011EA,B12002C_012MA,B12002C_012EA,B12002C_013MA,B12002C_013EA,state
0400000US24,10713,1431,5936,1022,2345,871,2326,687,133,158,195,210,937,393,4777,898,1198,447,1936,597,449,399,601,245,593,418,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,12416,1962,5519,1084,2666,857,2235,658,204,218,84,111,330,255,6897,1701,3678,1407,996,436,306,376,948,469,969,472,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,41217,2488,21201,1822,8637,1260,8194,1273,474,287,494,266,3402,759,20016,1580,6040,1006,9393,1206,238,195,1298,407,3047,763,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,39132,1793,19752,1318,11241,1229,5612,869,366,267,98,99,2435,685,19380,1287,8481,1098,5911,814,258,187,1640,471,3090,565,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,9220,1504,5047,1490,2403,1143,1574,602,229,223,172,186,669,450,4173,1130,1870,1014,1266,481,174,239,323,293,540,369,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,17324,1730,8274,1116,2536,514,3917,878,295,205,109,134,1417,551,9050,1241,1978,668,3536,823,557,313,737,295,2242,867,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,42501,2247,21081,1485,9406,1361,8095,1037,521,343,1084,725,1975,499,21420,1632,8963,1319,7838,1121,611,318,1283,458,2725,735,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,10324,1247,5047,775,2334,592,1637,452,235,194,156,204,685,354,5277,835,1750,561,1906,457,488,381,391,204,742,317,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,24204,1805,11506,1324,4334,791,5328,877,300,219,491,498,1053,448,12698,1153,5133,1019,4324,755,302,263,1209,478,1730,580,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,2827,919,1163,476,357,279,563,363,0,251,0,251,243,253,1664,853,278,280,521,402,590,554,0,251,275,258,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,14420,2658,7118,1703,2854,954,3526,1169,319,375,67,89,352,292,7302,1390,2156,738,3029,929,610,343,532,325,975,524,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,138718,2714,64774,1811,34963,2156,21932,2097,1266,628,1860,608,4753,1150,73944,1745,35282,2018,24280,2204,2317,848,5422,1063,6643,1369,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,49411,3369,23217,2200,9035,1369,10032,1952,1122,608,623,349,2405,803,26194,2185,10413,1510,8538,1441,1513,565,1953,763,3777,967,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,75830,2522,36283,1955,12683,1561,15997,1625,2402,845,1197,578,4004,825,39547,1598,12036,1505,16425,1443,1774,617,4559,866,4753,1167,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23737,1481,11201,928,5424,915,4042,897,322,283,252,195,1161,453,12536,1390,5778,1256,4156,846,267,209,921,337,1414,514,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18530,1736,8756,1168,3353,760,3950,775,60,94,184,159,1209,545,9774,1228,2446,720,3974,888,423,262,1266,495,1665,608,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,182243,5329,87609,3297,33139,2607,38767,2219,1631,556,2411,626,11661,1424,94634,3332,26133,2284,43566,2623,3208,810,8119,1070,13608,1571,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,50019,5640,27490,4205,10625,1770,12099,3135,1552,1025,305,235,2909,808,22529,2218,7621,1459,9002,1594,1038,629,1340,553,3528,723,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,14386,1599,6721,1258,3084,967,2182,580,146,168,295,224,1014,453,7665,1150,2529,837,2382,651,559,411,550,335,1645,569,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,3195,694,1493,515,766,412,546,287,0,281,0,281,181,199,1702,698,689,453,785,395,0,281,195,129,33,56,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,10391,1509,5366,1161,1245,619,2938,874,178,214,21,35,984,435,5025,955,1224,574,2507,690,237,181,406,280,651,482,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,43741,1536,21758,1332,13294,1327,5208,921,499,378,676,324,2081,655,21983,1231,11834,1108,4756,841,552,278,2101,590,2740,595,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,12571,1565,6012,1215,1762,614,2592,767,110,134,103,99,1445,657,6559,1121,1751,768,2508,655,682,436,372,215,1246,537,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,91503,5094,46698,3749,17205,2599,20113,2119,2601,1022,680,315,6099,1253,44805,3287,10885,1789,21158,2027,1988,693,3605,810,7169,1475,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,20930,1479,9709,1088,4738,1060,4103,860,68,87,115,89,685,371,11221,963,4414,967,4639,890,267,222,317,244,1584,522,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,2199,704,903,402,255,233,474,274,0,205,8,15,166,173,1296,563,637,416,310,174,0,205,234,218,115,119,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,15248,1584,8329,1306,3444,954,3379,905,248,217,328,214,930,432,6919,1088,1366,522,3488,791,403,333,765,374,897,436,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,70445,3381,34510,1867,16425,1648,11267,1536,679,339,801,395,5338,1113,35935,2360,14530,1584,11961,1596,669,274,2491,588,6284,973,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,2979,932,1483,595,615,336,627,355,37,61,0,261,204,172,1496,654,175,182,749,490,37,61,44,73,491,354,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,36928,1808,20078,1287,10159,1263,7208,1030,282,223,178,122,2251,507,16850,1077,6957,859,6087,745,646,374,1027,344,2133,484,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8092,905,3532,440,1924,533,1047,408,54,62,15,28,492,288,4560,763,1444,375,1607,552,141,162,440,282,928,536,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6859,1758,3456,971,1564,656,1085,457,48,73,148,146,611,322,3403,1033,1209,569,1413,521,0,275,235,203,546,291,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
