GEO_ID,C17005_001E,C17005_001M,C17005_002E,C17005_002M,C17005_003E,C17005_003M,C17005_004E,C17005_004M,C17005_005E,C17005_005M,C17005_006E,C17005_006M,C17005_007E,C17005_007M,C17005_008E,C17005_008M,C17005_009E,C17005_009M,C17005_010E,C17005_010M,C17005_011E,C17005_011M,NAME,C17005_001MA,C17005_001EA,C17005_002EA,C17005_002MA,C17005_003EA,C17005_003MA,C17005_004MA,C17005_004EA,C17005_005MA,C17005_005EA,C17005_006EA,C17005_006MA,C17005_007EA,C17005_007MA,C17005_008EA,C17005_008MA,C17005_009EA,C17005_009MA,C17005_010MA,C17005_010EA,C17005_011MA,C17005_011EA,state
0400000US13,6917440,6249,899415,21281,388131,12884,285746,10780,102385,5969,511284,15367,6018025,21511,4274763,22206,4054602,22337,220161,8567,1743262,20215,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,971910,3535,87184,6501,32418,3830,25126,3248,7292,1665,54766,4747,884726,7596,602418,6960,582503,7094,19915,2234,282308,6276,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1082502,2435,126778,5406,64664,3927,54817,3702,9847,1783,62114,4227,955724,6223,660992,6128,633355,6113,27637,2567,294732,5006,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9695497,6204,1045186,19530,469066,13213,338125,12093,130941,6395,576120,13456,8650311,22329,6123633,21141,5782119,21372,341514,9898,2526678,20148,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4753821,4069,527247,14479,241084,8598,179775,7295,61309,4510,286163,9617,4226574,14081,2985930,15313,2826591,16127,159339,6822,1240644,11760,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2260956,2606,231363,8595,120667,6237,96573,5116,24094,2711,110696,4991,2029593,9166,1479496,10219,1425547,10753,53949,3779,550097,7865,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2063070,3236,231987,7578,121872,5674,98953,5153,22919,2603,110115,5224,1831083,8290,1336817,9938,1283935,10446,52882,3679,494266,6639,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3214150,4285,494157,13221,182440,8345,133143,6253,49297,4084,311717,9954,2719993,13268,1817139,15008,1729836,15137,87303,4802,902854,11209,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3205219,4645,521178,15169,219113,8680,165725,7830,53388,4306,302065,11476,2684041,15407,1782733,15464,1681497,13913,101236,5906,901308,11814,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044799,2260,122629,6281,49154,3633,39472,3349,9682,1403,73475,4261,922170,6663,645328,6897,618604,7179,26724,2615,276842,5015,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4280279,4232,312807,10806,128412,7328,93786,6280,34626,3528,184395,7443,3967472,11399,2885658,13759,2762388,13718,123270,6940,1081814,13020,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4972767,3538,462995,13823,178097,9107,133522,7257,44575,3928,284898,10612,4509772,14274,3247787,15077,3097014,16520,150773,6612,1261985,11482,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7723686,5038,936272,18730,427628,11144,292791,8670,134837,6726,508644,13129,6787414,19865,4598201,20935,4256870,22290,341331,8986,2189213,13766,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3942882,3232,357117,8783,179775,5747,143542,5844,36233,2719,177342,6407,3585765,8993,2677629,11682,2566623,12074,111006,4381,908136,9972,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2148356,3246,398416,12554,159197,7871,112446,5672,46751,5012,239219,8663,1749940,13011,1153512,13618,1084780,13237,68732,4439,596428,10913,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4437324,4109,534868,14189,236817,9808,179088,8253,57729,3795,298051,10052,3902456,15027,2730202,17731,2602705,16725,127497,5583,1172254,13451,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,732219,2053,92980,4863,45583,3328,37730,3186,7853,1321,47397,3435,639239,5194,441862,5876,426726,6078,15136,1717,197377,4432,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1323759,2195,140254,6262,75887,4681,60841,4070,15046,1972,64367,3899,1183505,6651,887563,7621,856896,7992,30667,2451,295942,6069,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1898523,2682,175589,8365,72479,4841,58770,4518,13709,1886,103110,6431,1722934,8683,1217610,10202,1164765,11088,52845,3767,505324,9053,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1020951,1972,77622,4941,32428,3306,26766,3250,5662,1106,45194,3668,943329,5229,696464,6257,669911,6547,26553,2583,246865,4905,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6713075,4498,525507,16106,199550,8824,144202,6924,55348,4321,325957,12318,6187568,17083,4331042,16252,4104136,17320,226906,7638,1856526,15417,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1464379,3048,238229,9663,103856,5472,84576,5032,19280,2859,134373,7184,1226150,9952,827497,9934,788065,10379,39432,3370,398653,7544,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14857834,6393,1870208,26785,669310,15524,501151,13346,168159,6661,1200898,21993,12987626,27976,8882098,29210,8432502,30212,449596,11098,4105528,26034,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6673761,6925,871026,18302,385730,11815,294637,10666,91093,4956,485296,12994,5802735,19512,4022997,18660,3827081,18236,195916,7898,1779738,15839,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,478614,1625,52745,3716,26848,2184,23488,2047,3360,839,25897,2560,425869,3715,312297,4612,305167,4876,7130,1011,113572,3639,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8755861,5294,1025395,22680,469870,14813,340375,12983,129495,6584,555525,12902,7730466,22733,5373715,23755,5094342,24431,279373,9415,2356751,15556,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2676994,3931,395339,11450,177872,8047,136631,6749,41241,3492,217467,7471,2281655,11753,1542778,11392,1483547,11091,59231,4067,738877,10064,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2882066,2961,353934,11717,163992,7771,129948,6296,34044,3411,189942,8356,2528132,11306,1740529,12923,1654470,13772,86059,4964,787603,12238,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9604702,5475,1031920,18018,396258,10842,294886,8638,101372,5832,635662,13007,8572782,18036,5808976,19421,5529287,18974,279689,8234,2763806,15014,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818627,1768,83347,6146,32744,3685,24945,3236,7799,1653,50603,4362,735280,6485,521505,7267,496799,6931,24706,2740,213775,5610,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3270598,3949,454299,14531,186513,7850,136096,6511,50417,4087,267786,10253,2816299,15679,1918836,15745,1815263,13775,103573,5715,897463,11887,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,584697,1668,73377,4250,35965,3379,29550,3043,6415,1205,37412,2700,511320,4392,382408,5383,370928,5269,11480,1425,128912,3828,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4615309,5162,661173,17359,267511,9524,191351,8492,76160,5135,393662,13299,3954136,18196,2698999,19174,2558335,18951,140664,7606,1255137,14817,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17120309,10323,2477961,32725,1166992,24118,907452,19830,259540,11148,1310969,16241,14642348,35050,10319594,33687,9779921,31074,539673,13373,4322754,24002,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1802453,2688,180868,9006,96475,6098,82389,5528,14086,1838,84393,5587,1621585,8734,1169685,11601,1128465,11757,41220,3034,451900,8720,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490177,1108,46669,2891,20274,1995,15525,1651,4749,1015,26395,2263,443508,3012,324716,4417,313260,4544,11456,1339,118792,3569,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5762911,8018,511585,14781,210835,9141,164163,8443,46672,3715,300750,11409,5251326,16615,3739958,20513,3605704,20275,134254,6526,1511368,16778,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4911851,4552,529390,13076,225316,8540,169885,6345,55431,4607,304074,9951,4382461,13234,3052009,15940,2898077,15887,153932,7363,1330452,13655,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1433778,2146,220695,10366,80797,5722,61200,4573,19597,2868,139898,7100,1213083,10369,733695,9310,698239,9881,35456,2997,479388,7770,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4267405,3364,420994,11992,208647,8848,163188,6716,45459,3410,212347,7800,3846411,12866,2820797,14429,2700792,15160,120005,5499,1025614,10002,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,393364,1819,33915,3238,18047,2716,15842,2588,2205,745,15868,1735,359449,3796,261668,3944,254353,3955,7315,1073,97781,3639,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2995157,2949,1265013,22255,416782,11981,264828,7868,151954,7433,848231,16964,1730144,22524,1022035,17050,948029,17249,74006,4324,708109,12527,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
