GEO_ID,B25003G_001E,B25003G_001M,B25003G_002E,B25003G_002M,B25003G_003E,B25003G_003M,NAME,B25003G_001MA,B25003G_001EA,B25003G_002MA,B25003G_002EA,B25003G_003EA,B25003G_003MA,state
0400000US01,13979,1681,8648,1302,5331,1016,Alabama,null,null,null,null,null,null,01
0400000US02,10696,1644,5049,1051,5647,1326,Alaska,null,null,null,null,null,null,02
0400000US04,31961,2538,17678,1846,14283,1899,Arizona,null,null,null,null,null,null,04
0400000US05,12950,1404,7335,1007,5615,1008,Arkansas,null,null,null,null,null,null,05
0400000US06,252043,6517,134977,5421,117066,4848,California,null,null,null,null,null,null,06
0400000US08,29776,2939,16598,2057,13178,2222,Colorado,null,null,null,null,null,null,08
0400000US09,14261,1937,7086,1261,7175,1498,Connecticut,null,null,null,null,null,null,09
0400000US10,2302,655,1502,476,800,436,Delaware,null,null,null,null,null,null,10
0400000US11,3434,881,1884,663,1550,535,District of Columbia,null,null,null,null,null,null,11
0400000US12,86789,4743,54260,3964,32529,3365,Florida,null,null,null,null,null,null,12
0400000US13,27705,2652,16694,1842,11011,1982,Georgia,null,null,null,null,null,null,13
0400000US15,60928,3301,32523,2711,28405,2865,Hawaii,null,null,null,null,null,null,15
0400000US16,7659,1029,5066,934,2593,827,Idaho,null,null,null,null,null,null,16
0400000US17,42716,3347,25235,2412,17481,2161,Illinois,null,null,null,null,null,null,17
0400000US18,20319,2097,11750,1763,8569,1422,Indiana,null,null,null,null,null,null,18
0400000US19,7803,1542,4434,1027,3369,996,Iowa,null,null,null,null,null,null,19
0400000US20,13292,1807,8221,1403,5071,1152,Kansas,null,null,null,null,null,null,20
0400000US21,12300,1956,7241,1277,5059,1221,Kentucky,null,null,null,null,null,null,21
0400000US22,10691,1464,7036,1031,3655,1012,Louisiana,null,null,null,null,null,null,22
0400000US23,5413,996,2460,726,2953,644,Maine,null,null,null,null,null,null,23
0400000US24,24948,2477,15377,1632,9571,1576,Maryland,null,null,null,null,null,null,24
0400000US25,26677,2951,10468,1447,16209,2335,Massachusetts,null,null,null,null,null,null,25
0400000US26,43197,2736,26832,1947,16365,2023,Michigan,null,null,null,null,null,null,26
0400000US27,16645,1826,9091,1341,7554,1233,Minnesota,null,null,null,null,null,null,27
0400000US28,5476,1132,3374,848,2102,785,Mississippi,null,null,null,null,null,null,28
0400000US29,25802,2238,15158,1620,10644,1460,Missouri,null,null,null,null,null,null,29
0400000US30,5097,1038,2113,486,2984,921,Montana,null,null,null,null,null,null,30
0400000US31,7227,1112,2403,659,4824,926,Nebraska,null,null,null,null,null,null,31
0400000US32,16897,2393,8438,1507,8459,1736,Nevada,null,null,null,null,null,null,32
0400000US33,2819,722,1847,534,972,474,New Hampshire,null,null,null,null,null,null,33
0400000US34,33409,2928,17411,2086,15998,2331,New Jersey,null,null,null,null,null,null,34
0400000US35,17149,2289,10924,1582,6225,1414,New Mexico,null,null,null,null,null,null,35
0400000US36,84583,4730,33259,2769,51324,3750,New York,null,null,null,null,null,null,36
0400000US37,28962,2974,14528,1923,14434,2224,North Carolina,null,null,null,null,null,null,37
0400000US38,1966,654,901,377,1065,587,North Dakota,null,null,null,null,null,null,38
0400000US39,39611,3091,22060,2170,17551,1995,Ohio,null,null,null,null,null,null,39
0400000US40,67669,3244,39456,2396,28213,2499,Oklahoma,null,null,null,null,null,null,40
0400000US41,27401,2321,13756,1759,13645,1889,Oregon,null,null,null,null,null,null,41
0400000US42,29515,2593,15977,1746,13538,1808,Pennsylvania,null,null,null,null,null,null,42
0400000US44,5788,1393,1607,631,4181,1291,Rhode Island,null,null,null,null,null,null,44
0400000US45,13268,1820,7187,1290,6081,1353,South Carolina,null,null,null,null,null,null,45
0400000US46,2937,807,1136,451,1801,730,South Dakota,null,null,null,null,null,null,46
0400000US47,20150,2216,13171,1621,6979,1406,Tennessee,null,null,null,null,null,null,47
0400000US48,97645,5775,57802,3947,39843,3691,Texas,null,null,null,null,null,null,48
0400000US49,7063,1377,4842,1067,2221,788,Utah,null,null,null,null,null,null,49
0400000US50,2336,389,1515,374,821,330,Vermont,null,null,null,null,null,null,50
0400000US51,36190,3423,20678,2438,15512,2149,Virginia,null,null,null,null,null,null,51
0400000US53,49756,4021,25279,2453,24477,2908,Washington,null,null,null,null,null,null,53
0400000US54,5513,1163,3019,863,2494,790,West Virginia,null,null,null,null,null,null,54
0400000US55,16727,1792,9290,1331,7437,1260,Wisconsin,null,null,null,null,null,null,55
0400000US56,3590,1054,2202,630,1388,732,Wyoming,null,null,null,null,null,null,56
0400000US72,55839,3033,40210,2670,15629,1608,Puerto Rico,null,null,null,null,null,null,72
