GEO_ID,B18004_001E,B18004_001M,B18004_002E,B18004_002M,B18004_003E,B18004_003M,B18004_004E,B18004_004M,B18004_005E,B18004_005M,B18004_006E,B18004_006M,B18004_007E,B18004_007M,B18004_008E,B18004_008M,B18004_009E,B18004_009M,B18004_010E,B18004_010M,B18004_011E,B18004_011M,B18004_012E,B18004_012M,B18004_013E,B18004_013M,B18004_014E,B18004_014M,B18004_015E,B18004_015M,B18004_016E,B18004_016M,B18004_017E,B18004_017M,B18004_018E,B18004_018M,B18004_019E,B18004_019M,B18004_020E,B18004_020M,B18004_021E,B18004_021M,B18004_022E,B18004_022M,B18004_023E,B18004_023M,B18004_024E,B18004_024M,B18004_025E,B18004_025M,B18004_026E,B18004_026M,B18004_027E,B18004_027M,B18004_028E,B18004_028M,B18004_029E,B18004_029M,B18004_030E,B18004_030M,B18004_031E,B18004_031M,B18004_032E,B18004_032M,B18004_033E,B18004_033M,NAME,B18004_001MA,B18004_001EA,B18004_002EA,B18004_002MA,B18004_003MA,B18004_003EA,B18004_004MA,B18004_004EA,B18004_005MA,B18004_005EA,B18004_006MA,B18004_006EA,B18004_007EA,B18004_007MA,B18004_008MA,B18004_008EA,B18004_009MA,B18004_009EA,B18004_010MA,B18004_010EA,B18004_011MA,B18004_011EA,B18004_012MA,B18004_012EA,B18004_013EA,B18004_013MA,B18004_014EA,B18004_014MA,B18004_015MA,B18004_015EA,B18004_016MA,B18004_016EA,B18004_017MA,B18004_017EA,B18004_018EA,B18004_018MA,B18004_019EA,B18004_019MA,B18004_020MA,B18004_020EA,B18004_021MA,B18004_021EA,B18004_022MA,B18004_022EA,B18004_023MA,B18004_023EA,B18004_024EA,B18004_024MA,B18004_025MA,B18004_025EA,B18004_026MA,B18004_026EA,B18004_027MA,B18004_027EA,B18004_028MA,B18004_028EA,B18004_029EA,B18004_029MA,B18004_030MA,B18004_030EA,B18004_031MA,B18004_031EA,B18004_032MA,B18004_032EA,B18004_033MA,B18004_033EA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,7474,1488,745409,4494,343998,7982,5180,1256,338818,7854,2635934,8119,197697,7336,2438237,11275,227013,2523,56254,3019,170759,4023,133574,2373,55088,2588,78486,2851,4361967,5579,721204,4769,6673,1328,714531,4876,343181,7724,5810,1271,337371,7679,2786723,7626,241483,7589,2545240,9656,272298,2742,82156,3696,190142,4170,238561,1895,120614,3569,117947,3648,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,665,334,91038,1431,40848,2253,466,348,40382,2296,352361,2643,23142,2082,329219,3284,38613,487,6848,1063,31765,1116,37065,586,12022,1233,25043,1301,591008,1411,82948,1287,930,689,82018,1501,40614,2277,439,284,40175,2254,368152,2159,22589,2276,345563,3034,45687,488,9372,1557,36315,1571,53607,659,19380,1667,34227,1609,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,638,331,121046,1631,54018,2886,928,514,53090,2819,414233,2713,33718,2633,380515,3471,42824,738,8133,997,34691,1294,31255,588,12023,1180,19232,1279,664462,1962,115966,1840,1061,425,114905,1820,55685,2104,2136,650,53549,2149,406575,2225,33209,2428,373366,2985,45647,874,11249,1393,34398,1519,40589,866,16918,1471,23671,1432,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,13029,2335,988136,5549,481563,7477,6532,1451,475031,7626,3660540,7227,207637,6180,3452903,8472,343887,1338,71575,3387,272312,3450,262950,1957,91141,3916,171809,3807,6001266,3408,957870,3832,9303,1617,948567,4172,446911,6024,5991,1245,440920,6027,3752095,6115,251536,7118,3500559,9531,414431,1834,98056,3820,316375,4114,429959,2504,184425,4698,245534,4613,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,6907,1297,483066,3699,237211,4420,3967,1051,233244,4190,1794943,4521,134779,5946,1660164,7307,178566,1152,40671,2519,137895,2766,131556,1170,47356,2463,84200,2484,2950677,4055,469969,3005,4349,1166,465620,3311,225634,4265,3879,1064,221755,4366,1829865,5229,167753,5851,1662112,8423,211625,1468,54698,2636,156927,2873,213584,1537,90769,3053,122815,3380,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,1938,525,220402,2228,116913,3232,1568,586,115345,3202,835764,3445,53395,2976,782369,4181,93233,760,16813,1378,76420,1586,78991,1095,24843,1497,54148,1753,1392755,2656,214353,2238,1469,500,212884,2260,105819,2452,1528,522,104291,2424,837989,3007,64873,3403,773116,4317,109292,1142,21192,1590,88100,1593,125302,1211,41835,2250,83467,2264,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,2531,742,212967,2051,104773,3166,1348,526,103425,3142,771402,4085,54840,3062,716562,4817,77679,1126,16227,1518,61452,1705,64110,1594,21432,1724,42678,1760,1274176,2981,204380,2524,1162,462,203218,2596,96503,2958,1138,537,95365,2985,783512,3296,63246,3552,720266,4859,89219,1133,22717,1571,66502,1719,100562,1534,40965,2176,59597,2418,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,4611,1033,304040,3291,146415,4288,3504,997,142911,4251,1196231,4295,152837,5462,1043394,6933,127731,1107,38562,2186,89169,2177,86579,1142,38488,1897,48091,2085,1985091,3555,296014,2774,5454,1301,290560,2910,141879,3893,2990,903,138889,4017,1251685,4605,174914,5486,1076771,7306,153762,1387,47592,2744,106170,2492,141751,1654,70079,2590,71672,2764,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,6357,1432,330162,3670,162229,4848,4490,1088,157739,4912,1152384,5179,127826,5942,1024558,7102,122986,1756,34215,2331,88771,2585,85214,1471,35076,2101,50138,2247,2030593,4224,324196,4593,3737,922,320459,4850,169713,4800,3904,975,165809,4956,1247749,4660,127975,5832,1119774,7354,150197,1766,48314,2851,101883,2947,138738,1726,72602,2820,66136,2817,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,1843,673,86555,1496,45597,1801,801,357,44796,1734,383838,2116,36191,2385,347647,3058,45807,419,9570,1195,36237,1217,34357,444,10983,1241,23374,1207,635223,1368,85319,1419,1029,612,84290,1409,45104,1869,1139,398,43965,1930,400259,1931,44042,2932,356217,3475,51436,471,12587,1667,38849,1714,53105,604,21666,1447,31439,1525,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,4241,1165,417354,3436,203763,5123,2006,622,201757,5108,1571103,4960,94429,5345,1476674,6729,153522,1285,28041,2103,125481,2364,108394,1198,36033,2291,72361,2498,2691371,2492,404787,2466,3922,1108,400865,2752,200239,4194,2244,868,197995,4208,1726849,3952,115535,5385,1611314,6688,183750,1472,42789,2468,140961,2680,175746,1689,73369,3290,102377,3504,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,4175,1113,447994,2790,229174,4731,2844,862,226330,4851,1856269,5024,112885,5370,1743384,7375,183726,1344,32017,2569,151709,2489,152822,1550,49785,2962,103037,3022,3085436,2422,432290,2869,3947,1222,428343,2976,231566,4582,4187,1127,227379,4562,1951580,4499,133351,5237,1818229,6225,221935,1389,45158,2771,176777,3025,248065,1504,95673,3607,152392,3511,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,9686,1533,770285,3630,380769,5443,6364,1399,374405,5303,2873637,5204,225001,6215,2648636,7609,290879,1409,57879,2704,233000,2775,226696,1378,78999,2797,147697,2876,4771094,3240,746409,3381,7310,1345,739099,3498,366792,6397,6215,1204,360577,6441,2962283,4699,268947,6348,2693336,8247,342955,1693,83646,3649,259309,3485,352655,1674,151108,4239,201547,4641,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,4070,897,384288,2939,189294,3569,2453,873,186841,3454,1521375,3640,85838,3511,1435537,4439,144429,1184,22906,1544,121523,1864,110333,1154,33576,1928,76757,2233,2397802,2746,371299,2686,2677,984,368622,2577,184979,3976,2628,600,182351,4085,1509274,4257,90326,4215,1418948,5756,162769,1095,30249,2005,132520,2152,169481,1391,62599,2960,106882,2895,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,4509,1227,234574,2690,113120,4994,2273,759,110847,4953,767093,4629,94449,4483,672644,6402,85641,2360,26056,2435,59585,3074,55307,1803,26755,1873,28552,1776,1378991,3403,224808,2395,3623,1095,221185,2397,114462,4327,2555,905,111907,4167,838881,4159,116580,5092,722301,5903,103755,1459,34911,2409,68844,2515,97085,1626,53913,2221,43172,2582,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,5936,1091,430201,3321,212510,4346,3566,815,208944,4311,1623364,4800,145242,6419,1478122,7769,178317,1308,44281,2741,134036,2714,134696,1271,53223,2762,81473,2774,2755764,3553,422740,2827,3829,712,418911,2878,202305,4715,3790,871,198515,4695,1705953,4477,177821,5723,1528132,6138,211764,1105,58329,2739,153435,2907,213002,1414,92365,3462,120637,3510,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,1191,504,66228,1543,36975,1918,667,454,36308,1957,270775,1991,27401,2644,243374,3080,32671,746,7638,1225,25033,1082,24262,554,9442,1085,14820,1156,438852,2102,64281,1386,496,289,63785,1348,35290,2418,854,429,34436,2482,271623,1863,25449,2483,246174,2756,34277,708,7948,970,26329,1132,33381,642,14503,1176,18878,1205,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,1802,680,132426,1664,68722,2744,809,451,67913,2744,498792,2661,30753,2320,468039,3656,51209,840,10341,1148,40868,1202,41865,676,14169,1130,27696,1189,812861,1782,130358,1623,1169,494,129189,1732,63640,2228,1110,445,62530,2305,495930,2193,34975,1965,460955,2898,59127,709,11133,1092,47994,1161,63806,936,23065,1869,40741,1703,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,2169,921,194422,2342,77416,3496,825,515,76591,3399,753479,3864,49259,3521,704220,5462,76090,777,16549,1690,59541,1650,50256,866,16323,1631,33933,1774,1127538,2860,183758,2066,1339,634,182419,2217,78570,3592,579,353,77991,3509,721313,3542,54258,3804,667055,4076,79514,859,20233,2027,59281,2180,64383,962,26667,2046,37716,2267,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,749,384,94693,1758,47876,2209,684,382,47192,2220,392426,2614,23628,2412,368798,3542,39648,600,7498,1154,32150,1233,27671,498,9154,1044,18517,1051,622954,2057,90458,1641,758,384,89700,1712,46666,2230,582,378,46084,2223,400790,2575,28506,2487,372284,3750,42749,420,8517,1283,34232,1324,42291,602,16925,1390,25366,1441,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,8475,1474,647486,3250,297498,5192,3910,1218,293588,5149,2500131,5100,139674,5354,2360457,7689,248956,1852,44812,2892,204144,3130,197304,1819,64141,3156,133163,3562,4145655,2630,627670,3311,4241,991,623429,3556,280743,4899,3345,952,277398,5018,2607728,5272,161827,5706,2445901,7955,304096,1729,60343,3373,243753,3727,325418,1851,131144,3920,194274,3902,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,2047,827,155649,2328,78121,3709,1078,475,77043,3733,528103,3939,47014,3473,481089,4663,59684,1311,12673,1727,47011,1627,44190,1142,16544,1578,27646,1440,913793,2101,150310,2145,1956,800,148354,2277,74168,3221,1496,707,72672,3547,558785,3071,53670,3338,505115,4093,66694,1367,18324,1757,48370,1805,63836,1338,29191,2079,34645,1899,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,20139,2399,1381638,5224,708762,7055,11168,1607,697594,6977,5449684,7298,352419,9171,5097265,10712,556319,2069,109339,3628,446980,3722,436554,2287,146542,4492,290012,4684,9254297,5144,1340983,3941,14685,2085,1326298,4303,695128,8091,10710,1707,684418,8302,5809008,6298,436061,9232,5372947,10635,692126,1867,157700,4939,534426,5231,717052,4385,303203,6490,413849,7042,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,8554,1605,663129,4463,312507,6292,5268,1101,307239,6238,2486164,7690,221444,8120,2264720,11971,256723,2288,61893,2546,194830,3358,170341,2110,63596,2926,106745,2937,4161584,5759,631222,5279,8140,1631,623082,5468,300858,6492,6978,1432,293880,6139,2632763,6583,265997,8216,2366766,10670,311177,2110,87261,3461,223916,3538,285564,2429,131219,4229,154345,4089,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,537,329,44734,1133,26287,1675,393,237,25894,1672,178651,1826,9718,1466,168933,1998,20086,417,4121,605,15965,633,17252,429,6114,753,11138,700,293768,1589,42029,1044,149,125,41880,1064,26157,1808,453,319,25704,1742,176613,1727,12804,1706,163809,2303,22372,414,4787,631,17585,776,26597,534,10149,980,16448,1016,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
