GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002MA,C08011_002EA,C08011_003EA,C08011_003MA,C08011_004EA,C08011_004MA,C08011_005MA,C08011_005EA,C08011_006MA,C08011_006EA,C08011_007MA,C08011_007EA,C08011_008EA,C08011_008MA,C08011_009EA,C08011_009MA,C08011_010EA,C08011_010MA,C08011_011MA,C08011_011EA,C08011_012MA,C08011_012EA,C08011_013EA,C08011_013MA,C08011_014EA,C08011_014MA,C08011_015EA,C08011_015MA,C08011_016EA,C08011_016MA,C08011_017MA,C08011_017EA,C08011_018MA,C08011_018EA,C08011_019MA,C08011_019EA,C08011_020MA,C08011_020EA,C08011_021EA,C08011_021MA,C08011_022MA,C08011_022EA,C08011_023MA,C08011_023EA,C08011_024MA,C08011_024EA,C08011_025EA,C08011_025MA,C08011_026MA,C08011_026EA,C08011_027EA,C08011_027MA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031MA,C08011_031EA,C08011_032EA,C08011_032MA,C08011_033EA,C08011_033MA,state
0400000US13,4112946,21777,139884,6542,136434,7266,190339,8739,398057,11463,446447,11575,671546,13562,547803,12328,431618,9789,226590,9434,924228,16164,2236635,13237,101557,5651,94557,6202,128681,6883,255152,9482,265430,8755,355934,10351,264217,9755,212249,7180,101344,6313,457514,12343,1876311,14817,38327,3204,41877,3990,61658,4483,142905,7356,181017,6681,315612,8370,283586,8689,219369,6743,125246,6337,466714,9168,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,601951,7489,36315,3094,37057,3155,47778,3259,72321,4175,75864,4789,87508,4963,55237,3909,41660,3234,20842,2085,127369,6096,327616,4826,24373,2467,24972,2334,32450,2819,45377,3395,39013,2925,42335,3652,24894,2818,19279,2051,9054,1196,65869,3896,274335,5066,11942,1850,12085,1852,15328,1519,26944,2406,36851,3081,45173,3372,30343,2983,22381,2559,11788,1582,61500,4019,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,641046,6739,27870,2761,20522,2208,30730,2869,50909,3870,70758,3581,90016,5058,104263,4253,62743,3545,34900,2810,148335,6054,359645,4627,20129,2292,14844,1713,18029,1991,37111,2979,45560,3186,53698,3847,54810,2942,31640,2543,13555,1816,70269,4332,281401,4926,7741,1424,5678,1114,12701,1984,13798,2290,25198,2214,36318,2957,49453,3041,31103,2664,21345,2110,78066,3821,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5772510,18019,251303,9226,249755,8005,306965,9025,574948,11666,603593,13362,819576,15587,700080,14099,596432,11881,277172,8144,1392686,17728,3114850,13956,181855,7565,178099,6433,210254,7786,373670,8630,347570,9790,417378,12280,308236,9135,276970,6750,110533,5667,710285,12910,2657660,15062,69448,4262,71656,4460,96711,4983,201278,7283,256023,7159,402198,8961,391844,9275,319462,9077,166639,6025,682401,12928,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2856781,16196,146891,6121,117320,4650,176666,6722,268405,8177,332516,6766,388400,8919,374928,8963,238162,7228,119778,4897,693715,12255,1539432,11102,107265,5001,83681,4251,117990,5431,173450,6007,197377,6676,199087,7721,161295,5423,105698,5158,49615,3222,343974,8725,1317349,11829,39626,3057,33639,2644,58676,3752,94955,5235,135139,5399,189313,5141,213633,6982,132464,5686,70163,4260,349741,8072,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1433976,9021,55510,3416,51990,2636,73442,3446,120907,4499,168495,4920,217042,5303,235357,6364,120236,4350,56032,3429,334965,7389,759903,5282,37362,2413,33259,2093,45336,2532,80514,3533,102893,3932,114166,3924,102270,4203,56840,2771,22773,2349,164490,5026,674073,7257,18148,1904,18731,1812,28106,2133,40393,2708,65602,2998,102876,4053,133087,4522,63396,3305,33259,2474,170475,4902,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1317668,10499,47694,3217,39113,3310,58451,3689,105312,4603,141202,4894,200839,5866,241600,6742,127434,5193,58959,3482,297064,9181,712424,6749,32125,2919,26927,2841,39196,2695,69332,3655,88151,3721,111136,4901,109905,4271,62858,4015,23870,2583,148924,5496,605244,6899,15569,1891,12186,1463,19255,2299,35980,2589,53051,2982,89703,3704,131695,5081,64576,3236,35089,2691,148140,6146,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1778244,14244,76057,4308,64342,4177,93932,4697,158396,6781,200734,7561,263335,8773,246530,7801,165399,5408,81943,4044,427576,10720,956862,9595,54566,3819,45354,3505,62825,3841,101353,5228,113305,5775,134185,6205,107408,4714,79356,4443,35898,2914,222612,7739,821382,9511,21491,2245,18988,2378,31107,2515,57043,3900,87429,4494,129150,6235,139122,5718,86043,4246,46045,3107,204964,7513,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1768060,14955,107311,4982,78513,5508,108998,6137,181740,7697,217421,6710,272100,7883,238088,8451,156472,7024,69583,4156,337834,9261,942022,9672,80665,4017,61556,4439,75622,4623,122411,5982,122089,5736,132160,5820,95843,5065,68625,3812,27168,2866,155883,5830,826038,10987,26646,2515,16957,2502,33376,3607,59329,3774,95332,5059,139940,5338,142245,5782,87847,5179,42415,3172,181951,6354,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,617453,6991,30786,2508,27474,2482,34208,2580,62725,3346,73002,4108,91983,4403,84259,4545,60156,3205,27065,2795,125795,4988,328909,4235,23768,1974,19834,1969,23638,1936,42123,2745,45317,3016,46570,3553,33576,2537,24412,1814,10482,1850,59189,3660,288544,4616,7018,1342,7640,1359,10570,1327,20602,1952,27685,2518,45413,2748,50683,3474,35744,2774,16583,2138,66606,3470,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2710726,15621,102119,5386,105695,6022,132534,6474,271157,9413,284267,9592,403444,11864,328848,8051,324808,8304,163910,5653,593944,13851,1405798,9874,72945,4332,76026,5181,88924,4994,165926,7090,156191,6802,202239,7816,138607,5173,143713,5725,69435,3465,291792,8846,1304928,9798,29174,3163,29669,2548,43610,3759,105231,5381,128076,5591,201205,7122,190241,7000,181095,6851,94475,4270,302152,9666,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3059498,17005,79045,5307,81284,4978,120387,5336,259038,7927,314606,9330,465212,10946,397789,10467,424807,13166,219043,7729,698287,14620,1583490,11283,58438,3966,58427,4203,82380,4424,167725,6556,186739,6941,254048,7482,177961,6614,190065,8190,84060,4192,323647,8927,1476008,10697,20607,2528,22857,2406,38007,2795,91313,4652,127867,5767,211164,7109,219828,7225,234742,7896,134983,6330,374640,9576,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4280809,20992,157593,4760,149367,6124,215253,6779,353956,9103,428664,9365,574665,9490,572403,10493,447958,10663,235687,6943,1145263,14691,2276482,13684,111211,4108,108451,5355,149832,5169,234106,7524,257223,7820,305369,6966,266321,6902,203744,7141,90872,4644,549353,9434,2004327,13722,46382,3201,40916,3075,65421,3688,119850,4613,171441,5625,269296,7466,306082,6946,244214,7410,144815,5750,595910,10405,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2539665,12736,88061,3606,87523,4035,139168,5790,223890,6225,286372,6656,370162,7067,379231,8561,238885,7031,120968,4212,605405,10375,1341010,8998,61194,2948,60629,3045,89172,4498,140353,4712,162458,4880,188490,4963,173382,5349,118522,4527,51165,2837,295645,7575,1198655,8412,26867,2139,26894,2093,49996,3014,83537,4035,123914,3587,181672,5383,205849,5745,120363,4589,69803,3489,309760,6326,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1154271,11520,62987,4375,46009,3599,63564,4867,125742,6521,152416,6276,182862,7577,163080,7322,82092,4603,36125,3115,239394,8255,610595,8289,45298,3597,33146,3106,43074,3586,81871,4943,88238,4963,91793,4816,64332,4576,36710,3527,13518,1894,112615,5446,543676,7672,17689,2398,12863,2040,20490,2633,43871,3534,64178,3962,91069,4857,98748,4980,45382,3457,22607,2204,126779,5921,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2628361,16916,101959,4840,87775,4974,142608,5711,255649,7803,299944,7313,403738,9498,358400,9709,245863,7104,113169,5328,619256,12861,1385438,11138,70149,3832,59373,4096,94338,4398,164840,6695,169178,5399,202295,6338,158672,5921,110733,5015,44431,3275,311429,9122,1242923,10960,31810,2641,28402,2779,48270,3682,90809,4323,130766,5276,201443,6416,199728,6592,135130,4949,68738,3575,307827,8414,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,428974,4974,11760,1868,9615,1433,21180,2665,25129,2341,44907,3364,62781,3842,93105,4344,46376,3185,23865,2558,90256,4031,227445,3578,7312,1455,6524,1114,14285,2252,17298,1788,28671,2663,36437,2642,47359,2806,22801,2228,8591,1506,38167,2725,201529,3811,4448,922,3091,686,6895,1186,7831,1235,16236,1873,26344,2400,45746,3133,23575,2214,15274,1874,52089,3004,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,865026,7920,25988,2457,26707,2368,40121,2447,61556,3565,97997,4273,135390,4380,154505,5601,80583,3360,40931,3199,201248,6576,463807,4721,16865,1709,18376,1935,23640,2208,40817,2555,59921,3527,76252,3411,72897,3988,39424,2707,16229,1639,99386,4362,401219,5423,9123,1371,8331,1172,16481,1359,20739,2034,38076,2763,59138,2998,81608,3189,41159,2145,24702,2529,101862,4073,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1164289,10684,76951,4484,61710,5603,65490,4538,115464,6992,105635,6070,156732,8096,112328,5416,107617,6294,49925,3488,312437,9612,654835,6517,57954,3768,48695,5124,48198,3845,76783,5881,59237,4789,78111,5566,49402,4013,49997,4507,22708,2444,163750,6336,509454,7916,18997,2346,13015,2042,17292,2340,38681,3315,46398,3631,78621,4867,62926,3755,57620,4465,27217,2899,148687,6745,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,656118,6732,24643,2612,22360,2629,33241,2552,63474,3718,80745,4237,99085,5112,88305,4708,73050,3865,38300,3059,132915,6061,351239,5066,18868,2345,16800,1970,23111,2078,41256,2890,48419,3267,52425,3633,38897,3430,33292,2784,15111,1743,63060,3871,304879,4254,5775,1109,5560,1402,10130,1480,22218,2305,32326,2879,46660,3283,49408,3212,39758,2742,23189,2486,69855,4205,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3995114,17890,105562,5053,101928,5674,149266,5630,325493,10538,392339,8442,601648,11640,527434,10040,556036,14699,307354,8607,928054,16979,2142293,11854,84314,4858,79422,4700,107106,4676,227248,8146,239373,7180,334361,8851,243639,6616,245793,8171,121827,5858,459210,10664,1852821,13193,21248,2650,22506,2536,42160,3344,98245,5905,152966,5080,267287,8019,283795,7574,310243,10373,185527,6477,468844,11795,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,818379,9602,28896,3279,27817,3464,36081,3514,64664,4343,89256,5259,123490,5862,138482,6247,84216,5153,39637,3440,185840,6473,443393,7102,18371,2465,21542,2937,24751,2758,46049,3654,56641,4446,66490,4242,63100,3916,41443,3389,16066,1891,88940,4760,374986,5513,10525,1822,6275,1284,11330,1693,18615,1938,32615,2684,57000,3303,75382,3965,42773,3173,23571,2469,96900,4176,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8408494,30168,219861,8035,222553,8512,297251,9247,641499,12065,729861,15348,1250892,21542,1071813,17283,1179030,19016,649521,14627,2146213,22464,4441391,19913,167094,6458,166728,7212,208554,7255,429133,9898,430019,11698,675936,16657,477144,11888,531538,11172,258748,8755,1096497,16068,3967103,22003,52767,3752,55825,4144,88697,4450,212366,6976,299842,8388,574956,12845,594669,10356,647492,12527,390773,9928,1049716,15321,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3957348,18581,119253,5960,121754,6499,173964,6970,370018,9792,474540,9741,626467,13263,584826,11491,422854,8998,192459,7910,871213,14928,2125130,11776,82718,5247,86372,5318,119744,4767,244886,7833,292355,8220,332124,9144,266398,7167,200491,7097,82846,4252,417196,10327,1832218,13118,36535,2924,35382,3624,54220,4129,125132,5208,182185,5923,294343,8423,318428,9032,222363,6107,109613,6160,454017,10788,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
