GEO_ID,B05003A_001E,B05003A_001M,B05003A_002E,B05003A_002M,B05003A_003E,B05003A_003M,B05003A_004E,B05003A_004M,B05003A_005E,B05003A_005M,B05003A_006E,B05003A_006M,B05003A_007E,B05003A_007M,B05003A_008E,B05003A_008M,B05003A_009E,B05003A_009M,B05003A_010E,B05003A_010M,B05003A_011E,B05003A_011M,B05003A_012E,B05003A_012M,B05003A_013E,B05003A_013M,B05003A_014E,B05003A_014M,B05003A_015E,B05003A_015M,B05003A_016E,B05003A_016M,B05003A_017E,B05003A_017M,B05003A_018E,B05003A_018M,B05003A_019E,B05003A_019M,B05003A_020E,B05003A_020M,B05003A_021E,B05003A_021M,B05003A_022E,B05003A_022M,B05003A_023E,B05003A_023M,NAME,B05003A_001MA,B05003A_001EA,B05003A_002EA,B05003A_002MA,B05003A_003EA,B05003A_003MA,B05003A_004MA,B05003A_004EA,B05003A_005MA,B05003A_005EA,B05003A_006MA,B05003A_006EA,B05003A_007EA,B05003A_007MA,B05003A_008EA,B05003A_008MA,B05003A_009MA,B05003A_009EA,B05003A_010MA,B05003A_010EA,B05003A_011MA,B05003A_011EA,B05003A_012MA,B05003A_012EA,B05003A_013EA,B05003A_013MA,B05003A_014EA,B05003A_014MA,B05003A_015MA,B05003A_015EA,B05003A_016MA,B05003A_016EA,B05003A_017MA,B05003A_017EA,B05003A_018EA,B05003A_018MA,B05003A_019EA,B05003A_019MA,B05003A_020MA,B05003A_020EA,B05003A_021MA,B05003A_021EA,B05003A_022MA,B05003A_022EA,B05003A_023MA,B05003A_023EA,state
0400000US13,5816513,13245,2891502,8714,699422,4875,682795,4572,16627,2858,3763,1236,12864,2505,2192080,6126,2035931,5885,156149,7051,36989,3046,119160,6867,2925011,7600,658092,5134,643160,5458,14932,2409,2952,882,11980,2300,2266919,3971,2142217,5231,124702,5220,44934,3629,79768,5052,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,337507,2426,178334,1887,29689,1051,29056,1182,633,470,72,120,561,454,148645,1540,140385,1975,8260,1655,3866,1042,4394,1075,159173,1720,27535,1150,26601,1341,934,624,402,292,532,518,131638,1169,119645,2071,11993,1862,5973,1131,6020,1465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1357129,5032,681039,3146,181462,1746,177589,1822,3873,1168,500,358,3373,1163,499577,2072,474649,2366,24928,2427,8337,1687,16591,2150,676090,2894,174123,1815,170716,1868,3407,884,547,344,2860,844,501967,1685,479347,2097,22620,2187,8294,1483,14326,1762,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9074653,23238,4469134,13770,1045227,7269,1016202,6875,29025,3464,7575,1345,21450,3198,3423907,9173,3046429,10712,377478,11920,184575,7156,192903,9089,4605519,11922,990698,6540,963878,6383,26820,2718,8249,1602,18571,2335,3614821,6902,3245252,10796,369569,10577,194882,7917,174687,7332,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5427561,9032,2670217,5601,659508,2440,652409,2697,7099,1459,1703,750,5396,1455,2010709,4256,1955532,4091,55177,4168,18696,2069,36481,3295,2757344,4747,626540,2743,620799,2805,5741,1150,1319,571,4422,961,2130804,3308,2081311,3284,49493,3535,23646,2412,25847,2715,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2772535,4142,1363253,2775,325567,1524,322447,1583,3120,886,1102,442,2018,724,1037686,1998,1014898,2626,22788,2628,8191,1449,14597,2028,1409282,2664,309346,1740,307022,1818,2324,604,533,295,1791,528,1099936,1421,1078993,2160,20943,2235,7848,1480,13095,1557,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2361047,6941,1165639,4381,288737,2343,282827,2536,5910,1315,862,547,5048,1210,876902,3038,843834,2957,33068,2974,11795,2111,21273,2523,1195408,4538,273668,2761,269488,3024,4180,1236,352,241,3828,1198,921740,2719,888405,2916,33335,2859,13593,1928,19742,2152,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3762571,4258,1843236,3776,442973,2243,440585,2191,2388,831,889,519,1499,656,1400263,2439,1372452,3134,27811,3259,10347,1933,17464,2560,1919335,3052,418889,2348,415874,2524,3015,1058,1107,582,1908,856,1500446,1615,1478212,2347,22234,2015,10868,1603,11366,1661,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2760233,4740,1354686,3370,316187,1909,313440,1959,2747,1025,1055,776,1692,686,1038499,2693,1011919,2393,26580,3169,10402,1656,16178,2724,1405547,2590,302207,1696,299945,1831,2262,947,709,580,1553,728,1103340,1864,1075850,2850,27490,2357,14767,2187,12723,1504,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265541,3360,618407,1988,134494,1147,133940,1176,554,312,90,114,464,286,483913,1445,473089,1931,10824,1436,6277,1105,4547,996,647134,1790,127433,994,126564,1050,869,429,90,112,779,429,519701,1230,505026,2203,14675,1859,8570,1222,6105,1211,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3441497,11054,1681547,6468,384904,3337,374908,3221,9996,1796,2799,719,7197,1568,1296643,4178,1195779,5033,100864,6645,43347,3797,57517,5673,1759950,5998,369950,2982,359981,2796,9969,1723,2476,880,7493,1492,1390000,4132,1286106,4794,103894,5473,54668,3973,49226,3882,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5329576,13209,2574308,7310,574905,3486,562428,4065,12477,2316,2990,950,9487,2035,1999403,5848,1793015,9582,206388,8146,103012,5423,103376,7005,2755268,7608,548333,3489,535803,3742,12530,2264,3322,936,9208,2087,2206935,5177,1993344,7744,213591,7698,118751,5104,94840,6225,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8026545,7876,3968204,5036,939851,2909,925229,3350,14622,2437,4482,1131,10140,2137,3028353,3501,2876658,6749,151695,6091,85601,4872,66094,4762,4058341,4729,888213,2666,872138,3088,16075,2301,5758,1469,10317,1884,3170128,3308,3014357,7202,155771,6403,88423,4829,67348,4755,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4538957,7496,2246412,4493,524031,1926,517487,2116,6544,1305,2010,727,4534,1101,1722381,3383,1671273,3222,51108,3559,21820,2192,29288,2875,2292545,4063,501364,2192,493354,2335,8010,1457,3061,832,4949,1438,1791181,2521,1742547,3359,48634,3058,22514,1812,26120,2783,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1749296,2792,858591,2940,202408,2414,201158,2425,1250,542,173,149,1077,519,656183,1995,646226,1745,9957,1664,3111,920,6846,1437,890705,2597,190765,2162,189929,2155,836,416,275,238,561,352,699940,1268,690684,1582,9256,1715,4572,1254,4684,1040,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4905832,6447,2405719,4067,576122,2462,568383,2485,7739,1736,2629,931,5110,1425,1829597,2476,1791890,3561,37707,2971,17315,2123,20392,2350,2500113,3613,546074,2045,541679,2176,4395,907,2193,695,2202,677,1954039,2322,1914430,4109,39609,3914,20166,2460,19443,2528,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,847192,1984,423051,1571,94012,858,93517,865,495,290,219,189,276,230,329039,1392,325336,1747,3703,829,2123,616,1580,642,424141,1262,89580,936,89316,953,264,280,248,278,16,28,334561,966,327392,1618,7169,1304,4024,954,3145,868,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1566980,4653,771704,2809,189791,1555,185637,1667,4154,1039,621,325,3533,971,581913,2111,563074,1501,18839,2190,5916,1161,12923,1776,795276,2583,184127,1505,181648,1576,2479,701,399,260,2080,685,611149,1605,593678,1886,17471,1639,5646,822,11825,1479,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1837860,12559,943350,6362,218731,3318,208606,3334,10125,1774,668,414,9457,1772,724619,4428,600556,4510,124063,5223,36430,2708,87633,5458,894510,7183,205194,4020,193145,3781,12049,2113,1262,552,10787,2097,689316,4332,583587,4292,105729,5414,41602,3523,64127,4107,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250231,2808,615314,1748,141711,1301,140352,1463,1359,669,442,342,917,573,473603,1151,453867,3005,19736,2933,9175,1720,10561,2165,634917,1677,135875,812,134741,1068,1134,561,264,177,870,523,499042,1323,476831,2438,22211,2453,10605,1234,11606,2227,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6073160,16554,2966676,9362,687067,4953,664658,4974,22409,2919,6105,1447,16304,2331,2279609,8213,1930322,10248,349287,10713,180754,7228,168533,8081,3106484,9415,653861,4573,633104,4955,20757,2431,5612,1362,15145,2106,2452623,7245,2101912,9364,350711,8434,199150,6900,151561,6174,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1325762,11738,654789,6799,157399,3762,149040,4066,8359,1898,576,427,7783,1819,497390,5053,439956,5380,57434,4809,13318,1984,44116,4099,670973,7114,149493,3869,143259,3849,6234,1718,694,458,5540,1791,521480,4857,467613,5332,53867,3614,17145,1780,36722,3283,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12816272,25723,6241455,15211,1394061,7238,1352205,7194,41856,4257,12627,1842,29229,3734,4847394,11103,4120415,13541,726979,14188,383753,9831,343226,11612,6574817,13874,1327298,6610,1289179,7461,38119,4028,12295,2260,25824,3351,5247519,10105,4485223,14213,762296,14599,454472,10876,307824,10662,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6224663,12857,3059233,8341,705781,4260,690988,4711,14793,2272,2719,741,12074,2157,2353452,6220,2244928,4734,108524,6319,31120,2968,77404,5759,3165430,7090,658243,4713,645735,4810,12508,2168,1957,648,10551,2136,2507187,3841,2411415,4360,95772,5177,33592,3044,62180,4560,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,578919,1164,290197,1036,63617,542,63012,679,605,358,251,311,354,288,226580,814,223550,1061,3030,776,1569,607,1461,505,288722,892,60014,513,59698,549,316,237,84,136,232,199,228708,583,225732,891,2976,693,1722,496,1254,516,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9645844,7788,4717912,4995,1122839,3141,1113887,3021,8952,2023,2496,725,6456,1895,3595073,2872,3502431,5168,92642,5094,49634,3432,43008,3541,4927932,4495,1069824,2642,1061543,2840,8281,1542,2945,880,5336,1273,3858108,3006,3757108,4742,101000,4704,62017,3473,38983,2855,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2698032,6248,1322721,3298,308933,2221,304119,2084,4814,1336,824,526,3990,1153,1013788,2260,978950,2611,34838,2995,9800,1448,25038,2652,1375311,4518,295080,2897,290663,2775,4417,1147,946,456,3471,1044,1080231,2507,1046679,2471,33552,2990,11155,1481,22397,2507,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3186177,11429,1573311,6811,354281,3357,343330,3348,10951,2261,1560,947,9391,2074,1219030,4682,1141014,4357,78016,5173,23179,2293,54837,4702,1612866,6035,335453,3530,327452,3674,8001,1877,684,444,7317,1819,1277413,3271,1201236,4329,76177,4673,30453,2806,45724,3510,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10429732,8371,5074723,5418,1117294,2863,1103948,3821,13346,2603,5140,1323,8206,2204,3957429,4235,3827294,6063,130135,6602,70226,4560,59909,5060,5355009,4598,1064063,3055,1054699,3375,9364,1606,3593,870,5771,1345,4290946,3273,4160016,5589,130930,5137,77356,4176,53574,3746,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882370,5537,424162,3383,89743,1313,88502,1353,1241,564,344,290,897,479,334419,2615,303654,3065,30765,3485,15466,2013,15299,2506,458208,3096,86692,1662,85360,1655,1332,600,511,343,821,480,371516,1961,342846,2954,28670,3047,17537,2378,11133,1851,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2908324,4787,1430119,4012,322527,2761,317777,2933,4750,1061,1016,525,3734,1006,1107592,2755,1060525,2677,47067,3671,12344,1690,34723,3172,1478205,3302,305496,2538,301282,2601,4214,968,825,422,3389,961,1172709,1714,1131777,2426,40932,2840,16401,1927,24531,2302,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,681785,1872,339872,1297,78905,977,78584,993,321,262,71,80,250,234,260967,611,258327,887,2640,821,733,338,1907,798,341913,1398,74242,1031,74088,1033,154,156,16,29,138,147,267671,739,264651,804,3020,755,1507,550,1513,557,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4781578,6874,2344695,4956,540011,2478,533634,2488,6377,1495,1678,652,4699,1354,1804684,3471,1749359,3660,55325,3887,16499,2068,38826,3727,2436883,3894,513502,2407,507187,2780,6315,1407,1192,467,5123,1257,1923381,2340,1877281,3682,46100,3715,19242,2306,26858,2589,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16405937,47857,8163088,25934,2174079,12490,2072373,13567,101706,6407,9377,1893,92329,6294,5989009,18219,5082499,18197,906510,18822,245536,9442,660974,16555,8242849,26395,2067031,12922,1971869,13274,95162,5855,8856,1849,86306,5548,6175818,17199,5350868,18156,824950,14224,269577,9266,555373,13581,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2271604,8320,1139263,4654,355705,2380,348635,2426,7070,1287,811,374,6259,1250,783558,3655,733064,3116,50494,4714,12635,1693,37859,4374,1132341,4803,334923,2298,328801,2402,6122,1338,1042,489,5080,1273,797418,3331,750697,3506,46721,3418,15785,1906,30936,3094,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600529,792,294183,632,64571,407,64019,543,552,376,73,84,479,372,229612,517,222913,1133,6699,1045,3799,700,2900,724,306346,666,62573,425,62213,559,360,295,29,34,331,290,243773,462,233431,1354,10342,1445,5668,1017,4674,1010,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5413295,11229,2671243,6545,606054,3436,591230,3569,14824,2297,4268,1275,10556,1838,2065189,5039,1932991,5864,132198,7409,51480,4073,80718,6229,2742052,6903,576852,4443,563223,4557,13629,2156,3636,1281,9993,1888,2165200,4126,2027484,5981,137716,6485,62121,4744,75595,5291,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5148130,12497,2562251,6898,584523,3642,566114,4005,18409,2711,4123,1359,14286,2384,1977728,4805,1839766,5721,137962,6327,51285,3693,86677,5775,2585879,6874,551208,3514,531658,4258,19550,3727,2608,1069,16942,3461,2034671,4263,1885970,6462,148701,6931,67938,4555,80763,5902,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721098,1805,840795,1821,186645,1634,186284,1683,361,240,133,149,228,242,654150,1063,650321,1304,3829,953,1833,706,1996,631,880303,1886,177296,1677,176382,1775,914,583,129,146,785,578,703007,896,698146,1265,4861,1015,2656,776,2205,637,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4859689,6394,2409428,3795,544674,2245,540109,2356,4565,1031,1650,493,2915,896,1864754,2581,1815519,3757,49235,3454,22691,2178,26544,2580,2450261,3672,518072,1886,512882,2082,5190,1213,1931,604,3259,1005,1932189,2357,1886539,3334,45650,3599,26067,2421,19583,2306,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,472937,2132,238166,1612,55021,1318,54583,1295,438,322,47,81,391,274,183145,911,180430,1078,2715,660,930,389,1785,520,234771,1776,53152,1199,52824,1190,328,251,59,102,269,235,181619,1325,176994,1373,4625,1050,2235,820,2390,630,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
