GEO_ID,B13012_001E,B13012_001M,B13012_002E,B13012_002M,B13012_003E,B13012_003M,B13012_004E,B13012_004M,B13012_005E,B13012_005M,B13012_006E,B13012_006M,B13012_007E,B13012_007M,B13012_008E,B13012_008M,B13012_009E,B13012_009M,B13012_010E,B13012_010M,B13012_011E,B13012_011M,B13012_012E,B13012_012M,B13012_013E,B13012_013M,B13012_014E,B13012_014M,B13012_015E,B13012_015M,NAME,B13012_001MA,B13012_001EA,B13012_002MA,B13012_002EA,B13012_003EA,B13012_003MA,B13012_004EA,B13012_004MA,B13012_005EA,B13012_005MA,B13012_006MA,B13012_006EA,B13012_007MA,B13012_007EA,B13012_008EA,B13012_008MA,B13012_009EA,B13012_009MA,B13012_010EA,B13012_010MA,B13012_011MA,B13012_011EA,B13012_012MA,B13012_012EA,B13012_013MA,B13012_013EA,B13012_014EA,B13012_014MA,B13012_015EA,B13012_015MA,state
0400000US01,1128612,5106,59243,3722,36803,3309,21119,2333,15684,2376,22440,2643,14860,2219,7580,1525,1069369,6273,543179,8794,384982,7770,158197,5013,526190,11166,347338,9222,178852,7182,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173521,2065,12113,1695,8567,1593,5021,1264,3546,900,3546,823,2522,629,1024,507,161408,2635,82435,3053,61811,3202,20624,1891,78973,3407,59400,3556,19573,2336,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1461914,4422,88438,4828,59793,3573,28657,2601,31136,3202,28645,3424,14827,2569,13818,2304,1373476,6091,678550,9284,462008,8272,216542,7506,694926,9042,495957,8358,198969,7126,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,670107,3652,41437,3101,25788,2312,15869,1861,9919,1626,15649,2435,7893,1425,7756,1682,628670,3963,339864,6142,249001,6254,90863,4663,288806,6030,203180,5698,85626,4482,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9172153,10717,515133,13045,356309,10689,173857,7868,182452,6617,158824,7275,85570,5689,73254,4837,8657020,16492,4209569,23132,2832888,22730,1376681,15782,4447451,25068,3078223,24941,1369228,15258,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1203275,3765,69326,4104,51696,3266,31212,2598,20484,2309,17630,2230,10640,1850,6990,1296,1133949,5590,597410,9182,439876,8403,157534,6110,536539,10346,413541,9851,122998,5325,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,864867,3194,44718,3143,32920,2862,20125,1986,12795,1838,11798,1904,7941,1560,3857,976,820149,4231,406664,7292,307537,7367,99127,4210,413485,7156,309054,7087,104431,4738,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,213206,1854,13341,1770,8489,1357,5068,978,3421,930,4852,1175,3313,921,1539,721,199865,2446,94897,3864,70969,3236,23928,2624,104968,4304,77147,4568,27821,2224,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,166918,1234,7707,1331,3665,1098,2551,891,1114,677,4042,1100,2014,734,2028,779,159211,1800,39753,3001,32195,2755,7558,1485,119458,3061,88660,3663,30798,2728,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4217875,8507,220446,9221,137626,5879,75257,4451,62369,3664,82820,6208,48922,4285,33898,3559,3997429,11383,1992445,17738,1456128,17056,536317,12474,2004984,19147,1442577,18679,562407,11278,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
