GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001MA,B25043_001EA,B25043_002EA,B25043_002MA,B25043_003EA,B25043_003MA,B25043_004MA,B25043_004EA,B25043_005MA,B25043_005EA,B25043_006MA,B25043_006EA,B25043_007EA,B25043_007MA,B25043_008EA,B25043_008MA,B25043_009EA,B25043_009MA,B25043_010MA,B25043_010EA,B25043_011MA,B25043_011EA,B25043_012MA,B25043_012EA,B25043_013EA,B25043_013MA,B25043_014EA,B25043_014MA,B25043_015MA,B25043_015EA,B25043_016MA,B25043_016EA,B25043_017MA,B25043_017EA,B25043_018EA,B25043_018MA,B25043_019EA,B25043_019MA,state
0400000US01,1796058,10547,1289272,11970,1236896,11362,144711,5579,768949,8462,323236,4829,52376,3580,17199,2607,29414,2275,5763,1280,506786,9952,425955,9149,164216,6580,201219,6573,60520,3605,80831,5447,42765,3797,34302,3059,3764,1011,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229878,2779,148249,3302,145570,3333,17149,1818,108045,3088,20376,1124,2679,694,685,436,1722,518,272,153,81629,2772,75810,3116,31499,2183,39859,2489,4452,859,5819,1239,3113,947,2690,828,16,27,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2224992,11475,1523041,12956,1467752,12365,202998,6778,876940,9923,387814,4924,55289,4544,16535,2590,29428,2822,9326,1680,701951,12863,615070,12695,248743,7635,288306,9165,78021,4647,86881,4399,48876,4223,34597,3257,3408,913,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1103428,7576,753412,8763,716772,8669,87473,4774,428046,6266,201253,4075,36640,3051,11218,2093,22536,2206,2886,626,350016,7559,279505,7344,109272,5472,128740,4738,41493,2681,70511,4899,34613,3367,33454,3105,2444,882,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12151227,18090,7102197,26399,7014682,26411,729130,11273,4626530,24659,1659022,11745,87515,4580,28521,3072,49754,3329,9240,1404,5049030,24989,4719922,25020,1632142,16377,2528576,21410,559204,8853,329108,9612,189985,7283,126793,6291,12330,1776,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1846988,9333,1269421,10162,1237380,10156,174839,5995,827027,8308,235514,4588,32041,3139,14065,2069,15951,2340,2025,658,577567,10807,508989,11122,217121,7113,236149,7898,55719,3399,68578,4346,43387,3388,22738,2748,2453,865,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1325443,5814,921382,7687,914309,7737,92703,4315,611719,6704,209887,3513,7073,1499,2451,740,4036,1227,586,371,404061,6979,365159,7177,111868,6134,184941,6410,68350,3267,38902,3980,20143,2891,17430,2463,1329,547,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,320110,3955,238194,3604,234061,3598,29284,1994,145714,3205,59063,1708,4133,998,1588,693,2017,662,528,361,81916,3849,76552,3816,30604,2603,36312,2642,9636,1195,5364,1132,2675,723,2369,863,320,248,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250456,3518,114586,3453,112239,3671,13762,1593,67763,3187,30714,1915,2347,730,1140,520,1067,567,140,164,135870,4564,124496,4461,44537,2817,61603,3325,18356,1837,11374,1747,7590,1322,3252,957,532,452,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106042,22495,4994101,23446,4828714,23520,488141,10267,2815932,18370,1524641,10641,165387,8109,50597,4484,94916,5138,19874,2213,2111941,22368,1735085,22642,601134,14295,853283,13587,280668,7774,376856,11637,194497,9875,167471,6892,14888,2143,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3376763,13781,2285179,17167,2191594,17083,292805,7852,1454174,11939,444615,5961,93585,5128,31442,3025,55532,4269,6611,1243,1091584,16605,877881,16317,345190,10497,439698,10271,92993,4487,213703,8605,116224,6179,91524,5807,5955,1537,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,257599,4950,251964,4684,20445,2406,154234,4413,77285,2114,5635,1051,1547,625,3112,809,976,469,175033,4748,162241,4932,52233,3065,88877,4346,21131,1632,12792,2027,6094,1454,6042,1285,656,312,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,376122,4584,56556,2777,231695,3684,87871,2239,14860,1632,6283,930,8105,1545,472,247,157573,4661,140817,4326,66894,3600,59090,3311,14833,1618,16756,1958,10866,1523,4746,1068,1144,634,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,3198375,16936,414332,9158,2037121,12339,746922,7745,102992,4944,40884,3308,55205,3739,6903,1271,1422885,14359,1230253,14786,449286,9498,598391,11032,182576,6777,192632,7022,109671,5619,75790,4760,7171,1703,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,1696906,13287,237176,7146,1060913,10140,398817,4325,59422,3487,21824,2638,32382,2625,5216,1147,678946,11714,578266,11351,223691,7231,271426,7996,83149,3629,100680,5435,57449,4144,39415,3657,3816,1054,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,860510,8427,120152,4507,517744,4711,222614,3044,25459,2442,11118,1501,12730,1857,1611,451,322796,6591,286439,6558,115634,4838,120222,4751,50583,2549,36357,2745,25095,2468,10505,1482,757,462,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,730166,7180,94247,3794,455547,5524,180372,2967,30856,2729,11620,1793,18182,1860,1054,327,327266,6238,278821,5609,117244,4302,121372,4516,40205,2656,48445,3679,29777,2934,17164,2371,1504,501,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,1119285,10631,139105,5288,703017,8292,277163,4265,47796,4212,16626,2617,27363,2707,3807,930,484830,8729,399127,7582,145914,5406,197034,6153,56179,2973,85703,5637,47030,4599,35003,3644,3670,997,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,1025162,11102,129105,4797,638132,8576,257925,4967,46505,4090,15994,2669,26655,2763,3856,809,493311,9057,409072,8775,148595,5606,206114,7375,54363,3094,84239,5442,40495,3512,38267,3650,5477,1298,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,390901,5614,39918,2650,256774,3570,94209,2457,8175,1261,2158,695,5239,966,778,403,149171,5616,133751,5375,48166,3253,59693,3510,25892,1980,15420,2004,9018,1425,5831,1279,571,330,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,1422300,11767,162656,5664,956793,9183,302851,4948,28111,3066,10599,1849,15452,2237,2060,761,638620,10342,567931,9017,193764,7104,288265,8457,85902,3670,70689,4547,36571,3504,31720,3637,2398,923,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,1562684,10518,144333,5823,1053839,9240,364512,5659,25675,2554,10512,1708,13970,1949,1193,504,858126,11260,773269,11609,242124,7286,381713,7866,149432,5349,84857,5389,49379,4748,31319,3627,4159,1107,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,2766057,13846,332974,7904,1781982,11040,651101,5131,142216,6068,54590,3278,79217,5073,8409,1215,960844,12074,797666,10413,290751,7544,371382,7899,135533,4184,163178,6922,93164,5165,65216,4612,4798,1001,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,1518109,8219,229668,5488,982484,6978,305957,3306,40097,2860,21506,2298,16876,1644,1715,614,484091,8037,439395,7496,175922,5477,180812,6191,82661,3531,44696,3778,29499,3089,13741,1881,1456,588,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,709081,9664,80744,4100,440634,7484,187703,4244,51237,4435,15095,2352,31479,3309,4663,1069,315203,7259,241717,6903,85580,4015,124702,5491,31435,2524,73486,4676,36816,3304,32919,3359,3751,1043,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,1576975,12360,210226,6369,976036,10064,390713,5261,51863,3579,21366,2221,26584,2559,3913,800,676189,11052,581045,10034,223940,8477,262125,7995,94980,4601,95144,5780,52007,4306,40630,3936,2507,721,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,251805,4561,25500,2135,162135,3112,64170,1718,8332,1537,2446,711,5064,1358,822,387,112053,4325,96396,4248,35453,2587,44420,2715,16523,1591,15657,2276,8527,1450,6186,1416,944,555,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,461125,5759,59836,3021,286213,4210,115076,2212,14774,1542,6297,1179,7482,1145,995,361,224989,5571,200295,5067,88352,3636,81843,4167,30100,1944,24694,2437,13834,1822,9658,1542,1202,500,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,564414,7884,78094,4276,362956,6653,123364,3282,16291,2488,5701,1234,9143,1642,1447,587,356123,7805,321814,7314,116555,4309,167525,6294,37734,2257,34309,3156,16827,2363,15201,1964,2281,855,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,358827,5476,36000,2478,252413,4294,70414,2370,4825,980,1898,568,2689,836,238,178,140851,4453,130514,4709,44397,3267,61419,3954,24698,2237,10337,1968,5010,1444,4850,1381,477,348,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,2083320,15594,195241,6154,1392247,10516,495832,6178,26988,2818,8936,1562,14652,2174,3400,946,1025182,12171,905756,12893,247233,7636,499823,10659,158700,5066,119426,6923,60325,3567,52846,4740,6255,1281,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
