GEO_ID,C21001A_001E,C21001A_001M,C21001A_002E,C21001A_002M,C21001A_003E,C21001A_003M,C21001A_004E,C21001A_004M,C21001A_005E,C21001A_005M,C21001A_006E,C21001A_006M,C21001A_007E,C21001A_007M,C21001A_008E,C21001A_008M,C21001A_009E,C21001A_009M,C21001A_010E,C21001A_010M,C21001A_011E,C21001A_011M,C21001A_012E,C21001A_012M,C21001A_013E,C21001A_013M,C21001A_014E,C21001A_014M,C21001A_015E,C21001A_015M,NAME,C21001A_001EA,C21001A_001MA,C21001A_002EA,C21001A_002MA,C21001A_003MA,C21001A_003EA,C21001A_004MA,C21001A_004EA,C21001A_005MA,C21001A_005EA,C21001A_006EA,C21001A_006MA,C21001A_007EA,C21001A_007MA,C21001A_008MA,C21001A_008EA,C21001A_009MA,C21001A_009EA,C21001A_010MA,C21001A_010EA,C21001A_011EA,C21001A_011MA,C21001A_012EA,C21001A_012MA,C21001A_013MA,C21001A_013EA,C21001A_014MA,C21001A_014EA,C21001A_015MA,C21001A_015EA,state
0400000US30,660524,1567,326353,1488,270560,1492,53264,2592,217296,2722,55793,197,36480,1278,19313,1246,334171,1042,264429,874,5000,1211,259429,1482,69742,500,1550,494,68192,710,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1187754,3302,577574,2320,483782,2289,75780,3365,408002,3781,93792,403,56582,1914,37210,1892,610180,1770,479573,1746,7993,1227,471580,2319,130607,442,2176,614,128431,764,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1407512,8088,719130,4685,609374,4614,115471,5244,493903,7154,109756,723,70775,2795,38981,2966,688382,4389,564805,4085,9862,1494,554943,4349,123577,833,2689,750,120888,1047,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,971403,2019,472522,1299,403929,1291,72498,3580,331431,3642,68593,352,46063,1650,22530,1647,498881,1315,408246,1036,6184,1112,402062,1548,90635,763,3283,732,87352,1162,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4727666,13492,2275573,8208,1889785,8039,199639,5679,1690146,9844,385788,1690,226297,3757,159491,4082,2452093,7252,1900383,6728,11802,1844,1888581,6827,551710,2303,7026,1092,544684,2777,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1012562,8652,491784,5254,403225,4892,74039,3468,329186,5800,88559,1481,57066,2238,31493,2019,520778,4927,409833,4748,8965,1503,400868,4900,110945,1460,1602,536,109343,1573,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10076941,18392,4831175,11153,4011125,10842,447176,9329,3563949,13292,820050,2615,446964,6156,373086,6373,5245766,10019,4077999,9505,31045,2100,4046954,10122,1167767,3001,12887,1289,1154880,3229,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4806793,9202,2304444,6704,1936347,6719,334324,6552,1602023,9373,368097,962,221427,4014,146670,3823,2502349,3895,1990500,3909,30735,2834,1959765,4831,511849,840,8578,1307,503271,1519,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,450641,1135,222373,1024,183868,1031,29438,1899,154430,2185,38505,128,20529,1085,17976,1073,228268,601,176110,609,2432,688,173678,907,52158,135,1216,519,50942,528,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7445817,4654,3588883,3016,3020596,3001,469591,8846,2551005,8843,568287,645,337498,4924,230789,4943,3856934,3039,3049013,3022,33907,2931,3015106,3176,807921,754,11339,1577,796582,1873,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2083180,4125,1003993,2489,830821,2505,152922,4045,677899,4561,173172,562,107494,2615,65678,2665,1079187,2545,841716,2442,14007,1786,827709,2759,237471,493,3827,877,233644,1009,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2493611,6904,1216664,4573,1020426,4493,178142,5038,842284,6299,196238,834,129151,2680,67087,2735,1276947,3278,1022056,3161,16946,1803,1005110,3834,254891,1234,6045,1010,248846,1633,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8241925,6037,3951451,4302,3247095,4264,490425,9413,2756670,9341,704356,722,440029,4907,264327,4948,4290474,3324,3272060,3063,34793,2569,3237267,3765,1018414,1162,14568,1294,1003846,1781,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,703557,3979,332280,2711,276500,2562,38151,2302,238349,3702,55780,462,34174,1739,21606,1717,371277,1970,289386,1873,2934,742,286452,2021,81891,613,1177,462,80714,712,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2259022,3854,1090398,3070,907213,3060,165022,5435,742191,6442,183185,589,118676,2662,64509,2751,1168624,1945,920744,2055,12108,1422,908636,2563,247880,661,4828,1135,243052,1261,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,526559,1191,258961,847,213388,837,37027,2036,176361,2127,45573,131,26577,1341,18996,1316,267598,752,206604,746,3866,882,202738,1118,60994,140,1311,466,59683,500,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3717320,4381,1794320,3423,1511191,3447,241989,6060,1269202,7250,283129,516,160895,3929,122234,3912,1923000,2350,1528911,2291,22131,2228,1506780,2891,394089,744,5481,991,388608,1250,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12109094,31659,5941283,17965,5125089,16958,763952,12227,4361137,20634,816194,3500,486660,6317,329534,6830,6167811,17201,5068843,16233,80564,4865,4988279,16884,1098968,4413,16562,1740,1082406,4963,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1577091,6080,780368,3584,685096,3482,78252,3099,606844,4649,95272,577,58877,2030,36395,1959,796723,3357,678328,3331,7082,1278,671246,3612,118395,620,1967,543,116428,884,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,472621,862,228985,713,194128,682,30150,2165,163978,2219,34857,132,20828,922,14029,905,243636,480,196883,435,2321,761,194562,793,46753,214,858,325,45895,409,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4155159,8209,1998020,5931,1693741,5965,341748,8079,1351993,8889,304279,892,193200,3769,111079,3602,2157139,4189,1745792,4025,48582,3939,1697210,5034,411347,1142,7317,1026,404030,1568,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3980286,8204,1948424,5323,1656858,5333,328355,8128,1328503,8981,291566,856,193289,3174,98277,3186,2031862,4416,1656639,4119,34286,2740,1622353,4776,375223,1039,8403,1059,366820,1443,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1355696,1686,652880,1256,539581,1094,93527,3382,446054,3636,113299,511,67668,2016,45631,1957,702816,951,546960,908,6063,1131,540897,1519,155856,247,2286,728,153570,665,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3793818,4046,1862143,2663,1568498,2779,226685,4959,1341813,4904,293645,495,169476,3090,124169,3156,1931675,2349,1532603,2347,18393,1903,1514210,3053,399072,805,6033,753,393039,1063,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,361980,1948,180704,1210,153641,1185,31014,2300,122627,2460,27063,233,17306,1050,9757,1031,181276,1337,148289,1285,3249,925,145040,1491,32987,385,538,327,32449,504,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2189540,13476,1015100,7984,840226,7451,47480,2793,792746,7619,174874,2046,49526,2350,125348,2616,1174440,8188,946896,7390,2094,686,944802,7505,227544,2637,947,386,226597,2652,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
