GEO_ID,B14001D_001E,B14001D_001M,B14001D_002E,B14001D_002M,B14001D_003E,B14001D_003M,B14001D_004E,B14001D_004M,B14001D_005E,B14001D_005M,B14001D_006E,B14001D_006M,B14001D_007E,B14001D_007M,NAME,B14001D_001EA,B14001D_001MA,B14001D_002EA,B14001D_002MA,B14001D_003MA,B14001D_003EA,B14001D_004MA,B14001D_004EA,B14001D_005MA,B14001D_005EA,B14001D_006EA,B14001D_006MA,B14001D_007EA,B14001D_007MA,state
0400000US16,14548,1394,4278,933,383,293,1221,448,823,478,1851,626,10270,1011,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,517207,4375,160099,4128,18237,1927,49643,2602,25015,1799,67204,3259,357108,3943,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,77620,2730,30433,2258,3628,1011,6761,1192,4738,1233,15306,1700,47187,2336,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43993,2286,16771,1825,1420,518,4978,862,3234,783,7139,1206,27222,1934,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,57863,1953,20208,2101,2216,653,5698,1114,3320,684,8974,1390,37655,1988,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,36796,2221,11616,1624,1416,517,2679,723,1828,580,5693,1214,25180,2024,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,55306,1871,17710,1929,1031,412,6441,865,3600,817,6638,1454,37596,1698,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,10895,981,3416,762,297,250,1023,388,1204,528,892,357,7479,996,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,265379,3416,75590,3546,7689,1329,27189,1956,12657,1281,28055,2349,189789,2900,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,298793,3672,100382,3550,12079,1648,27778,1890,16072,1761,44453,3225,198411,4010,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,227085,3288,77322,3500,8395,1215,25651,1472,12278,1207,30998,3008,149763,3299,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,169480,3047,60748,2486,6477,1201,23772,1768,13914,1215,16585,1699,108732,2648,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21539,1893,6922,1401,452,277,2180,781,984,631,3306,1159,14617,1710,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,82051,3049,28651,2219,3095,953,10340,1325,4077,889,11139,1482,53400,2533,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,5226,819,2207,676,238,201,795,304,403,315,771,450,3019,572,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28623,1318,10028,1239,745,355,3005,627,2082,612,4196,945,18595,1188,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,142282,3268,33725,2723,2919,931,11840,1461,7622,967,11344,1705,108557,2571,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24639,1197,8082,1105,1294,527,2899,791,1268,568,2621,1015,16557,1387,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,626668,4215,177080,3954,22582,2221,67630,2166,32886,1578,53982,3254,449588,4475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24881,1738,7306,1381,922,434,1757,551,1345,652,3282,1054,17575,1770,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1274101,6204,361042,6077,35253,3155,119967,3768,64912,2610,140910,5439,913059,6859,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,156287,3699,50925,3035,6070,1404,17878,1707,10051,1010,16926,2130,105362,3396,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,3948,1072,1638,606,41,65,104,97,308,312,1185,423,2310,943,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,166868,3517,58024,3056,6163,1077,15937,1504,7660,1248,28264,2334,108844,2788,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,56778,2982,20346,2268,2350,884,5799,1260,3668,872,8529,1448,36432,2604,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,131304,2792,41816,3008,3367,763,15951,1696,6857,1220,15641,2082,89488,2286,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,275674,3358,86192,3466,8061,1234,27697,1950,13613,1468,36821,2610,189482,3207,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27704,1783,9963,1472,1094,529,2557,651,1866,576,4446,1023,17741,1378,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,45314,2198,13833,1645,1118,381,5476,1016,2947,924,4292,1052,31481,1878,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,6922,1410,2962,864,218,193,975,388,548,322,1221,785,3960,1119,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,72784,2036,21214,1599,2764,755,8465,1232,2991,790,6994,1400,51570,2277,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,753519,6398,238931,5697,25818,2433,82449,3276,42531,2179,88133,4389,514588,5550,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,47340,2197,16270,1791,951,426,5014,929,2733,692,7572,1355,31070,1848,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5507,745,2440,664,590,403,388,237,413,212,1049,426,3067,470,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,351465,4834,104767,4270,11208,1302,35589,2030,17128,1489,40842,3143,246698,4400,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,409925,5801,118172,4926,12421,1967,38121,2750,23817,1814,43813,3327,291753,4460,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,9863,1610,2908,718,172,158,723,319,302,215,1711,559,6955,1332,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,104863,2514,41244,2120,3602,781,16791,1367,8364,1052,12487,1544,63619,2274,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4295,1201,1598,789,324,270,301,245,99,96,874,574,2697,936,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,13014,2720,3537,1156,435,361,1004,564,974,610,1124,573,9477,2153,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
