GEO_ID,C17025_001E,C17025_001M,C17025_002E,C17025_002M,C17025_003E,C17025_003M,C17025_004E,C17025_004M,C17025_005E,C17025_005M,C17025_006E,C17025_006M,C17025_007E,C17025_007M,C17025_008E,C17025_008M,C17025_009E,C17025_009M,C17025_010E,C17025_010M,C17025_011E,C17025_011M,NAME,C17025_001MA,C17025_001EA,C17025_002EA,C17025_002MA,C17025_003MA,C17025_003EA,C17025_004EA,C17025_004MA,C17025_005EA,C17025_005MA,C17025_006MA,C17025_006EA,C17025_007MA,C17025_007EA,C17025_008MA,C17025_008EA,C17025_009MA,C17025_009EA,C17025_010EA,C17025_010MA,C17025_011MA,C17025_011EA,state
0400000US17,12516453,4308,1539033,33611,1308994,27930,230039,15940,68515,6570,161524,13355,10977420,33913,9451519,39777,1525901,25191,704225,16445,821676,20192,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6125557,3393,777712,24218,729897,23248,47815,4597,6949,1580,40866,4091,5347845,24819,5138102,25707,209743,7736,83885,5081,125858,6629,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878398,1906,316122,11956,299279,12067,16843,2523,3061,1144,13782,2366,2562276,12264,2470516,13131,91760,5331,36896,3222,54864,4136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2679951,1806,330976,12307,300584,10535,30392,4251,5100,1536,25292,3772,2348975,12314,2209556,13103,139419,6773,54053,4899,85366,5386,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4087474,2992,693479,19675,671065,19792,22414,4085,4450,1213,17964,4147,3393995,19739,3307441,19941,86554,4815,36139,4012,50415,4002,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4165324,2394,793223,23967,771719,23355,21504,3396,6229,1374,15275,3180,3372101,23536,3271371,24104,100730,6145,52000,4842,48730,4764,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1285599,1319,165956,9369,158756,9259,7200,2298,2104,1009,5096,2081,1119643,9268,1085836,9072,33807,3126,18360,2011,15447,2436,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5475889,2880,428345,16756,371880,15042,56465,6392,16689,2550,39776,5964,5047544,16855,4427587,20356,619957,14759,286370,8840,333587,12908,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6235586,2474,620188,19066,499951,16680,120237,8121,46281,4389,73956,6726,5615398,19216,4845004,22737,770394,17188,376691,10951,393703,14748,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9852543,4524,1331833,28594,1240769,26153,91064,7306,30737,3694,60327,5929,8520710,28912,8021949,28962,498761,15282,250675,9583,248086,11602,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5036852,2551,491633,13842,430977,12238,60656,5988,15466,2683,45190,5418,4545219,14346,4274466,15908,270753,7681,130017,5649,140736,6861,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2815425,2470,592743,21116,584287,20873,8456,1938,2653,1234,5803,1647,2222682,21271,2182686,21639,39996,3293,17679,2234,22317,2600,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5674490,3452,769584,23237,734733,22171,34851,4020,9169,1800,25682,3502,4904906,22719,4749817,22850,155089,8725,76249,5608,78840,6409,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,921449,1204,125655,7460,121487,7297,4168,1240,1218,552,2950,1088,795794,7607,783058,7704,12736,1429,7576,1124,5160,1010,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1715413,1577,197037,9781,180101,9361,16936,2870,2535,720,14401,2660,1518376,10088,1437893,9969,80483,4211,27666,2182,52817,4079,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2460755,1936,253713,12708,193370,11333,60343,6288,12534,2187,47809,5710,2207042,13124,1795772,15532,411270,10469,159094,6654,252176,9959,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276753,1706,102404,7079,94024,7126,8380,2158,2484,961,5896,2068,1174349,7559,1112673,9341,61676,4960,28890,3063,32786,3501,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8540402,3957,741873,24336,569826,21613,172047,11430,52499,5062,119548,9460,7798529,23860,6235358,28206,1563171,22609,785758,18191,777413,18531,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1912288,2059,353694,13260,302576,11773,51118,5454,8733,1976,42385,5032,1558594,13076,1416201,15968,142393,8847,48873,4913,93520,6906,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18770190,6168,2662199,40537,2002062,33352,660137,20191,256290,10162,403847,17337,16107991,40712,12651152,46515,3456839,36697,1871764,26956,1585075,28438,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8591303,4200,1261078,28517,1148694,27575,112384,9232,16389,2591,95995,8800,7330225,28597,6842998,29007,487227,13164,140457,7462,346770,11388,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605883,1233,69356,4878,67645,4743,1711,790,645,420,1066,580,536527,5135,526250,5194,10277,1578,4858,1104,5419,1317,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11156019,4411,1486363,36291,1429598,35500,56765,4859,19349,2555,37416,3661,9669656,36816,9323153,36152,346503,11228,174824,6664,171679,9898,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3461976,3208,587591,18132,546913,16739,40678,4697,6155,1764,34523,4402,2874385,18192,2743254,18823,131131,6154,50330,3179,80801,6083,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3626910,2739,480613,17873,410002,15882,70611,6245,14580,2123,56031,5977,3146297,18108,2863674,18584,282623,10400,108650,5500,173973,10653,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12015358,4038,1448228,27368,1359089,26033,89139,6632,35839,3443,53300,6200,10567130,27714,10037671,30189,529459,14234,272555,8822,256904,10696,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026114,898,114066,8626,99672,8351,14394,2347,3298,872,11096,2214,912048,8716,795841,10156,116207,6730,53227,4789,62980,5248,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4182874,2974,656154,19827,631425,18587,24729,3938,3523,1073,21206,3467,3526720,20377,3380843,20837,145877,5798,52068,3486,93809,5599,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,753221,1100,102184,6638,99997,6515,2187,972,407,277,1780,917,651037,6840,636785,6646,14252,2321,5603,1119,8649,2244,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5877686,3813,952256,26516,905765,26139,46491,5659,7869,1908,38622,4971,4925430,25872,4739790,25665,185640,7724,66046,4666,119594,7138,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22887307,6627,3868689,52605,3008435,47046,860254,25159,152233,8483,708021,23307,19018618,52529,16191571,50853,2827047,29890,982722,17941,1844325,26234,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2508619,1594,265432,13336,223345,11768,42087,7004,7195,1885,34892,6046,2243187,13877,2077030,12904,166157,7521,54232,4519,111925,6929,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,603568,570,62281,4414,60097,4336,2184,775,734,313,1450,722,541287,4512,519988,4799,21299,2460,11450,1627,9849,1723,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7404188,3606,708568,21948,631958,20046,76610,7177,15937,2484,60673,6982,6695620,22315,6011620,22318,684000,13818,310625,11423,373375,11839,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6261127,3442,736963,19667,604073,17477,132890,9351,35912,4179,96978,8549,5524164,19244,4872816,22807,651348,13164,303879,9358,347469,11737,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1770974,1689,307020,13698,303651,13494,3369,1059,811,452,2558,1030,1463954,13673,1446809,13719,17145,2188,9541,1583,7604,1704,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401346,2490,591850,18703,546547,17362,45303,4944,10623,2437,34680,5127,4809496,18449,4614760,18030,194736,7368,91271,5161,103465,5630,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,499930,1064,46774,4882,44644,4716,2130,892,450,478,1680,741,453156,4999,441897,5411,11259,1656,4676,1021,6583,1347,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3865264,3468,1753410,30614,1716855,29635,36555,3364,9665,1462,26890,3077,2111854,30335,2035597,30272,76257,6067,33415,3254,42842,4483,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
