GEO_ID,B01002A_001E,B01002A_001M,B01002A_002E,B01002A_002M,B01002A_003E,B01002A_003M,NAME,B01002A_001MA,B01002A_001EA,B01002A_002EA,B01002A_002MA,B01002A_003EA,B01002A_003MA,state
0400000US01,39.8,0.2,38.3,0.2,41.3,0.2,Alabama,null,null,null,null,null,null,01
0400000US02,36.3,0.4,36.1,0.4,36.7,0.5,Alaska,null,null,null,null,null,null,02
0400000US04,37.1,0.2,35.9,0.2,38.6,0.3,Arizona,null,null,null,null,null,null,04
0400000US05,39.5,0.2,37.8,0.2,41.0,0.2,Arkansas,null,null,null,null,null,null,05
0400000US06,37.5,0.2,36.2,0.2,38.7,0.2,California,null,null,null,null,null,null,06
0400000US08,37.0,0.2,36.0,0.2,38.1,0.3,Colorado,null,null,null,null,null,null,08
0400000US09,41.5,0.2,40.3,0.2,42.7,0.2,Connecticut,null,null,null,null,null,null,09
0400000US10,40.7,0.5,39.7,0.5,41.9,0.5,Delaware,null,null,null,null,null,null,10
0400000US11,34.2,0.4,35.2,0.4,33.5,0.4,District of Columbia,null,null,null,null,null,null,11
0400000US12,42.9,0.1,41.5,0.1,44.3,0.1,Florida,null,null,null,null,null,null,12
0400000US13,37.6,0.2,36.4,0.2,39.0,0.2,Georgia,null,null,null,null,null,null,13
0400000US15,40.0,0.5,38.5,0.6,41.2,0.7,Hawaii,null,null,null,null,null,null,15
0400000US16,35.0,0.2,34.0,0.2,36.1,0.2,Idaho,null,null,null,null,null,null,16
0400000US17,38.9,0.1,37.4,0.2,40.3,0.1,Illinois,null,null,null,null,null,null,17
0400000US18,37.9,0.2,36.5,0.2,39.4,0.2,Indiana,null,null,null,null,null,null,18
0400000US19,39.1,0.2,37.6,0.2,40.7,0.2,Iowa,null,null,null,null,null,null,19
0400000US20,38.0,0.2,36.5,0.2,39.5,0.2,Kansas,null,null,null,null,null,null,20
0400000US21,38.3,0.2,36.8,0.2,39.6,0.2,Kentucky,null,null,null,null,null,null,21
0400000US22,38.9,0.2,37.6,0.2,40.4,0.2,Louisiana,null,null,null,null,null,null,22
0400000US23,41.7,0.2,40.5,0.3,42.9,0.3,Maine,null,null,null,null,null,null,23
0400000US24,40.2,0.2,39.0,0.2,41.2,0.2,Maryland,null,null,null,null,null,null,24
0400000US25,40.5,0.2,39.1,0.2,41.7,0.2,Massachusetts,null,null,null,null,null,null,25
0400000US26,39.4,0.1,38.1,0.1,40.6,0.2,Michigan,null,null,null,null,null,null,26
0400000US27,38.9,0.1,37.7,0.2,40.0,0.2,Minnesota,null,null,null,null,null,null,27
0400000US28,39.5,0.3,37.8,0.2,41.2,0.3,Mississippi,null,null,null,null,null,null,28
0400000US29,38.9,0.1,37.3,0.2,40.3,0.2,Missouri,null,null,null,null,null,null,29
0400000US30,41.3,0.3,39.9,0.3,42.6,0.3,Montana,null,null,null,null,null,null,30
0400000US31,37.8,0.2,36.4,0.3,39.3,0.2,Nebraska,null,null,null,null,null,null,31
0400000US32,37.7,0.2,37.2,0.3,38.3,0.4,Nevada,null,null,null,null,null,null,32
0400000US33,40.0,0.2,39.0,0.3,40.8,0.3,New Hampshire,null,null,null,null,null,null,33
0400000US34,41.1,0.1,39.6,0.2,42.5,0.2,New Jersey,null,null,null,null,null,null,34
0400000US35,39.3,0.4,38.0,0.5,40.7,0.5,New Mexico,null,null,null,null,null,null,35
0400000US36,40.3,0.1,38.8,0.1,41.7,0.2,New York,null,null,null,null,null,null,36
0400000US37,39.5,0.2,38.0,0.2,40.9,0.2,North Carolina,null,null,null,null,null,null,37
0400000US38,39.0,0.3,37.3,0.3,40.6,0.5,North Dakota,null,null,null,null,null,null,38
0400000US39,39.2,0.1,37.7,0.1,40.7,0.1,Ohio,null,null,null,null,null,null,39
0400000US40,39.2,0.2,37.5,0.3,40.7,0.2,Oklahoma,null,null,null,null,null,null,40
0400000US41,39.5,0.2,38.3,0.2,40.9,0.3,Oregon,null,null,null,null,null,null,41
0400000US42,41.5,0.1,40.0,0.1,43.0,0.2,Pennsylvania,null,null,null,null,null,null,42
0400000US44,40.9,0.3,39.7,0.4,41.9,0.3,Rhode Island,null,null,null,null,null,null,44
0400000US45,39.8,0.2,38.3,0.3,41.2,0.2,South Carolina,null,null,null,null,null,null,45
0400000US46,39.7,0.3,38.5,0.3,41.1,0.4,South Dakota,null,null,null,null,null,null,46
0400000US47,39.3,0.2,37.8,0.2,40.6,0.2,Tennessee,null,null,null,null,null,null,47
0400000US48,35.3,0.2,34.2,0.2,36.5,0.1,Texas,null,null,null,null,null,null,48
0400000US49,28.8,0.2,28.1,0.2,29.6,0.1,Utah,null,null,null,null,null,null,49
0400000US50,41.1,0.3,40.1,0.4,41.9,0.3,Vermont,null,null,null,null,null,null,50
0400000US51,39.2,0.2,38.1,0.2,40.4,0.2,Virginia,null,null,null,null,null,null,51
0400000US53,39.1,0.2,38.0,0.2,40.2,0.2,Washington,null,null,null,null,null,null,53
0400000US54,41.0,0.2,39.4,0.4,42.3,0.3,West Virginia,null,null,null,null,null,null,54
0400000US55,39.7,0.1,38.4,0.2,41.0,0.1,Wisconsin,null,null,null,null,null,null,55
0400000US56,38.5,0.4,37.3,0.5,40.0,0.5,Wyoming,null,null,null,null,null,null,56
0400000US72,35.2,0.2,33.0,0.3,37.0,0.3,Puerto Rico,null,null,null,null,null,null,72
