GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002MA,C08006_002EA,C08006_003MA,C08006_003EA,C08006_004MA,C08006_004EA,C08006_005EA,C08006_005MA,C08006_006EA,C08006_006MA,C08006_007MA,C08006_007EA,C08006_008MA,C08006_008EA,C08006_009MA,C08006_009EA,C08006_010EA,C08006_010MA,C08006_011EA,C08006_011MA,C08006_012EA,C08006_012MA,C08006_013MA,C08006_013EA,C08006_014MA,C08006_014EA,C08006_015EA,C08006_015MA,C08006_016MA,C08006_016EA,C08006_017EA,C08006_017MA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020EA,C08006_020MA,C08006_021MA,C08006_021EA,C08006_022EA,C08006_022MA,C08006_023EA,C08006_023MA,C08006_024MA,C08006_024EA,C08006_025MA,C08006_025EA,C08006_026EA,C08006_026MA,C08006_027MA,C08006_027EA,C08006_028EA,C08006_028MA,C08006_029MA,C08006_029EA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032MA,C08006_032EA,C08006_033EA,C08006_033MA,C08006_034EA,C08006_034MA,C08006_035MA,C08006_035EA,C08006_036MA,C08006_036EA,state
0400000US13,4295479,20805,3856150,21995,3360210,23388,495940,14551,365779,11846,72189,6448,57972,5537,102465,6648,6835,1665,74829,4857,72667,6039,182533,7137,2340525,13036,2080147,13160,1788425,15334,291722,11258,201715,8401,47384,5468,42623,5140,51237,5169,5674,1545,47857,4367,51720,4579,103890,5179,1954954,15006,1776003,16012,1571785,16363,204218,7426,164064,7091,24805,2843,15349,2528,51228,4297,1161,650,26972,2536,20947,3238,78643,4342,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629113,6949,522508,7933,421604,8801,100904,6505,77100,5460,14827,2158,8977,2043,33929,3244,4758,1126,30287,2659,10469,1595,27162,2434,341734,4650,285673,5631,236451,5852,49222,4043,38820,3512,6039,1211,4363,1122,13540,2437,3456,918,18562,1829,6385,1248,14118,1375,287379,4551,236835,5075,185153,5464,51682,3643,38280,3182,8788,1600,4614,1230,20389,1976,1302,585,11725,1857,4084,949,13044,1758,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,674920,6270,599688,6793,521018,7170,78670,4528,61374,3782,9917,1875,7379,1453,5575,1168,5133,1088,23073,2361,7577,1514,33874,2970,377255,4021,333121,4550,288907,5011,44214,3271,33754,2646,5849,1358,4611,1097,3985,897,3354,709,13180,1714,6005,1292,17610,1964,297665,4835,266567,5060,232111,5108,34456,3188,27620,2758,4068,1003,2768,855,1590,624,1779,702,9893,1560,1572,614,16264,2079,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5990729,17717,5006515,20911,4448322,21922,558193,13085,446313,10627,66390,4791,45490,3436,506191,11595,28073,2903,171224,7404,60507,4800,218219,5775,3223562,12957,2718794,15692,2409703,17105,309091,10194,244022,8358,38740,3836,26329,2621,246426,6943,21665,2723,90477,5693,37488,3690,108712,4522,2767167,14719,2287721,16503,2038619,16889,249102,7740,202291,6918,27650,2652,19161,1945,259765,8625,6408,1235,80747,4030,23019,2617,109507,4472,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2951039,15265,2722090,16008,2431018,15623,291072,8525,230773,8300,36707,3479,23592,2709,30578,2785,11164,1702,65675,4205,27274,2911,94258,4901,1584781,10779,1459332,10985,1295998,11147,163334,5926,125295,5348,21988,3107,16051,2252,15447,1817,9169,1597,35788,3195,19696,2518,45349,3007,1366258,11616,1262758,11944,1135020,11220,127738,5567,105478,5461,14719,1721,7541,1276,15131,1903,1995,539,29887,2891,7578,1414,48909,3505,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1505469,9309,1343811,9427,1181155,9402,162656,6188,132149,6436,17690,1938,12817,1663,14967,1750,7321,1208,56101,3086,11776,1434,71493,3075,796759,5605,707259,6171,618643,6509,88616,3795,72146,3519,8694,1284,7776,1213,7135,1114,5733,1031,30936,2487,8840,1317,36856,2154,708710,7271,636552,7184,562512,6998,74040,4131,60003,4141,8996,1145,5041,912,7832,1224,1588,443,25165,2085,2936,649,34637,2136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,1253247,10747,1126064,12103,127183,5980,95643,4611,19386,2531,12154,1976,7852,1644,4624,1218,36467,3042,15478,2083,59451,3586,743530,6292,672922,6935,603051,7731,69871,4046,52491,3431,9881,1969,7499,1626,4749,1385,4043,1143,19708,2066,11002,1588,31106,2539,633589,7108,580325,6960,523013,7469,57312,3486,43152,2932,9505,1464,4655,851,3103,792,581,352,16759,2161,4476,1277,28345,2292,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,1704627,14946,1497770,15761,206857,7783,160418,6733,27820,2769,18619,2443,18677,2674,2389,722,37637,3343,14914,2078,58981,4174,989417,9706,915115,9745,797197,10965,117918,5657,89422,4561,15154,1862,13342,2028,8650,1613,1979,690,20880,2453,10238,1739,32555,2441,847808,9705,789512,9578,700573,9843,88939,4654,70996,3969,12666,1592,5277,1253,10027,1954,410,248,16757,1996,4676,994,26426,2775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,1684566,15730,1474301,15778,210265,7683,152671,6786,31489,3551,26105,3214,20323,2487,6428,1499,32165,2876,24578,2740,39698,3507,961343,9227,895448,9417,774769,9501,120679,5113,84235,4516,18852,2865,17592,2548,7429,1539,5300,1464,17452,2196,16393,2151,19321,2022,846415,10616,789118,11338,699532,10733,89586,4483,68436,4073,12637,1603,8513,1304,12894,2053,1128,529,14713,1918,8185,1565,20377,2372,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,574720,7202,503356,7001,71364,4198,59608,3866,6454,1371,5302,1056,4789,1266,2652,736,27536,2145,7756,1256,31592,2352,343359,3835,302234,4362,260381,4116,41853,2929,35225,2652,3290,820,3338,801,2651,932,2248,702,16224,1799,5552,1037,14450,1496,305686,5074,272486,4601,242975,4748,29511,2644,24383,2309,3164,1099,1964,660,2138,717,404,218,11312,1484,2204,779,17142,1711,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,2349336,17478,2049298,17462,300038,10022,230380,8999,37697,3591,31961,3703,248203,8859,7545,1423,73327,4716,32315,3234,102616,5905,1452753,9174,1226474,10840,1063284,10910,163190,6882,119658,6025,21293,2816,22239,3472,115148,5959,5868,1268,39723,3312,18585,2507,46955,3858,1360589,10053,1122862,11108,986014,11722,136848,6265,110722,5457,16404,2421,9722,1616,133055,5765,1677,662,33604,2923,13730,2063,55661,3703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,2609113,18571,2339080,19166,270033,9159,218377,9089,30855,3306,20801,2500,272089,8486,16778,2405,133638,5659,27880,3280,113918,4956,1641491,11393,1360325,12781,1216298,13708,144027,6499,113633,5948,17618,2712,12776,1927,130628,5875,12002,2007,64889,4113,15646,2320,58001,3252,1531925,10520,1248788,12337,1122782,11553,126006,5719,104744,5734,13237,1724,8025,1474,141461,6240,4776,1167,68749,3766,12234,2168,55917,3000,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,4079356,20738,3675973,20500,403383,10322,322330,9266,48906,3597,32147,2819,52258,3836,15263,2240,99422,4698,34510,2613,152516,5319,2345924,13935,2159651,14164,1939517,14590,220134,7043,175465,6308,25505,2811,19164,2365,26712,2672,11327,1745,56008,3598,22784,1782,69442,3133,2087401,13645,1919705,13470,1736456,13462,183249,5969,146865,5281,23401,1938,12983,1600,25546,2611,3936,952,43414,2970,11726,1774,83074,3650,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,2336680,13547,2087120,13546,249560,7953,198272,6864,29460,2469,21828,2039,80634,4668,16660,1802,83377,3118,22314,1899,131054,4893,1408562,8309,1231854,8193,1097142,8990,134712,5140,106370,4395,16019,1887,12323,1428,38628,3512,11733,1590,43432,2584,15363,1468,67552,3430,1262157,9178,1104826,8938,989978,8743,114848,4585,91902,4189,13441,1372,9505,1107,42006,2830,4927,929,39945,2694,6951,1344,63502,3382,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,1110996,11777,968128,13164,142868,6227,103190,5035,19713,2244,19965,3000,4750,1406,1541,751,21646,2471,15338,2289,24199,2369,623849,8088,585978,8118,505073,8664,80905,4906,56168,3961,11395,1751,13342,2716,1379,560,1439,716,12175,1714,9624,1959,13254,1762,554621,7585,525018,7277,463055,7787,61963,3837,47022,3164,8318,1641,6623,1362,3371,1359,102,171,9471,1563,5714,1209,10945,1539,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,2501863,17682,2215467,17131,286396,8626,229521,7369,34827,3266,22048,2646,37909,3204,4920,1024,57187,3608,26482,2542,113016,5182,1445741,10615,1314340,11778,1161486,11955,152854,5842,122732,4873,17924,2301,12198,1932,17150,2101,3711,839,32157,3081,18080,1890,60303,3709,1295636,10966,1187523,11135,1053981,10949,133542,5023,106789,4724,16903,1827,9850,1501,20759,2292,1209,475,25030,2335,8402,1551,52713,3470,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459766,4871,389545,4882,334199,5025,55346,4064,41681,3143,8526,1882,5139,1078,4238,1036,6048,1287,24302,2287,4841,1086,30792,2339,244193,3661,204291,3567,172971,3958,31320,2786,22312,2251,5194,1464,3814,1003,2650,704,3933,1156,12502,1379,4069,961,16748,1508,215573,3679,185254,3624,161228,3783,24026,2185,19369,1801,3332,853,1325,399,1588,775,2115,565,11800,1712,772,347,14044,1662,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,910351,7807,815511,8034,720443,7197,95068,4536,74281,3893,12511,1970,8276,1266,4582,1032,4366,882,31898,2151,8669,1313,45325,2660,487821,4717,434351,4871,381342,4687,53009,3064,41826,2579,6892,1461,4291,947,2555,635,3060,739,17515,1901,6326,969,24014,1808,422530,5416,381160,5825,339101,5455,42059,2624,32455,2287,5619,1035,3985,725,2027,696,1306,471,14383,1289,2343,738,21311,1642,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1201744,10817,1069381,11631,921623,10371,147758,8446,109775,6660,21892,3483,16091,4180,43148,3983,6490,1608,25553,3105,19717,2780,37455,3214,675406,6497,597294,7919,511802,7203,85492,6592,59468,4717,13360,2830,12664,3919,22891,2912,5875,1595,15043,2292,13732,2141,20571,2256,526338,7798,472087,8369,409821,7456,62266,3991,50307,3864,8532,1819,3427,1007,20257,2619,615,369,10510,1875,5985,1312,16884,2053,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685446,6779,619210,7179,560191,7597,59019,3981,49766,3898,6405,1659,2848,743,4879,1110,1584,713,23634,2934,6811,1450,29328,2667,366257,5060,330800,5586,297422,5697,33378,3006,27691,2750,4011,1362,1676,592,2347,748,1543,716,12179,1724,4370,1045,15018,1901,319189,3960,288410,4162,262769,4473,25641,2066,22075,2142,2394,666,1172,454,2532,782,41,76,11455,2370,2441,820,14310,1789,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4129054,16773,3353429,20021,2969579,18941,383850,11020,280283,9685,54726,4526,48841,4352,423535,11569,13382,2210,141051,5554,63717,5375,133940,6018,2212468,11104,1792391,13317,1580378,12341,212013,8090,149312,7132,31931,3477,30770,4022,230931,7281,10819,2157,72282,5253,35870,3644,70175,4074,1916586,12858,1561038,12684,1389201,12418,171837,6781,130971,5878,22795,2905,18071,2286,192604,7830,2563,874,68769,3529,27847,3431,63765,3860,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
