GEO_ID,B20002_001E,B20002_001M,B20002_002E,B20002_002M,B20002_003E,B20002_003M,NAME,B20002_001EA,B20002_001MA,B20002_002MA,B20002_002EA,B20002_003MA,B20002_003EA,state
0400000US01,24357,413,30645,265,18854,473,Alabama,null,null,null,null,null,null,01
0400000US02,30086,921,36026,985,23941,1159,Alaska,null,null,null,null,null,null,02
0400000US04,27283,245,31457,281,22781,442,Arizona,null,null,null,null,null,null,04
0400000US05,22183,231,27326,439,17861,414,Arkansas,null,null,null,null,null,null,05
0400000US06,29584,212,33868,299,24079,217,California,null,null,null,null,null,null,06
0400000US08,29511,439,34675,637,23439,432,Colorado,null,null,null,null,null,null,08
0400000US09,34215,609,41416,440,27519,593,Connecticut,null,null,null,null,null,null,09
0400000US10,30839,515,36314,929,25766,806,Delaware,null,null,null,null,null,null,10
0400000US11,36215,978,37676,1878,34961,2001,District of Columbia,null,null,null,null,null,null,11
0400000US12,26498,144,30886,166,22258,140,Florida,null,null,null,null,null,null,12
0400000US13,26861,197,31538,214,22149,249,Georgia,null,null,null,null,null,null,13
0400000US15,30218,482,34941,1092,25911,639,Hawaii,null,null,null,null,null,null,15
0400000US16,23519,474,29179,744,17270,414,Idaho,null,null,null,null,null,null,16
0400000US17,29430,268,35770,231,22932,326,Illinois,null,null,null,null,null,null,17
0400000US18,26383,197,32415,204,20782,235,Indiana,null,null,null,null,null,null,18
0400000US19,25216,217,30636,303,20373,264,Iowa,null,null,null,null,null,null,19
0400000US20,25590,279,31104,328,20342,322,Kansas,null,null,null,null,null,null,20
0400000US21,24713,338,30308,330,20118,304,Kentucky,null,null,null,null,null,null,21
0400000US22,23218,382,30972,269,17112,283,Louisiana,null,null,null,null,null,null,22
0400000US23,25227,334,30827,443,20461,428,Maine,null,null,null,null,null,null,23
0400000US24,35593,311,41287,360,30435,312,Maryland,null,null,null,null,null,null,24
0400000US25,32711,440,40907,273,26662,348,Massachusetts,null,null,null,null,null,null,25
0400000US26,26851,180,34153,560,20985,174,Michigan,null,null,null,null,null,null,26
0400000US27,30174,143,36337,288,23932,356,Minnesota,null,null,null,null,null,null,27
0400000US28,22180,255,27393,543,17531,438,Mississippi,null,null,null,null,null,null,28
0400000US29,25269,205,30731,243,20694,256,Missouri,null,null,null,null,null,null,29
0400000US30,21388,378,27237,762,16390,634,Montana,null,null,null,null,null,null,30
0400000US31,25067,295,30437,374,20267,333,Nebraska,null,null,null,null,null,null,31
0400000US32,30228,225,34440,898,25589,369,Nevada,null,null,null,null,null,null,32
0400000US33,31014,371,38719,1198,24457,655,New Hampshire,null,null,null,null,null,null,33
0400000US34,35468,276,42180,260,28588,534,New Jersey,null,null,null,null,null,null,34
0400000US35,22254,380,27178,738,18181,717,New Mexico,null,null,null,null,null,null,35
0400000US36,30469,135,35493,240,25761,173,New York,null,null,null,null,null,null,36
0400000US37,25197,167,29826,378,20945,195,North Carolina,null,null,null,null,null,null,37
0400000US38,23530,594,30397,526,17659,880,North Dakota,null,null,null,null,null,null,38
0400000US39,26386,158,32260,190,21032,174,Ohio,null,null,null,null,null,null,39
0400000US40,22730,366,27971,906,18019,423,Oklahoma,null,null,null,null,null,null,40
0400000US41,25454,317,30952,379,20767,292,Oregon,null,null,null,null,null,null,41
0400000US42,27151,131,33279,333,21769,155,Pennsylvania,null,null,null,null,null,null,42
0400000US44,28134,1021,34230,1430,23007,856,Rhode Island,null,null,null,null,null,null,44
0400000US45,24459,270,29510,504,20294,268,South Carolina,null,null,null,null,null,null,45
0400000US46,23580,558,27209,566,19934,583,South Dakota,null,null,null,null,null,null,46
0400000US47,25028,220,30220,236,20522,230,Tennessee,null,null,null,null,null,null,47
0400000US48,25013,143,29918,262,20246,150,Texas,null,null,null,null,null,null,48
0400000US49,23593,419,31322,454,16234,404,Utah,null,null,null,null,null,null,49
0400000US50,25689,445,30423,632,21434,542,Vermont,null,null,null,null,null,null,50
0400000US51,30931,206,36693,290,25234,299,Virginia,null,null,null,null,null,null,51
0400000US53,29807,413,36195,342,22748,359,Washington,null,null,null,null,null,null,53
0400000US54,22608,511,29270,977,17114,510,West Virginia,null,null,null,null,null,null,54
0400000US55,27143,201,33691,475,21667,219,Wisconsin,null,null,null,null,null,null,55
0400000US56,25247,708,33407,1845,18474,1079,Wyoming,null,null,null,null,null,null,56
0400000US72,14210,209,14272,251,14136,303,Puerto Rico,null,null,null,null,null,null,72
