GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004EA,C25121_004MA,C25121_005MA,C25121_005EA,C25121_006MA,C25121_006EA,C25121_007EA,C25121_007MA,C25121_008EA,C25121_008MA,C25121_009EA,C25121_009MA,C25121_010MA,C25121_010EA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013EA,C25121_013MA,C25121_014EA,C25121_014MA,C25121_015EA,C25121_015MA,C25121_016MA,C25121_016EA,C25121_017MA,C25121_017EA,C25121_018EA,C25121_018MA,C25121_019EA,C25121_019MA,C25121_020EA,C25121_020MA,C25121_021MA,C25121_021EA,C25121_022MA,C25121_022EA,C25121_023MA,C25121_023EA,C25121_024EA,C25121_024MA,C25121_025EA,C25121_025MA,C25121_026MA,C25121_026EA,C25121_027MA,C25121_027EA,C25121_028MA,C25121_028EA,C25121_029EA,C25121_029MA,C25121_030EA,C25121_030MA,C25121_031MA,C25121_031EA,state
0400000US13,2285179,17167,109582,4893,35677,2411,25220,2716,33930,2711,14755,1711,185101,6322,53944,3020,46207,3443,59569,3731,25381,2460,317535,8023,65054,4015,69747,4790,133568,5333,49166,3031,327776,9997,39524,3656,63553,4279,163322,6393,61377,4543,489631,11046,37155,3305,68810,3932,254016,7414,129650,5262,855554,12082,17764,2125,46849,3353,300276,9251,490665,7984,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,257599,4950,8329,1457,228,172,410,389,869,453,6822,1235,14177,1986,508,328,369,218,1738,542,11562,1761,23085,2121,672,364,988,633,1990,527,19435,2032,30075,2331,423,228,742,354,3540,856,25370,2105,49031,2730,296,172,351,289,3134,692,45250,2717,132902,4469,426,298,888,432,3677,867,127911,4397,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,390982,4444,16250,1819,4764,945,2629,673,5082,1028,3775,950,36023,2695,8702,1310,7830,1176,12713,1510,6778,1231,68398,3298,8794,1122,14962,1658,30144,2425,14498,1616,65996,3414,4638,896,12335,1336,30891,2218,18132,1902,94724,3796,3145,734,10370,1077,48060,3153,33149,2586,109591,4187,1605,559,6661,1197,36555,2558,64770,3170,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3301367,17286,109930,4550,27854,2196,19608,2053,30064,2644,32404,2828,228237,6739,58534,3083,44214,3123,63206,3162,62283,4666,416385,9971,81981,4080,86575,3984,130482,5106,117347,5180,454745,8121,51737,3318,83883,3675,166870,5465,152255,5501,716376,11077,46023,2789,102466,4585,259806,6932,308081,7022,1375694,12793,22927,2057,69491,3667,303198,7168,980078,10746,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1756328,13334,64205,3396,21473,1796,19975,1968,18066,1781,4691,1165,139919,4629,46145,2889,51449,3212,34528,2343,7797,1216,283604,6385,64145,3374,103557,4464,98702,4519,17200,1917,285099,7545,37219,2880,97462,4227,123496,5152,26922,2177,422579,9118,33856,2811,110208,4734,226258,7436,52257,2901,560922,8915,13687,1617,62291,3542,284465,7724,200479,5663,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,885969,8474,30238,2440,13843,1601,8178,901,6138,925,2079,631,74306,3691,28212,2141,23788,1888,17883,1875,4423,755,149297,4528,43193,2299,52613,2993,43163,2668,10328,1415,154438,4932,30014,1846,51668,2452,60098,2969,12658,1344,213685,5192,22382,1859,63492,2962,103519,3673,24292,1912,264005,5402,8976,959,35739,2374,124797,3909,94493,3672,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,761022,7416,28604,1910,14992,1430,6345,1107,5368,982,1899,585,64069,2772,30262,2274,17224,1643,13635,1347,2948,626,119811,3931,45913,2873,36112,2290,30145,2391,7641,1236,119608,4302,30441,1696,37783,2563,41992,2544,9392,1297,171987,4508,25907,1643,46283,2687,78106,3670,21691,1641,256943,4762,11875,1212,28937,2261,109359,4079,106772,3597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167081,10490,76247,4527,41477,2910,17531,1823,12726,1574,4513,1111,134924,5217,62107,3218,37297,2956,29104,2675,6416,1082,202084,6348,64265,3516,62097,3636,59946,3114,15776,1933,187903,5882,36204,3237,57902,3702,75264,4103,18533,2115,245743,6609,29044,2708,61558,3775,119337,4465,35804,2338,320180,6658,14693,1963,35277,2960,137455,5066,132755,5244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1071667,10774,74491,4413,38049,2917,17458,1924,13677,1520,5307,1106,125422,5298,51626,3276,33777,2857,30006,2710,10013,1398,179400,5803,60314,3845,48217,2995,56739,3949,14130,1603,161301,5950,38164,3213,41703,3090,60671,3570,20763,2197,215131,7093,35783,2966,48671,3148,93666,4250,37011,2817,315922,6225,17603,2001,38298,2672,127323,4856,132698,4201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,399076,5723,18125,1883,4930,746,3794,671,4926,1062,4475,1002,37494,2449,8433,1096,8632,1075,11005,1172,9424,1392,66816,3409,12267,1396,13475,1229,23929,2088,17145,1662,65646,3283,8740,1430,11586,1164,24867,2191,20453,1944,92458,4095,5255,904,12486,1268,39827,2978,34890,2062,118537,4253,1125,363,7114,976,36493,2474,73805,2907,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1450411,12170,36269,2766,4512,1048,5544,1258,7774,1099,18439,2140,66290,3581,7855,1182,10153,1458,19352,2021,28930,2366,132224,6056,11474,1624,17217,2110,34039,2538,69494,3846,155363,5566,7229,1228,11451,1547,41982,2539,94701,4623,280352,7592,7648,1535,11250,1441,59724,3535,201730,6610,779913,9693,5450,956,10525,1320,59032,3319,704906,9005,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1588359,10560,42018,3251,1694,549,1688,587,7507,1272,31129,2969,90091,4579,2768,684,2955,665,19641,2047,64727,4304,152586,4918,3335,791,4466,817,29904,2139,114881,4560,169538,6553,3178,946,4302,988,30888,2403,131170,5530,309465,8121,2246,865,3301,748,42318,3440,261600,6770,824661,9558,3466,912,3505,944,41037,2586,776653,9223,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2908273,13927,118775,3864,33895,2273,28886,2171,40435,2691,15559,1579,240593,6458,60483,3459,63659,2911,87089,3616,29362,2022,451926,10310,80399,3707,108409,4267,199880,5729,63238,2967,443247,7490,49510,2753,88527,3517,223879,6100,81331,3489,646033,9971,39017,2762,87322,3930,358703,7635,160991,4380,1007699,11526,20098,1737,50224,3156,379536,8853,557841,9085,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1558206,8771,43853,2646,10488,1216,6437,953,14994,1381,11934,1558,97979,3416,18032,1393,17617,1426,38028,2044,24302,1831,189652,4274,27238,1971,28176,1848,78303,3632,55935,2539,224915,4170,19274,1759,27054,1737,98291,3622,80296,2973,364988,7633,16486,1230,27588,1754,146756,4688,174158,5052,636819,7491,8365,1079,15087,1312,131412,4231,481955,6709,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760318,9031,65906,3909,35485,2980,16794,2040,9636,1549,3991,995,108459,5040,53565,3138,31935,2872,16981,1822,5978,1248,145139,6119,58655,3851,45155,3377,31947,2909,9382,1545,113882,5343,37218,3287,33819,3161,33796,2863,9049,1516,144820,5825,26681,2323,43786,3411,57175,3563,17178,2052,182112,5418,15138,2057,28171,2649,79065,3473,59738,3610,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1628838,12691,72098,3558,29743,2138,17362,1899,18499,2038,6494,1161,147182,5146,50128,2865,42525,2630,41631,3128,12898,1568,271606,6891,68082,4076,77612,3747,98205,4353,27707,2402,268661,7253,40977,2086,74644,3331,115888,4759,37152,3048,365127,7770,32692,2439,75489,3677,183622,6131,73324,3928,504164,8384,13347,1661,41287,2575,205527,5655,244003,5327,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,260137,4603,11509,1580,3309,766,2051,524,3697,870,2452,770,27364,2224,9065,1388,6261,1032,7115,1128,4923,917,46739,2605,11053,1473,9694,1244,16838,1700,9154,1083,45234,2753,5521,890,7547,1134,19561,1911,12605,1417,60490,3156,5243,822,7389,1073,26724,1873,21134,2111,68801,2646,2995,703,4904,824,22828,1770,38074,2063,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475899,6003,17462,1551,7692,911,4003,710,4375,982,1392,448,38640,2552,14369,1348,11988,1450,10122,1281,2161,556,71388,3143,20132,1651,23092,1841,23414,1932,4750,829,77952,3178,15374,1383,24580,1871,32053,2362,5945,807,113692,4095,12158,1016,26364,1848,61942,2951,13228,1384,156765,4004,6219,924,16849,1477,75915,3271,57782,2482,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,580705,7586,19949,2134,2559,742,910,427,3911,917,12569,1796,33834,2883,5560,941,2110,768,8086,1332,18078,2191,67203,4381,6227,1350,3682,931,14351,1850,42943,3199,79691,4760,6351,1208,2442,675,14174,1718,56724,4020,132110,5521,4865,1164,2227,539,16548,2116,108470,5223,247918,6486,3890,1078,2080,735,17420,2401,224528,5585,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,363652,5321,8196,1331,875,396,1261,502,1842,595,4218,1063,20288,1635,3478,725,1826,456,6542,1052,8442,1193,39194,3059,4181,1031,3251,825,13018,1696,18744,1875,42698,2471,2799,696,2907,694,14351,1543,22641,1951,80645,3360,3840,957,2893,788,20896,2091,53016,2851,172631,5399,1583,567,1759,559,21114,1765,148175,4877,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2110308,15499,48006,3423,2135,572,3217,738,10766,1582,31888,2912,110163,4326,9070,1601,9079,1352,28249,2291,63765,3497,197180,6379,9058,1473,11869,1348,48468,2982,127785,5598,218030,6967,5973,1023,10085,1362,45454,3391,156518,6268,380591,7985,5059,933,11713,1595,67449,3113,296370,7118,1156338,12562,6140,1201,9830,1131,71618,3027,1068750,12181,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,505915,5858,31594,2432,12548,1595,7389,1226,7059,1220,4598,977,50980,3203,17668,1940,12128,1553,14769,1578,6415,1044,88714,3950,22955,2246,22605,2146,30550,2977,12604,1516,81892,4247,14665,1822,18247,2098,31017,2300,17963,2052,103814,4318,12107,1607,16676,1925,44108,3238,30923,2442,148921,4978,5947,1035,10542,1755,46813,3104,85619,3913,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3940942,17812,117347,4740,22366,2482,19709,1709,20870,1917,54402,3110,260685,6889,50733,2633,54065,3393,48240,2573,107647,5045,468719,8503,79976,4493,96431,3542,96877,3844,195435,6184,487408,9276,61380,3439,99550,3627,107557,3717,218921,6766,784405,11910,52822,3258,131973,5119,191145,6122,408465,8064,1822378,12249,32317,2695,99655,3988,291863,5901,1398543,11395,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2350798,17193,122862,5119,44646,3284,30981,2419,33090,2990,14145,1687,222130,6959,70437,4479,63263,3335,64424,4123,24006,2478,379248,8801,81841,3829,108719,4524,141882,5494,46806,3697,372657,9112,53657,3631,92878,4570,166641,6835,59481,3751,506768,11951,37920,2944,96375,4982,254710,8416,117763,4858,747133,11074,18549,2227,56464,3703,286027,8684,386093,8112,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,181666,3052,8250,1061,4547,686,1723,588,1604,500,376,200,16223,1209,8905,800,4295,717,2527,574,496,240,28298,1958,11530,1106,8068,977,7602,1074,1098,333,30661,1922,9797,1046,9289,1095,9928,1185,1647,507,45972,2261,9245,1239,10626,1100,21210,1666,4891,851,52262,2407,4832,626,8315,1092,25123,1849,13992,1507,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3150239,16219,122075,4966,36955,2629,32005,2439,41548,2603,11567,1244,267187,6919,65729,3363,90214,3714,90791,4537,20453,1982,488322,9345,85437,4894,154790,5237,204511,5709,43584,2515,495427,9336,48185,2937,145208,5095,246156,7081,55878,3416,711369,11512,36881,2854,153867,5701,398133,9240,122488,4913,1065859,10978,17764,1771,85607,4551,483567,8657,478921,7339,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950407,8873,52843,2936,26522,2042,13694,1624,9653,1372,2974,710,105829,3993,51192,2585,32265,2317,17598,1862,4774,986,173825,5030,64123,3145,60451,3607,39823,2558,9428,1483,158425,5977,41052,2648,59592,3422,48803,3465,8978,1242,202455,5523,33760,2678,67379,3590,82985,3484,18331,1849,257030,5362,16396,1500,45244,2556,118738,4364,76652,3301,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,939123,9326,35910,3176,8043,1588,2970,830,9989,1509,14908,2065,69616,3293,16302,1692,6593,1017,21256,1967,25465,2164,132314,4734,18345,2195,9267,1434,48800,3157,55902,3123,145678,4874,9337,1580,8137,1274,53450,3280,74754,4030,214727,6496,7433,1204,6496,1023,64900,3305,135898,5006,340878,6223,4275,991,3615,766,50317,3267,282671,5927,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
