GEO_ID,C18003_001E,C18003_001M,C18003_002E,C18003_002M,C18003_003E,C18003_003M,C18003_004E,C18003_004M,C18003_005E,C18003_005M,C18003_006E,C18003_006M,C18003_007E,C18003_007M,C18003_008E,C18003_008M,C18003_009E,C18003_009M,C18003_010E,C18003_010M,C18003_011E,C18003_011M,C18003_012E,C18003_012M,C18003_013E,C18003_013M,C18003_014E,C18003_014M,C18003_015E,C18003_015M,C18003_016E,C18003_016M,C18003_017E,C18003_017M,C18003_018E,C18003_018M,C18003_019E,C18003_019M,C18003_020E,C18003_020M,C18003_021E,C18003_021M,NAME,C18003_001EA,C18003_001MA,C18003_002MA,C18003_002EA,C18003_003MA,C18003_003EA,C18003_004MA,C18003_004EA,C18003_005MA,C18003_005EA,C18003_006EA,C18003_006MA,C18003_007MA,C18003_007EA,C18003_008MA,C18003_008EA,C18003_009MA,C18003_009EA,C18003_010MA,C18003_010EA,C18003_011EA,C18003_011MA,C18003_012MA,C18003_012EA,C18003_013MA,C18003_013EA,C18003_014EA,C18003_014MA,C18003_015MA,C18003_015EA,C18003_016MA,C18003_016EA,C18003_017MA,C18003_017EA,C18003_018MA,C18003_018EA,C18003_019EA,C18003_019MA,C18003_020MA,C18003_020EA,C18003_021MA,C18003_021EA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,7004,1605,745879,4719,2979932,6442,100235,5264,2879697,8491,360587,2347,68518,3183,292069,3589,4361967,5579,721204,4769,7973,1407,713231,5004,3129904,5865,84249,5408,3045655,7811,510859,2546,90876,4435,419983,5634,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,1725,756,89978,1550,393209,2532,12762,1730,380447,2946,75678,624,13705,1502,61973,1597,591008,1411,82948,1287,1244,660,81704,1246,408766,1987,5712,1258,403054,2276,99294,730,14179,1482,85115,1513,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,2196,825,119488,1848,468251,2720,18794,2141,449457,3426,74079,795,16841,1734,57238,1775,664462,1962,115966,1840,1557,485,114409,1891,462260,1999,12745,1770,449515,2656,86236,1264,13732,1451,72504,1707,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,11483,1723,989682,5621,4142103,5491,98847,4610,4043256,6729,606837,2240,95204,3793,511633,4206,6001266,3408,957870,3832,8559,1695,949311,4153,4199006,4688,76729,4246,4122277,5912,844390,2480,119718,4653,724672,5217,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,8522,1630,481451,3977,2032154,4175,68416,3529,1963738,6187,310122,1303,57136,2827,252986,2930,2950677,4055,469969,3005,5636,1436,464333,3268,2055499,4368,52717,3052,2002782,5313,425209,1948,64402,3129,360807,3467,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,3126,977,219214,2289,952677,2471,26623,1837,926054,3025,172224,1313,28838,1756,143386,2190,1392755,2656,214353,2238,2360,726,211993,2387,943808,2377,18930,1889,924878,2824,234594,1470,31358,1921,203236,2148,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,2192,692,213306,2064,876175,3091,26574,2262,849601,3834,141789,1545,27719,2114,114070,2347,1274176,2981,204380,2524,2179,635,202201,2562,880015,2536,19763,2152,860252,3388,189781,1783,28081,2211,161700,2666,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,5630,1274,303021,3358,1342646,4173,70343,3391,1272303,5547,214310,1550,52606,2766,161704,2830,1985091,3555,296014,2774,4556,1073,291458,3086,1393564,4024,55377,3712,1338187,5168,295513,1983,53121,2869,242392,3177,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,5183,1049,331336,3736,1314613,4208,63998,4144,1250615,5395,208200,1715,43573,2577,164627,2760,2030593,4224,324196,4593,3463,978,320733,4745,1417462,3719,45557,3659,1371905,5264,288935,1853,52050,3041,236885,3054,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,1283,586,87115,1462,429435,1843,20068,2051,409367,2668,80164,609,15710,1603,64454,1672,635223,1368,85319,1419,1027,468,84292,1389,445363,1566,13304,1789,432059,2199,104541,681,18896,1560,85645,1660,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,2874,774,418721,3434,1774866,4191,40894,3211,1733972,4975,261916,1335,39393,2658,222523,2732,2691371,2492,404787,2466,2933,839,401854,2558,1927088,3079,32403,2804,1894685,4041,359496,1515,46708,3142,312788,3540,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,4454,1266,447715,3125,2085443,3224,53331,4510,2032112,5575,336548,1528,54946,3347,281602,3457,3085436,2422,432290,2869,2809,1103,429481,2984,2183146,3315,39925,3289,2143221,4677,470000,1268,69934,3819,400066,3986,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,9775,1548,770196,3229,3254406,4314,105138,4394,3149268,6101,517575,1702,92129,3870,425446,3983,4771094,3240,746409,3381,8022,1490,738387,3477,3329075,4334,79506,3913,3249569,5752,695610,1969,104905,3607,590705,4327,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,3165,802,385193,2646,1710669,2760,49704,3077,1660965,4321,254762,1513,38901,1940,215861,2267,2397802,2746,371299,2686,2838,730,368461,2851,1694253,3053,27289,1947,1666964,3589,332250,1514,42019,2040,290231,2508,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,4781,1169,234302,2418,880213,4344,51146,3421,829067,5806,140948,1997,35704,2655,105244,3008,1378991,3403,224808,2395,2832,777,221976,2471,953343,3275,40566,3384,912777,4103,200840,1756,43475,2915,157365,3090,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,5046,1039,431091,3260,1835874,4263,72827,3468,1763047,5563,313013,1434,62139,3258,250874,3560,2755764,3553,422740,2827,5242,1012,417498,3003,1908258,3602,48419,3218,1859839,4767,424766,1521,70138,3385,354628,3756,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,712,301,66707,1434,307750,1782,17144,1967,290606,2466,56933,918,12128,1398,44805,1490,438852,2102,64281,1386,848,433,63433,1424,306913,2087,8356,1564,298557,2317,67658,1003,11678,1409,55980,1750,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,2056,665,132172,1764,567514,1994,18873,1777,548641,2776,93074,782,17546,1307,75528,1477,812861,1782,130358,1623,1156,476,129202,1728,559570,1671,10433,1324,549137,2113,122933,940,17151,1509,105782,1706,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,1894,797,194697,2341,830895,3177,21306,2252,809589,3843,126346,974,17975,1739,108371,1845,1127538,2860,183758,2066,619,354,183139,2033,799883,3211,15724,1945,784159,3564,143897,778,22141,2072,121756,2313,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,772,352,94670,1708,440302,1960,13737,1734,426565,2547,67319,792,12102,1473,55217,1559,622954,2057,90458,1641,839,472,89619,1784,447456,1828,9389,1630,438067,2512,85040,593,12826,1335,72214,1372,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,5616,1264,650345,3094,2797629,3487,58830,4357,2738799,5714,446260,1720,60770,3502,385490,3987,4145655,2630,627670,3311,4609,972,623061,3478,2888471,3504,48563,4071,2839908,5503,629514,2048,86987,4079,542527,4532,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,2546,1089,155150,2607,606224,2889,27478,3102,578746,4183,103874,1305,24347,1761,79527,1840,913793,2101,150310,2145,1749,728,148561,2282,632953,2333,19077,2321,613876,3378,130530,1086,23400,2118,107130,2240,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,16619,2192,1385158,5283,6158446,6158,144924,5959,6013522,8755,992873,2546,144527,4676,848346,4774,9254297,5144,1340983,3941,12892,1884,1328091,4690,6504136,5364,130068,5488,6374068,7111,1409178,4773,211910,6195,1197268,7213,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,8632,1646,663051,5436,2798671,5843,99354,4974,2699317,8081,427064,2451,81382,3538,345682,3986,4161584,5759,631222,5279,8602,1712,622620,5279,2933621,5850,80699,5095,2852922,7970,596741,2095,99540,3730,497201,4496,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,458,252,44813,1215,204938,1628,6312,939,198626,1719,37338,488,7363,864,29975,1068,293768,1589,42029,1044,328,172,41701,1070,202770,1629,3328,775,199442,1800,48969,636,6933,709,42036,897,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10563498,2801,5111939,4228,872417,4560,11839,1623,860578,4755,3633051,5170,122183,5179,3510868,6711,606471,2366,100307,3946,506164,4788,5451559,4336,831262,3772,7364,1210,823898,3931,3776048,4791,91092,4630,3684956,6305,844249,2752,122760,4105,721489,4281,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3242608,2577,1574159,3952,275247,2906,4432,754,270815,2973,1105835,3572,55333,3614,1050502,4830,193077,1676,46877,2145,146200,2485,1668449,3527,263750,2989,3103,803,260647,3149,1146637,3780,45283,2748,1101354,4557,258062,1714,46866,2474,211196,2796,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3428493,2565,1690060,3387,268577,2454,2991,777,265586,2438,1219844,2861,46551,3688,1173293,4595,201639,1555,41898,2819,159741,3001,1738433,2850,257335,2472,3673,1025,253662,2557,1220423,3067,30201,3407,1190222,4360,260675,1830,40007,2852,220668,3141,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11488130,2474,5541775,4234,880381,3829,10975,1802,869406,4526,3923371,4064,124438,5079,3798933,6626,738023,2970,123054,3984,614969,4660,5946355,3734,839608,4170,8898,1570,830710,4614,4066583,4926,87496,4381,3979087,6500,1040164,2813,152612,4309,887552,4274,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,987710,1051,473509,1470,73423,1414,1054,510,72369,1421,343731,1685,9873,1716,333858,2228,56355,731,7609,1049,48746,1179,514201,1287,72176,1304,775,515,71401,1316,361487,1725,8839,1472,352648,2240,80538,712,13326,1310,67212,1384,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3940504,3079,1886594,3697,322057,3066,4431,1274,317626,3267,1340221,4134,53698,3535,1286523,5213,224316,2087,43030,2388,181286,2994,2053910,3456,305207,2769,3778,924,301429,2780,1440283,3552,40679,3015,1399604,4495,308420,1613,49587,3153,258833,3294,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710261,1104,351987,2167,59793,1288,943,774,58850,1718,246819,1788,8550,1245,238269,2008,45375,799,8752,908,36623,1060,358274,2062,56343,1508,327,261,56016,1531,243542,1765,5367,1190,238175,2087,58389,873,8877,999,49512,1099,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5541042,3413,2685049,4300,448815,3974,7531,1446,441284,3955,1929809,4735,86323,5440,1843486,7415,306425,1650,63471,3259,242954,3339,2855993,3222,427814,3238,6079,1267,421735,3618,2004335,3603,69712,4163,1934623,5294,423844,1950,75489,3835,348355,3888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21106536,4717,10373381,8121,1977148,8089,33322,3394,1943826,9112,7443857,8342,269652,8922,7174205,11658,952376,3445,198059,5744,754317,6056,10733155,6506,1897838,7778,24450,2519,1873388,8253,7567532,8421,202968,7215,7364564,10617,1267785,3534,216916,6429,1050869,7452,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2276449,1302,1137595,2156,239578,2148,3382,902,236196,2370,799540,2581,22774,2044,776766,3520,98477,767,19098,1617,79379,1760,1138854,1999,222492,2162,1687,729,220805,2119,796859,1900,16909,1704,779950,2479,119503,939,17606,1509,101897,1757,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584347,752,286485,1211,41910,618,294,135,41616,617,210319,1187,7595,1154,202724,1629,34256,530,6950,914,27306,1017,297862,1071,39560,899,961,614,38599,1038,213778,1011,6356,988,207422,1407,44524,554,7188,867,37336,1038,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6924827,5863,3337428,6485,559277,4113,4727,1309,554550,4336,2416178,7290,68266,4635,2347912,8621,361973,2393,58390,2991,303583,3849,3587399,4614,532342,3962,4241,1065,528101,4092,2568813,4488,52351,3247,2516462,5300,486244,2695,70248,3491,415996,4031,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891685,3059,2903733,3793,480047,3177,6184,1203,473863,3156,2110648,4627,84643,4830,2026005,7139,313038,1669,61783,3324,251255,3683,2987952,3281,457545,2687,6663,1379,450882,2739,2127351,3733,54084,3902,2073267,5247,403056,1754,65516,3566,337540,3959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1688172,1270,821665,2319,121121,1755,1994,740,119127,1788,586159,2207,36458,3059,549701,3605,114385,1176,26351,1834,88034,1920,866507,2204,116899,1851,1615,670,115284,1872,595565,2210,25628,2580,569937,3014,154043,1251,30523,2092,123520,2376,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5118080,1828,2525075,2888,406482,2100,4121,826,402361,2311,1823427,2866,51429,3109,1771998,4195,295166,1218,44562,2142,250604,2393,2593005,2369,392544,2044,3131,797,389413,2163,1811881,3238,31516,2607,1780365,3752,388580,1563,47082,2740,341498,3010,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,470869,1612,236179,2115,36364,1276,136,151,36228,1258,172569,1955,8255,1263,164314,2246,27246,431,6585,884,20661,973,234690,1663,35744,1138,777,496,34967,1134,167534,1379,3980,942,163554,1669,31412,621,4408,789,27004,901,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3646609,685,1734693,1472,329632,2218,8866,1414,320766,2348,1189229,2279,81532,3981,1107697,4523,215832,589,63910,2416,151922,2498,1911916,1348,318292,2081,8373,1444,309919,2312,1311272,2125,90000,3958,1221272,4526,282352,620,81658,3231,200694,3140,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
