GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002EA,B08012_002MA,B08012_003MA,B08012_003EA,B08012_004EA,B08012_004MA,B08012_005EA,B08012_005MA,B08012_006MA,B08012_006EA,B08012_007EA,B08012_007MA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010MA,B08012_010EA,B08012_011MA,B08012_011EA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014MA,B08012_014EA,B08012_015MA,B08012_015EA,B08012_016MA,B08012_016EA,B08012_017EA,B08012_017MA,B08012_018MA,B08012_018EA,B08012_019MA,B08012_019EA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023MA,B08012_023EA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026MA,B08012_026EA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031EA,B08012_031MA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035EA,B08012_035MA,B08012_036EA,B08012_036MA,B08012_037EA,B08012_037MA,B08012_038EA,B08012_038MA,B08012_039EA,B08012_039MA,state
0400000US15,601951,7489,24295,2540,61034,3945,79833,5087,82016,4209,87365,4818,26844,3217,98961,5026,15504,1983,24334,2745,52961,4183,37031,3192,11773,1758,327616,4826,15740,2047,31249,3088,41546,3426,43665,3425,47549,3123,15027,2408,58320,3101,8199,1455,13021,1830,28166,2965,18654,1937,6480,1310,274335,5066,8555,1345,29785,2504,38287,3042,38351,2812,39816,3136,11817,2014,40641,3712,7305,1277,11313,1682,24795,2439,18377,2057,5293,1152,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,641046,6739,38864,3171,101524,5567,123578,5044,108177,5864,87675,4495,30083,2646,65133,4038,8781,1282,16063,2255,31413,2704,20644,2472,9111,1350,359645,4627,21177,2244,51032,3706,63336,3530,59639,4305,49864,3249,17303,2106,41470,3266,5227,942,8964,1394,20015,2251,14583,1888,7035,1197,281401,4926,17687,1998,50492,3402,60242,3356,48538,3929,37811,2488,12780,1604,23663,2526,3554,897,7099,1531,11398,1442,6061,1353,2076,666,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5772510,18019,206826,7546,585960,12752,729422,14829,744245,11895,728981,15018,339459,10195,767637,13631,177347,7498,264830,8694,577478,12554,491479,12587,158846,6760,3114850,13956,105647,5001,281823,9853,355721,9155,376384,9515,386703,10809,181182,6540,435727,10151,102686,5764,155281,6107,336213,9020,299317,8920,98166,4481,2657660,15062,101179,4490,304137,7073,373701,9945,367861,8053,342278,8172,158277,5971,331910,7885,74661,4120,109549,5166,241265,8273,192162,7265,60680,4422,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2856781,16196,127963,5443,371671,11514,451308,10331,478572,9676,439030,11436,190447,7901,313714,8662,79021,5134,86101,4631,166457,6340,104004,5490,48493,3387,1539432,11102,67679,4422,176651,7349,224542,7078,245706,7545,237119,8816,104896,5501,180373,6379,44783,3403,52111,4044,102110,4904,68949,4287,34513,2881,1317349,11829,60284,3472,195020,7290,226766,7689,232866,6299,201911,6076,85551,4591,133341,4754,34238,3357,33990,2671,64347,3554,35055,2794,13980,1786,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1433976,9021,116667,4369,269400,6762,264883,6252,235100,7225,197432,5546,76184,4193,122379,5420,26439,2059,27543,2482,52188,3013,28170,2023,17591,1536,759903,5282,62510,2942,136748,4098,134537,5031,122793,4358,105752,4189,39747,3030,68384,4236,14350,1449,16708,1933,28721,2332,16917,1486,12736,1351,674073,7257,54157,3198,132652,4481,130346,4159,112307,4689,91680,3972,36437,2226,53995,2955,12089,1405,10835,1307,23467,1979,11253,1314,4855,720,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1317668,10499,103238,4318,223243,7403,252454,8084,215139,7235,187448,6267,71762,3716,124623,4442,26500,2610,25821,2365,46316,3056,26539,2149,14585,1531,712424,6749,56342,3100,107965,4877,129865,5111,117576,4430,102615,4324,39475,2411,73259,4025,15410,1794,14632,1967,27167,2421,17760,1951,10358,1169,605244,6899,46896,2875,115278,4685,122589,5442,97563,4475,84833,4005,32287,2720,51364,2906,11090,1738,11189,1453,19149,1879,8779,1199,4227,910,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1778244,14244,72134,4492,215700,7986,289906,8448,303040,10359,281783,8487,120274,5426,206510,6905,49220,3836,44570,3183,101756,5807,61332,4600,32019,2741,956862,9595,38111,3337,101664,5142,147579,4541,152907,6554,147044,5833,66362,4402,119953,5830,26871,2799,25800,2362,61594,4487,43246,4149,25731,2498,821382,9511,34023,2811,114036,6107,142327,6740,150133,6363,134739,6192,53912,3747,86557,4932,22349,2219,18770,2027,40162,3493,18086,2179,6288,1240,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1768060,14955,75466,4646,203398,7868,264744,7048,301445,8873,248539,7953,94997,4807,233586,8832,38791,3310,46468,3833,122554,5294,82775,4484,55297,3661,942022,9672,36448,2866,97564,5360,129463,5798,152174,5879,130392,5480,47446,3424,130209,6319,22446,2637,25027,2732,72238,3958,54916,3740,43699,3340,826038,10987,39018,3132,105834,5127,135281,4704,149271,6495,118147,4919,47551,3513,103377,5283,16345,1974,21441,2446,50316,4005,27859,2669,11598,1569,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,617453,6991,40271,2832,84671,4508,100212,5163,90557,4535,86987,3724,35306,2569,68589,4036,17161,2079,20318,1788,39230,2884,21415,1844,12736,1734,328909,4235,21974,1760,42392,3446,48151,3123,48906,2798,43346,2739,17102,1664,36977,2900,9296,1738,11893,1532,23938,2141,14710,1601,10224,1601,288544,4616,18297,1894,42279,2652,52061,3521,41651,2897,43641,2440,18204,1894,31612,2404,7865,1288,8425,1301,15292,1635,6705,1027,2512,576,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2710726,15621,61159,4569,197018,7503,286933,8421,339465,10076,362734,9456,174499,7392,391672,9510,99944,4986,134897,5942,306420,9220,256012,9015,99973,5224,1405798,9874,33164,3272,86830,4388,133266,5922,164004,7311,181467,6762,90134,5632,214284,6905,55403,3918,74936,4329,168921,6279,146565,6975,56824,4178,1304928,9798,27995,2522,110188,6048,153667,6224,175461,6362,181267,6076,84365,4636,177388,6312,44541,3668,59961,4303,137499,6027,109447,4921,43149,3564,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3059498,17005,87737,5669,315263,10555,424987,10514,409963,10758,421918,10041,173222,6665,428566,9874,97168,4912,140092,6414,275901,8189,214321,8053,70360,4104,1583490,11283,44490,3694,138941,5678,198123,6093,203625,6708,213148,7200,93179,4411,228519,6261,55236,3332,78060,4986,160961,6458,129884,6066,39324,3007,1476008,10697,43247,3190,176322,7689,226864,7317,206338,6783,208770,6790,80043,4589,200047,7711,41932,3681,62032,3809,114940,5318,84437,4387,31036,2535,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4280809,20992,174812,6520,491863,10998,650418,13334,689748,12613,642046,12419,292696,7370,521562,9370,123569,4897,154093,6215,301679,7826,164342,6135,73981,3679,2276482,13684,84922,4438,233418,6808,320623,7768,350269,8765,337043,8018,151362,5524,293318,7099,69749,3737,91914,4712,182771,6471,109207,4748,51886,3077,2004327,13722,89890,4579,258445,7402,329795,8719,339479,8373,305003,7545,141334,4925,228244,5711,53820,3070,62179,3566,118908,4338,55135,3860,22095,2132,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2539665,12736,131341,4844,341340,8130,394580,9287,395868,7569,372539,7597,169089,6190,301982,8177,74968,4158,87138,4429,153480,5357,85001,3939,32339,2409,1341010,8998,70305,3187,160838,5212,196380,6027,206832,5423,193744,6244,90205,4288,163112,5701,44120,2921,49878,3250,90579,4075,52703,2732,22314,1781,1198655,8412,61036,3208,180502,6012,198200,5860,189036,5331,178795,4974,78884,3754,138870,4921,30848,2826,37260,2418,62901,3320,32298,2353,10025,1244,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1154271,11520,51714,3567,149002,7077,173132,7964,188559,7737,160870,6915,64701,4555,158081,7544,28916,2951,33485,3240,72068,4879,43812,3641,29931,3264,610595,8289,26800,2609,70129,4605,81627,5131,100071,5013,82558,4841,33917,3242,86216,5323,15379,1912,19084,2336,40072,3294,30099,3043,24643,3202,543676,7672,24914,2826,78873,5036,91505,4926,88488,4482,78312,4353,30784,3056,71865,4393,13537,1775,14401,2359,31996,2770,13713,1704,5288,1163,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2628361,16916,118447,6242,317927,7638,390360,8946,422045,9745,379765,9134,177719,6100,345583,8809,77745,4530,93650,4355,174367,5667,90904,4909,39849,3249,1385438,11138,61696,4267,149012,5036,194348,6009,214428,6239,193921,5960,92594,4497,194573,6892,42707,3401,51197,3146,103083,4854,59400,4515,28479,2668,1242923,10960,56751,3616,168915,5593,196012,7038,207617,7565,185844,6303,85125,4149,151010,5444,35038,3092,42453,3423,71284,3785,31504,2415,11370,1535,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,428974,4974,40773,2951,86615,4334,89935,4843,70073,4025,51198,3958,14191,1971,31715,3092,5010,975,6946,1357,13314,1450,12769,1680,6435,1443,227445,3578,22100,2286,43661,2971,42423,3291,37062,3098,27440,2218,7723,1411,17578,2492,3072,854,4576,1102,7255,1213,9463,1373,5092,1346,201529,3811,18673,1724,42954,2760,47512,3019,33011,2384,23758,2918,6468,1056,14137,1833,1938,500,2370,651,6059,1009,3306,900,1343,452,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,865026,7920,70582,3098,154701,5497,163325,4928,153443,5887,126005,4633,46639,2771,74060,3798,11560,1263,13293,1739,25877,2350,16662,1848,8879,1195,463807,4721,38319,2121,76828,3703,84956,3739,80121,3991,69557,3286,25177,1741,43161,2822,6752,989,7226,1171,16207,1655,10157,1574,5346,880,401219,5423,32263,2043,77873,3554,78369,3159,73322,3372,56448,2771,21462,1841,30899,2172,4808,742,6067,1024,9670,1306,6505,1131,3533,682,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
