GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002EA,B08128_002MA,B08128_003EA,B08128_003MA,B08128_004MA,B08128_004EA,B08128_005EA,B08128_005MA,B08128_006MA,B08128_006EA,B08128_007EA,B08128_007MA,B08128_008EA,B08128_008MA,B08128_009MA,B08128_009EA,B08128_010EA,B08128_010MA,B08128_011EA,B08128_011MA,B08128_012EA,B08128_012MA,B08128_013MA,B08128_013EA,B08128_014MA,B08128_014EA,B08128_015EA,B08128_015MA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018EA,B08128_018MA,B08128_019MA,B08128_019EA,B08128_020MA,B08128_020EA,B08128_021EA,B08128_021MA,B08128_022EA,B08128_022MA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025MA,B08128_025EA,B08128_026MA,B08128_026EA,B08128_027EA,B08128_027MA,B08128_028EA,B08128_028MA,B08128_029MA,B08128_029EA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032EA,B08128_032MA,B08128_033EA,B08128_033MA,B08128_034MA,B08128_034EA,B08128_035MA,B08128_035EA,B08128_036EA,B08128_036MA,B08128_037MA,B08128_037EA,B08128_038EA,B08128_038MA,B08128_039MA,B08128_039EA,B08128_040MA,B08128_040EA,B08128_041EA,B08128_041MA,B08128_042MA,B08128_042EA,B08128_043EA,B08128_043MA,B08128_044EA,B08128_044MA,B08128_045MA,B08128_045EA,B08128_046EA,B08128_046MA,B08128_047EA,B08128_047MA,B08128_048MA,B08128_048EA,B08128_049EA,B08128_049MA,B08128_050MA,B08128_050EA,B08128_051EA,B08128_051MA,B08128_052EA,B08128_052MA,B08128_053MA,B08128_053EA,B08128_054EA,B08128_054MA,B08128_055EA,B08128_055MA,B08128_056MA,B08128_056EA,B08128_057EA,B08128_057MA,B08128_058EA,B08128_058MA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061MA,B08128_061EA,B08128_062MA,B08128_062EA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065EA,B08128_065MA,B08128_066EA,B08128_066MA,B08128_067EA,B08128_067MA,B08128_068MA,B08128_068EA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US13,4295479,20805,3129993,21138,2953187,22639,176806,9011,220786,8057,311572,10293,173158,7020,193600,6553,255969,7385,10401,1837,3360210,23388,2484399,20872,2360908,21351,123491,6671,176156,6705,264971,9400,141986,5959,137974,5825,149550,5529,5174,1099,495940,14551,365337,12623,348329,12483,17008,2879,25594,2366,33241,3415,16931,2044,18523,2070,34732,4458,1582,819,102465,6648,74487,5906,73765,5830,722,463,6075,1516,6433,1378,5565,1218,5472,1008,4362,1767,71,124,74829,4857,46063,3935,43274,3883,2789,813,4755,1087,2351,904,4552,1252,9703,1190,7116,2479,289,236,79502,6322,64329,5631,62293,5581,2036,735,3393,1091,2416,826,1433,632,2218,731,5184,1191,529,527,182533,7137,95378,5421,64618,4711,30760,3476,4813,1078,2160,808,2691,937,19710,1146,55025,4417,2756,890,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629113,6949,383859,7471,361360,7066,22499,2557,44107,3072,22136,2148,55957,3413,77329,4154,44875,3227,850,303,421604,8801,258065,7285,245353,7006,12712,1849,30366,2481,15711,1851,38950,2850,53768,3824,24463,2418,281,170,100904,6505,61069,5078,56647,4748,4422,1241,7262,1465,4349,1303,11026,1740,11277,1804,5741,1248,180,182,33929,3244,26401,3013,26086,3064,315,216,1829,642,819,442,2988,788,966,451,926,499,0,267,30287,2659,17499,2522,16576,2419,923,535,1879,726,612,324,1838,594,7373,927,1011,465,75,123,15227,1770,9237,1403,9088,1418,149,119,813,423,473,281,1026,418,2420,734,1197,520,61,102,27162,2434,11588,1717,7610,1435,3978,875,1958,582,172,145,129,137,1525,414,11537,1492,253,185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,674920,6270,466672,7626,438183,7957,28489,2876,36336,3052,48297,3183,31638,2854,25514,2402,63764,3445,2699,651,521018,7170,373995,7996,355109,8263,18886,2296,27106,2489,40170,2721,23453,2182,20169,2194,34816,2764,1309,500,78670,4528,54680,3861,51128,3972,3552,1113,4690,884,5688,1143,4145,1021,2262,765,6857,1448,348,208,5575,1168,3049,831,3049,831,0,253,644,430,214,203,308,228,1304,408,56,96,0,253,23073,2361,12294,2076,11851,2072,443,270,2133,979,1050,426,2533,1003,1343,394,3479,887,241,196,12710,2121,8377,1531,7944,1503,433,274,828,358,903,521,557,430,275,182,1724,723,46,68,33874,2970,14277,2013,9102,1297,5175,1297,935,425,272,222,642,545,161,157,16832,2063,755,400,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5990729,17717,4406433,21962,4184695,21381,221738,7623,495355,11052,425035,10839,201062,6772,126379,5063,323541,8908,12924,1879,4448322,21922,3317751,22451,3165554,21586,152197,5767,360163,8478,354509,10015,142369,5688,89650,4577,177576,6785,6304,1235,558193,13085,425236,12412,408834,12273,16402,2263,44121,3269,30299,2746,20783,2397,9772,1757,26643,2880,1339,499,506191,11595,380626,10283,373849,10423,6777,1454,51778,3759,24132,2573,19270,2667,15735,2196,14396,1982,254,348,171224,7404,111013,6838,102987,6630,8026,1756,21862,2297,8604,1314,10938,1446,4819,1032,13218,1838,770,354,88580,4999,64047,3888,60096,3596,3951,1285,7890,1430,3932,933,3639,1015,1685,531,7058,1306,329,308,218219,5775,107760,4907,73375,4130,34385,2926,9541,1452,3559,905,4063,844,4718,1045,84650,4444,3928,875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2951039,15265,2218303,14606,2123435,15317,94868,4853,240768,7352,180103,6666,93129,4096,53357,3152,158208,6799,7171,1252,2431018,15623,1860935,14296,1795255,14321,65680,3871,198203,6464,159141,6321,74044,4126,45476,3092,90094,4474,3125,658,291072,8525,223890,7779,214506,7372,9384,1962,22373,2472,14602,1546,8852,1441,4167,1070,16087,2213,1101,456,30578,2785,20369,2360,20175,2287,194,188,4401,1188,1810,714,2653,826,856,393,489,312,0,263,65675,4205,40419,3120,36611,2874,3808,973,8314,1166,2303,782,4985,1143,1136,446,8137,1576,381,265,38438,3486,29749,3078,28703,2939,1046,621,2544,837,950,328,1056,482,1131,464,2851,775,157,176,94258,4901,42941,2920,28185,2379,14756,1874,4933,954,1297,448,1539,555,591,354,40550,3094,2407,872,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1505469,9309,1048351,8529,994676,8571,53675,3331,132431,5480,98540,3642,78129,3813,27271,2403,116342,4190,4405,736,1181155,9402,855923,9602,820976,9792,34947,2387,101065,4541,82962,3297,57164,3142,22514,2114,59359,3274,2168,562,162656,6188,118127,4672,113912,4616,4215,884,13921,1868,9518,1343,8404,1265,2270,715,10134,1365,282,172,14967,1750,7258,1254,7209,1259,49,84,2587,735,571,371,3831,810,626,380,94,98,0,221,56101,3086,30208,2708,27295,2624,2913,804,8581,1075,3256,769,5949,1001,1221,543,6617,1182,269,157,19097,1970,11940,1709,11305,1674,635,315,1240,464,1223,468,2170,788,455,366,1974,484,95,120,71493,3075,24895,2229,13979,1810,10916,1267,5037,822,1010,403,611,245,185,150,38164,1938,1591,494,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,937923,10814,895107,11054,42816,2828,101006,4533,112531,5003,69691,4154,50188,3275,101641,5019,4139,830,1126064,12103,793243,12259,762581,12332,30662,2473,82320,4049,97794,4530,54558,3493,38394,2818,57955,3734,1800,605,127183,5980,89619,5335,85096,5218,4523,1024,9287,1209,9448,1408,6106,1032,3882,1060,8168,1389,673,316,7852,1644,4629,1123,4629,1123,0,237,825,345,696,358,1393,873,248,202,61,76,0,237,36467,3042,17546,2059,15877,1930,1669,720,4306,983,2551,596,5075,985,1703,440,4833,1149,453,288,20102,2511,13483,2072,13185,2013,298,211,1703,584,1158,435,972,528,934,455,1741,699,111,168,59451,3586,19403,1974,13739,1591,5664,1088,2565,649,884,373,1587,706,5027,518,28883,2397,1102,371,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,1290237,13848,1229654,13749,60583,3607,131513,5158,117397,5354,112672,6216,59102,3645,121053,5433,5251,1125,1497770,15761,1075626,15022,1029010,15072,46616,3120,107479,4554,100623,5017,92286,5358,46659,3310,73052,3588,2045,520,206857,7783,145359,6393,139684,6177,5675,1251,12558,1832,13023,1671,14017,2052,6754,1322,13994,2038,1152,673,18677,2674,12665,2304,12571,2301,94,116,2208,827,1095,444,963,496,840,527,906,634,0,267,37637,3343,20712,2490,19215,2469,1497,625,5808,892,1070,572,3005,995,1757,488,4869,1109,416,250,17303,2189,12597,1649,12265,1631,332,280,1390,827,877,476,1072,504,402,281,912,338,53,74,58981,4174,23278,2281,16909,1912,6369,1250,2070,523,709,329,1329,522,2690,354,27320,2922,1585,552,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,1289210,16144,1223973,16813,65237,3809,101904,5552,138785,5119,109622,6124,55733,3697,108446,5112,4058,1154,1474301,15778,1060188,16481,1010177,16619,50011,3483,81074,4371,119283,4846,90357,5458,47191,3361,73372,4105,2836,1000,210265,7683,152431,6955,146696,6978,5735,1125,13613,2216,13365,1850,12577,2133,5544,1106,12296,1750,439,374,20323,2487,14384,2274,14255,2268,129,131,1485,666,2120,724,1526,541,303,265,505,300,0,267,32165,2876,19802,2440,18234,2321,1568,628,2462,906,1799,685,2583,766,1768,586,3660,1078,91,117,31006,2861,24473,2792,23728,2805,745,412,1853,508,1341,601,1755,670,396,267,1188,583,0,267,39698,3507,17932,2038,10883,1539,7049,1328,1417,456,877,506,824,414,531,337,17425,2346,692,329,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,414163,7511,388452,7688,25711,2698,72456,3573,48762,3038,29235,2576,19192,1844,63457,3198,1780,558,503356,7001,329295,7565,313610,7528,15685,1920,57481,3314,42307,2868,23037,2269,15468,1739,35001,2180,767,299,71364,4198,45766,3124,43547,3121,2219,637,8242,1374,4422,1051,2841,920,1499,565,8552,1318,42,67,4789,1266,3383,1061,3219,1025,164,208,288,198,587,337,263,308,118,126,95,119,55,89,27536,2145,15510,1813,13649,1710,1861,598,3832,939,934,412,1971,497,1630,380,3393,729,266,191,10408,1481,6888,1291,6511,1255,377,322,1069,481,224,135,492,373,336,305,1372,782,27,50,31592,2352,13321,1878,7916,1343,5405,1272,1544,555,288,175,631,395,141,126,15044,1496,623,326,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,1806253,17560,1704700,17946,101553,5696,237356,8555,213276,7194,117016,6792,294805,7915,140809,5358,3827,970,2049298,17462,1336301,16312,1270442,16680,65859,3987,167765,7016,180156,6441,89225,5485,197694,6162,76572,3953,1585,536,300038,10022,203293,9188,192953,9528,10340,1983,25415,2556,17967,2314,10486,1557,28840,2654,13492,1936,545,350,248203,8859,140340,7739,138771,7713,1569,685,28554,2697,9149,1656,9942,2008,56040,4268,4178,1027,0,277,73327,4716,47703,4568,43159,4369,4544,1262,8926,1194,2742,758,3954,765,5462,913,4281,913,259,219,39860,3375,26431,2952,25583,2905,848,419,2611,884,1658,796,1419,533,4217,952,3524,1109,0,277,102616,5905,52185,4099,33792,2824,18393,2404,4085,991,1604,704,1990,676,2552,875,38762,2673,1438,602,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,2222884,16416,2126225,17502,96659,5387,337724,11213,223043,6612,113845,5596,60545,3831,211268,7371,4107,945,2339080,19166,1656350,17127,1589113,17824,67237,4530,231415,8916,191832,6008,81826,4814,47235,3342,128465,5966,1957,667,270033,9159,198400,8060,188863,7973,9537,1899,24933,2395,15944,1969,7783,1459,4400,1283,17902,2509,671,405,272089,8486,199504,7188,197682,7229,1822,667,41075,3284,6808,1374,14646,1923,5946,1154,4053,952,57,96,133638,5659,85472,4941,81781,4765,3691,1026,26991,2751,5482,932,6210,1175,1833,653,7126,1345,524,302,44658,4414,32334,3607,30967,3531,1367,643,5149,1190,1901,752,1641,718,539,426,3094,940,0,277,113918,4956,50824,3378,37819,2745,13005,1664,8161,1295,1076,543,1739,529,592,379,50628,3259,898,401,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,3293514,18997,3127934,19230,165580,6366,360995,8468,292507,6791,157614,5558,68298,3879,251200,6729,9197,1334,3675973,20500,2793615,17372,2669799,17750,123816,5232,298600,7580,256733,6972,117030,4786,59583,3600,146097,5632,4315,877,403383,10322,300399,9012,285015,9108,15384,2442,32313,2484,23884,2176,15288,1832,4447,994,25340,2527,1712,654,52258,3836,34901,2868,34688,2840,213,144,7572,1425,2752,757,4390,1058,1331,568,1312,567,0,235,99422,4698,59470,3938,55131,3956,4339,911,10859,1302,5397,1065,13053,2027,1437,498,8814,1226,392,206,49773,3793,36377,2847,34940,2705,1437,580,2914,685,1785,525,3436,1124,602,287,4479,1091,180,176,152516,5319,68752,4181,48361,3276,20391,2087,8737,1174,1956,569,4417,1151,898,331,65158,3296,2598,667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,1906446,13413,1802267,14144,104179,4409,258220,6797,184414,6179,94324,4627,40490,2473,180888,5434,5937,746,2087120,13546,1542862,13013,1472173,13651,70689,3495,196843,5775,152837,5519,67916,4284,33250,2289,91259,3876,2153,439,249560,7953,178332,6703,169378,6727,8954,1030,27959,2242,16527,1735,10145,1526,2814,642,13168,1318,615,257,80634,4668,55225,3799,54282,3755,943,391,12359,1639,5634,954,4432,1131,1651,507,1312,451,21,27,83377,3118,45663,2776,42108,2808,3555,719,11909,1343,4872,936,7057,1019,1415,511,11925,1082,536,178,38974,2643,26787,2169,25403,2132,1384,566,3556,807,2309,648,2186,636,768,349,3211,660,157,92,131054,4893,57577,2960,38923,2488,18654,1833,5594,952,2235,646,2588,628,592,277,60013,3496,2455,510,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,814702,11109,782310,11191,32392,3053,61364,3628,85149,4852,87698,4572,46975,3642,79015,5073,3567,876,968128,13164,679035,12321,653158,11986,25877,2578,48944,3626,72265,4594,73089,4253,39964,3344,52542,4257,2289,813,142868,6227,102129,5185,98750,5250,3379,998,8421,1364,9830,1741,8107,1453,3438,943,10742,1573,201,219,4750,1406,1718,611,1700,609,18,30,192,200,973,508,1799,1102,68,85,0,283,0,283,21646,2471,10681,1742,9641,1663,1040,622,1870,693,708,348,2572,784,1449,649,4048,1118,318,313,16879,2495,12162,2052,12025,2029,137,165,1322,503,1007,525,1509,688,247,159,578,451,54,66,24199,2369,8977,1340,7036,1157,1941,661,615,301,366,272,622,293,1809,334,11105,1770,705,363,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,1942873,15469,1854295,15948,88578,4568,239265,7060,162602,6543,121239,5074,82231,4175,185792,5954,7375,981,2215467,17131,1612443,15781,1547708,15668,64735,3938,191294,6320,141385,5824,98456,5070,64332,3980,104434,4909,3123,742,286396,8626,204547,7004,196921,6870,7626,1670,26852,2612,15753,2185,13702,1807,7351,1363,17460,1903,731,352,37909,3204,26930,2651,26840,2654,90,108,4573,1286,2333,662,1584,583,1967,658,522,302,0,253,57187,3608,32648,2699,29571,2717,3077,852,7199,1324,1560,544,5758,1128,1112,336,8334,1363,576,384,31402,2677,22751,2495,21700,2516,1051,427,2552,723,1020,419,1260,564,664,394,3001,929,154,157,113016,5182,43554,3070,31555,2725,11999,1529,6795,1080,551,245,479,280,6805,428,52041,3693,2791,671,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459766,4871,283675,5759,260244,5586,23431,2285,35387,2848,35139,2392,28617,2703,24229,2052,50692,3467,2027,577,334199,5025,216648,5230,203115,4908,13533,1649,25812,2320,27601,2288,19207,2025,18572,1600,25847,2269,512,240,55346,4064,34795,3356,31814,3132,2981,782,4334,1056,4255,836,3984,1105,2866,815,4933,1258,179,148,4238,1036,2636,729,2636,729,0,228,797,624,209,185,201,193,323,225,72,120,0,228,24302,2287,11803,1403,10572,1415,1231,420,2472,765,2141,542,2841,898,1372,475,3416,834,257,174,10889,1685,6851,1355,6144,1284,707,338,938,434,710,337,786,515,596,365,955,452,53,77,30792,2339,10942,1394,5963,1109,4979,844,1034,385,223,151,1598,475,500,354,15469,1770,1026,451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
