GEO_ID,C22002_001E,C22002_001M,C22002_002E,C22002_002M,C22002_003E,C22002_003M,C22002_004E,C22002_004M,C22002_005E,C22002_005M,C22002_006E,C22002_006M,C22002_007E,C22002_007M,NAME,C22002_001MA,C22002_001EA,C22002_002MA,C22002_002EA,C22002_003EA,C22002_003MA,C22002_004EA,C22002_004MA,C22002_005EA,C22002_005MA,C22002_006MA,C22002_006EA,C22002_007MA,C22002_007EA,state
0400000US25,2446485,10151,158348,5249,79325,4257,79023,3464,2288137,10671,712839,11715,1575298,12977,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,377514,8018,211589,6701,165925,6485,3491603,13341,1089442,11904,2402161,12670,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,101402,4093,59524,3235,41878,2701,1940895,7041,620459,7250,1320436,8571,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,186727,6848,106890,5242,79837,4509,888794,8508,294607,7858,594187,7612,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,239092,8028,135248,6363,103844,4597,2065935,11584,633933,10224,1432002,11248,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,28942,2360,14603,2037,14339,1558,343248,3781,97604,3588,245644,3537,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,47769,2690,28833,2236,18936,1974,653119,4846,206675,4574,446444,5262,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,36069,3274,20309,2294,15760,2076,900759,5952,305638,7529,595121,7656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,23127,2346,11440,1796,11687,1594,481376,4511,151291,4166,330085,5259,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,125306,5975,72030,4321,53276,3677,3010184,12281,1074642,12858,1935542,12829,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,63047,4381,42654,3814,20393,2149,662986,5711,208753,5440,454233,5907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,681594,13943,331853,9598,349741,9640,6406782,18697,2030425,18354,4376357,21812,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,304554,7832,178070,6322,126484,5117,3149514,13846,992576,12978,2156938,15735,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,16975,1851,8672,1393,8303,1202,255377,2850,71541,2477,183836,3210,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,417221,9597,241369,7649,175852,6195,4082285,16037,1239794,15190,2842491,17440,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,145576,4790,89220,4064,56356,3326,1239724,8728,385624,8228,854100,9261,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,154726,6269,77890,4204,76836,4743,1294936,8159,374438,8433,920498,8031,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,359597,8243,191166,6800,168431,6060,4486006,12713,1307555,13175,3178451,15355,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,24388,2179,14404,1658,9984,1426,381239,3865,115628,3528,265611,4771,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,165344,5756,99514,4671,65830,3778,1491634,10206,468087,8002,1023547,8242,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,22515,2133,12095,1599,10420,1484,289962,3376,86451,2933,203511,3373,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,293017,7922,170026,6414,122991,5268,2082106,12360,637323,9251,1444783,12350,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,797179,14162,548581,11695,248598,8345,7312209,22264,2690520,20321,4621689,22790,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,44709,3240,29078,2609,15631,1926,769319,6201,322114,7006,447205,6516,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,22717,2269,10854,1510,11863,1586,231091,3127,68476,2656,162615,2963,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,174266,5941,96908,4555,77358,4174,2730805,11691,896660,10483,1834145,12558,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,206900,6569,107583,4571,99317,4291,2265012,10915,712257,9807,1552755,12280,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,91642,4177,49427,3240,42215,2862,651422,6831,176521,5966,474901,5998,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,131453,4644,83865,4207,47588,3226,2098607,8963,637556,9128,1461051,10508,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,10320,1606,6772,1386,3548,860,196982,2818,58799,3595,138183,3435,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1240456,7941,367809,8310,162193,6209,205616,5532,872647,8830,319495,6177,553152,8111,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
