GEO_ID,B10058_001E,B10058_001M,B10058_002E,B10058_002M,B10058_003E,B10058_003M,B10058_004E,B10058_004M,B10058_005E,B10058_005M,B10058_006E,B10058_006M,B10058_007E,B10058_007M,B10058_008E,B10058_008M,B10058_009E,B10058_009M,B10058_010E,B10058_010M,B10058_011E,B10058_011M,NAME,B10058_001MA,B10058_001EA,B10058_002EA,B10058_002MA,B10058_003EA,B10058_003MA,B10058_004MA,B10058_004EA,B10058_005MA,B10058_005EA,B10058_006MA,B10058_006EA,B10058_007EA,B10058_007MA,B10058_008EA,B10058_008MA,B10058_009EA,B10058_009MA,B10058_010MA,B10058_010EA,B10058_011MA,B10058_011EA,state
0400000US01,112765,6610,56892,4041,34771,2907,29080,2826,5691,866,22121,2616,55873,4126,29889,3057,16395,2237,13494,2135,25984,2701,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,15714,2576,8220,1777,3597,1041,2661,870,936,498,4623,1420,7494,1718,2798,694,539,225,2259,683,4696,1516,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,132142,7426,66312,4721,33416,3488,26421,3303,6995,1479,32896,3393,65830,4734,20546,2533,10413,1673,10133,1666,45284,4491,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,66016,4472,36210,3243,23312,3045,20036,2781,3276,829,12898,2074,29806,2805,16836,1956,9419,1501,7417,1242,12970,2104,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,956156,16048,421214,11891,151567,6367,119072,6479,32495,2974,269647,9710,534942,12455,121503,7116,51067,3600,70436,5764,413439,11653,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,80235,5178,45053,3931,23682,2524,19604,2459,4078,1091,21371,2615,35182,3288,11450,2020,4880,1053,6570,1506,23732,2946,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,51530,4571,23279,2607,10995,1826,8464,1593,2531,862,12284,1690,28251,3338,5883,1285,2838,800,3045,838,22368,3133,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,16540,2410,8549,1520,3179,959,2645,939,534,319,5370,1326,7991,1723,2428,940,1092,488,1336,779,5563,1156,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,12185,1773,5122,1080,2469,752,2121,717,348,250,2653,862,7063,1335,3630,1040,1204,608,2426,766,3433,942,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,367645,12348,177794,8065,85901,5485,69260,4824,16641,2475,91893,5774,189851,8369,56401,4610,20733,2164,35668,3891,133450,7226,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,204536,9377,104392,7049,58566,4754,49357,4662,9209,1618,45826,4237,100144,5367,36772,3404,17911,2229,18861,2450,63372,4453,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,50597,4406,23868,2735,7004,1620,5164,1396,1840,736,16864,2487,26729,2876,5726,1204,1766,706,3960,988,21003,2505,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19860,2265,10837,1769,6336,1351,5481,1284,855,371,4501,1086,9023,1331,3456,857,1170,486,2286,672,5567,1262,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,246604,10465,121945,7558,57870,4420,48620,4000,9250,1623,64075,5780,124659,6343,41898,3178,19302,2264,22596,2412,82761,5421,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,103220,5990,58265,4385,30986,3028,26153,2751,4833,1044,27279,3003,44955,3858,19567,2435,10806,1812,8761,1611,25388,2829,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29517,2996,17662,2020,9301,1502,7448,1419,1853,464,8361,1358,11855,1863,5135,1144,2268,712,2867,777,6720,1299,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37430,3102,21988,2128,13010,1640,11426,1560,1584,608,8978,1343,15442,1654,5990,1051,3213,799,2777,721,9452,1492,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
