GEO_ID,B22004_001E,B22004_001M,B22004_002E,B22004_002M,B22004_003E,B22004_003M,B22004_004E,B22004_004M,B22004_005E,B22004_005M,B22004_006E,B22004_006M,B22004_007E,B22004_007M,NAME,B22004_001EA,B22004_001MA,B22004_002MA,B22004_002EA,B22004_003MA,B22004_003EA,B22004_004MA,B22004_004EA,B22004_005EA,B22004_005MA,B22004_006EA,B22004_006MA,B22004_007EA,B22004_007MA,state
0400000US01,1796058,10547,182205,6222,102243,4505,79962,4733,1613853,10961,536427,8474,1077426,12382,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229878,2779,19165,1999,9750,1465,9415,1354,210713,3015,55310,2954,155403,3872,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2224992,11475,151366,6111,74703,4776,76663,4546,2073626,12692,510949,9372,1562677,13180,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1103428,7576,131564,5016,77398,4189,54166,3660,971864,8639,335483,6730,636381,10592,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12151227,18090,525699,10757,225995,7655,299704,8805,11625528,21028,2879706,21546,8745822,26023,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1846988,9333,92037,4875,48085,3607,43952,3366,1754951,9590,372953,7737,1381998,10815,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1325443,5814,74615,4298,43126,3177,31489,2784,1250828,7543,284617,6687,966211,8314,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,320110,3955,22010,2196,12840,1747,9170,1480,298100,3797,74169,3696,223931,3988,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250456,3518,22867,2382,11736,1713,11131,1705,227589,3606,43133,2891,184456,4368,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106042,22495,528223,11871,276695,9158,251528,8586,6577819,21984,1756458,17993,4821361,22439,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
