GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,NAME,B05009_001EA,B05009_001MA,B05009_002EA,B05009_002MA,B05009_003MA,B05009_003EA,B05009_004MA,B05009_004EA,B05009_005MA,B05009_005EA,B05009_006EA,B05009_006MA,B05009_007EA,B05009_007MA,B05009_008MA,B05009_008EA,B05009_009MA,B05009_009EA,B05009_010MA,B05009_010EA,B05009_011MA,B05009_011EA,B05009_012EA,B05009_012MA,B05009_013EA,B05009_013MA,B05009_014MA,B05009_014EA,B05009_015MA,B05009_015EA,B05009_016MA,B05009_016EA,B05009_017EA,B05009_017MA,B05009_018EA,B05009_018MA,B05009_019MA,B05009_019EA,B05009_020MA,B05009_020EA,B05009_021MA,B05009_021EA,B05009_022MA,B05009_022EA,B05009_023EA,B05009_023MA,B05009_024EA,B05009_024MA,B05009_025MA,B05009_025EA,state
0400000US01,1023928,6974,332134,4599,202917,5387,188423,5279,7985,1393,7222,1238,763,528,6509,1512,129217,5352,124401,5269,4816,1119,4196,1111,620,400,691794,6142,440522,9463,415316,9463,15014,2146,8697,1884,6317,1239,10192,1945,251272,8819,244315,8946,6957,1974,4713,1467,2244,996,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,168603,2003,54618,1616,38100,2193,33040,2203,1907,776,1591,652,316,297,3153,986,16518,2055,15040,1979,1478,756,1403,741,75,134,113985,2176,80482,3455,70208,3784,4124,1192,3026,1021,1098,612,6150,1564,33503,3165,31557,3074,1946,761,1861,758,85,104,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1520108,7541,540674,6326,367665,8510,240893,7395,83455,5207,74742,4679,8713,2199,43317,4913,173009,6504,131287,7089,41722,4719,38293,4687,3429,1186,979434,8026,657197,11174,432144,10982,155541,6881,101992,6454,53549,5168,69512,5999,322237,12000,244368,10219,77869,7786,58308,6018,19561,3729,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,633058,6161,223321,4575,140541,4246,125632,4681,8438,1484,7976,1481,462,267,6471,1600,82780,4936,77319,4960,5461,1410,5146,1287,315,316,409737,5864,269197,7632,246565,7698,15087,2252,10709,1837,4378,1345,7545,1569,140540,6314,133722,5874,6818,1775,4991,1526,1827,814,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8948851,18890,3017786,12987,2115006,17747,930144,18232,834127,15673,784833,15446,49294,4394,350735,13182,902780,15683,567433,14620,335347,10782,316227,10335,19120,2913,5931065,19052,4100987,26927,1837277,23195,1757890,23828,1403789,21727,354101,11514,505820,14815,1830078,27031,1136203,21321,693875,16542,578605,14875,115270,6694,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1103458,5140,388957,4553,280710,6988,213342,6519,41146,4635,37322,4492,3824,1110,26222,2639,108247,6376,88276,5975,19971,3171,18424,3145,1547,703,714501,5112,513930,8288,401159,8714,72957,5692,44248,4597,28709,3695,39814,4826,200571,8861,172443,8974,28128,3284,19034,2398,9094,2188,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,778687,3848,240183,3503,178985,4265,132474,4851,27782,3213,24872,3130,2910,948,18729,2476,61198,4142,52757,4234,8441,1851,7632,1874,809,496,538504,4661,383944,7061,302230,7317,48362,4694,28380,3401,19982,2606,33352,3741,154560,6360,134647,5756,19913,3254,15080,2653,4833,1585,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,187413,2970,63580,1963,40840,2587,31796,2319,4567,1271,4458,1284,109,164,4477,1104,22740,2395,20677,2475,2063,1197,2047,1199,16,27,123833,2421,82608,3963,68188,3641,7833,1953,5099,1708,2734,1172,6587,1911,41225,3658,37036,3646,4189,1565,3374,1383,815,563,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,101679,2479,37840,1871,17991,2408,13611,2225,2849,1044,2647,1019,202,198,1531,902,19849,1988,17875,2039,1974,776,1594,695,380,373,63839,2918,20812,2645,14515,2832,4981,1775,2247,873,2734,1624,1316,877,43027,2995,39646,3150,3381,1341,3000,1214,381,351,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3739678,11783,1254872,9945,816723,11723,508618,8676,193456,9233,178110,9187,15346,2062,114649,6688,438149,12329,339315,11628,98834,5758,94064,5568,4770,1165,2484806,12193,1620572,21881,1054381,20819,373441,14558,245173,11952,128268,8153,192750,10630,864234,20418,667896,17944,196338,11909,138641,10279,57697,5533,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2253735,11621,780738,8380,505458,10289,385567,8865,84252,4602,78700,4459,5552,1366,35639,3912,275280,8945,243426,8288,31854,4329,29507,3950,2347,940,1472997,11313,937731,13558,766195,13434,122752,7464,77459,6993,45293,4476,48784,4993,535266,13430,490220,13402,45046,5008,31723,3927,13323,2524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,270287,4440,95234,2736,68403,3253,48606,3533,9525,1817,7835,1723,1690,801,10272,1722,26831,2910,23162,2750,3669,1154,2921,1066,748,574,175053,3865,127736,5069,91024,4795,19354,2891,14055,2494,5299,1563,17358,2580,47317,4988,39915,4641,7402,1752,4958,1283,2444,1126,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,373448,3423,127580,2285,102933,3401,87764,3125,8548,1416,7422,1422,1126,578,6621,1211,24647,3096,23447,3057,1200,584,1128,565,72,122,245868,3144,190926,5207,165963,4930,14663,2001,9660,1707,5003,1378,10300,1863,54942,4686,49805,4347,5137,1473,3175,1142,1962,943,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3049803,9356,1022014,7568,713115,9353,492620,8884,157674,7226,148610,6841,9064,2185,62821,4351,308899,9478,258854,8593,50045,5501,47311,5276,2734,975,2027789,10185,1397302,15416,1006862,13065,293513,11056,213899,10177,79614,6089,96927,6006,630487,14878,547439,12973,83048,7493,62181,5837,20867,3420,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482603,6182,502085,5622,329962,7197,295141,7034,22630,3140,20078,2960,2552,1138,12191,1895,172123,7691,162657,7439,9466,1901,8074,1728,1392,922,980518,7040,676584,10334,623976,10111,30863,3030,19025,2434,11838,1692,21745,3094,303934,9161,291705,9151,12229,2041,8584,1758,3645,1111,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,676683,3137,221396,3332,161410,4042,146004,3751,9505,1725,9016,1737,489,347,5901,1145,59986,3654,55451,3950,4535,1137,4146,1120,389,346,455287,4461,339338,6392,317079,6481,14926,2010,9351,1537,5575,1373,7333,1462,115949,6138,110287,6060,5662,1303,4558,1220,1104,519,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,655889,3637,226940,3303,163140,4889,139163,4478,16181,2281,15005,2116,1176,561,7796,1416,63800,4277,59258,4168,4542,1193,3814,1059,728,503,428949,4495,308918,6327,270675,6174,25836,2641,16000,1864,9836,1657,12407,2290,120031,6371,110015,5946,10016,2162,7430,1829,2586,940,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,924413,4949,314516,5250,211783,5190,199800,5311,7021,1004,6147,875,874,528,4962,1302,102733,5376,99185,5350,3548,1189,3482,1176,66,64,609897,5585,408444,9214,389973,9219,9774,1803,4017,1168,5757,1546,8697,2160,201453,8503,197161,8641,4292,1180,2841,1060,1451,661,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1006756,6403,337214,5962,192620,6293,181438,6145,5919,1410,5132,1352,787,347,5263,1282,144594,6676,142478,6657,2116,832,1954,795,162,201,669542,7327,396805,10448,374055,10267,14626,2945,10138,2105,4488,1691,8124,1422,272737,9492,267554,9617,5183,1454,3805,1044,1378,972,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
