GEO_ID,C18001_001E,C18001_001M,C18001_002E,C18001_002M,C18001_003E,C18001_003M,C18001_004E,C18001_004M,C18001_005E,C18001_005M,C18001_006E,C18001_006M,C18001_007E,C18001_007M,C18001_008E,C18001_008M,C18001_009E,C18001_009M,C18001_010E,C18001_010M,C18001_011E,C18001_011M,C18001_012E,C18001_012M,C18001_013E,C18001_013M,C18001_014E,C18001_014M,C18001_015E,C18001_015M,C18001_016E,C18001_016M,C18001_017E,C18001_017M,C18001_018E,C18001_018M,C18001_019E,C18001_019M,C18001_020E,C18001_020M,C18001_021E,C18001_021M,C18001_022E,C18001_022M,C18001_023E,C18001_023M,C18001_024E,C18001_024M,C18001_025E,C18001_025M,C18001_026E,C18001_026M,C18001_027E,C18001_027M,NAME,C18001_001MA,C18001_001EA,C18001_002MA,C18001_002EA,C18001_003MA,C18001_003EA,C18001_004EA,C18001_004MA,C18001_005MA,C18001_005EA,C18001_006MA,C18001_006EA,C18001_007EA,C18001_007MA,C18001_008MA,C18001_008EA,C18001_009MA,C18001_009EA,C18001_010MA,C18001_010EA,C18001_011MA,C18001_011EA,C18001_012EA,C18001_012MA,C18001_013MA,C18001_013EA,C18001_014MA,C18001_014EA,C18001_015EA,C18001_015MA,C18001_016MA,C18001_016EA,C18001_017EA,C18001_017MA,C18001_018EA,C18001_018MA,C18001_019MA,C18001_019EA,C18001_020EA,C18001_020MA,C18001_021MA,C18001_021EA,C18001_022EA,C18001_022MA,C18001_023EA,C18001_023MA,C18001_024MA,C18001_024EA,C18001_025EA,C18001_025MA,C18001_026EA,C18001_026MA,C18001_027EA,C18001_027MA,state
0400000US15,1151598,2607,560590,2273,91703,1375,86801,1814,3680,1049,1222,539,393209,2532,350072,3856,19420,2256,23717,2211,75678,624,48196,1881,13119,1322,14363,1451,591008,1411,82948,1287,79371,1437,2316,760,1261,691,408766,1987,374670,3449,14139,1872,19957,2458,99294,730,60024,2348,15449,1951,23821,2040,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,112896,1835,7474,1309,1314,519,468251,2720,406290,4332,26810,2150,35151,2921,74079,795,43988,1909,14741,1436,15350,1519,664462,1962,115966,1840,110790,2132,3547,995,1629,670,462260,1999,405081,3301,23884,2271,33295,2402,86236,1264,49953,2547,17241,1666,19042,1733,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,931444,6948,52262,3763,17459,2441,4142103,5491,3734668,9906,179650,7013,227785,6845,606837,2240,384661,5084,107033,3931,115143,4216,6001266,3408,957870,3832,918203,4564,30501,2909,9166,1489,4199006,4688,3782590,9716,184543,6058,231873,6519,844390,2480,491305,5770,146091,4526,206994,5065,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,443567,4242,36329,2940,10077,1507,2032154,4175,1780994,10043,109871,5093,141289,6024,310122,1303,186459,3866,62801,2864,60862,2957,2950677,4055,469969,3005,445667,3645,18385,1980,5917,1329,2055499,4368,1788676,8444,104427,4928,162396,5948,425209,1948,241473,4821,80176,3137,103560,3909,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,203924,2655,15463,2169,2953,761,952677,2471,844723,4711,50111,2980,57843,3178,172224,1313,110614,2599,32828,2010,28782,1844,1392755,2656,214353,2238,203326,2704,9177,1304,1850,645,943808,2377,837254,4558,44179,2472,62375,3830,234594,1470,149806,3042,41878,2090,42910,2641,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,195519,2798,16443,1983,3536,778,876175,3091,772580,4944,49435,3049,54160,3009,141789,1545,86414,2767,28242,1696,27133,2200,1274176,2981,204380,2524,195524,2715,7479,1249,1377,426,880015,2536,776342,5736,48860,3727,54813,3309,189781,1783,110974,2566,35271,1925,43536,2419,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,278724,3814,23840,2377,6087,1267,1342646,4173,1090359,8456,90063,4492,162224,5496,214310,1550,113423,3025,42154,2456,58733,2852,1985091,3555,296014,2774,274797,3254,16335,1671,4882,1120,1393564,4024,1121642,8916,100786,4608,171136,5483,295513,1983,151989,3959,53897,3301,89627,3615,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,303956,3737,26818,2603,5745,1277,1314613,4208,1087548,8184,90749,5202,136316,6178,208200,1715,113691,3192,42799,2900,51710,2731,2030593,4224,324196,4593,305214,5226,14947,2124,4035,959,1417462,3719,1206153,9180,87032,4986,124277,5835,288935,1853,144172,3816,55324,2902,89439,3391,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,76652,2071,9239,1470,2507,900,429435,1843,358069,4071,30932,2867,40434,2411,80164,609,49489,1939,14660,1474,16015,1563,635223,1368,85319,1419,79492,1687,4576,1178,1251,551,445363,1566,369632,3958,30991,2451,44740,2904,104541,681,60240,2468,19262,2098,25039,2129,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,388991,3853,27666,2247,4938,1071,1774866,4191,1588553,8372,89100,4950,97213,5468,261916,1335,175109,3664,39715,2667,47092,2987,2691371,2492,404787,2466,387760,3475,14056,2083,2971,946,1927088,3079,1737181,7135,89308,5436,100599,4693,359496,1515,212035,4448,63904,3226,83557,3421,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,413962,4045,31215,3040,6992,1506,2085443,3224,1851905,9298,107499,6014,126039,6246,336548,1528,217898,4255,61562,3444,57088,3028,3085436,2422,432290,2869,412429,3547,15729,2161,4132,1188,2183146,3315,1951402,7216,96303,4760,135441,5199,470000,1268,284841,4024,74948,3339,110211,4892,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,707123,4727,58686,3609,14162,2038,3254406,4314,2811265,9624,187186,5570,255955,6863,517575,1702,324287,4934,94201,4283,99087,3627,4771094,3240,746409,3381,708300,4295,30445,2513,7664,1346,3329075,4334,2883909,9812,170528,6180,274638,7581,695610,1969,400663,5798,117347,3769,177600,5169,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,357140,3370,26087,2427,5131,912,1710669,2760,1530739,6129,80840,3455,99090,4143,254762,1513,170460,2599,44612,2139,39690,2195,2397802,2746,371299,2686,356357,2728,11430,1419,3512,888,1694253,3053,1531929,6063,72421,3459,89903,4034,332250,1514,212518,3493,52904,2602,66828,2769,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,214155,3171,19646,2022,5282,1262,880213,4344,710681,7437,67662,4517,101870,4557,140948,1997,70895,3082,29546,2474,40507,2523,1378991,3403,224808,2395,212374,2764,9377,1402,3057,1064,953343,3275,774508,6293,64748,4543,114087,4917,200840,1756,93070,3276,36595,2625,71175,3029,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,397817,4406,31203,2907,7117,1141,1835874,4263,1576735,9575,105612,5557,153527,6273,313013,1434,181526,4007,64215,3045,67272,3425,2755764,3553,422740,2827,401103,3890,16967,2126,4670,881,1908258,3602,1635953,7718,102581,4218,169724,5515,424766,1521,236721,3954,78813,3481,109232,4180,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,62636,1719,3721,1013,1062,460,307750,1782,257946,3426,22025,1791,27779,2950,56933,918,33329,1589,11128,1194,12476,1449,438852,2102,64281,1386,60394,1490,3207,965,680,351,306913,2087,266947,3539,16614,2274,23352,2101,67658,1003,38837,1774,12957,1491,15864,1332,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,124464,2078,7858,1346,1906,718,567514,1994,503637,4463,32280,3212,31597,2305,93074,782,57673,1628,19511,1458,15890,1352,812861,1782,130358,1623,124289,2123,4937,1033,1132,501,559570,1671,502413,2791,26644,2109,30513,2288,122933,940,77716,2083,22407,1355,22810,1771,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,187168,2703,6902,1350,2521,1015,830895,3177,744854,5380,37420,3193,48621,3286,126346,974,82004,2332,22909,1912,21433,1906,1127538,2860,183758,2066,179045,2327,3349,849,1364,616,799883,3211,716448,4938,35985,3185,47450,3590,143897,778,83566,3134,26528,2454,33803,2504,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,88041,2008,6724,1325,677,328,440302,1960,388198,4390,24114,2584,27990,2448,67319,792,43881,1835,11473,1327,11965,1671,622954,2057,90458,1641,85528,2013,3915,884,1015,509,447456,1828,397624,3977,20037,2054,29795,2700,85040,593,50773,1844,14401,1382,19866,1659,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,610462,3812,35693,2716,9806,1657,2797629,3487,2540072,9936,108559,5878,148998,6084,446260,1720,298968,4703,67902,3904,79390,2904,4145655,2630,627670,3311,605143,4155,17353,2011,5174,1065,2888471,3504,2619081,8845,114135,5376,155255,6035,629514,2048,384542,5628,94218,3904,150754,4627,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,146432,2883,8658,1579,2606,909,606224,2889,520688,5325,36020,3065,49516,3549,103874,1305,61080,2217,19922,1834,22872,1674,913793,2101,150310,2145,142294,2566,6192,1355,1824,709,632953,2333,545329,5319,39376,3341,48248,3474,130530,1086,72398,2690,22198,2130,35934,2455,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,1298011,6883,78947,4613,24819,2649,6158446,6158,5496207,13723,276467,7761,385772,10463,992873,2546,649961,5933,159339,4977,183573,5378,9254297,5144,1340983,3941,1278623,6149,47638,3856,14722,2003,6504136,5364,5781539,12963,303975,8404,418622,9443,1409178,4773,823122,9109,227920,5386,358136,7342,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,612254,5807,48486,3812,10943,1743,2798671,5843,2396525,12578,175800,7935,226346,8382,427064,2451,253114,4423,84880,3638,89070,3051,4161584,5759,631222,5279,597354,5956,25626,2497,8242,1626,2933621,5850,2512993,11912,171556,6735,249072,7909,596741,2095,325280,5172,109618,4548,161843,4161,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,41567,1268,3104,557,600,325,204938,1628,184023,2387,11823,1548,9092,1411,37338,488,22158,1001,8237,857,6943,887,293768,1589,42029,1044,39915,1186,1547,569,567,365,202770,1629,182422,2378,9313,1463,11035,1211,48969,636,29550,1213,9485,1051,9934,1088,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10563498,2801,5111939,4228,872417,4560,793429,6038,63508,4661,15480,1910,3633051,5170,3144694,9589,210329,6866,278028,8775,606471,2366,384264,4707,108758,3478,113449,4121,5451559,4336,831262,3772,784645,4747,36624,2844,9993,1551,3776048,4791,3268797,10690,201584,7242,305667,7517,844249,2752,488504,6224,144552,4561,211193,5285,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3242608,2577,1574159,3952,275247,2906,248475,3235,22554,2094,4218,897,1105835,3572,920367,5291,74124,4464,111344,3852,193077,1676,104532,2419,41502,2098,47043,2252,1668449,3527,263750,2989,250105,3457,10422,1709,3223,773,1146637,3780,948429,6061,79934,3886,118274,4732,258062,1714,135530,3406,49919,2647,72613,3045,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3428493,2565,1690060,3387,268577,2454,246351,3540,18098,2278,4128,1095,1219844,2861,1050898,7284,76946,4355,92000,5450,201639,1555,121538,2974,38440,2251,41661,3042,1738433,2850,257335,2472,245625,3020,9164,1541,2546,943,1220423,3067,1053032,7160,69931,4220,97460,5059,260675,1830,151173,3661,44891,3351,64611,3376,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11488130,2474,5541775,4234,880381,3829,799860,5978,65660,3954,14861,1765,3923371,4064,3412680,10481,213906,7178,296785,8572,738023,2970,469374,5192,128849,4472,139800,4431,5946355,3734,839608,4170,794913,4940,34367,2824,10328,1536,4066583,4926,3542382,10772,207336,6401,316865,7532,1040164,2813,609193,6681,178350,4926,252621,5966,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,987710,1051,473509,1470,73423,1414,66036,1880,5883,1214,1504,556,343731,1685,300058,3506,19857,2535,23816,2365,56355,731,37307,1532,8272,1087,10776,1384,514201,1287,72176,1304,69031,1613,2673,878,472,414,361487,1725,313867,3711,20840,2158,26780,2721,80538,712,45684,1775,14523,1546,20331,1544,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3940504,3079,1886594,3697,322057,3066,295407,4171,21773,2475,4877,1240,1340221,4134,1135388,8637,83177,4977,121656,5552,224316,2087,132942,3268,44807,2603,46567,2957,2053910,3456,305207,2769,291238,3045,11491,1751,2478,724,1440283,3552,1231613,7037,77343,4025,131327,5065,308420,1613,167254,3447,53847,3101,87319,3721,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710261,1104,351987,2167,59793,1288,55554,1834,3444,726,795,753,246819,1788,220341,2870,12972,1576,13506,1690,45375,799,28850,1111,8671,839,7854,1009,358274,2062,56343,1508,54184,1605,1932,578,227,177,243542,1765,219299,2413,9802,1075,14441,1811,58389,873,35349,1457,11341,968,11699,1203,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5541042,3413,2685049,4300,448815,3974,409492,4463,31021,3228,8302,1395,1929809,4735,1615065,9921,118737,6156,196007,7488,306425,1650,174928,4079,54765,2781,76732,3700,2855993,3222,427814,3238,405366,4346,17120,2060,5328,1380,2004335,3603,1673928,9446,122586,5606,207821,6028,423844,1950,219181,5021,79066,3626,125597,4156,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
