GEO_ID,B21004_001E,B21004_001M,B21004_002E,B21004_002M,B21004_003E,B21004_003M,B21004_004E,B21004_004M,B21004_005E,B21004_005M,B21004_006E,B21004_006M,B21004_007E,B21004_007M,NAME,B21004_001EA,B21004_001MA,B21004_002MA,B21004_002EA,B21004_003MA,B21004_003EA,B21004_004MA,B21004_004EA,B21004_005EA,B21004_005MA,B21004_006EA,B21004_006MA,B21004_007EA,B21004_007MA,state
0400000US01,20836,222,31850,666,32413,793,23455,2629,19442,299,26788,364,15394,242,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,27269,619,40753,1249,41282,1546,37701,6544,25638,704,32119,1091,21040,965,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,25418,222,34801,861,35318,593,27459,2586,23980,278,30180,320,19612,324,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,19994,255,28471,855,29108,875,21260,3026,18704,323,24762,542,15164,322,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26166,116,40184,359,40830,325,30001,1522,25009,138,30875,144,20611,137,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,28110,394,38738,1173,39911,1150,27098,3795,26595,245,33274,695,21728,259,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,31118,272,39664,1108,40426,933,29704,3388,30385,303,40298,476,23751,507,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,27989,784,35972,1332,36439,1463,28454,7894,26587,628,35077,1373,22093,708,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,31585,799,33794,4896,33348,4150,44858,12746,31436,831,35578,1495,29357,1526,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,24159,168,33090,502,33802,479,26928,1235,22608,187,28777,334,18795,179,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,24615,239,36337,487,37136,552,29171,2076,22991,272,29299,559,19012,292,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,27962,680,38853,1970,39926,1483,31975,3804,26520,530,31796,709,22851,829,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,22626,392,29485,1005,30036,996,21414,2569,21666,341,29092,815,16193,374,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,26543,144,34106,728,34651,749,27471,2171,25784,164,33979,424,20487,169,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,24336,200,32168,427,32720,578,25341,1779,23112,235,31471,243,18028,259,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,24285,246,31322,477,31502,485,25960,4641,23264,282,30648,326,18527,367,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,24560,337,32560,871,33321,1059,26144,1782,23128,370,30789,364,18478,367,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,21178,208,29216,756,29864,706,22355,2634,20290,237,26781,419,15880,287,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,20223,240,30294,760,30845,779,23053,3868,18917,308,26937,443,14689,270,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,22727,433,31083,692,31326,709,26054,2386,21500,315,29755,770,16911,352,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,32662,402,45777,843,46029,792,41849,2745,31278,269,38547,931,26481,315,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,29833,310,35982,692,36641,732,25654,2398,28882,344,39048,729,22264,245,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,24677,174,32188,371,32578,494,24482,2518,23419,182,31983,257,18177,199,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,28473,224,35447,549,35942,553,26659,3041,27343,180,36157,301,21810,234,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,18896,347,27358,1138,28238,1482,21300,2666,17681,361,24169,760,14208,336,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,23198,214,30953,451,31353,471,24501,2049,22042,184,29590,466,17844,294,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21224,367,28974,1061,29523,1139,23724,4334,20087,401,27436,920,15709,444,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24387,311,32546,822,33488,825,22171,3815,23209,328,30303,391,18659,356,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,28185,463,38621,1666,39518,1521,30127,2803,26881,278,32067,458,22819,448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,29449,713,38051,1577,39309,1623,28747,4396,27677,674,37402,952,21986,493,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,31232,222,39888,892,40236,647,31673,2462,30572,233,40599,272,23827,353,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21117,330,33333,1375,33852,1319,25347,4960,19481,427,24554,824,16039,376,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,26374,131,35056,513,35585,488,27283,1641,25676,137,32069,202,20970,138,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,22771,211,32684,561,33508,600,25048,1610,21617,174,27054,295,17698,260,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22389,481,31742,1391,32311,1515,22572,4748,21279,470,30308,728,16078,553,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,24098,163,31250,327,31548,340,24427,2397,22930,167,31144,189,18087,175,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21187,224,30628,654,31300,727,21206,1819,20019,271,25626,519,16264,260,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,24137,325,32277,809,33084,1057,22013,2228,22773,355,30455,388,18554,377,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,24000,131,30724,331,31023,353,24093,1684,22900,152,31489,187,17817,186,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25478,484,33839,1451,34315,1544,29362,4291,24582,625,32145,841,19677,696,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,22128,158,32650,968,33539,1124,24522,2106,20873,170,26581,320,17170,257,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23228,477,30048,1494,30291,1437,25750,7573,22238,405,28114,891,18105,582,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,21853,189,31244,439,31438,487,28441,2419,20837,206,26669,295,16628,227,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22762,137,35605,330,36161,334,27593,1336,21544,106,26676,173,17229,127,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23573,324,36738,1109,37293,1283,28269,4798,22263,267,31139,472,15840,362,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,24885,464,32750,1797,33493,2003,25950,1729,23697,549,30382,572,19819,569,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,28611,321,42932,935,44244,1037,36372,1424,26316,251,32969,609,21597,215,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,27111,248,37805,904,39142,1034,26416,1309,25345,265,34109,688,20307,242,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,19345,360,26507,852,26709,868,21083,7614,18013,381,25747,695,13715,347,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,25929,166,32183,435,32754,702,23391,1888,25137,181,33126,457,19945,252,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25109,680,36169,2517,37144,2519,27216,10320,23371,746,31941,987,17851,883,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,10690,106,16954,671,17022,716,15471,2888,10392,115,11409,139,9176,163,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
