GEO_ID,B18021_001E,B18021_001M,B18021_002E,B18021_002M,B18021_003E,B18021_003M,B18021_004E,B18021_004M,B18021_005E,B18021_005M,B18021_006E,B18021_006M,B18021_007E,B18021_007M,B18021_008E,B18021_008M,B18021_009E,B18021_009M,B18021_010E,B18021_010M,B18021_011E,B18021_011M,B18021_012E,B18021_012M,B18021_013E,B18021_013M,B18021_014E,B18021_014M,B18021_015E,B18021_015M,B18021_016E,B18021_016M,B18021_017E,B18021_017M,B18021_018E,B18021_018M,B18021_019E,B18021_019M,B18021_020E,B18021_020M,B18021_021E,B18021_021M,B18021_022E,B18021_022M,B18021_023E,B18021_023M,B18021_024E,B18021_024M,B18021_025E,B18021_025M,B18021_026E,B18021_026M,B18021_027E,B18021_027M,B18021_028E,B18021_028M,B18021_029E,B18021_029M,B18021_030E,B18021_030M,B18021_031E,B18021_031M,NAME,B18021_001EA,B18021_001MA,B18021_002MA,B18021_002EA,B18021_003MA,B18021_003EA,B18021_004MA,B18021_004EA,B18021_005MA,B18021_005EA,B18021_006EA,B18021_006MA,B18021_007MA,B18021_007EA,B18021_008MA,B18021_008EA,B18021_009MA,B18021_009EA,B18021_010MA,B18021_010EA,B18021_011MA,B18021_011EA,B18021_012EA,B18021_012MA,B18021_013MA,B18021_013EA,B18021_014MA,B18021_014EA,B18021_015MA,B18021_015EA,B18021_016MA,B18021_016EA,B18021_017EA,B18021_017MA,B18021_018MA,B18021_018EA,B18021_019MA,B18021_019EA,B18021_020MA,B18021_020EA,B18021_021MA,B18021_021EA,B18021_022MA,B18021_022EA,B18021_023EA,B18021_023MA,B18021_024MA,B18021_024EA,B18021_025MA,B18021_025EA,B18021_026MA,B18021_026EA,B18021_027MA,B18021_027EA,B18021_028EA,B18021_028MA,B18021_029EA,B18021_029MA,B18021_030EA,B18021_030MA,B18021_031MA,B18021_031EA,state
0400000US13,6109836,7200,184484,7409,100235,5264,16844,2670,8588,1830,8256,1870,83391,4734,40168,3086,43223,3640,84249,5408,16837,2531,6021,1473,10816,1953,67412,4425,24099,2916,43313,3554,5925352,10276,2879697,8491,1195987,7494,833089,9641,362898,10231,1683710,7483,1381168,9701,302542,8204,3045655,7811,1219463,6258,723288,9270,496175,10035,1826192,7384,1212809,10092,613383,9303,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,801975,3569,18474,2135,12762,1730,2369,812,1180,634,1189,581,10393,1534,4409,1103,5984,1269,5712,1258,845,468,303,291,542,366,4867,1231,2283,667,2584,969,783501,4315,380447,2946,147101,2303,103912,2908,43189,2923,233346,2128,192197,3571,41149,2828,403054,2276,153494,1944,98357,3245,55137,2971,249560,1549,180793,3374,68767,3322,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,930511,2620,31539,2742,18794,2141,4380,1131,2444,839,1936,594,14414,1724,7340,1308,7074,1057,12745,1770,3038,786,1517,630,1521,631,9707,1475,3914,953,5793,1221,898972,3504,449457,3426,194441,2958,149145,3635,45296,3094,255016,2600,209330,3301,45686,2999,449515,2656,186070,2274,117679,3326,68391,3317,263445,2488,177382,3953,86063,3486,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8341109,6406,175576,6394,98847,4610,17171,2329,9422,1771,7749,1507,81676,4042,43582,3148,38094,2729,76729,4246,16177,2043,8318,1646,7859,1381,60552,3614,25345,2414,35207,2926,8165533,7925,4043256,6729,1691469,6072,1181304,9282,510165,8558,2351787,5843,1936564,10847,415223,9507,4122277,5912,1645273,5041,1024657,9681,620616,10600,2477004,4594,1702493,10880,774511,11231,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4087653,4336,121133,4750,68416,3529,15030,1749,9793,1441,5237,1194,53386,3341,28440,2690,24946,2431,52717,3052,11344,1672,5715,1242,5629,1157,41373,2592,15042,1457,26331,2272,3966520,6910,1963738,6187,803083,5116,565730,6723,237353,6419,1160655,4865,952797,7594,207858,6086,2002782,5313,787617,4535,493256,8143,294361,7975,1215165,4250,851078,7631,364087,7447,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1896485,2715,45553,2510,26623,1837,3691,907,2258,802,1433,593,22932,1796,13397,1503,9535,1205,18930,1889,3629,908,1902,626,1727,699,15301,1826,7141,1222,8160,1539,1850932,3577,926054,3025,375431,2266,287623,4245,87808,3957,550623,2644,467985,4033,82638,3537,924878,2824,359637,2393,259400,4678,100237,4442,565241,2780,430179,4599,135062,4552,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1756190,3397,46337,3206,26574,2262,5642,1364,3631,963,2011,804,20932,1933,11630,1448,9302,1372,19763,2152,4167,924,2686,824,1481,502,15596,2123,7552,1391,8044,1343,1709853,4512,849601,3834,349736,3192,261658,4421,88078,3871,499865,3722,429114,4796,70751,3259,860252,3388,341352,2704,229631,4565,111721,4459,518900,2771,384770,4817,134130,4241,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2736210,4684,125720,4906,70343,3391,16052,2272,6391,1266,9661,2037,54291,3299,20872,2487,33419,2568,55377,3712,10939,1864,4134,1123,6805,1461,44438,3258,14686,1606,29752,2885,2610490,6599,1272303,5547,508863,4754,352995,6142,155868,6234,763440,4562,578538,6830,184902,5839,1338187,5168,517861,4429,312914,6134,204947,5430,820326,4301,517645,7530,302681,6230,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2732075,5364,109555,5554,63998,4144,13352,2152,6921,1801,6431,1152,50646,3501,21798,2543,28848,2420,45557,3659,9543,1845,3557,1140,5986,1543,36014,2905,13399,1892,22615,2326,2622520,7605,1250615,5395,527539,5122,353842,6366,173697,5933,723076,4875,554687,6421,168389,5820,1371905,5264,556911,3710,315506,5950,241405,6054,814994,4126,514832,7219,300162,6681,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,874798,2300,33372,2810,20068,2051,3784,1023,2319,828,1465,546,16284,1875,8276,1240,8008,1341,13304,1789,4083,1126,2056,838,2027,823,9221,1263,4512,948,4709,866,841426,3614,409367,2668,144745,1770,106060,2960,38685,2663,264622,1941,214873,2978,49749,2396,432059,2199,147330,2019,95429,3098,51901,2499,284729,1591,204018,3578,80711,3295,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3701954,4420,73297,4169,40894,3211,7934,1473,4089,1114,3845,1171,32960,2752,18170,1996,14790,1802,32403,2804,6506,1280,2869,731,3637,1003,25897,2518,11583,1762,14314,1887,3628657,6006,1733972,4975,664184,4381,477692,7096,186492,6450,1069788,3983,904326,6801,165462,5469,1894685,4041,702168,3540,462921,7241,239247,7631,1192517,3649,882506,8238,310011,7494,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,93256,5953,53331,4510,11147,2193,5924,1620,5223,1350,42184,3772,21713,2446,20471,2409,39925,3289,7631,1519,4195,1213,3436,980,32294,2873,14266,1928,18028,1954,4175333,6802,2032112,5575,790597,4376,548870,6897,241727,6855,1241515,4521,1038056,7816,203459,7084,2143221,4677,806555,3272,534743,7753,271812,7727,1336666,3370,977595,7888,359071,7475,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,184644,6755,105138,4394,19764,1986,9871,1510,9893,1398,85374,3757,39320,2697,46054,2954,79506,3913,16845,1942,6872,1193,9973,1485,62661,3095,22979,1957,39682,2903,6398837,8975,3149268,6101,1239204,4974,814786,8451,424418,8496,1910064,4297,1461231,8801,448833,8909,3249569,5752,1233797,4780,752956,7319,480841,7777,2015772,4613,1326953,10084,688819,9333,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,76993,3616,49704,3077,10501,1625,6440,1165,4061,1092,39203,2549,24517,1932,14686,2037,27289,1947,6016,990,3097,704,2919,779,21273,1653,10077,1083,11196,1236,3327929,5384,1660965,4321,662317,3246,503572,5256,158745,4576,998648,3313,846788,5337,151860,4684,1666964,3589,648310,2902,469649,4857,178661,5040,1018654,2665,775455,6255,243199,5942,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,91712,5293,51146,3421,11660,2199,5121,1453,6539,1648,39486,3171,17826,2114,21660,2505,40566,3384,6872,1516,2460,924,4412,1273,33694,3009,10127,1632,23567,2791,1741844,6020,829067,5806,348573,4812,217369,5229,131204,5781,480494,4845,363453,6905,117041,5384,912777,4103,373103,3742,205253,5660,167850,5545,539674,3858,337864,5760,201810,5136,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,121246,4896,72827,3468,12625,1805,6004,1054,6621,1586,60202,3672,27585,2461,32617,2899,48419,3218,8356,1570,4444,965,3912,1017,40063,2915,12635,1528,27428,2614,3622886,6843,1763047,5563,717734,4169,519684,6034,198050,6332,1045313,5049,850262,7371,195051,6245,1859839,4767,725055,3552,480995,6421,244060,5718,1134784,3777,787763,8145,347021,7373,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,25500,2587,17144,1967,3278,827,2099,668,1179,592,13866,1772,8970,1376,4896,1073,8356,1564,1747,884,854,437,893,749,6609,1293,3071,827,3538,966,589163,3211,290606,2466,113296,1776,82418,2390,30878,2153,177310,2241,140560,2815,36750,2516,298557,2317,111713,1937,71520,3102,40193,3249,186844,1562,138052,2478,48792,2403,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,29306,2205,18873,1777,3237,834,2043,748,1194,431,15636,1653,10210,1271,5426,1054,10433,1324,3020,830,1863,625,1157,504,7413,1058,4054,857,3359,726,1097778,3037,548641,2776,231282,2399,177716,3117,53566,2565,317359,2631,277842,3269,39517,2702,549137,2113,223571,1895,157375,3323,66196,3608,325566,1936,251620,3491,73946,3586,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,37030,3116,21306,2252,4325,1130,2823,999,1502,677,16981,2130,9529,1592,7452,1589,15724,1945,2612,793,1434,707,1178,447,13112,1824,5149,1171,7963,1382,1593748,4326,809589,3843,325059,3290,249851,4995,75208,4330,484530,3180,393051,4730,91479,4139,784159,3564,312247,2767,194604,4733,117643,4889,471912,2321,321506,5347,150406,5646,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,23126,2387,13737,1734,3126,924,2018,761,1108,543,10611,1511,6936,1288,3675,944,9389,1630,2519,1014,1310,581,1209,776,6870,1179,3571,845,3299,756,864632,2976,426565,2547,152547,2277,111439,2987,41108,2700,274018,2265,237793,3225,36225,2499,438067,2512,151016,2156,102970,3072,48046,2993,287051,2123,212799,2963,74252,3282,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,107393,5792,58830,4357,10391,1941,6169,1430,4222,1161,48439,3771,23597,2588,24842,2448,48563,4071,9884,1826,4188,1155,5696,1393,38679,3244,17033,1855,21646,2418,5578707,8525,2738799,5714,1026763,4020,699670,7949,327093,7669,1712036,4607,1437601,7520,274435,6047,2839908,5503,1010380,3946,632792,8034,377588,7950,1829528,3838,1272606,10587,556922,10075,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,46555,3991,27478,3102,6192,1605,2483,1006,3709,1282,21286,2519,10966,1887,10320,1690,19077,2321,3880,1136,2226,825,1654,756,15197,2015,6172,1201,9025,1589,1192622,5139,578746,4183,246048,3119,171351,4267,74697,4198,332698,3877,261904,5253,70794,3502,613876,3378,251525,2929,143414,3979,108111,4066,362351,2954,242165,4435,120186,3597,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,274992,7856,144924,5959,28810,3242,12520,2007,16290,2141,116114,4954,56033,4135,60081,3499,130068,5488,26221,2901,11293,1889,14928,2128,103847,4770,40470,3262,63377,3951,12387590,10847,6013522,8755,2407762,6449,1551590,12598,856172,11794,3605760,6041,2901173,13640,704587,12438,6374068,7111,2460760,5962,1442334,13991,1018426,13836,3913308,5525,2647515,13997,1265793,12767,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,180053,7563,99354,4974,18477,2417,9747,1939,8730,1688,80877,4363,40937,3029,39940,3416,80699,5095,16560,2174,6932,1342,9628,1757,64139,4595,22044,2395,42095,3933,5552239,10975,2699317,8081,1078854,8056,759994,9621,318860,8291,1620463,7488,1294736,9908,325727,8721,2852922,7970,1095256,7033,682854,8727,412402,9043,1757666,6649,1189091,9276,568575,9220,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,9640,1271,6312,939,1226,514,556,449,670,314,5086,758,3411,598,1675,473,3328,775,492,260,427,258,65,75,2836,650,1682,547,1154,322,398068,2014,198626,1719,83438,1666,62660,1923,20778,1730,115188,1267,100053,1917,15135,1543,199442,1800,82454,1581,60248,1907,22206,1819,116988,1529,90551,2228,26437,1947,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,213275,7073,122183,5179,22545,2616,13041,2303,9504,1593,99638,4843,51004,3453,48634,3353,91092,4630,18772,2317,9272,1696,9500,1594,72320,4324,27917,2783,44403,3222,7195824,9148,3510868,6711,1381390,6525,966377,10044,415013,8914,2129478,6375,1712900,9896,416578,8363,3684956,6305,1408219,5276,907090,9713,501129,10375,2276737,5494,1581216,11600,695521,10835,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,100616,4781,55333,3614,9146,1412,4581,1071,4565,1106,46187,3297,22284,2524,23903,2045,45283,2748,9316,1467,4917,1163,4399,879,35967,2336,15572,1514,20395,1986,2151856,5472,1050502,4830,447404,3495,315051,4733,132353,5345,603098,4418,487404,5737,115694,4155,1101354,4557,445004,3493,270258,5747,174746,5940,656350,3672,434636,5650,221714,5825,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
