GEO_ID,B17020I_001E,B17020I_001M,B17020I_002E,B17020I_002M,B17020I_003E,B17020I_003M,B17020I_004E,B17020I_004M,B17020I_005E,B17020I_005M,B17020I_006E,B17020I_006M,B17020I_007E,B17020I_007M,B17020I_008E,B17020I_008M,B17020I_009E,B17020I_009M,B17020I_010E,B17020I_010M,B17020I_011E,B17020I_011M,B17020I_012E,B17020I_012M,B17020I_013E,B17020I_013M,B17020I_014E,B17020I_014M,B17020I_015E,B17020I_015M,B17020I_016E,B17020I_016M,B17020I_017E,B17020I_017M,NAME,B17020I_001EA,B17020I_001MA,B17020I_002EA,B17020I_002MA,B17020I_003EA,B17020I_003MA,B17020I_004EA,B17020I_004MA,B17020I_005EA,B17020I_005MA,B17020I_006MA,B17020I_006EA,B17020I_007EA,B17020I_007MA,B17020I_008EA,B17020I_008MA,B17020I_009EA,B17020I_009MA,B17020I_010EA,B17020I_010MA,B17020I_011MA,B17020I_011EA,B17020I_012EA,B17020I_012MA,B17020I_013EA,B17020I_013MA,B17020I_014EA,B17020I_014MA,B17020I_015EA,B17020I_015MA,B17020I_016MA,B17020I_016EA,B17020I_017MA,B17020I_017EA,state
0400000US13,680537,3179,155136,12324,30163,3615,4656,1314,20978,2897,15142,2472,81744,6656,1725,776,728,470,525401,12613,65709,3608,9700,1599,55889,3565,40117,3666,342736,7551,7382,1394,3868,1307,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,95091,957,10652,2606,1141,620,139,130,1519,609,1441,668,5991,1497,131,136,290,211,84439,2824,10757,646,1204,536,9681,1089,8790,992,50007,1730,2359,277,1641,244,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,135093,878,31607,4572,5887,1195,1179,601,4769,1124,3813,891,15165,2623,555,499,239,316,103486,4605,9790,1301,2159,610,13644,1547,12260,1781,61977,2628,2508,520,1148,495,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1858224,3340,327871,21347,51749,5065,8427,1650,49744,5143,38911,3980,166815,11010,7406,1256,4819,1230,1530353,21418,155603,5369,27834,2853,167918,6146,146835,5118,973886,11289,36600,1672,21677,1501,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,292597,2361,69629,6786,12835,1810,3899,928,10188,1642,6142,1374,35363,3627,577,454,625,388,222968,6841,22388,1796,4063,937,22514,2067,22668,2143,143698,3858,4204,847,3433,596,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,108586,1676,26617,3852,4499,999,1082,431,3882,1027,4240,1134,12331,2031,356,318,227,197,81969,4168,8141,1330,1772,565,10470,1573,8695,1247,50594,2276,1260,531,1037,465,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,230743,1511,54726,6675,9664,1580,2131,721,7601,1567,5297,1376,28556,3609,524,389,953,442,176017,6621,18374,1569,3655,915,20590,2257,19420,1566,107898,3916,3456,878,2624,792,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,80038,2849,25319,3350,5133,1002,1297,519,2597,867,1595,722,14037,2123,587,383,73,90,54719,3682,4506,1127,713,384,4989,1143,5646,1103,37231,2696,1041,475,593,518,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,118924,1980,21782,2668,3186,1061,171,170,2025,806,957,469,14135,1691,468,276,840,573,97142,2626,6626,1133,1199,510,8075,1374,7530,1291,64160,2430,6195,1120,3357,1114,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,11820,723,2279,782,520,318,55,79,56,71,297,310,1278,602,29,52,44,77,9541,983,949,311,59,91,1578,438,564,285,5866,814,428,181,97,110,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,330076,1639,33071,5398,4242,1573,368,302,3210,1161,3545,1311,20369,3318,728,450,609,348,297005,5594,30616,1795,5961,1264,29122,2256,26654,2339,193059,3384,6620,1027,4973,888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,495733,1871,135599,8510,17555,1940,2150,730,18883,2008,19832,2251,71794,5185,3740,993,1645,662,360134,8339,27066,2016,4929,1130,36789,2821,36625,2444,239797,4961,10511,1380,4417,1130,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,381055,1726,88403,7456,11338,1531,3222,895,13681,2248,11031,1713,47100,4201,1369,517,662,472,292652,7260,27329,1505,5981,1125,31538,2307,29871,2341,184812,3898,8085,983,5036,651,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,188850,1512,41847,4676,7359,1599,1349,519,4832,1287,4674,1155,23027,2754,472,271,134,150,147003,4656,19096,1724,3234,821,16728,1593,13656,1463,89892,2804,3145,880,1252,459,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,43447,2022,8731,2221,1578,902,84,76,770,535,864,549,5002,1299,132,138,301,280,34716,2872,3960,1332,255,199,2410,630,3548,1105,23314,2350,982,577,247,258,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,155887,1958,39975,4641,8220,1497,1731,633,5601,1421,2539,782,20609,2762,573,388,702,329,115912,4802,13532,2084,2214,703,11647,1323,11560,1436,70705,3055,3308,681,2946,631,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19858,794,6290,1937,699,446,151,152,1043,591,1257,759,2787,1138,217,319,136,141,13568,1840,1581,850,60,78,928,440,1728,667,8389,1231,487,249,395,299,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,127273,876,26793,3896,5836,1275,531,375,4550,1033,2379,692,13102,2231,154,133,241,196,100480,3935,11749,1332,2218,731,12527,1427,10376,1287,60943,2426,1940,549,727,253,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,602012,1366,92673,9285,15962,3002,2707,825,12436,2460,11801,2584,46876,4510,1893,858,998,572,509339,9365,52294,3219,11519,1584,58324,3400,53565,3517,314471,4608,11900,1007,7266,846,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28618,788,4540,1547,862,523,367,263,174,226,666,520,2398,1026,73,122,0,251,24078,1639,2226,591,775,587,2216,685,2367,596,15531,1138,846,462,117,159,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1337770,3242,220426,13124,29518,3356,5845,1669,25591,3550,26059,3207,116247,6737,10218,1666,6948,1172,1117344,12599,93892,3445,14397,1866,96232,4382,96465,3794,753092,6702,41196,2223,22070,1600,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,842334,1819,190828,10232,25923,2810,4066,1071,24825,2971,24591,2927,97155,5987,6366,1337,7902,1407,651506,10408,51146,2772,9033,1456,62708,3807,62145,3843,407018,6080,35611,1444,23845,1337,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3065121,4958,764797,19957,84010,4922,16237,1981,100909,5438,98161,4886,409064,12601,33037,2557,23379,1950,2300324,20673,175911,4454,33779,2825,182093,6838,201460,6340,1551291,12954,96750,2648,59040,2229,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,581565,3731,148437,12332,30012,3932,4288,1101,19501,2476,15670,2349,77176,6674,1322,669,468,293,433128,11962,52498,3699,8431,1580,43509,3607,36312,2640,284532,6556,5429,1153,2417,856,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8804,738,1529,676,16,28,119,202,196,146,372,261,826,405,0,200,0,200,7275,831,1139,451,55,65,286,203,802,305,4677,633,261,202,55,68,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,254779,2091,56645,6203,8955,1503,1645,510,7761,1806,6412,1713,30245,3259,880,433,747,439,198134,6349,17969,1497,5224,1160,20331,2265,20525,2062,125562,3669,5056,825,3467,689,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,237208,1367,69562,6017,13085,1543,2669,722,10157,1630,8610,1454,33803,3560,363,206,875,447,167646,6063,17854,1593,3225,748,19254,1960,17239,1742,104435,3786,3700,722,1939,594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,369834,1831,95145,9472,14388,2138,3141,1050,14999,2344,11223,2296,49255,4815,1623,851,516,454,274689,9442,28192,2245,4377,1057,33069,2970,28656,2508,172816,4897,4445,965,3134,1160,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,501674,2274,143594,9107,22771,2142,2988,817,22030,2621,18820,2853,72777,4821,2244,794,1964,718,358080,9514,33140,2130,6011,1171,35087,2741,38924,2776,228472,5412,10235,1150,6211,1187,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,114647,913,29838,4107,4469,1068,1172,531,5120,1213,4066,1157,13709,2165,849,478,453,297,84809,4125,7727,1146,1594,547,9594,1350,8004,1182,54701,2151,1942,575,1247,600,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,141721,1858,31572,4097,6394,1421,1219,719,4042,1042,3289,747,16289,2723,276,333,63,107,110149,4720,12460,1327,1342,577,10275,1786,7616,1217,75674,2998,1782,608,1000,434,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,14864,1258,3645,1245,402,179,200,73,615,253,396,320,1765,782,200,287,67,109,11219,1666,1058,407,161,158,1625,539,1206,623,6724,1173,221,219,224,256,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,181387,2642,57044,6540,11199,2131,1894,712,7187,1631,5266,1332,30409,3488,566,315,523,641,124343,6436,14464,1882,2879,980,11399,1870,9971,1531,82073,4300,2007,760,1550,703,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8217389,6005,2113182,40855,342022,9724,54067,4058,311183,10924,265072,8694,1027700,24129,60771,3258,52367,3491,6104207,41019,588628,9974,109440,5765,614884,12016,596197,10659,3863099,24604,197490,4188,134469,3959,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,280065,1120,61486,7361,10195,1871,1886,730,9398,1707,8431,1651,30429,4138,514,462,633,375,218579,7578,25404,1919,5888,1148,24537,2225,21982,1826,133974,4320,4417,811,2377,443,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6032,688,1339,430,256,166,7,10,272,116,181,130,604,269,19,33,0,205,4693,690,301,178,16,22,203,105,678,307,3113,507,196,185,186,159,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,455509,3057,61097,7074,8800,1981,862,396,5422,1371,6012,1812,37715,4942,1230,842,1056,561,394412,7714,43452,2604,6740,1178,37172,2630,36104,2434,258970,5513,7871,1251,4103,1162,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,566568,1883,135612,8661,23749,2640,3625,1018,20886,2689,16634,2102,66979,5008,2291,881,1448,582,430956,9136,45311,2607,10393,1567,50473,3536,45783,2792,265082,5416,9039,1313,4875,1011,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,13120,1394,2939,1364,616,351,0,261,393,285,521,405,1307,703,33,58,69,121,10181,1652,986,467,305,254,1050,451,1384,662,5387,1070,682,572,387,235,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,248480,1921,66517,6376,11614,1845,1784,624,9627,1736,8132,1587,33622,3260,1570,654,168,143,181963,6152,17115,1586,3708,832,20592,2321,17326,1555,117267,3492,3720,811,2235,700,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,34339,551,4003,1307,799,430,27,48,485,303,562,404,2046,738,0,259,84,150,30336,1448,2651,661,606,443,3236,869,2681,722,19812,1151,793,330,557,349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3816478,5792,1736125,30045,139628,5096,28713,2559,181245,6220,200727,5956,969937,19225,117452,3693,98423,3198,2080353,30461,104425,4992,23983,2309,142960,5834,155014,6504,1377632,19749,162392,3929,113947,3216,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
