GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,NAME,B25074_001MA,B25074_001EA,B25074_002MA,B25074_002EA,B25074_003EA,B25074_003MA,B25074_004EA,B25074_004MA,B25074_005MA,B25074_005EA,B25074_006MA,B25074_006EA,B25074_007MA,B25074_007EA,B25074_008EA,B25074_008MA,B25074_009EA,B25074_009MA,B25074_010EA,B25074_010MA,B25074_011MA,B25074_011EA,B25074_012MA,B25074_012EA,B25074_013MA,B25074_013EA,B25074_014EA,B25074_014MA,B25074_015EA,B25074_015MA,B25074_016MA,B25074_016EA,B25074_017MA,B25074_017EA,B25074_018MA,B25074_018EA,B25074_019EA,B25074_019MA,B25074_020EA,B25074_020MA,B25074_021EA,B25074_021MA,B25074_022MA,B25074_022EA,B25074_023MA,B25074_023EA,B25074_024MA,B25074_024EA,B25074_025EA,B25074_025MA,B25074_026EA,B25074_026MA,B25074_027MA,B25074_027EA,B25074_028MA,B25074_028EA,B25074_029MA,B25074_029EA,B25074_030EA,B25074_030MA,B25074_031EA,B25074_031MA,B25074_032EA,B25074_032MA,B25074_033MA,B25074_033EA,B25074_034MA,B25074_034EA,B25074_035MA,B25074_035EA,B25074_036EA,B25074_036MA,B25074_037EA,B25074_037MA,B25074_038MA,B25074_038EA,B25074_039MA,B25074_039EA,B25074_040MA,B25074_040EA,B25074_041EA,B25074_041MA,B25074_042EA,B25074_042MA,B25074_043MA,B25074_043EA,B25074_044MA,B25074_044EA,B25074_045MA,B25074_045EA,B25074_046EA,B25074_046MA,B25074_047EA,B25074_047MA,B25074_048EA,B25074_048MA,B25074_049MA,B25074_049EA,B25074_050MA,B25074_050EA,state
0400000US13,1091584,16605,186274,6802,2710,876,2630,744,8325,1467,5313,1152,128786,5835,38510,3122,207235,8160,7735,1608,7769,1392,11935,2096,14224,1979,148202,7196,17370,2032,264677,9101,21296,2511,27400,3113,41804,3817,47375,3765,111031,6122,15771,2134,182825,8342,52218,4211,48366,3347,38026,3540,15469,2420,19274,2674,9472,1483,152625,8176,87790,5757,35174,3469,14262,2174,3400,1062,3656,1150,8343,1438,53711,4292,44157,3835,5131,1439,1374,559,515,427,329,236,2205,765,44237,3952,39768,3630,878,562,362,320,0,292,106,121,3123,848,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,175033,4748,20316,2510,488,362,127,126,1569,631,916,432,11306,1766,5910,1396,18948,2414,621,399,1040,525,731,377,580,356,14501,2176,1475,582,32231,2812,2149,688,1890,715,1904,675,2531,971,20616,2118,3141,1011,28393,2905,3371,919,2994,799,4254,858,3082,1221,11707,1937,2985,868,37200,3181,10612,1608,6171,1486,5171,1373,4415,1272,7386,1441,3445,928,18901,2101,8481,1576,3195,900,3322,1056,720,422,1328,565,1855,552,19044,2104,11920,1911,2960,903,1916,883,503,342,336,281,1409,491,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,157573,4661,22178,2430,96,115,589,352,509,319,629,342,16459,1990,3896,1008,33106,2423,1305,537,2166,853,2930,887,2796,700,20788,2016,3121,716,45573,3476,6562,1288,9502,1598,8074,1567,6973,1378,10070,1957,4392,1013,25156,2088,11058,1560,5372,983,4715,1180,1656,778,842,419,1513,527,21218,2428,13595,1922,4405,1217,902,443,599,397,225,300,1492,501,7078,1585,6079,1489,280,199,52,95,0,253,0,253,667,610,3264,935,3092,924,65,107,0,253,0,253,0,253,107,120,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1422885,14359,245943,7632,3640,763,5540,1094,13773,1548,7031,1093,170707,7064,45252,3792,269912,8464,12181,1769,11167,1634,16329,1655,19728,2401,197677,7314,12830,1714,310658,8740,26108,2619,34180,3236,48765,3225,50543,3791,138331,6181,12731,1680,221052,9084,60056,4160,58506,4117,41867,3050,24286,2839,28436,2528,7901,1321,216410,8038,121469,5806,50291,3830,19553,2135,8095,1528,7067,1466,9935,1453,85362,5181,62194,4213,11587,1666,5569,1467,1049,538,1132,494,3831,748,73548,4992,64693,4694,3865,986,1109,468,286,238,261,219,3334,901,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,678946,11714,128114,5870,1990,728,2306,873,6285,1418,4161,920,93317,5124,20055,2132,144160,6567,5776,1165,6526,1504,10315,1579,11058,1408,102321,5591,8164,1461,174859,6588,20740,2379,29681,2804,34469,2804,32342,2833,47978,3481,9649,1537,106209,5630,46089,3834,30679,2714,15579,2020,5424,1226,3196,1060,5242,1182,84017,4740,61561,4343,11778,1747,3418,1031,750,428,1336,579,5174,1029,25373,2625,22686,2587,739,336,89,104,95,168,81,100,1683,565,16214,2289,14230,2025,267,335,105,152,0,263,0,263,1612,660,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,322796,6591,56782,3625,1676,673,2121,731,2414,570,2076,694,40588,3243,7907,1422,72476,3909,3973,911,5524,993,6013,1052,6753,1065,46245,3354,3968,663,83157,4324,14622,1867,16225,1950,17441,1927,11242,1601,17682,2079,5945,995,54051,3603,28908,2399,10780,1672,5064,977,2612,814,1891,734,4796,867,36875,2610,26923,2303,4037,1039,900,370,316,242,775,482,3924,809,11830,1442,10019,1387,570,340,59,95,55,91,0,221,1127,438,7625,1334,6430,1198,59,91,0,221,0,221,0,221,1136,417,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327266,6238,53673,3264,605,283,1667,622,2516,827,1308,590,40035,2928,7542,1426,67199,3243,3442,839,3774,893,5926,1050,8452,1426,41778,2678,3827,851,84587,3826,13249,1751,16000,1737,15260,1527,13359,1744,20691,2095,6028,1070,55993,3681,23445,2521,14601,1800,6875,1399,3337,973,2987,950,4748,930,40740,3023,28283,2707,6159,1293,1969,745,783,469,539,319,3007,780,14798,1883,12307,1581,351,298,598,410,41,67,185,182,1316,586,10276,1707,8339,1557,367,236,148,139,43,69,112,111,1267,578,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,484830,8729,112809,6239,2479,802,2764,890,9056,1599,6511,1159,69942,5415,22057,2535,108126,4930,6951,1539,6189,1185,9001,1747,12640,1738,62912,4198,10433,1460,108578,5737,20940,2593,22009,2334,18528,2259,14809,1895,21788,2591,10504,1640,73491,4870,37522,3374,17962,2525,5921,1098,2099,853,1626,750,8361,1509,52908,3535,39805,3182,4923,1514,1195,691,552,499,756,341,5677,1425,16499,2388,13633,2236,815,585,88,128,50,82,64,105,1849,751,12419,2145,9813,1903,282,325,0,267,0,267,0,267,2324,909,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,493311,9057,115284,6040,1254,564,1877,673,3932,1096,3942,1034,79393,5076,24886,2460,106163,5397,4341,1108,4352,1055,5680,1230,7294,1459,66341,4416,18155,2287,111666,5596,13200,1893,19356,2412,19268,2017,16212,2231,28023,2949,15607,2411,64720,4637,24458,2493,15582,2378,9008,2010,2973,1002,3710,1321,8989,1562,58677,4126,38642,3454,8672,1658,2121,843,913,589,784,345,7545,1456,19162,2374,13803,2020,951,485,692,454,95,119,119,143,3502,851,17639,2077,15336,2042,586,333,140,225,0,267,0,267,1577,515,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149171,5616,26193,1855,860,506,730,363,4245,857,1180,464,15806,1652,3372,797,38136,3199,3478,785,2127,719,3547,902,3332,957,22046,2546,3606,791,35290,2922,4542,973,5513,1289,6353,1229,5047,1118,11021,1772,2814,758,22602,2369,7401,1422,6650,1375,3415,885,1572,477,1772,654,1792,710,18450,1788,11642,1450,3466,934,952,509,612,338,593,358,1185,520,5576,1296,4514,1156,639,408,130,133,0,223,0,223,293,190,2924,811,2688,818,0,223,0,223,0,223,0,223,236,148,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,638620,10342,69589,3744,1537,742,1278,510,6025,1395,2322,670,47357,3617,11070,1878,85099,4324,5468,1116,3313,1143,5317,964,4891,1302,61817,3894,4293,1059,127605,6684,6212,1332,8839,1760,13729,1708,18701,2506,73393,5143,6731,1614,111560,5823,15509,1991,20879,2553,24380,3034,19282,2584,26351,2804,5159,1211,128844,6105,49549,3930,33471,2978,21189,2704,10258,1970,9852,1730,4525,1110,59756,3980,37579,3634,10488,1772,4721,1218,1706,684,2183,831,3079,942,56167,4057,45441,3540,4885,1312,1688,622,291,229,892,587,2970,958,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,858126,11260,139530,6013,2772,981,2034,772,14015,1861,12501,1849,89380,4926,18828,2410,152346,6103,10199,1670,8701,1449,15994,1479,15724,1959,95894,5077,5834,1185,159695,5540,12594,1605,11291,1752,18794,2158,18229,2128,92738,4991,6049,1098,124548,5939,16718,2365,22402,2527,22538,2219,20592,2474,38013,3268,4285,1056,142622,6719,49273,3599,36188,3470,24720,2711,16340,2596,11545,1712,4556,1117,68841,4843,41469,3920,14323,1966,5206,1328,3211,1139,2010,614,2622,865,70544,4227,57194,3678,7477,1538,2313,716,840,481,257,285,2463,672,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
